794372.0504324905, 09:09:06
794372.4261239187, 09:09:07
794372.8013048966, 09:09:08
794373.3638211382, 09:09:09
794373.7379812154, 09:09:11
794373.9237851282, 09:09:12
794373.9207224264, 09:09:14
794374.1060158889, 09:09:16
794373.9156179233, 09:09:17
794373.5378846938, 09:09:18
794372.783949586, 09:09:18
794371.8416583138, 09:09:19
794370.1454319337, 09:09:19
794363.741832795, 09:09:19
794362.0466273155, 09:09:19
794359.4091305638, 09:09:19
794355.8303634406, 09:09:19
794352.2515963173, 09:09:19
794348.2961168652, 09:09:19
794345.8479971786, 09:09:19
794343.5877232059, 09:09:19
794341.7036511118, 09:09:19
794338.5010858669, 09:09:20
794337.1825927163, 09:09:20
794336.9942365519, 09:09:20
794336.9921947507, 09:09:21
794337.1795300144, 09:09:22
794337.1779986635, 09:09:22
794336.7982236329, 09:09:24
794336.9850484463, 09:09:25
794336.9824961948, 09:09:27
794336.9794334929, 09:09:29
794336.6017002636, 09:09:29
794334.9054738834, 09:09:30
794333.02242269, 09:09:30
794330.9505048817, 09:09:30
794328.3130081301, 09:09:30
794327.3712273081, 09:09:30
794327.3702064075, 09:09:31
794327.934254, 09:09:31
794327.7453873854, 09:09:32
794326.4253628837, 09:09:33
794326.2354753683, 09:09:34
794326.4217897315, 09:09:35
794326.6065727437, 09:09:37
794326.7933975572, 09:09:38
794326.9797119204, 09:09:39
794327.5417177116, 09:09:41
794327.7280320748, 09:09:42
794326.9735865166, 09:09:43
794326.2191409585, 09:09:44
794326.0277220922, 09:09:46
794326.2130155547, 09:09:48
794326.5876860822, 09:09:49
794327.1507127741, 09:09:50
794327.5243624011, 09:09:52
794327.8990329286, 09:09:53
794328.0838159408, 09:09:55
794328.4579760181, 09:09:57
794329.2093588744, 09:09:58
794329.582498051, 09:10:01
794330.1450142926, 09:10:02
794330.7075305341, 09:10:04
794331.4578924899, 09:10:06
794332.0204087314, 09:10:07
794332.582924973, 09:10:09
794333.3332869287, 09:10:11
794333.8958031703, 09:10:12
794334.4588298622, 09:10:14
794335.2097022682, 09:10:15
794335.7722185098, 09:10:17
794336.334224301, 09:10:19
794336.8977614433, 09:10:20
794337.4602776848, 09:10:21
794338.2111500909, 09:10:23
794339.1493577607, 09:10:25
794339.7128949028, 09:10:26
794340.6521234732, 09:10:27
794341.2151501651, 09:10:29
794341.7797082079, 09:10:29
794342.5316015146, 09:10:30
794343.470830085, 09:10:32
794344.2227233915, 09:10:33
794345.3508185766, 09:10:34
794346.1032223335, 09:10:34
794346.6677803764, 09:10:35
794347.6085402977, 09:10:35
794347.7953651111, 09:10:36
794347.4171214314, 09:10:37
794345.7208950514, 09:10:38
794344.7786037792, 09:10:38
794343.6474458922, 09:10:39
794342.1395756765, 09:10:40
794340.444370197, 09:10:40
794339.3132123101, 09:10:40
794338.1825648735, 09:10:40
794337.0519174369, 09:10:41
794335.5455785722, 09:10:40
794333.4726398633, 09:10:41
794332.9070609199, 09:10:41
794331.7769239335, 09:10:41
794330.8346326613, 09:10:42
794329.1394271819, 09:10:42
794328.3854920741, 09:10:42
794328.0077588446, 09:10:43
794328.9480083156, 09:10:44
794329.7009225228, 09:10:44
794331.0183947729, 09:10:45
794332.523712737, 09:10:46
794333.463962208, 09:10:46
794333.8401640865, 09:10:47
794334.4026803281, 09:10:48
794334.9667279206, 09:10:49
794335.718110777, 09:10:50
794336.6578497976, 09:10:52
794337.784924082, 09:10:53
794338.7236422021, 09:10:55
794339.4740041578, 09:10:57
794340.4122118276, 09:10:59
794341.1615528826, 09:11:02
794341.7245795745, 09:11:03
794337.5792126071, 09:11:04
794334.5665348776, 09:11:04
794332.1173942903, 09:11:04
794328.538627167, 09:11:04
794327.2201340164, 09:11:04
794325.1482162081, 09:11:04
794322.6990756209, 09:11:04
794320.4388016482, 09:11:04
794316.4838326465, 09:11:04
794315.5405204736, 09:11:05
794320.4382911979, 09:11:05
794322.8864108846, 09:11:05
794324.7699725284, 09:11:05
794339.2749285368, 09:11:04
794341.1574692801, 09:11:05
794343.6055889667, 09:11:05
794346.2420648178, 09:11:05
794349.443609162, 09:11:06
794352.2689516278, 09:11:06
794353.5874447785, 09:11:06
794357.9196365593, 09:11:06
794359.6148420387, 09:11:06
794363.005763448, 09:11:05
794365.0771708059, 09:11:06
794367.5252904926, 09:11:06
794369.7855644652, 09:11:06
794373.5531982031, 09:11:06
794376.943609162, 09:11:06
794379.2038831346, 09:11:06
794381.6525132717, 09:11:06
794383.912276794, 09:11:06
794387.3026877529, 09:11:06
794390.8814548762, 09:11:06
794392.9533726843, 09:11:06
794396.5321398076, 09:11:06
794398.037968222, 09:11:06
794401.4288896313, 09:11:06
794403.6896740542, 09:11:06
794406.5145060696, 09:11:06
794408.7742695919, 09:11:06
794410.4689646211, 09:11:07
794412.7292385937, 09:11:07
794414.2345565578, 09:11:08
794414.9859394141, 09:11:09
794415.359589041, 09:11:11
794415.9226157329, 09:11:12
