796646.5767092599, 09:21:33
796646.5749575912, 09:21:35
796646.5736438397, 09:21:36
796646.5723300882, 09:21:37
796646.5705784195, 09:21:38
796664.1354362577, 09:21:39
796677.9933252204, 09:21:40
796680.0865693109, 09:21:41
796680.2455332449, 09:21:43
796680.2429057418, 09:21:45
796680.2411540732, 09:21:46
796680.2389644872, 09:21:48
796680.3979284214, 09:21:49
796680.2350232328, 09:21:51
796680.2337094812, 09:21:52
796680.071680127, 09:21:52
796670.3998414279, 09:21:54
796669.9146291994, 09:21:56
796669.5910084081, 09:21:57
796669.2678255339, 09:21:57
796668.9442047424, 09:21:58
796668.6205839511, 09:21:59
796668.458992514, 09:22:00
796679.9013303464, 09:21:59
796683.7681389904, 09:22:00
796686.9907714719, 09:22:00
796692.1468082753, 09:22:01
796697.9483349929, 09:22:01
796705.1998054726, 09:22:01
796710.1960025077, 09:22:01
796716.8037347421, 09:22:01
796717.7706558617, 09:22:01
796672.0021803667, 09:22:01
796668.2947735739, 09:22:02
796663.2994523731, 09:22:02
796657.33764797, 09:22:01
796652.6633200576, 09:22:02
796647.9894300624, 09:22:02
796639.9335057344, 09:22:01
796634.6167533282, 09:22:00
796626.8787568684, 09:22:02
796617.8541597523, 09:22:02
796612.0539467862, 09:22:01
796603.9971466239, 09:22:00
796599.1612272745, 09:22:01
796594.0030008851, 09:22:02
796589.1683952871, 09:22:02
796586.912246008, 09:22:02
796584.4879365343, 09:22:07
796584.1634399086, 09:22:09
796583.8393812, 09:22:10
796591.5747501567, 09:22:10
796599.1480897593, 09:22:11
796605.2706097652, 09:22:12
796605.2679822621, 09:22:14
796605.2657926762, 09:22:15
796605.2653547591, 09:22:16
796610.5834209168, 09:22:16
796616.2220424458, 09:22:17
796627.9875631523, 09:22:16
796635.8827718775, 09:22:17
796643.7792943541, 09:22:17
796651.6758168308, 09:22:17
796657.7996505882, 09:22:17
796666.1791957075, 09:22:17
796677.4608179372, 09:22:17
796687.7742052956, 09:22:17
796694.8640843383, 09:22:18
796704.8560404913, 09:22:17
796705.339501051, 09:22:17
796705.5002166538, 09:22:18
796704.37126618, 09:22:18
796702.7592930634, 09:22:19
796701.1468820297, 09:22:19
796699.6960624332, 09:22:20
796698.8902948336, 09:22:20
796697.923373714, 09:22:20
796695.1820122064, 09:22:21
796695.0204207693, 09:22:21
796694.3740550209, 09:22:23
796695.8270642033, 09:22:21
796697.1176061142, 09:22:20
796697.6010666741, 09:22:20
796693.8905944611, 09:22:23
796693.5660978353, 09:22:24
796693.4036305639, 09:22:25
796693.2416012096, 09:22:26
796692.9162287496, 09:22:28
796692.7533235609, 09:22:30
796692.4292648523, 09:22:31
796692.1052061438, 09:22:32
796691.7811474352, 09:22:34
796691.4570887267, 09:22:35
796690.8102850611, 09:22:37
796690.3250728326, 09:22:38
796689.678269167, 09:22:40
796689.1926190213, 09:22:41
796688.5458153557, 09:22:43
796688.2221945643, 09:22:44
796687.898573773, 09:22:45
796687.2522080245, 09:22:46
796686.7674337132, 09:22:47
796686.4433750047, 09:22:49
796685.9572869418, 09:22:51
796685.6336661504, 09:22:52
796685.1484539219, 09:22:53
796684.5012123391, 09:22:55
796684.1780294649, 09:22:56
796683.6928172364, 09:22:57
796683.3687585279, 09:22:58
796682.8831083822, 09:23:00
796682.2345530479, 09:23:03
796681.7489029022, 09:23:05
796680.9400698824, 09:23:07
796680.2923903825, 09:23:09
796682.3970203194, 09:23:02
796680.1316747797, 09:23:09
796679.807178154, 09:23:10
796679.4826815282, 09:23:12
796679.4813677768, 09:23:13
796679.8019231479, 09:23:14
796680.2840699562, 09:23:15
796679.9600112477, 09:23:17
796679.1516161449, 09:23:19
796678.9882730391, 09:23:20
796678.5021849762, 09:23:22
796678.0160969134, 09:23:24
796677.5300088506, 09:23:26
796677.205950142, 09:23:28
796676.8814535163, 09:23:29
796676.5573948077, 09:23:31
796676.0708688278, 09:23:33
796675.5852186821, 09:23:35
796675.4223134934, 09:23:36
796675.0978168676, 09:23:38
796678.4824787035, 09:23:37
796680.0944518199, 09:23:37
796682.3501631818, 09:23:37
796685.7348250175, 09:23:37
796690.7301462183, 09:23:37
796695.2420068592, 09:23:38
796698.9485378177, 09:23:38
796704.7505024524, 09:23:37
796706.2004462146, 09:23:38
796666.8767977653, 09:23:39
796664.9433934432, 09:23:39
796661.075708965, 09:23:39
796657.3687400892, 09:23:39
796654.3068232106, 09:23:39
796650.7618836892, 09:23:39
796645.2822260944, 09:23:39
796641.7364107387, 09:23:40
796637.3852657005, 09:23:40
796632.0671995428, 09:23:40
796627.8772080245, 09:23:40
796625.2983137885, 09:23:40
796619.8190941107, 09:23:40
796616.2741545894, 09:23:40
796612.8890548365, 09:23:40
796610.1494449977, 09:23:40
796606.2808846849, 09:23:41
796606.1184174134, 09:23:42
796606.2778192647, 09:23:43
796605.9546363906, 09:23:44
