793304.0916530279, 09:00:40
793304.3698854337, 09:00:42
793305.4828150573, 09:00:45
793305.7610474632, 09:00:49
793306.0392798691, 09:00:50
793306.5957446808, 09:00:53
793306.8739770867, 09:00:53
793307.1522094926, 09:00:54
793308.2651391162, 09:00:58
793309.3780687398, 09:01:03
793310.7692307692, 09:01:07
793311.6039279869, 09:01:09
793313.5515548282, 09:01:14
793312.4386252046, 09:01:12
793314.9427168577, 09:01:16
793315.7774140753, 09:01:18
793317.1685761048, 09:01:18
793318.5597381343, 09:01:21
793320.5073649755, 09:01:23
793321.898527005, 09:01:23
793322.7332242227, 09:01:25
793324.6808510639, 09:01:25
793326.3502454992, 09:01:27
793328.5761047463, 09:01:29
793329.9672667758, 09:01:30
793330.8019639935, 09:01:33
793329.410801964, 09:01:32
793326.6284779051, 09:01:32
793325.7937806874, 09:01:32
793321.898527005, 09:01:34
793325.2373158757, 09:01:34
793324.1243862521, 09:01:34
793322.4549918168, 09:01:34
793318.8379705402, 09:01:34
793317.1685761048, 09:01:34
793315.7774140753, 09:01:35
793314.10801964, 09:01:35
793312.9950900164, 09:01:35
793310.7692307692, 09:01:36
793307.4304418985, 09:01:36
793306.317512275, 09:01:36
793303.813420622, 09:01:36
793301.0310965631, 09:01:36
793299.6399345336, 09:01:36
793297.9705400983, 09:01:36
793296.8576104747, 09:01:36
793295.7446808511, 09:01:36
793294.3535188216, 09:01:37
793293.2405891981, 09:01:38
793291.8494271686, 09:01:38
793290.736497545, 09:01:38
793290.1800327332, 09:01:38
793286.5630114566, 09:01:36
793284.3371522095, 09:01:37
793282.1112929625, 09:01:37
793280.9983633389, 09:01:38
793278.2160392799, 09:01:38
793277.3813420623, 09:01:38
793276.2684124387, 09:01:38
793275.433715221, 09:01:38
793274.0425531915, 09:01:39
793275.1554828151, 09:01:40
793276.2684124387, 09:01:41
793277.937806874, 09:01:42
793279.8854337153, 09:01:43
793281.8330605566, 09:01:44
793283.7806873977, 09:01:45
793285.728314239, 09:01:47
793286.2847790507, 09:01:47
793288.232405892, 09:01:48
793289.9018003274, 09:01:49
793291.2929623568, 09:01:50
793292.1276595745, 09:01:51
793293.518821604, 09:01:54
793294.9099836334, 09:01:55
793296.3011456629, 09:01:58
793297.6923076924, 09:02:00
793298.805237316, 09:02:03
793299.9181669395, 09:02:05
793301.0310965631, 09:02:09
793301.8657937808, 09:02:10
793302.1440261867, 09:02:12
793302.1440261867, 09:02:12
793300.1963993454, 09:02:12
793297.9705400983, 09:02:14
793296.8576104747, 09:02:14
793299.6399345336, 09:02:16
793301.0310965631, 09:02:16
793303.5351882161, 09:02:14
793306.0392798691, 09:02:16
793308.5433715221, 09:02:16
793310.4909983634, 09:02:15
793313.2733224223, 09:02:16
793316.612111293, 09:02:16
793318.0032733225, 09:02:16
793319.9509001637, 09:02:16
793322.4549918168, 09:02:16
793324.9590834698, 09:02:16
793326.0720130933, 09:02:16
793328.8543371522, 09:02:16
793331.6366612111, 09:02:16
793333.0278232406, 09:02:16
793335.5319148937, 09:02:17
793336.9230769231, 09:02:17
793339.1489361703, 09:02:17
793341.3747954174, 09:02:18
793343.6006546646, 09:02:18
793344.7135842881, 09:02:20
793344.991816694, 09:02:22
793457.9541734861, 09:02:25
793454.8936170213, 09:02:26
793451.2765957448, 09:02:27
793448.4942716858, 09:02:27
793445.433715221, 09:02:26
793442.6513911621, 09:02:25
793439.8690671031, 09:02:26
793436.8085106383, 09:02:26
793434.3044189853, 09:02:26
793430.4091653029, 09:02:26
793428.1833060557, 09:02:26
793426.2356792145, 09:02:26
793422.340425532, 09:02:26
793421.2274959084, 09:02:26
793418.7234042553, 09:02:27
793416.7757774141, 09:02:27
793413.1587561375, 09:02:27
793411.2111292962, 09:02:27
793408.1505728315, 09:02:26
793401.1947626842, 09:02:26
793398.6906710311, 09:02:27
793391.4566284779, 09:02:27
793387.5613747955, 09:02:27
793380.3273322423, 09:02:27
793374.2062193126, 09:02:27
793371.1456628478, 09:02:27
793365.58101473, 09:02:27
793358.6252045827, 09:02:26
793356.3993453356, 09:02:26
793354.4517184943, 09:02:29
793354.4517184943, 09:02:29
793355.286415712, 09:02:29
793356.3993453356, 09:02:29
793357.5122749591, 09:02:30
793358.9034369886, 09:02:31
793360.2945990181, 09:02:31
793364.1898527006, 09:02:34
793364.1898527006, 09:02:34
793362.2422258593, 09:02:34
793361.9639934534, 09:02:32
793364.4680851065, 09:02:34
793366.4157119477, 09:02:36
793367.2504091654, 09:02:40
793368.085106383, 09:02:43
793368.6415711947, 09:02:47
793369.4762684124, 09:02:50
793370.3109656301, 09:02:53
793371.7021276596, 09:02:57
