794531.2921440263, 09:30:30
794531.3927986907, 09:30:30
794531.5605564648, 09:30:31
794531.6947626842, 09:30:31
794531.9631751229, 09:30:33
794532.1644844518, 09:30:34
794532.3657937808, 09:30:35
794532.4664484452, 09:30:36
794532.6677577742, 09:30:36
794532.8019639935, 09:30:36
794533.0368248773, 09:30:35
794533.2045826515, 09:30:35
794533.3723404256, 09:30:36
794533.5400981997, 09:30:38
794533.7749590835, 09:30:39
794533.9427168577, 09:30:40
794534.1775777414, 09:30:40
794534.5130932898, 09:30:42
794534.848608838, 09:30:43
794535.0163666122, 09:30:44
794535.251227496, 09:30:45
794535.4189852701, 09:30:47
794535.6538461539, 09:30:48
794535.821603928, 09:30:48
794536.022913257, 09:30:50
794536.3919803601, 09:30:51
794536.4590834698, 09:30:51
794536.7945990181, 09:30:53
794537.0630114566, 09:30:55
794537.968903437, 09:31:00
794537.398527005, 09:30:57
794537.6669394436, 09:30:59
794537.9353518822, 09:30:58
794538.2708674305, 09:30:58
794538.4386252046, 09:31:00
794538.6063829787, 09:31:02
794538.8747954174, 09:31:05
794539.2438625206, 09:31:07
794539.545826514, 09:31:09
794539.8142389526, 09:31:11
794540.0826513913, 09:31:12
794540.2168576105, 09:31:13
794540.4517184943, 09:31:15
794540.6194762684, 09:31:16
794540.720130933, 09:31:17
794540.9549918168, 09:31:19
794541.1898527006, 09:31:20
794541.4247135844, 09:31:21
794541.5924713585, 09:31:22
794541.7937806875, 09:31:23
794541.9950900164, 09:31:24
794542.2635024551, 09:31:27
794542.464811784, 09:31:28
794542.6996726678, 09:31:30
794542.9345335516, 09:31:31
794543.0687397709, 09:31:32
794543.236497545, 09:31:33
794543.4713584288, 09:31:34
794543.8068739772, 09:31:36
794544.041734861, 09:31:37
794544.1088379706, 09:31:38
794544.3101472995, 09:31:40
794544.4443535189, 09:31:40
794543.639116203, 09:31:35
794539.0761047463, 09:31:06
794538.2708674305, 09:31:01
