0_x,0_y
0.853750,4.306730
2.169171,3.649019
3.681905,3.550363
5.326181,4.602699
6.477174,3.287279
7.759709,3.846332
9.239558,3.912104
10.719406,3.122851
12.100598,3.681905
13.580446,3.813447
14.665669,2.761110
16.342830,3.681905
17.559594,4.076531
19.039443,3.024194
20.321978,4.175188
21.670284,4.142302
22.919934,3.846332
24.564210,4.536928
26.076944,4.109417
27.326594,3.484592
28.970870,4.602699
30.121863,4.273844
31.437284,3.221508
32.818476,5.260410
34.298324,3.024194
35.547974,4.043646
36.896280,4.175188
38.376129,2.826881
39.691549,3.714790
41.039856,4.043646
42.585475,2.793996
43.341842,4.504043
44.788805,3.846332
46.367310,3.089966
47.880044,4.832898
48.998152,4.306730
50.642428,4.142302
51.892077,5.391952
53.240384,6.181204
54.259835,5.885235
55.936996,8.516076
57.318188,8.943588
58.765151,9.864383
59.784602,12.659652
61.330221,15.422036
62.777184,18.710588
64.092605,23.840729
65.342255,28.543358
66.789217,34.956035
68.137524,41.072741
69.551601,47.584074
70.801251,54.654461
71.787816,62.053703
73.234779,69.518715
74.714627,76.490445
75.931392,83.429290
77.312583,90.302363
78.496462,97.043894
79.976310,103.390798
81.258845,109.803474
83.034663,115.525553
83.988343,121.675144
85.402421,128.252247
86.750727,133.941441
88.099033,139.696405
89.348683,145.714454
90.598332,150.943250
92.045295,156.796870
93.459372,162.584720
94.610365,167.813515
96.024443,173.568479
97.274092,179.191900
98.457971,184.946863
100.102247,190.932025
101.121698,195.568881
102.601546,201.356729
103.949852,206.421096
105.199502,212.340485
106.514922,216.089432
108.027656,223.685982
109.178649,229.276516
110.329642,234.505309
111.941032,239.142163
113.157796,244.305185
114.506102,249.106467
115.953065,256.045305
116.775203,260.188876
118.518135,265.121699
120.129525,270.876658
121.017434,274.954458
122.464397,280.544989
123.615390,286.398605
125.226780,290.016007
126.607971,295.376339
127.857621,300.966870
129.008614,304.058104
130.554233,310.536542
132.034081,314.614340
133.217959,319.382733
134.401838,324.677293
135.750144,328.196037
137.065564,333.095971
138.019244,338.456301
139.663520,342.271015
140.584314,346.776322
142.162818,352.005110
143.544010,356.050020
144.596346,361.147265
145.845996,365.553916
147.161416,369.631711
148.608379,375.616862
149.627829,378.806750
148.016439,375.518206
146.207736,370.092107
144.629232,363.449247
143.116498,356.609073
141.176253,352.827246
139.827947,345.954186
138.052130,339.574407
136.407854,335.134870
134.730693,328.722205
133.283730,322.868592
131.705226,318.363283
130.356920,311.260022
128.449560,306.228545
127.101254,301.197068
125.654291,294.422661
123.911359,289.259641
122.201313,283.734881
120.853006,276.730274
119.044303,272.224963
117.564455,265.779408
116.314806,259.695594
114.473217,254.335259
113.157796,247.166223
111.809490,241.115293
110.132329,236.050927
108.488053,229.802684
106.810892,222.502104
105.725670,216.911570
104.278707,210.433127
102.568660,203.658714
101.154583,198.101064
99.543193,191.227995
98.326429,184.848207
96.682153,179.093244
95.169419,173.009425
93.788227,166.563866
92.439921,161.071986
90.696989,154.856625
89.315797,149.134547
87.835949,143.083613
86.323215,137.295763
84.843367,130.981745
83.264862,124.404642
82.146754,118.485249
80.831334,111.546406
79.154172,104.739104
77.740095,97.931803
76.260247,90.664103
74.714627,83.100434
