1.00000000,0.00108186
2.00000000,0.00119341
3.00000000,0.00112978
4.00000000,0.00115846
5.00000000,0.00108980
6.00000000,0.00110964
7.00000000,0.00111849
8.00000000,0.00116640
9.00000000,0.00119112
10.00000000,0.00097917
11.00000000,0.00103639
12.00000000,0.00110231
13.00000000,0.00101930
14.00000000,0.00105196
15.00000000,0.00104097
16.00000000,0.00102968
17.00000000,0.00105226
18.00000000,0.00107149
19.00000000,0.00101061
20.00000000,0.00113344
21.00000000,0.00113542
22.00000000,0.00101732
23.00000000,0.00101564
24.00000000,0.00103838
25.00000000,0.00103639
26.00000000,0.00106447
27.00000000,0.00108827
28.00000000,0.00113787
29.00000000,0.00107530
30.00000000,0.00109834
31.00000000,0.00110750
32.00000000,0.00123049
33.00000000,0.00119921
34.00000000,0.00121386
35.00000000,0.00116945
36.00000000,0.00116014
37.00000000,0.00115572
38.00000000,0.00111131
39.00000000,0.00113741
40.00000000,0.00116213
41.00000000,0.00112245
42.00000000,0.00110201
43.00000000,0.00117235
44.00000000,0.00115312
45.00000000,0.00106645
46.00000000,0.00107012
47.00000000,0.00115236
48.00000000,0.00101869
49.00000000,0.00103197
50.00000000,0.00098711
51.00000000,0.00114504
52.00000000,0.00099397
53.00000000,0.00114595
54.00000000,0.00109056
55.00000000,0.00115724
56.00000000,0.00102678
57.00000000,0.00101045
58.00000000,0.00104982
59.00000000,0.00106386
60.00000000,0.00118669
61.00000000,0.00102342
62.00000000,0.00103609
63.00000000,0.00109392
64.00000000,0.00106142
65.00000000,0.00115679
66.00000000,0.00114687
67.00000000,0.00114565
68.00000000,0.00109026
69.00000000,0.00118929
70.00000000,0.00112856
71.00000000,0.00115236
72.00000000,0.00108751
73.00000000,0.00114382
74.00000000,0.00114275
75.00000000,0.00105669
76.00000000,0.00114260
77.00000000,0.00106920
78.00000000,0.00101198
79.00000000,0.00117235
80.00000000,0.00112016
81.00000000,0.00116365
82.00000000,0.00109133
83.00000000,0.00106813
84.00000000,0.00102922
85.00000000,0.00107500
86.00000000,0.00109743
87.00000000,0.00098299
88.00000000,0.00100496
89.00000000,0.00109438
90.00000000,0.00103853
91.00000000,0.00098650
92.00000000,0.00101686
93.00000000,0.00102419
94.00000000,0.00098985
95.00000000,0.00104082
96.00000000,0.00101213
97.00000000,0.00104799
98.00000000,0.00109560
99.00000000,0.00109957
100.00000000,0.00117983
101.00000000,0.00111803
102.00000000,0.00115206
103.00000000,0.00112474
104.00000000,0.00102571
105.00000000,0.00120943
106.00000000,0.00111086
107.00000000,0.00105501
108.00000000,0.00104753
109.00000000,0.00117678
110.00000000,0.00115206
111.00000000,0.00111894
112.00000000,0.00103899
113.00000000,0.00103914
114.00000000,0.00113176
115.00000000,0.00103655
116.00000000,0.00107042
117.00000000,0.00111604
118.00000000,0.00104936
119.00000000,0.00105867
120.00000000,0.00097688
121.00000000,0.00103807
122.00000000,0.00101854
123.00000000,0.00099825
124.00000000,0.00103029
125.00000000,0.00106126
126.00000000,0.00107759
127.00000000,0.00095796
128.00000000,0.00103914
129.00000000,0.00105287
130.00000000,0.00101534
131.00000000,0.00110033
132.00000000,0.00108980
133.00000000,0.00097612
134.00000000,0.00112993
135.00000000,0.00114519
136.00000000,0.00108598
137.00000000,0.00111330
138.00000000,0.00105364
139.00000000,0.00108568
140.00000000,0.00109468
141.00000000,0.00108080
142.00000000,0.00105180
143.00000000,0.00116411
144.00000000,0.00108324
145.00000000,0.00105531
146.00000000,0.00105196
147.00000000,0.00099962
148.00000000,0.00106523
149.00000000,0.00100206
150.00000000,0.00103380
151.00000000,0.00106065
152.00000000,0.00103212
153.00000000,0.00102922
154.00000000,0.00099596
155.00000000,0.00100511
156.00000000,0.00094972
157.00000000,0.00101061
158.00000000,0.00100649
159.00000000,0.00106477
160.00000000,0.00098360
161.00000000,0.00097627
162.00000000,0.00109224
163.00000000,0.00105501
164.00000000,0.00102663
165.00000000,0.00110674
166.00000000,0.00114107
167.00000000,0.00100771
168.00000000,0.00110506
169.00000000,0.00116045
170.00000000,0.00101732
171.00000000,0.00107713
172.00000000,0.00111742
173.00000000,0.00109148
174.00000000,0.00109895
175.00000000,0.00109758
176.00000000,0.00106950
177.00000000,0.00112001
178.00000000,0.00114504
179.00000000,0.00107454
180.00000000,0.00112261
181.00000000,0.00110018
182.00000000,0.00110018
183.00000000,0.00104646
184.00000000,0.00109682
185.00000000,0.00111040
186.00000000,0.00108583
187.00000000,0.00103899
188.00000000,0.00106310
189.00000000,0.00105425
190.00000000,0.00098894
191.00000000,0.00105119
192.00000000,0.00107225
193.00000000,0.00098192
194.00000000,0.00098787
195.00000000,0.00100755
196.00000000,0.00104982
197.00000000,0.00100969
198.00000000,0.00110384
199.00000000,0.00102937
200.00000000,0.00104723
201.00000000,0.00109270
202.00000000,0.00113451
203.00000000,0.00113848
204.00000000,0.00109850
205.00000000,0.00110399
206.00000000,0.00105852
207.00000000,0.00111025
208.00000000,0.00119493
209.00000000,0.00112444
210.00000000,0.00110033
211.00000000,0.00106538
