"Frequency[kHz]","Channel[dBu]"
51.16462708,-55.19281000
51.21231079,-56.49680000
51.25999451,-56.79559000
51.30767822,-58.90288000
51.35536194,-64.82303000
51.40304565,-63.66003000
51.45072937,-54.02093000
51.49841309,-53.77489000
51.54609680,-55.37114000
51.59378052,-54.23609000
51.64146423,-59.95908000
51.68914795,-60.82050000
51.73683167,-51.80811000
51.78451538,-49.99129000
51.83219910,-52.35295000
51.87988281,-60.97654000
51.92756653,-54.54884000
51.97525024,-55.36176000
52.02293396,-58.16747000
52.07061768,-57.00613000
52.11830139,-62.94564000
52.16598511,-62.90988000
52.21366882,-59.37986000
52.26135254,-58.73043000
52.30903625,-74.69556000
52.35671997,-64.47817000
52.40440369,-71.86998000
52.45208740,-70.39359000
52.49977112,-61.74848000
52.54745483,-53.39098000
52.59513855,-55.82653000
52.64282227,-58.24227000
52.69050598,-55.68406000
52.73818970,-62.59818000
52.78587341,-59.89782000
52.83355713,-55.83494000
52.88124084,-53.91702000
52.92892456,-53.81153000
52.97660828,-58.82869000
53.02429199,-57.71003000
53.07197571,-53.60729000
53.11965942,-53.70226000
53.16734314,-58.76542000
53.21502686,-66.53088000
53.26271057,-58.97708000
53.31039429,-55.93501000
53.35807800,-58.16114000
53.40576172,-58.54831000
53.45344543,-59.81021000
53.50112915,-62.67786000
53.54881287,-53.57359000
53.59649658,-49.45154000
53.64418030,-53.09227000
53.69186401,-67.37912000
53.73954773,-57.79731000
53.78723145,-59.99289000
53.83491516,-59.67928000
53.88259888,-58.79032000
53.93028259,-55.94173000
53.97796631,-57.93762000
54.02565002,-57.23896000
54.07333374,-56.36372000
54.12101746,-54.15543000
54.16870117,-55.78678000
54.21638489,-77.60019000
54.26406860,-64.02831000
54.31175232,-65.36790000
54.35943604,-56.67740000
54.40711975,-60.94376000
54.45480347,-67.81343000
54.50248718,-57.35865000
54.55017090,-53.42099000
54.59785461,-55.42442000
54.64553833,-64.33331000
54.69322205,-63.21262000
54.74090576,-54.63899000
54.78858948,-51.10639000
54.83627319,-55.34311000
54.88395691,-71.37193000
54.93164063,-64.36735000
54.97932434,-71.99429000
55.02700806,-60.13905000
55.07469177,-57.63944000
55.12237549,-66.92005000
55.17005920,-59.77724000
55.21774292,-54.89189000
55.26542664,-55.13613000
55.31311035,-51.43982000
55.36079407,-51.02519000
55.40847778,-57.69142000
55.45616150,-61.94378000
55.50384521,-54.20862000
55.55152893,-57.66702000
55.59921265,-59.45150000
55.64689636,-55.76569000
55.69458008,-63.59739000
55.74226379,-58.10608000
55.78994751,-57.01591000
55.83763123,-58.55564000
55.88531494,-61.40296000
55.93299866,-61.05593000
55.98068237,-81.58661000
56.02836609,-55.52826000
56.07604980,-52.25206000
56.12373352,-56.25586000
56.17141724,-57.72084000
56.21910095,-53.57683000
56.26678467,-59.94438000
56.31446838,-62.84358000
56.36215210,-55.75574000
56.40983582,-57.97174000
56.45751953,-59.31577000
56.50520325,-54.15831000
56.55288696,-53.62641000
56.60057068,-54.89080000
56.64825439,-57.15176000
56.69593811,-55.94238000
56.74362183,-58.38344000
56.79130554,-68.38533000
56.83898926,-66.82657000
56.88667297,-61.25943000
56.93435669,-53.43861000
56.98204041,-56.38859000
57.02972412,-58.32980000
57.07740784,-57.74711000
57.12509155,-64.88300000
57.17277527,-63.59663000
57.22045898,-74.92084000
57.26814270,-62.33664000
57.31582642,-76.96130000
57.36351013,-57.59846000
57.41119385,-55.80844000
57.45887756,-55.28162000
57.50656128,-53.70447000
57.55424500,-53.84784000
57.60192871,-54.40537000
57.64961243,-55.49210000
57.69729614,-58.52381000
57.74497986,-56.37304000
57.79266357,-51.26665000
57.84034729,-54.63596000
57.88803101,-65.08263000
57.93571472,-65.03230000
57.98339844,-57.36924000
58.03108215,-53.12367000
58.07876587,-52.76157000
58.12644958,-57.77744000
58.17413330,-66.41135000
58.22181702,-64.60963000
58.26950073,-67.12403000
58.31718445,-65.54746000
58.36486816,-61.77885000
58.41255188,-63.03279000
58.46023560,-67.81190000
58.50791931,-65.61736000
58.55560303,-64.34263000
58.60328674,-58.28394000
58.65097046,-51.43761000
58.69865417,-52.69844000
58.74633789,-68.63096000
58.79402161,-64.23643000
58.84170532,-64.66817000
58.88938904,-56.91196000
58.93707275,-54.06030000
58.98475647,-56.35002000
59.03244019,-52.17986000
59.08012390,-52.02008000
59.12780762,-58.63542000
59.17549133,-56.33971000
59.22317505,-49.79939000
59.27085876,-50.99007000
59.31854248,-56.65919000
59.36622620,-65.62277000
59.41390991,-53.79301000
59.46159363,-53.40260000
59.50927734,-58.46264000
59.55696106,-65.01957000
59.60464478,-62.42506000
59.65232849,-52.25697000
59.70001221,-51.71185000
59.74769592,-54.89271000
59.79537964,-56.81008000
59.84306335,-58.32952000
59.89074707,-70.15685000
59.93843079,-56.46833000
59.98611450,-53.96856000
60.03379822,-50.17677000
60.08148193,-49.53532000
60.12916565,-55.24566000
60.17684937,-68.20058000
60.22453308,-57.53752000
60.27221680,-63.66608000
60.31990051,-62.02204000
60.36758423,-55.07534000
60.41526794,-53.36465000
60.46295166,-52.95491000
60.51063538,-57.17356000
60.55831909,-64.09681000
60.60600281,-56.27277000
60.65368652,-54.73413000
60.70137024,-53.72935000
60.74905396,-53.21283000
60.79673767,-60.89034000
60.84442139,-64.27846000
60.89210510,-54.59980000
60.93978882,-51.90609000
60.98747253,-53.10406000
61.03515625,-54.49215000
61.08283997,-52.62861000
61.13052368,-53.54488000
61.17820740,-62.62146000
61.22589111,-63.90008000
61.27357483,-57.26348000
61.32125854,-55.09209000
61.36894226,-54.20431000
61.41662598,-60.63583000
61.46430969,-59.57340000
61.51199341,-57.05600000
61.55967712,-62.63321000
61.60736084,-58.30305000
61.65504456,-53.59837000
61.70272827,-52.17931000
61.75041199,-57.82242000
61.79809570,-66.07356000
61.84577942,-59.20681000
61.89346313,-58.38672000
61.94114685,-58.43276000
61.98883057,-63.90674000
62.03651428,-64.01761000
62.08419800,-64.17709000
62.13188171,-60.41317000
62.17956543,-58.91080000
62.22724915,-74.66030000
62.27493286,-55.89027000
62.32261658,-55.76361000
62.37030029,-61.83144000
62.41798401,-62.72983000
62.46566772,-56.30402000
62.51335144,-53.47433000
62.56103516,-53.19907000
62.60871887,-53.80072000
62.65640259,-54.62531000
62.70408630,-69.35571000
62.75177002,-54.28326000
62.79945374,-54.39001000
62.84713745,-53.17757000
62.89482117,-49.91701000
62.94250488,-52.51957000
62.99018860,-54.64754000
63.03787231,-51.67138000
63.08555603,-52.41920000
63.13323975,-68.88243000
63.18092346,-57.43103000
63.22860718,-56.40941000
63.27629089,-53.58330000
63.32397461,-53.63171000
63.37165833,-58.77430000
63.41934204,-62.40428000
63.46702576,-59.69811000
63.51470947,-65.06450000
63.56239319,-52.42786000
63.61007690,-50.38471000
63.65776062,-56.74492000
63.70544434,-65.61597000
63.75312805,-55.31063000
63.80081177,-54.09376000
63.84849548,-58.19816000
63.89617920,-55.71137000
63.94386292,-60.70018000
63.99154663,-61.65322000
64.03923035,-76.36834000
64.08691406,-60.65849000
64.13459778,-60.87508000
64.18228149,-72.62550000
64.22996521,-59.73241000
64.27764893,-70.46784000
64.32533264,-73.66037000
64.37301636,-65.23344000
64.42070007,-61.35053000
64.46838379,-64.65247000
64.51606750,-58.65229000
64.56375122,-56.20001000
64.61143494,-53.58692000
64.65911865,-53.87899000
64.70680237,-56.37275000
64.75448608,-57.74272000
64.80216980,-60.44519000
64.84985352,-57.31372000
64.89753723,-55.26632000
64.94522095,-56.23526000
64.99290466,-57.89644000
65.04058838,-60.89447000
65.08827209,-59.92569000
65.13595581,-53.15611000
65.18363953,-57.21713000
65.23132324,-64.31590000
65.27900696,-59.75047000
65.32669067,-65.74434000
65.37437439,-64.47185000
65.42205811,-58.17427000
65.46974182,-54.63239000
65.51742554,-54.23886000
65.56510925,-53.85532000
65.61279297,-56.54134000
65.66047668,-63.01051000
65.70816040,-61.23919000
65.75584412,-55.55762000
65.80352783,-55.52322000
65.85121155,-56.34978000
65.89889526,-56.34822000
65.94657898,-55.94529000
65.99426270,-56.00070000
66.04194641,-57.02225000
66.08963013,-54.17498000
66.13731384,-52.62857000
66.18499756,-57.15770000
66.23268127,-55.91004000
66.28036499,-54.83700000
66.32804871,-54.40759000
66.37573242,-54.35684000
66.42341614,-54.63284000
66.47109985,-53.16978000
66.51878357,-54.91248000
66.56646729,-55.75570000
66.61415100,-57.89235000
66.66183472,-73.30369000
66.70951843,-60.29057000
66.75720215,-58.74856000
66.80488586,-64.66848000
66.85256958,-66.97194000
66.90025330,-60.35925000
66.94793701,-60.99437000
66.99562073,-58.38585000
67.04330444,-53.99706000
67.09098816,-60.99792000
67.13867188,-63.07314000
67.18635559,-63.11063000
67.23403931,-72.01038000
67.28172302,-62.78535000
67.32940674,-58.62974000
67.37709045,-59.12645000
67.42477417,-54.70209000
67.47245789,-53.57343000
67.52014160,-58.21295000
67.56782532,-59.43192000
67.61550903,-61.46225000
67.66319275,-56.67591000
67.71087646,-53.77071000
67.75856018,-58.96492000
67.80624390,-66.58447000
67.85392761,-68.96104000
67.90161133,-57.29059000
67.94929504,-60.66309000
67.99697876,-55.61283000
68.04466248,-53.30498000
68.09234619,-55.39034000
68.14002991,-55.44815000
68.18771362,-55.73354000
68.23539734,-52.51370000
68.28308105,-54.39325000
68.33076477,-64.08223000
68.37844849,-58.18794000
68.42613220,-57.51541000
68.47381592,-55.92526000
68.52149963,-54.53395000
68.56918335,-58.09576000
68.61686707,-69.27491000
68.66455078,-61.34232000
68.71223450,-56.86646000
68.75991821,-59.02187000
68.80760193,-55.98928000
68.85528564,-52.79914000
68.90296936,-54.27391000
68.95065308,-56.97247000
68.99833679,-54.08307000
69.04602051,-50.10315000
69.09370422,-50.53506000
69.14138794,-56.38452000
69.18907166,-56.56631000
69.23675537,-59.11171000
69.28443909,-69.26521000
69.33212280,-64.61494000
69.37980652,-58.18909000
69.42749023,-56.04840000
69.47517395,-55.94581000
69.52285767,-55.80291000
69.57054138,-61.46680000
69.61822510,-65.82818000
69.66590881,-57.64491000
69.71359253,-55.74543000
69.76127625,-57.43576000
69.80895996,-60.12804000
69.85664368,-61.65491000
69.90432739,-58.38862000
69.95201111,-55.03460000
69.99969482,-50.77494000
70.04737854,-50.61468000
70.09506226,-54.93334000
70.14274597,-63.08786000
70.19042969,-62.16510000
70.23811340,-53.11334000
70.28579712,-52.11977000
70.33348083,-59.79283000
70.38116455,-59.83796000
70.42884827,-55.14896000
70.47653198,-57.41125000
70.52421570,-54.47887000
70.57189941,-53.24252000
70.61958313,-56.89693000
70.66726685,-58.11438000
70.71495056,-57.99065000
70.76263428,-86.03219000
70.81031799,-60.59464000
70.85800171,-71.09651000
70.90568542,-61.17527000
70.95336914,-57.39668000
71.00105286,-55.48235000
71.04873657,-53.13624000
71.09642029,-56.41145000
71.14410400,-65.40494000
71.19178772,-54.12709000
71.23947144,-51.55293000
71.28715515,-52.79457000
71.33483887,-60.95596000
71.38252258,-58.02752000
71.43020630,-55.69480000
71.47789001,-57.40963000
71.52557373,-64.02099000
71.57325745,-61.01581000
71.62094116,-55.90984000
71.66862488,-64.97601000
71.71630859,-58.21012000
71.76399231,-58.07960000
71.81167603,-59.44374000
71.85935974,-60.67185000
71.90704346,-61.35382000
71.95472717,-61.21359000
72.00241089,-59.94997000
72.05009460,-58.60562000
72.09777832,-55.94713000
72.14546204,-54.35242000
72.19314575,-55.18323000
72.24082947,-56.14603000
72.28851318,-57.10373000
72.33619690,-55.62698000
72.38388062,-56.22361000
72.43156433,-71.77060000
72.47924805,-55.61402000
72.52693176,-57.64395000
72.57461548,-65.10242000
72.62229919,-69.65324000
72.66998291,-60.21068000
72.71766663,-54.48991000
72.76535034,-54.43927000
72.81303406,-64.32118000
72.86071777,-66.89870000
72.90840149,-76.14792000
72.95608521,-60.06145000
73.00376892,-57.19234000
73.05145264,-61.81197000
73.09913635,-57.90588000
73.14682007,-52.41208000
73.19450378,-52.98340000
73.24218750,-57.61895000
73.28987122,-58.13865000
73.33755493,-55.30775000
73.38523865,-56.52738000
73.43292236,-58.31923000
73.48060608,-56.92727000
73.52828979,-56.53183000
73.57597351,-57.27525000
73.62365723,-58.69347000
73.67134094,-68.62283000
73.71902466,-73.34470000
73.76670837,-61.45544000
73.81439209,-55.44009000
73.86207581,-52.31631000
73.90975952,-50.65462000
73.95744324,-52.36700000
74.00512695,-59.08349000
74.05281067,-58.08409000
74.10049438,-59.38427000
74.14817810,-59.95890000
74.19586182,-66.28623000
74.24354553,-56.86849000
74.29122925,-53.51131000
74.33891296,-53.57277000
74.38659668,-55.06062000
74.43428040,-76.99433000
74.48196411,-73.19605000
74.52964783,-65.28767000
74.57733154,-57.01572000
74.62501526,-53.02274000
74.67269897,-53.44324000
74.72038269,-58.01307000
74.76806641,-59.98110000
74.81575012,-57.69634000
74.86343384,-56.28168000
74.91111755,-54.53544000
74.95880127,-61.30237000
75.00648499,-60.24863000
75.05416870,-53.60354000
75.10185242,-49.92197000
75.14953613,-52.31461000
75.19721985,-57.74332000
75.24490356,-65.43073000
75.29258728,-57.76834000
75.34027100,-61.38959000
75.38795471,-63.05090000
75.43563843,-61.89548000
75.48332214,-62.45624000
75.53100586,-62.60967000
75.57868958,-66.78716000
75.62637329,-56.63297000
75.67405701,-52.59753000
75.72174072,-58.20509000
75.76942444,-58.51719000
75.81710815,-51.96985000
75.86479187,-51.03775000
75.91247559,-54.56535000
75.96015930,-54.26634000
76.00784302,-51.07507000
76.05552673,-52.31058000
76.10321045,-57.61633000
76.15089417,-64.15018000
76.19857788,-62.23290000
76.24626160,-58.51744000
76.29394531,-76.50806000
76.34162903,-55.63108000
76.38931274,-56.15603000
76.43699646,-50.54762000
76.48468018,-47.85198000
76.53236389,-52.55708000
76.58004761,-59.85023000
76.62773132,-58.52980000
76.67541504,-55.81448000
76.72309875,-53.50191000
76.77078247,-53.71081000
76.81846619,-56.71120000
76.86614990,-57.17471000
76.91383362,-54.05544000
76.96151733,-55.75760000
77.00920105,-58.66867000
77.05688477,-58.05754000
77.10456848,-58.84055000
77.15225220,-58.46543000
77.19993591,-56.49912000
77.24761963,-56.80011000
77.29530334,-57.46016000
77.34298706,-66.07264000
77.39067078,-65.67119000
77.43835449,-68.81282000
77.48603821,-61.16108000
77.53372192,-58.75046000
77.58140564,-51.99927000
77.62908936,-53.13794000
77.67677307,-56.77559000
77.72445679,-60.44307000
77.77214050,-65.46417000
77.81982422,-67.46275000
77.86750793,-60.58198000
77.91519165,-58.66814000
77.96287537,-58.04393000
78.01055908,-57.76250000
78.05824280,-60.96299000
78.10592651,-65.02586000
78.15361023,-60.56397000
78.20129395,-60.56013000
78.24897766,-56.07909000
78.29666138,-52.98840000
78.34434509,-54.35854000
78.39202881,-55.99436000
78.43971252,-58.28364000
78.48739624,-64.86436000
78.53507996,-65.18298000
78.58276367,-62.02443000
78.63044739,-72.09753000
78.67813110,-55.66069000
78.72581482,-56.40777000
78.77349854,-58.37978000
78.82118225,-54.03914000
78.86886597,-52.63820000
78.91654968,-54.31804000
78.96423340,-50.88960000
79.01191711,-57.11635000
79.05960083,-54.49094000
79.10728455,-52.07680000
79.15496826,-58.86901000
79.20265198,-64.23074000
79.25033569,-56.12317000
79.29801941,-55.57952000
79.34570313,-55.13794000
79.39338684,-56.03441000
79.44107056,-54.33541000
79.48875427,-52.21450000
79.53643799,-52.67265000
79.58412170,-55.55530000
79.63180542,-59.57422000
79.67948914,-60.59866000
79.72717285,-59.07734000
79.77485657,-58.51688000
79.82254028,-63.32643000
79.87022400,-54.93767000
79.91790771,-53.28915000
79.96559143,-53.24770000
80.01327515,-52.59903000
80.06095886,-56.96152000
80.10864258,-60.11037000
80.15632629,-54.54835000
80.20401001,-51.93296000
80.25169373,-51.91655000
80.29937744,-52.41813000
80.34706116,-54.07530000
80.39474487,-60.22949000
80.44242859,-71.52242000
80.49011230,-78.91197000
80.53779602,-65.32362000
80.58547974,-63.78287000
80.63316345,-59.35131000
80.68084717,-58.20931000
80.72853088,-62.57198000
80.77621460,-62.84843000
80.82389832,-62.33810000
80.87158203,-65.14558000
80.91926575,-56.71882000
80.96694946,-56.38538000
81.01463318,-64.19448000
81.06231689,-61.07019000
81.11000061,-55.40337000
81.15768433,-52.56232000
81.20536804,-54.52414000
81.25305176,-72.18682000
81.30073547,-63.16518000
81.34841919,-62.61044000
81.39610291,-65.58942000
81.44378662,-55.37550000
81.49147034,-52.63073000
81.53915405,-56.41835000
81.58683777,-57.70166000
81.63452148,-54.21748000
81.68220520,-53.96412000
81.72988892,-54.50037000
81.77757263,-59.33654000
81.82525635,-61.53130000
81.87294006,-51.12820000
81.92062378,-49.84692000
81.96830750,-54.50765000
82.01599121,-58.54599000
82.06367493,-59.64013000
82.11135864,-60.17929000
82.15904236,-60.95600000
82.20672607,-60.22917000
82.25440979,-60.86234000
82.30209351,-62.68849000
82.34977722,-53.30035000
82.39746094,-52.47942000
82.44514465,-57.68569000
82.49282837,-72.49540000
82.54051208,-61.04372000
82.58819580,-65.04874000
82.63587952,-58.26138000
82.68356323,-57.59451000
82.73124695,-61.23903000
82.77893066,-55.56912000
82.82661438,-60.56768000
82.87429810,-61.69712000
82.92198181,-63.54758000
82.96966553,-59.08163000
83.01734924,-53.54783000
83.06503296,-61.88941000
83.11271667,-57.83115000
83.16040039,-54.26034000
83.20808411,-60.26746000
83.25576782,-56.24010000
83.30345154,-52.20755000
83.35113525,-53.40599000
83.39881897,-52.82654000
83.44650269,-51.63875000
83.49418640,-54.16756000
83.54187012,-56.56017000
83.58955383,-55.51996000
83.63723755,-54.16395000
83.68492126,-57.03045000
83.73260498,-63.31415000
83.78028870,-52.58604000
83.82797241,-53.15908000
83.87565613,-59.31606000
83.92333984,-60.41902000
83.97102356,-53.13271000
84.01870728,-50.13839000
84.06639099,-51.79775000
84.11407471,-52.08343000
84.16175842,-51.67017000
84.20944214,-53.62061000
84.25712585,-55.09658000
84.30480957,-56.43996000
84.35249329,-60.85792000
84.40017700,-61.92542000
84.44786072,-56.12871000
84.49554443,-51.57055000
84.54322815,-52.34243000
84.59091187,-61.25836000
84.63859558,-61.43428000
84.68627930,-58.04527000
84.73396301,-55.62395000
84.78164673,-62.81410000
84.82933044,-50.84782000
84.87701416,-49.96883000
84.92469788,-56.94136000
84.97238159,-59.02433000
85.02006531,-54.83734000
85.06774902,-53.13547000
85.11543274,-52.66285000
85.16311646,-52.80096000
85.21080017,-56.38776000
85.25848389,-76.34087000
85.30616760,-64.43709000
85.35385132,-62.59678000
85.40153503,-55.78445000
85.44921875,-64.91309000
85.49690247,-58.68171000
85.54458618,-59.83872000
85.59226990,-56.13107000
85.63995361,-58.14520000
85.68763733,-58.45033000
85.73532104,-57.03816000
85.78300476,-57.20066000
85.83068848,-56.76199000
85.87837219,-53.72658000
85.92605591,-58.83453000
85.97373962,-59.12908000
86.02142334,-54.87351000
86.06910706,-54.41753000
86.11679077,-65.24158000
86.16447449,-57.78923000
86.21215820,-55.37166000
86.25984192,-64.94868000
86.30752563,-59.42505000
86.35520935,-57.18059000
86.40289307,-61.88403000
86.45057678,-81.46289000
86.49826050,-59.48447000
86.54594421,-57.22475000
86.59362793,-57.74159000
86.64131165,-63.88066000
86.68899536,-57.77863000
86.73667908,-58.55098000
86.78436279,-53.94264000
86.83204651,-58.51712000
86.87973022,-72.14536000
86.92741394,-65.85390000
86.97509766,-61.27063000
87.02278137,-59.03476000
87.07046509,-54.76608000
87.11814880,-62.74103000
87.16583252,-65.49872000
87.21351624,-62.01902000
87.26119995,-65.86504000
87.30888367,-58.19174000
87.35656738,-59.60180000
87.40425110,-67.32114000
87.45193481,-72.44910000
87.49961853,-61.77320000
87.54730225,-67.86444000
87.59498596,-64.54823000
87.64266968,-57.01954000
87.69035339,-64.65585000
87.73803711,-52.31666000
87.78572083,-51.79394000
87.83340454,-66.25148000
87.88108826,-56.89530000
87.92877197,-52.06636000
87.97645569,-50.26649000
88.02413940,-53.61304000
88.07182312,-55.46044000
88.11950684,-58.61774000
88.16719055,-63.25874000
88.21487427,-58.92772000
88.26255798,-55.01551000
88.31024170,-55.99938000
88.35792542,-54.79556000
88.40560913,-51.66036000
88.45329285,-54.32311000
88.50097656,-54.13891000
88.54866028,-54.46245000
88.59634399,-55.30465000
88.64402771,-57.71824000
88.69171143,-52.07355000
88.73939514,-49.70673000
88.78707886,-53.44219000
88.83476257,-59.65041000
88.88244629,-59.37808000
88.93013000,-62.39236000
88.97781372,-63.96488000
89.02549744,-57.90812000
89.07318115,-54.99870000
89.12086487,-56.06054000
89.16854858,-60.38967000
89.21623230,-61.98746000
89.26391602,-60.47335000
89.31159973,-61.77721000
89.35928345,-72.19912000
89.40696716,-59.67260000
89.45465088,-53.50467000
89.50233459,-55.12780000
89.55001831,-64.01051000
89.59770203,-56.61702000
89.64538574,-58.56895000
89.69306946,-60.15329000
89.74075317,-57.91824000
89.78843689,-56.20843000
89.83612061,-53.42436000
89.88380432,-51.80346000
89.93148804,-55.12486000
89.97917175,-66.71732000
90.02685547,-69.74570000
90.07453918,-57.40572000
90.12222290,-53.79619000
90.16990662,-51.98306000
90.21759033,-52.96591000
90.26527405,-59.34310000
90.31295776,-59.19954000
90.36064148,-52.81096000
90.40832520,-54.88867000
90.45600891,-56.18848000
90.50369263,-58.77010000
90.55137634,-62.96825000
90.59906006,-62.35935000
90.64674377,-58.01975000
90.69442749,-54.62826000
90.74211121,-52.91271000
90.78979492,-53.50490000
90.83747864,-57.00745000
90.88516235,-60.96854000
90.93284607,-60.70650000
90.98052979,-64.27254000
91.02821350,-59.95747000
91.07589722,-54.15569000
91.12358093,-55.62287000
91.17126465,-63.98157000
91.21894836,-52.06202000
91.26663208,-53.79691000
91.31431580,-64.02010000
91.36199951,-59.98455000
91.40968323,-50.93197000
91.45736694,-48.29680000
91.50505066,-50.46081000
91.55273438,-55.27538000
91.60041809,-56.92997000
91.64810181,-59.29321000
91.69578552,-53.88507000
91.74346924,-52.16425000
91.79115295,-56.05442000
91.83883667,-57.39163000
91.88652039,-52.57659000
91.93420410,-56.57486000
91.98188782,-64.74774000
92.02957153,-59.34208000
92.07725525,-59.59455000
92.12493896,-60.34085000
92.17262268,-74.43091000
92.22030640,-58.57922000
92.26799011,-58.26255000
92.31567383,-55.41527000
92.36335754,-54.76363000
92.41104126,-57.78186000
92.45872498,-59.26537000
92.50640869,-57.65991000
92.55409241,-53.85243000
92.60177612,-55.40272000
92.64945984,-54.51123000
92.69714355,-55.56058000
92.74482727,-53.35712000
92.79251099,-49.29100000
92.84019470,-51.29800000
92.88787842,-56.83151000
92.93556213,-54.50112000
92.98324585,-57.28351000
93.03092957,-59.35226000
93.07861328,-62.13064000
93.12629700,-75.70680000
93.17398071,-62.75867000
93.22166443,-57.93484000
93.26934814,-60.91270000
93.31703186,-62.77371000
93.36471558,-56.84313000
93.41239929,-56.12951000
93.46008301,-48.92023000
93.50776672,-47.62637000
93.55545044,-50.12634000
93.60313416,-56.20506000
93.65081787,-62.92052000
93.69850159,-58.31913000
93.74618530,-55.45181000
93.79386902,-51.73660000
93.84155273,-54.93292000
93.88923645,-60.05409000
93.93692017,-60.43434000
93.98460388,-54.12770000
94.03228760,-48.50552000
94.07997131,-47.92542000
94.12765503,-51.70142000
94.17533875,-58.93997000
94.22302246,-54.74096000
94.27070618,-52.10623000
94.31838989,-51.46312000
94.36607361,-53.12497000
94.41375732,-57.76963000
94.46144104,-53.47448000
94.50912476,-50.28045000
94.55680847,-53.17423000
94.60449219,-68.11060000
94.65217590,-62.11154000
94.69985962,-62.03015000
94.74754333,-61.91236000
94.79522705,-57.43448000
94.84291077,-51.54877000
94.89059448,-53.11982000
94.93827820,-55.38081000
94.98596191,-55.62216000
95.03364563,-61.61090000
95.08132935,-59.73804000
95.12901306,-57.76434000
95.17669678,-59.48834000
95.22438049,-60.40707000
95.27206421,-57.94580000
95.31974792,-57.80557000
95.36743164,-61.89631000
95.41511536,-58.76718000
95.46279907,-57.72680000
95.51048279,-57.92574000
95.55816650,-60.60118000
95.60585022,-56.13953000
95.65353394,-51.58583000
95.70121765,-50.13479000
95.74890137,-51.36250000
95.79658508,-60.76502000
95.84426880,-57.53025000
95.89195251,-55.52785000
95.93963623,-56.55007000
95.98731995,-63.74066000
96.03500366,-71.27937000
96.08268738,-62.79059000
96.13037109,-63.95259000
96.17805481,-59.45105000
96.22573853,-56.33060000
96.27342224,-61.53719000
96.32110596,-72.87029000
96.36878967,-56.90487000
96.41647339,-53.10980000
96.46415710,-56.93987000
96.51184082,-68.08724000
96.55952454,-79.43265000
96.60720825,-72.18731000
96.65489197,-63.89668000
96.70257568,-58.87977000
96.75025940,-66.50414000
96.79794312,-56.37970000
96.84562683,-52.52426000
96.89331055,-56.03519000
96.94099426,-64.70101000
96.98867798,-58.77526000
97.03636169,-54.89731000
97.08404541,-52.06599000
97.13172913,-54.29411000
97.17941284,-66.13718000
97.22709656,-55.27747000
97.27478027,-55.36615000
97.32246399,-76.54242000
97.37014771,-53.57351000
97.41783142,-52.14767000
97.46551514,-57.68620000
97.51319885,-69.23663000
97.56088257,-66.47314000
97.60856628,-65.76655000
97.65625000,-59.20092000
97.70393372,-56.68354000
97.75161743,-58.11649000
97.79930115,-58.88729000
97.84698486,-58.85979000
97.89466858,-59.78325000
97.94235229,-56.00841000
97.99003601,-52.32926000
98.03771973,-54.58871000
98.08540344,-56.95558000
98.13308716,-56.85578000
98.18077087,-61.82326000
98.22845459,-56.95081000
98.27613831,-58.95592000
98.32382202,-56.98392000
98.37150574,-62.23230000
98.41918945,-58.40992000
98.46687317,-53.11665000
98.51455688,-55.35417000
98.56224060,-68.08339000
98.60992432,-64.88097000
98.65760803,-59.45267000
98.70529175,-61.93281000
98.75297546,-59.63026000
98.80065918,-52.57944000
98.84834290,-54.79742000
98.89602661,-76.51873000
98.94371033,-58.11050000
98.99139404,-58.49888000
99.03907776,-61.98941000
99.08676147,-61.10077000
99.13444519,-62.19749000
99.18212891,-62.19234000
99.22981262,-58.04994000
99.27749634,-53.42178000
99.32518005,-54.14503000
99.37286377,-55.96031000
99.42054749,-54.07248000
99.46823120,-55.24342000
99.51591492,-60.87347000
99.56359863,-56.15821000
99.61128235,-52.09452000
99.65896606,-54.32763000
99.70664978,-60.70129000
99.75433350,-62.32954000
99.80201721,-56.08402000
99.84970093,-52.27992000
99.89738464,-52.99052000
99.94506836,-55.89104000
99.99275208,-59.26076000
100.04043579,-67.01480000
100.08811951,-64.63898000
100.13580322,-69.95364000
100.18348694,-72.50650000
100.23117065,-65.10333000
100.27885437,-64.21018000
100.32653809,-59.06586000
100.37422180,-57.95099000
100.42190552,-61.82626000
100.46958923,-63.94593000
100.51727295,-62.01976000
100.56495667,-64.18633000
100.61264038,-66.27076000
100.66032410,-59.84772000
100.70800781,-59.33949000
100.75569153,-61.83497000
100.80337524,-61.36311000
100.85105896,-64.02544000
100.89874268,-109.07040000
100.94642639,-66.55283000
100.99411011,-55.99918000
101.04179382,-52.66680000
101.08947754,-55.84149000
101.13716125,-57.08860000
101.18484497,-51.74302000
101.23252869,-50.72832000
101.28021240,-55.38780000
101.32789612,-64.61568000
101.37557983,-58.23002000
101.42326355,-54.34567000
101.47094727,-55.48723000
101.51863098,-56.79594000
101.56631470,-53.95473000
101.61399841,-55.19012000
101.66168213,-67.01066000
101.70936584,-62.15643000
101.75704956,-59.11929000
101.80473328,-58.82439000
101.85241699,-61.17297000
101.90010071,-63.73272000
101.94778442,-56.51069000
101.99546814,-55.26682000
102.04315186,-60.41476000
102.09083557,-56.26564000
102.13851929,-57.29240000
102.18620300,-61.65060000
102.23388672,-58.20472000
102.28157043,-68.77137000
102.32925415,-72.42675000
102.37693787,-63.43603000
