Frequency;Channel A
6,34193420;-52,07965000
6,38961792;-53,02261000
6,43730164;-58,15813000
6,48498535;-60,25618000
6,53266907;-53,15054000
6,58035278;-53,59060000
6,62803650;-52,16156000
6,67572021;-48,36912000
6,72340393;-49,07357000
6,77108765;-54,77827000
6,81877136;-49,72263000
6,86645508;-49,61255000
6,91413879;-52,88574000
6,96182251;-53,69579000
7,00950623;-49,66284000
7,05718994;-47,73698000
7,10487366;-49,47190000
7,15255737;-54,40834000
7,20024109;-52,90340000
7,24792480;-50,50525000
7,29560852;-49,60155000
7,34329224;-50,04962000
7,39097595;-47,01464000
7,43865967;-46,89391000
7,48634338;-49,17645000
7,53402710;-53,54535000
7,58171082;-56,13571000
7,62939453;-52,16396000
7,67707825;-52,17075000
7,72476196;-56,59881000
7,77244568;-54,29818000
7,82012939;-52,28394000
7,86781311;-56,33570000
7,91549683;-67,61243000
7,96318054;-56,81387000
8,01086426;-58,32125000
8,05854797;-57,48218000
8,10623169;-49,73320000
8,15391541;-47,70491000
8,20159912;-50,05013000
8,24928284;-51,38456000
8,29696655;-50,02172000
8,34465027;-49,92807000
8,39233398;-49,14250000
8,44001770;-52,16821000
8,48770142;-58,25321000
8,53538513;-54,00322000
8,58306885;-52,61046000
8,63075256;-54,84879000
8,67843628;-62,36039000
8,72612000;-58,46087000
8,77380371;-59,57195000
8,82148743;-79,00241000
8,86917114;-56,31140000
8,91685486;-54,66370000
8,96453857;-62,02158000
9,01222229;-55,94460000
9,05990601;-50,66525000
9,10758972;-49,23987000
9,15527344;-48,75767000
9,20295715;-48,22409000
9,25064087;-47,58171000
9,29832458;-47,08484000
9,34600830;-47,54938000
9,39369202;-48,26451000
9,44137573;-48,98292000
9,48905945;-51,20079000
9,53674316;-53,87995000
9,58442688;-50,93568000
9,63211060;-50,08057000
9,67979431;-53,01105000
9,72747803;-56,16636000
9,77516174;-60,22463000
9,82284546;-55,38152000
9,87052917;-50,01371000
9,91821289;-49,55042000
9,96589661;-51,97767000
10,01358032;-55,00243000
10,06126404;-54,50432000
10,10894775;-48,26705000
10,15663147;-50,86335000
10,20431519;-66,11688000
10,25199890;-52,64996000
10,29968262;-48,72646000
10,34736633;-49,07393000
10,39505005;-48,03172000
10,44273376;-47,89127000
10,49041748;-49,89743000
10,53810120;-50,76045000
10,58578491;-54,17509000
10,63346863;-54,19331000
10,68115234;-53,24409000
10,72883606;-52,52099000
10,77651978;-60,27905000
10,82420349;-55,75161000
10,87188721;-54,77934000
10,91957092;-55,91253000
10,96725464;-54,55462000
11,01493835;-54,80435000
11,06262207;-57,22915000
11,11030579;-57,55046000
11,15798950;-54,26618000
11,20567322;-54,08594000
11,25335693;-50,00218000
11,30104065;-57,24934000
11,34872437;-57,97913000
11,39640808;-54,05080000
11,44409180;-52,26627000
11,49177551;-55,68250000
11,53945923;-59,30368000
11,58714294;-62,56038000
11,63482666;-53,37979000
11,68251038;-52,70028000
11,73019409;-51,75231000
11,77787781;-49,56345000
11,82556152;-48,97855000
11,87324524;-54,47322000
11,92092896;-57,77920000
11,96861267;-54,80472000
12,01629639;-52,04926000
12,06398010;-54,18512000
12,11166382;-68,02055000
12,15934753;-67,16121000
12,20703125;-61,28821000
12,25471497;-61,08273000
12,30239868;-55,83088000
12,35008240;-52,44614000
12,39776611;-55,27208000
12,44544983;-60,66544000
12,49313354;-56,18320000
12,54081726;-58,92359000
12,58850098;-62,10493000
12,63618469;-58,99617000
12,68386841;-55,62226000
12,73155212;-52,82278000
12,77923584;-52,29232000
12,82691956;-51,72046000
12,87460327;-49,59204000
12,92228699;-50,38523000
12,96997070;-58,16644000
13,01765442;-53,03417000
13,06533813;-53,85707000
13,11302185;-57,61442000
13,16070557;-53,36484000
13,20838928;-53,36174000
13,25607300;-53,67738000
13,30375671;-53,26170000
13,35144043;-56,05003000
13,39912415;-62,32832000
13,44680786;-55,76915000
13,49449158;-56,68989000
13,54217529;-62,21104000
13,58985901;-53,11076000
13,63754272;-53,61277000
13,68522644;-54,21141000
13,73291016;-52,75230000
13,78059387;-54,35353000
13,82827759;-51,50147000
13,87596130;-48,99746000
13,92364502;-50,79456000
13,97132874;-57,23595000
14,01901245;-56,42973000
14,06669617;-55,27438000
14,11437988;-54,45048000
14,16206360;-51,55416000
14,20974731;-50,30441000
14,25743103;-53,18591000
14,30511475;-56,00225000
14,35279846;-60,80970000
14,40048218;-56,37895000
14,44816589;-52,73769000
14,49584961;-56,54049000
14,54353333;-59,43424000
14,59121704;-70,77638000
14,63890076;-56,75008000
14,68658447;-55,18681000
14,73426819;-54,03263000
14,78195190;-49,89631000
14,82963562;-48,88839000
14,87731934;-51,07495000
14,92500305;-58,42038000
14,97268677;-54,13370000
15,02037048;-50,89829000
15,06805420;-53,31078000
15,11573792;-50,70106000
15,16342163;-49,32131000
15,21110535;-50,08627000
15,25878906;-49,63981000
15,30647278;-51,52071000
15,35415649;-54,84104000
15,40184021;-52,76791000
15,44952393;-54,20732000
15,49720764;-65,87231000
15,54489136;-61,20848000
15,59257507;-54,43362000
15,64025879;-56,27176000
15,68794250;-60,55972000
15,73562622;-63,86462000
15,78330994;-55,35557000
15,83099365;-56,23505000
15,87867737;-59,33074000
15,92636108;-54,17932000
15,97404480;-55,48491000
16,02172852;-62,46645000
16,06941223;-65,20810000
16,11709595;-57,92572000
16,16477966;-54,54588000
16,21246338;-54,59798000
16,26014709;-52,62837000
16,30783081;-55,81967000
16,35551453;-61,72524000
16,40319824;-53,13345000
16,45088196;-57,04700000
16,49856567;-55,54922000
16,54624939;-56,58452000
16,59393311;-53,43282000
16,64161682;-58,22693000
16,68930054;-61,60015000
16,73698425;-55,96592000
16,78466797;-66,44649000
16,83235168;-52,49024000
16,88003540;-54,05196000
16,92771912;-54,30881000
16,97540283;-58,33864000
17,02308655;-56,70242000
17,07077026;-67,92772000
17,11845398;-54,43969000
17,16613770;-54,57781000
17,21382141;-55,76324000
17,26150513;-56,31318000
17,30918884;-53,96617000
17,35687256;-58,72132000
17,40455627;-56,44057000
17,45223999;-52,46964000
17,49992371;-51,53045000
17,54760742;-51,07223000
17,59529114;-50,67463000
17,64297485;-58,33440000
17,69065857;-54,14017000
17,73834229;-50,02979000
17,78602600;-52,39139000
17,83370972;-52,78702000
17,88139343;-55,25702000
17,92907715;-61,13988000
17,97676086;-64,32920000
18,02444458;-62,23073000
18,07212830;-51,34900000
18,11981201;-50,19481000
18,16749573;-52,58976000
18,21517944;-52,46577000
18,26286316;-52,01147000
18,31054688;-50,81704000
18,35823059;-52,91466000
18,40591431;-58,57213000
18,45359802;-50,66822000
18,50128174;-51,62939000
18,54896545;-60,93433000
18,59664917;-55,05683000
18,64433289;-49,86859000
18,69201660;-51,32322000
18,73970032;-63,40537000
18,78738403;-53,69533000
18,83506775;-54,24444000
18,88275146;-69,07896000
18,93043518;-61,44275000
18,97811890;-68,38686000
19,02580261;-61,94338000
19,07348633;-55,99432000
19,12117004;-48,33297000
19,16885376;-49,08636000
19,21653748;-68,05000000
19,26422119;-49,79021000
19,31190491;-47,84886000
19,35958862;-49,64717000
19,40727234;-54,00888000
19,45495605;-61,86583000
19,50263977;-55,81215000
19,55032349;-53,54641000
19,59800720;-59,54332000
19,64569092;-58,76513000
19,69337463;-60,58949000
19,74105835;-68,26034000
19,78874207;-56,67802000
19,83642578;-54,84634000
19,88410950;-57,73640000
19,93179321;-56,27497000
19,97947693;-60,52456000
20,02716064;-60,23960000
20,07484436;-51,26175000
20,12252808;-50,35289000
20,17021179;-56,10340000
20,21789551;-54,64394000
20,26557922;-52,84818000
20,31326294;-57,16652000
20,36094666;-63,64034000
20,40863037;-56,77883000
20,45631409;-65,57144000
20,50399780;-59,91747000
20,55168152;-52,99288000
20,59936523;-54,10290000
20,64704895;-57,56315000
20,69473267;-65,29208000
20,74241638;-53,54850000
20,79010010;-54,15481000
20,83778381;-65,57191000
20,88546753;-54,02069000
20,93315125;-50,44554000
20,98083496;-51,04436000
21,02851868;-56,03798000
21,07620239;-64,03267000
21,12388611;-62,48851000
21,17156982;-61,88988000
21,21925354;-57,32677000
21,26693726;-52,16113000
21,31462097;-55,93511000
21,36230469;-60,32814000
21,40998840;-58,26778000
21,45767212;-55,87545000
21,50535583;-52,54303000
21,55303955;-53,67894000
21,60072327;-62,17775000
21,64840698;-62,51760000
21,69609070;-65,48901000
21,74377441;-54,09996000
21,79145813;-53,40074000
21,83914185;-58,98522000
21,88682556;-57,86345000
21,93450928;-54,26366000
21,98219299;-51,65406000
22,02987671;-54,17459000
22,07756042;-68,45061000
22,12524414;-53,26180000
22,17292786;-50,85427000
22,22061157;-53,28234000
22,26829529;-55,22227000
22,31597900;-53,28117000
22,36366272;-51,81768000
22,41134644;-53,24405000
22,45903015;-51,50942000
22,50671387;-50,91239000
22,55439758;-50,32787000
22,60208130;-53,26530000
22,64976501;-67,38096000
22,69744873;-57,90160000
22,74513245;-60,58864000
22,79281616;-67,24090000
22,84049988;-57,51718000
22,88818359;-58,67210000
22,93586731;-66,34339000
22,98355103;-58,33976000
23,03123474;-65,14558000
23,07891846;-55,10373000
23,12660217;-52,44510000
23,17428589;-56,09249000
23,22196960;-64,35764000
23,26965332;-58,45996000
23,31733704;-55,97095000
23,36502075;-62,87468000
23,41270447;-63,59755000
23,46038818;-62,89301000
23,50807190;-84,99596000
23,55575562;-66,51280000
23,60343933;-53,13721000
23,65112305;-51,18574000
23,69880676;-59,35391000
23,74649048;-65,98824000
23,79417419;-61,22324000
23,84185791;-58,94695000
23,88954163;-60,66817000
23,93722534;-65,11413000
23,98490906;-57,75727000
24,03259277;-53,85321000
24,08027649;-55,32185000
24,12796021;-58,24260000
24,17564392;-53,09344000
24,22332764;-52,15405000
24,27101135;-52,41414000
24,31869507;-55,53607000
24,36637878;-56,01595000
24,41406250;-56,11870000
24,46174622;-53,90445000
24,50942993;-51,20740000
24,55711365;-56,39099000
24,60479736;-64,53205000
24,65248108;-57,16859000
24,70016479;-57,06915000
24,74784851;-58,03297000
24,79553223;-56,08974000
24,84321594;-57,69933000
24,89089966;-65,97723000
24,93858337;-64,82332000
24,98626709;-56,77061000
25,03395081;-56,06396000
25,08163452;-59,08999000
25,12931824;-56,36069000
25,17700195;-53,31936000
25,22468567;-57,74140000
25,27236938;-55,11507000
25,32005310;-54,10219000
25,36773682;-52,69852000
25,41542053;-51,32803000
25,46310425;-60,15928000
25,51078796;-56,39163000
25,55847168;-51,76271000
25,60615540;-50,89696000
25,65383911;-49,84954000
25,70152283;-52,00329000
25,74920654;-69,86934000
25,79689026;-57,29780000
25,84457397;-59,45778000
25,89225769;-52,97744000
25,93994141;-51,56990000
25,98762512;-56,52936000
26,03530884;-56,31550000
26,08299255;-55,93079000
26,13067627;-56,71720000
26,17835999;-52,63145000
26,22604370;-52,86817000
26,27372742;-57,75238000
26,32141113;-54,79287000
26,36909485;-49,63463000
26,41677856;-53,38137000
26,46446228;-50,69444000
26,51214600;-52,27827000
26,55982971;-71,65433000
26,60751343;-56,01229000
26,65519714;-55,80852000
26,70288086;-58,18456000
26,75056458;-61,09717000
26,79824829;-57,01891000
26,84593201;-51,46834000
26,89361572;-50,51593000
26,94129944;-53,39683000
26,98898315;-54,74979000
27,03666687;-51,40842000
27,08435059;-52,82441000
27,13203430;-60,66405000
27,17971802;-61,28668000
27,22740173;-62,16354000
27,27508545;-63,01147000
27,32276917;-64,45668000
27,37045288;-55,43263000
27,41813660;-53,11295000
27,46582031;-56,19695000
27,51350403;-60,65951000
27,56118774;-64,33514000
27,60887146;-53,61311000
27,65655518;-51,39343000
27,70423889;-53,62612000
27,75192261;-62,01168000
27,79960632;-63,16359000
27,84729004;-66,25943000
27,89497375;-54,49652000
27,94265747;-51,39966000
27,99034119;-53,93958000
28,03802490;-53,84558000
28,08570862;-53,86117000
28,13339233;-54,20396000
28,18107605;-53,25654000
28,22875977;-59,19197000
28,27644348;-70,97772000
28,32412720;-66,69096000
28,37181091;-55,24119000
28,41949463;-50,93163000
28,46717834;-50,04800000
28,51486206;-51,12409000
28,56254578;-55,55172000
28,61022949;-57,75763000
28,65791321;-55,22978000
28,70559692;-54,53441000
28,75328064;-57,93699000
28,80096436;-70,70840000
28,84864807;-56,11826000
28,89633179;-56,89915000
28,94401550;-55,39637000
28,99169922;-54,34092000
29,03938293;-50,50296000
29,08706665;-54,64482000
29,13475037;-60,00189000
29,18243408;-56,24154000
29,23011780;-65,14956000
29,27780151;-52,51617000
29,32548523;-53,04626000
29,37316895;-52,94173000
29,42085266;-52,61363000
29,46853638;-60,21140000
29,51622009;-68,79135000
29,56390381;-63,13951000
29,61158752;-56,48986000
29,65927124;-53,09468000
29,70695496;-56,74163000
29,75463867;-60,72677000
29,80232239;-56,46397000
29,85000610;-57,32277000
29,89768982;-60,74501000
29,94537354;-70,74561000
29,99305725;-58,30183000
30,04074097;-52,20180000
30,08842468;-54,10220000
30,13610840;-57,65992000
30,18379211;-60,21319000
30,23147583;-59,98944000
30,27915955;-58,78182000
30,32684326;-60,49529000
30,37452698;-57,74862000
30,42221069;-52,85331000
30,46989441;-53,02318000
30,51757813;-54,20184000
30,56526184;-53,97993000
30,61294556;-54,25097000
30,66062927;-50,90456000
30,70831299;-54,53807000
30,75599670;-63,10917000
30,80368042;-59,10280000
30,85136414;-57,00951000
30,89904785;-59,73794000
30,94673157;-59,22300000
30,99441528;-55,82245000
31,04209900;-51,06791000
31,08978271;-54,15947000
31,13746643;-55,70067000
31,18515015;-53,66371000
31,23283386;-55,87201000
31,28051758;-53,68204000
31,32820129;-53,87598000
31,37588501;-57,38197000
31,42356873;-52,26579000
31,47125244;-54,72467000
31,51893616;-62,10667000
31,56661987;-68,39998000
31,61430359;-77,09258000
31,66198730;-63,39763000
31,70967102;-67,71016000
31,75735474;-56,92409000
31,80503845;-56,57440000
31,85272217;-66,15599000
31,90040588;-56,01268000
31,94808960;-53,59826000
31,99577332;-53,09172000
32,04345703;-54,26197000
32,09114075;-54,04519000
32,13882446;-51,82147000
32,18650818;-52,82948000
32,23419189;-61,50909000
32,28187561;-60,18070000
32,32955933;-62,84734000
32,37724304;-66,49973000
32,42492676;-60,62723000
32,47261047;-53,74976000
32,52029419;-52,27807000
32,56797791;-55,48322000
32,61566162;-63,35546000
32,66334534;-69,10312000
32,71102905;-65,56043000
32,75871277;-65,98544000
32,80639648;-61,67607000
32,85408020;-62,12138000
32,90176392;-62,27207000
32,94944763;-58,90419000
32,99713135;-59,80228000
33,04481506;-54,83893000
33,09249878;-56,96112000
33,14018250;-53,36185000
33,18786621;-50,13815000
33,23554993;-54,52072000
33,28323364;-76,47642000
33,33091736;-66,88068000
33,37860107;-61,97314000
33,42628479;-59,10194000
33,47396851;-65,56176000
33,52165222;-64,79733000
33,56933594;-61,13235000
33,61701965;-55,93144000
33,66470337;-52,99398000
33,71238708;-55,18125000
33,76007080;-65,26788000
33,80775452;-58,94520000
33,85543823;-51,91118000
33,90312195;-52,29369000
33,95080566;-57,25304000
33,99848938;-60,01533000
34,04617310;-55,57381000
34,09385681;-53,09927000
34,14154053;-53,21130000
34,18922424;-74,66502000
34,23690796;-52,74957000
34,28459167;-53,38860000
34,33227539;-54,53711000
34,37995911;-54,55227000
34,42764282;-60,68032000
34,47532654;-63,88699000
34,52301025;-59,27156000
34,57069397;-60,32797000
34,61837769;-53,91572000
34,66606140;-51,35714000
34,71374512;-50,36933000
34,76142883;-50,42801000
34,80911255;-56,81269000
34,85679626;-56,79435000
34,90447998;-57,12354000
34,95216370;-60,27897000
34,99984741;-57,40898000
35,04753113;-56,28941000
35,09521484;-50,47033000
35,14289856;-51,17382000
35,19058228;-51,84422000
35,23826599;-55,53857000
35,28594971;-65,80570000
35,33363342;-56,96971000
35,38131714;-58,58622000
35,42900085;-54,47748000
35,47668457;-49,12000000
35,52436829;-49,10614000
35,57205200;-54,24104000
35,61973572;-59,78693000
35,66741943;-57,09496000
35,71510315;-65,57326000
35,76278687;-55,33867000
35,81047058;-55,26985000
35,85815430;-58,53424000
35,90583801;-59,05236000
35,95352173;-58,53029000
36,00120544;-66,07809000
36,04888916;-56,06277000
36,09657288;-52,42031000
36,14425659;-52,10581000
36,19194031;-53,61191000
36,23962402;-55,02669000
36,28730774;-52,10806000
36,33499146;-57,17347000
36,38267517;-58,76133000
36,43035889;-56,13095000
36,47804260;-59,74072000
36,52572632;-55,47341000
36,57341003;-53,99260000
36,62109375;-54,63834000
36,66877747;-56,45203000
36,71646118;-56,99657000
36,76414490;-61,59473000
36,81182861;-64,14003000
36,85951233;-59,49881000
36,90719604;-54,55707000
36,95487976;-56,92462000
37,00256348;-64,50463000
37,05024719;-57,47146000
37,09793091;-54,33421000
37,14561462;-52,96954000
37,19329834;-51,97478000
37,24098206;-54,13248000
37,28866577;-59,34836000
37,33634949;-51,35968000
37,38403320;-55,66731000
37,43171692;-86,78778000
37,47940063;-54,63695000
37,52708435;-50,83875000
37,57476807;-49,85592000
37,62245178;-52,84782000
37,67013550;-61,78055000
37,71781921;-57,77433000
37,76550293;-58,45935000
37,81318665;-56,94434000
37,86087036;-59,44762000
37,90855408;-60,60631000
37,95623779;-54,42472000
38,00392151;-54,90421000
38,05160522;-60,76189000
38,09928894;-61,75484000
38,14697266;-71,68714000
38,19465637;-56,98024000
38,24234009;-62,60022000
38,29002380;-57,05053000
38,33770752;-58,25230000
38,38539124;-63,11010000
38,43307495;-56,38462000
38,48075867;-55,22869000
38,52844238;-62,11717000
38,57612610;-64,52720000
38,62380981;-60,02385000
38,67149353;-63,79990000
38,71917725;-66,64793000
38,76686096;-57,85073000
38,81454468;-60,31277000
38,86222839;-60,76424000
38,90991211;-53,83646000
38,95759583;-55,49238000
39,00527954;-62,90621000
39,05296326;-59,98829000
39,10064697;-63,18935000
39,14833069;-72,39401000
39,19601440;-65,44237000
39,24369812;-58,15059000
39,29138184;-55,49114000
39,33906555;-55,62707000
39,38674927;-56,01447000
39,43443298;-57,58900000
39,48211670;-63,06123000
39,52980042;-60,90411000
39,57748413;-55,63169000
39,62516785;-52,65354000
39,67285156;-54,89735000
39,72053528;-65,12318000
39,76821899;-58,50854000
39,81590271;-56,83425000
39,86358643;-53,08175000
39,91127014;-53,84559000
39,95895386;-64,24089000
40,00663757;-56,09997000
40,05432129;-55,16103000
40,10200500;-58,46440000
40,14968872;-69,09414000
40,19737244;-64,84503000
40,24505615;-63,48242000
40,29273987;-65,49472000
40,34042358;-51,16183000
40,38810730;-48,36911000
40,43579102;-50,66532000
40,48347473;-57,08104000
40,53115845;-55,80918000
40,57884216;-55,71813000
40,62652588;-57,08999000
40,67420959;-62,09421000
40,72189331;-55,99844000
40,76957703;-55,55953000
40,81726074;-56,13970000
40,86494446;-55,19089000
40,91262817;-60,19736000
40,96031189;-66,34435000
41,00799561;-61,15904000
41,05567932;-69,17014000
41,10336304;-56,87330000
41,15104675;-52,28538000
41,19873047;-53,93218000
41,24641418;-55,04078000
41,29409790;-54,71098000
41,34178162;-53,46337000
41,38946533;-56,13398000
41,43714905;-62,04956000
41,48483276;-57,99604000
41,53251648;-60,08414000
41,58020020;-60,59675000
41,62788391;-64,41155000
41,67556763;-60,58003000
41,72325134;-62,77692000
41,77093506;-54,04886000
41,81861877;-54,16895000
41,86630249;-55,90208000
41,91398621;-62,74077000
41,96166992;-60,20375000
42,00935364;-58,79966000
42,05703735;-60,44214000
42,10472107;-63,91522000
42,15240479;-65,94684000
42,20008850;-55,84983000
42,24777222;-49,23683000
42,29545593;-47,45794000
42,34313965;-50,38553000
42,39082336;-58,16052000
42,43850708;-50,59187000
42,48619080;-51,83444000
42,53387451;-54,56400000
42,58155823;-56,20861000
42,62924194;-65,89206000
42,67692566;-54,25668000
42,72460938;-55,89114000
42,77229309;-60,40579000
42,81997681;-61,96401000
42,86766052;-59,49696000
42,91534424;-65,47630000
42,96302795;-58,08558000
43,01071167;-63,85418000
43,05839539;-60,33230000
43,10607910;-57,09184000
43,15376282;-56,95259000
43,20144653;-56,99743000
43,24913025;-57,62705000
43,29681396;-53,89135000
43,34449768;-51,63863000
43,39218140;-53,70135000
43,43986511;-69,48841000
43,48754883;-58,97512000
43,53523254;-57,12650000
43,58291626;-57,23806000
43,63059998;-53,38290000
43,67828369;-54,60689000
43,72596741;-60,64028000
43,77365112;-61,80701000
43,82133484;-55,90815000
43,86901855;-53,33195000
43,91670227;-57,34518000
43,96438599;-59,85203000
44,01206970;-60,25450000
44,05975342;-55,04636000
44,10743713;-53,19834000
44,15512085;-51,88115000
44,20280457;-53,20075000
44,25048828;-59,90905000
44,29817200;-55,88516000
44,34585571;-56,83607000
44,39353943;-71,11705000
44,44122314;-59,06688000
44,48890686;-60,66941000
44,53659058;-67,95395000
44,58427429;-57,23804000
44,63195801;-57,81516000
44,67964172;-59,12243000
44,72732544;-55,71352000
44,77500916;-55,33218000
44,82269287;-56,16911000
44,87037659;-55,85805000
44,91806030;-64,25727000
44,96574402;-63,41879000
45,01342773;-65,26426000
45,06111145;-70,04475000
45,10879517;-72,38895000
45,15647888;-65,86057000
45,20416260;-53,68012000
45,25184631;-50,93264000
45,29953003;-53,36609000
45,34721375;-57,44013000
45,39489746;-50,06931000
45,44258118;-49,02506000
45,49026489;-56,22512000
45,53794861;-84,41482000
45,58563232;-63,30572000
45,63331604;-62,17574000
45,68099976;-70,74932000
45,72868347;-57,68557000
45,77636719;-59,29774000
45,82405090;-62,96357000
45,87173462;-64,04237000
45,91941833;-61,52304000
45,96710205;-65,58174000
46,01478577;-59,00585000
46,06246948;-64,98878000
46,11015320;-63,46566000
46,15783691;-63,61077000
46,20552063;-58,97506000
46,25320435;-58,77376000
46,30088806;-61,65893000
46,34857178;-56,45745000
46,39625549;-51,44705000
46,44393921;-51,16786000
46,49162292;-54,06262000
46,53930664;-58,34505000
46,58699036;-65,39387000
46,63467407;-61,05619000
46,68235779;-65,44437000
46,73004150;-58,86745000
46,77772522;-58,67043000
46,82540894;-59,58929000
46,87309265;-64,50454000
46,92077637;-57,05668000
46,96846008;-54,74847000
47,01614380;-60,58273000
47,06382751;-59,35264000
47,11151123;-54,27387000
47,15919495;-54,46673000
47,20687866;-58,80177000
47,25456238;-64,09738000
47,30224609;-64,91141000
47,34992981;-58,40260000
47,39761353;-55,08171000
47,44529724;-59,35029000
47,49298096;-75,96426000
47,54066467;-59,31265000
47,58834839;-59,52597000
47,63603210;-58,87075000
47,68371582;-56,70744000
47,73139954;-54,83736000
47,77908325;-50,96474000
47,82676697;-51,22698000
47,87445068;-54,67626000
47,92213440;-67,03254000
47,96981812;-60,68884000
48,01750183;-62,23401000
48,06518555;-63,75986000
48,11286926;-62,86782000
48,16055298;-61,60715000
48,20823669;-60,94681000
48,25592041;-57,12446000
48,30360413;-64,35892000
48,35128784;-56,72682000
48,39897156;-55,44812000
48,44665527;-56,49798000
48,49433899;-53,49276000
48,54202271;-53,02336000
48,58970642;-57,76817000
48,63739014;-61,01453000
48,68507385;-60,34123000
48,73275757;-60,69221000
48,78044128;-54,40034000
48,82812500;-50,05292000
48,87580872;-52,82415000
48,92349243;-73,76552000
48,97117615;-59,66706000
49,01885986;-55,79586000
49,06654358;-55,78576000
49,11422729;-57,85818000
49,16191101;-66,76598000
49,20959473;-61,16395000
49,25727844;-66,42537000
49,30496216;-63,28714000
49,35264587;-57,64730000
49,40032959;-62,27021000
49,44801331;-64,66391000
49,49569702;-59,27282000
49,54338074;-59,56870000
49,59106445;-55,24127000
49,63874817;-58,82352000
49,68643188;-64,81133000
49,73411560;-62,08937000
49,78179932;-58,28925000
49,82948303;-55,17862000
49,87716675;-56,44688000
49,92485046;-62,61129000
49,97253418;-63,44824000
50,02021790;-68,06210000
50,06790161;-64,96817000
50,11558533;-62,95715000
50,16326904;-56,74255000
50,21095276;-58,67160000
50,25863647;-62,81831000
50,30632019;-56,61709000
50,35400391;-56,37556000
50,40168762;-62,56791000
50,44937134;-72,26378000
50,49705505;-54,63221000
50,54473877;-51,33724000
50,59242249;-51,98437000
50,64010620;-54,36407000
50,68778992;-57,82669000
50,73547363;-62,68195000
50,78315735;-59,63279000
50,83084106;-55,90609000
50,87852478;-54,97596000
50,92620850;-60,24504000
50,97389221;-67,86156000
51,02157593;-62,20253000
51,06925964;-64,23735000
51,11694336;-67,04763000
51,16462708;-55,22941000
