"Frequency[kHz]","Channel[dBu]"
50.78315735,-58.25657000
50.83084106,-52.99796000
50.87852478,-57.90375000
50.92620850,-62.47448000
50.97389221,-54.29163000
51.02157593,-53.95403000
51.06925964,-59.64065000
51.11694336,-53.91859000
51.16462708,-50.94387000
51.21231079,-59.47439000
51.25999451,-59.97200000
51.30767822,-68.73939000
51.35536194,-56.89861000
51.40304565,-51.85464000
51.45072937,-52.30651000
51.49841309,-56.03209000
51.54609680,-58.74107000
51.59378052,-60.15132000
51.64146423,-54.87514000
51.68914795,-60.16836000
51.73683167,-61.82910000
51.78451538,-64.47678000
51.83219910,-67.93131000
51.87988281,-66.70000000
51.92756653,-64.94951000
51.97525024,-56.49240000
52.02293396,-52.24880000
52.07061768,-54.24740000
52.11830139,-62.18089000
52.16598511,-53.41969000
52.21366882,-50.28736000
52.26135254,-54.19918000
52.30903625,-60.21099000
52.35671997,-55.09090000
52.40440369,-54.14591000
52.45208740,-56.94126000
52.49977112,-58.74252000
52.54745483,-66.21642000
52.59513855,-57.79717000
52.64282227,-61.83484000
52.69050598,-64.16116000
52.73818970,-62.99811000
52.78587341,-56.99003000
52.83355713,-53.86933000
52.88124084,-55.91711000
52.92892456,-56.07653000
52.97660828,-52.27564000
53.02429199,-51.71699000
53.07197571,-56.53884000
53.11965942,-57.18121000
53.16734314,-54.21267000
53.21502686,-62.34457000
53.26271057,-62.61680000
53.31039429,-60.11268000
53.35807800,-58.59515000
53.40576172,-57.58951000
53.45344543,-57.75800000
53.50112915,-56.00877000
53.54881287,-52.50458000
53.59649658,-53.75553000
53.64418030,-59.24469000
53.69186401,-68.40141000
53.73954773,-62.87637000
53.78723145,-60.41371000
53.83491516,-65.09047000
53.88259888,-71.62500000
53.93028259,-71.28321000
53.97796631,-64.99231000
54.02565002,-72.49427000
54.07333374,-60.82365000
54.12101746,-60.81799000
54.16870117,-67.77450000
54.21638489,-64.10251000
54.26406860,-74.61423000
54.31175232,-55.87511000
54.35943604,-53.82317000
54.40711975,-55.63983000
54.45480347,-60.78430000
54.50248718,-63.13055000
54.55017090,-52.50943000
54.59785461,-51.48499000
54.64553833,-56.47289000
54.69322205,-56.01244000
54.74090576,-52.58322000
54.78858948,-55.73366000
54.83627319,-59.10936000
54.88395691,-59.57542000
54.93164063,-75.04936000
54.97932434,-61.01978000
55.02700806,-66.24139000
55.07469177,-70.28739000
55.12237549,-63.45392000
55.17005920,-64.01299000
55.21774292,-64.59692000
55.26542664,-61.18920000
55.31311035,-60.46634000
55.36079407,-69.18504000
55.40847778,-58.42931000
55.45616150,-59.89542000
55.50384521,-63.85051000
55.55152893,-62.28654000
55.59921265,-59.80802000
55.64689636,-59.15292000
55.69458008,-63.68287000
55.74226379,-67.05219000
55.78994751,-59.14788000
55.83763123,-56.42500000
55.88531494,-58.68552000
55.93299866,-57.28257000
55.98068237,-56.37344000
56.02836609,-58.19633000
56.07604980,-56.80991000
56.12373352,-61.06763000
56.17141724,-65.15866000
56.21910095,-61.15104000
56.26678467,-60.98980000
56.31446838,-65.83417000
56.36215210,-63.35125000
56.40983582,-55.07067000
56.45751953,-55.01756000
56.50520325,-59.02137000
56.55288696,-54.06017000
56.60057068,-53.27015000
56.64825439,-53.30053000
56.69593811,-56.01168000
56.74362183,-64.70567000
56.79130554,-60.13023000
56.83898926,-57.62821000
56.88667297,-62.38514000
56.93435669,-66.83273000
56.98204041,-60.26770000
57.02972412,-63.93299000
57.07740784,-65.54086000
57.12509155,-62.15323000
57.17277527,-61.48231000
57.22045898,-55.70966000
57.26814270,-54.58214000
57.31582642,-51.28563000
57.36351013,-50.87595000
57.41119385,-54.76998000
57.45887756,-58.22998000
57.50656128,-73.31747000
57.55424500,-55.87143000
57.60192871,-52.59866000
57.64961243,-51.89211000
57.69729614,-58.08025000
57.74497986,-57.83979000
57.79266357,-57.48917000
57.84034729,-55.11443000
57.88803101,-55.24339000
57.93571472,-65.14617000
57.98339844,-56.10612000
58.03108215,-63.29131000
58.07876587,-56.34975000
58.12644958,-55.72985000
58.17413330,-57.61276000
58.22181702,-62.35284000
58.26950073,-52.70404000
58.31718445,-51.52014000
58.36486816,-61.27065000
58.41255188,-58.16167000
58.46023560,-51.73059000
58.50791931,-51.47484000
58.55560303,-58.51085000
58.60328674,-59.64735000
58.65097046,-54.92750000
58.69865417,-55.07467000
58.74633789,-55.87703000
58.79402161,-55.41123000
58.84170532,-59.16065000
58.88938904,-62.62381000
58.93707275,-58.22795000
58.98475647,-67.65862000
59.03244019,-56.97572000
59.08012390,-54.06691000
59.12780762,-51.61169000
59.17549133,-49.88854000
59.22317505,-54.59385000
59.27085876,-61.90819000
59.31854248,-61.31312000
59.36622620,-58.10741000
59.41390991,-57.64223000
59.46159363,-59.97797000
59.50927734,-67.09557000
59.55696106,-59.64357000
59.60464478,-55.74403000
59.65232849,-55.22658000
59.70001221,-50.77669000
59.74769592,-53.12610000
59.79537964,-60.99952000
59.84306335,-59.76572000
59.89074707,-58.82630000
59.93843079,-59.63516000
59.98611450,-75.37617000
60.03379822,-58.48519000
60.08148193,-56.10880000
60.12916565,-56.64366000
60.17684937,-69.36138000
60.22453308,-66.58376000
60.27221680,-69.50301000
60.31990051,-60.16767000
60.36758423,-55.13383000
60.41526794,-57.88098000
60.46295166,-59.00251000
60.51063538,-71.73892000
60.55831909,-58.62733000
60.60600281,-57.15105000
60.65368652,-55.89270000
60.70137024,-61.55445000
60.74905396,-56.00805000
60.79673767,-59.29137000
60.84442139,-67.52724000
60.89210510,-63.77196000
60.93978882,-56.68837000
60.98747253,-51.69335000
61.03515625,-51.18861000
61.08283997,-57.11574000
61.13052368,-76.35653000
61.17820740,-69.53116000
61.22589111,-59.42620000
61.27357483,-61.44392000
61.32125854,-73.52863000
61.36894226,-60.46711000
61.41662598,-61.17100000
61.46430969,-56.61405000
61.51199341,-52.31651000
61.55967712,-57.81406000
61.60736084,-75.94347000
61.65504456,-57.82071000
61.70272827,-55.53242000
61.75041199,-55.55161000
61.79809570,-56.40187000
61.84577942,-63.00221000
61.89346313,-60.93739000
61.94114685,-52.49164000
61.98883057,-52.60604000
62.03651428,-58.31386000
62.08419800,-68.32886000
62.13188171,-69.09254000
62.17956543,-65.04457000
62.22724915,-64.18401000
62.27493286,-58.37900000
62.32261658,-60.80309000
62.37030029,-77.24107000
62.41798401,-61.66447000
62.46566772,-59.51623000
62.51335144,-58.30823000
62.56103516,-57.28173000
62.60871887,-56.45289000
62.65640259,-59.16399000
62.70408630,-56.66343000
62.75177002,-52.95187000
62.79945374,-51.65935000
62.84713745,-51.23115000
62.89482117,-53.52512000
62.94250488,-52.87681000
62.99018860,-55.64522000
63.03787231,-59.59214000
63.08555603,-61.22323000
63.13323975,-60.55824000
63.18092346,-53.14574000
63.22860718,-51.46282000
63.27629089,-54.27084000
63.32397461,-60.50765000
63.37165833,-59.94661000
63.41934204,-54.64961000
63.46702576,-55.64260000
63.51470947,-66.00537000
63.56239319,-69.47462000
63.61007690,-62.50217000
63.65776062,-57.33891000
63.70544434,-55.84664000
63.75312805,-61.94358000
63.80081177,-60.76222000
63.84849548,-55.78168000
63.89617920,-50.92443000
63.94386292,-54.80751000
63.99154663,-76.87993000
64.03923035,-63.52740000
64.08691406,-60.23860000
64.13459778,-59.63667000
64.18228149,-61.04061000
64.22996521,-62.96008000
64.27764893,-60.41815000
64.32533264,-55.03041000
64.37301636,-58.89030000
64.42070007,-61.85333000
64.46838379,-56.05775000
64.51606750,-58.84956000
64.56375122,-56.04049000
64.61143494,-53.16567000
64.65911865,-57.34490000
64.70680237,-58.84258000
64.75448608,-56.05758000
64.80216980,-56.54566000
64.84985352,-55.27294000
64.89753723,-53.64385000
64.94522095,-56.19158000
64.99290466,-65.95262000
65.04058838,-72.63848000
65.08827209,-59.28045000
65.13595581,-54.94371000
65.18363953,-57.91070000
65.23132324,-62.04386000
65.27900696,-56.46338000
65.32669067,-51.45752000
65.37437439,-48.70846000
65.42205811,-51.37411000
65.46974182,-61.86220000
65.51742554,-68.64066000
65.56510925,-61.67424000
65.61279297,-62.08989000
65.66047668,-62.34380000
65.70816040,-53.99449000
65.75584412,-52.24306000
65.80352783,-51.79102000
65.85121155,-53.90639000
65.89889526,-65.39249000
65.94657898,-65.17365000
65.99426270,-61.90418000
66.04194641,-51.67804000
66.08963013,-51.30403000
66.13731384,-54.05970000
66.18499756,-57.59920000
66.23268127,-59.38192000
66.28036499,-69.96321000
66.32804871,-59.75452000
66.37573242,-57.47909000
66.42341614,-59.90046000
66.47109985,-63.36742000
66.51878357,-57.07035000
66.56646729,-54.11686000
66.61415100,-54.29477000
66.66183472,-64.48680000
66.70951843,-57.92525000
66.75720215,-56.01981000
66.80488586,-59.49884000
66.85256958,-53.26443000
66.90025330,-51.33263000
66.94793701,-53.95039000
66.99562073,-54.42537000
67.04330444,-55.60200000
67.09098816,-57.65826000
67.13867188,-65.14075000
67.18635559,-74.29259000
67.23403931,-63.20254000
67.28172302,-60.54699000
67.32940674,-54.94139000
67.37709045,-53.50397000
67.42477417,-65.38278000
67.47245789,-58.54776000
67.52014160,-54.12992000
67.56782532,-53.72799000
67.61550903,-57.83411000
67.66319275,-62.15599000
67.71087646,-60.32246000
67.75856018,-54.40812000
67.80624390,-50.98487000
67.85392761,-51.13476000
67.90161133,-53.26189000
67.94929504,-54.65550000
67.99697876,-52.34962000
68.04466248,-51.15993000
68.09234619,-53.37439000
68.14002991,-53.97757000
68.18771362,-54.59642000
68.23539734,-58.00866000
68.28308105,-65.69485000
68.33076477,-56.79714000
68.37844849,-50.57144000
68.42613220,-51.23604000
68.47381592,-57.16523000
68.52149963,-62.08029000
68.56918335,-75.46803000
68.61686707,-67.30530000
68.66455078,-75.50285000
68.71223450,-64.33991000
68.75991821,-67.42814000
68.80760193,-55.04932000
68.85528564,-53.27324000
68.90296936,-56.90676000
68.95065308,-56.53702000
68.99833679,-51.71032000
69.04602051,-52.47639000
69.09370422,-61.42160000
69.14138794,-63.68383000
69.18907166,-70.20392000
69.23675537,-64.33038000
69.28443909,-65.18779000
69.33212280,-57.60684000
69.37980652,-55.19196000
69.42749023,-53.49226000
69.47517395,-54.66468000
69.52285767,-60.45559000
69.57054138,-60.69320000
69.61822510,-60.29784000
69.66590881,-61.38726000
69.71359253,-60.15025000
69.76127625,-66.88742000
69.80895996,-56.46958000
69.85664368,-51.62781000
69.90432739,-54.08909000
69.95201111,-62.74745000
69.99969482,-69.24991000
70.04737854,-60.62202000
70.09506226,-58.46972000
70.14274597,-62.64550000
70.19042969,-57.34310000
70.23811340,-53.17480000
70.28579712,-54.37399000
70.33348083,-65.22794000
70.38116455,-58.34244000
70.42884827,-53.67071000
70.47653198,-54.74357000
70.52421570,-55.78964000
70.57189941,-55.59412000
70.61958313,-59.00307000
70.66726685,-50.91051000
70.71495056,-50.44922000
70.76263428,-62.68924000
70.81031799,-57.34767000
70.85800171,-53.83202000
70.90568542,-51.67801000
70.95336914,-55.64764000
71.00105286,-61.57480000
71.04873657,-55.18712000
71.09642029,-59.09808000
71.14410400,-59.56916000
71.19178772,-58.64830000
71.23947144,-56.66351000
71.28715515,-55.83279000
71.33483887,-62.09412000
71.38252258,-63.40528000
71.43020630,-63.94978000
71.47789001,-60.68545000
71.52557373,-59.49567000
71.57325745,-58.58261000
71.62094116,-53.70240000
71.66862488,-52.63342000
71.71630859,-56.12925000
71.76399231,-66.36470000
71.81167603,-54.01116000
71.85935974,-53.03180000
71.90704346,-60.06469000
71.95472717,-58.58421000
72.00241089,-53.75555000
72.05009460,-56.28642000
72.09777832,-55.35657000
72.14546204,-59.67122000
72.19314575,-58.37410000
72.24082947,-59.68087000
72.28851318,-57.32830000
72.33619690,-49.49844000
72.38388062,-50.57478000
72.43156433,-53.11760000
72.47924805,-53.39935000
72.52693176,-54.66432000
72.57461548,-65.60709000
72.62229919,-58.83179000
72.66998291,-54.81314000
72.71766663,-51.88097000
72.76535034,-57.20089000
72.81303406,-65.55882000
72.86071777,-56.11835000
72.90840149,-61.85219000
72.95608521,-61.51554000
73.00376892,-65.51049000
73.05145264,-68.38609000
73.09913635,-70.30824000
73.14682007,-71.23265000
73.19450378,-62.10379000
73.24218750,-58.61467000
73.28987122,-73.31490000
73.33755493,-58.22412000
73.38523865,-63.80350000
73.43292236,-74.80003000
73.48060608,-58.92786000
73.52828979,-54.34107000
73.57597351,-55.53582000
73.62365723,-56.71881000
73.67134094,-60.71443000
73.71902466,-55.03040000
73.76670837,-54.90889000
73.81439209,-70.50924000
73.86207581,-57.30740000
73.90975952,-62.05502000
73.95744324,-64.14870000
74.00512695,-60.71622000
74.05281067,-67.38174000
74.10049438,-57.26417000
74.14817810,-59.75160000
74.19586182,-61.51048000
74.24354553,-65.47099000
74.29122925,-59.45114000
74.33891296,-60.30592000
74.38659668,-60.75069000
74.43428040,-50.18802000
74.48196411,-49.19836000
74.52964783,-52.28069000
74.57733154,-60.19946000
74.62501526,-70.61484000
74.67269897,-63.33892000
74.72038269,-53.08731000
74.76806641,-51.23442000
74.81575012,-54.20556000
74.86343384,-54.74502000
74.91111755,-53.24986000
74.95880127,-56.96843000
75.00648499,-64.37274000
75.05416870,-59.19884000
75.10185242,-65.73849000
75.14953613,-56.39202000
75.19721985,-54.21665000
75.24490356,-51.59122000
75.29258728,-51.83215000
75.34027100,-53.42030000
75.38795471,-54.41172000
75.43563843,-55.00384000
75.48332214,-55.88400000
75.53100586,-58.24722000
75.57868958,-62.29578000
75.62637329,-57.04943000
75.67405701,-63.06265000
75.72174072,-55.10103000
75.76942444,-51.33435000
75.81710815,-49.85394000
75.86479187,-51.54250000
75.91247559,-57.64375000
75.96015930,-61.75375000
76.00784302,-51.73833000
76.05552673,-50.89452000
76.10321045,-55.02823000
76.15089417,-58.11403000
76.19857788,-60.37554000
76.24626160,-64.16605000
76.29394531,-61.44726000
76.34162903,-56.71882000
76.38931274,-55.36784000
76.43699646,-55.33076000
76.48468018,-57.95107000
76.53236389,-58.43256000
76.58004761,-59.44394000
76.62773132,-65.01359000
76.67541504,-74.97374000
76.72309875,-65.86502000
76.77078247,-57.09674000
76.81846619,-50.78613000
76.86614990,-49.30737000
76.91383362,-52.99322000
76.96151733,-63.03598000
77.00920105,-64.10796000
77.05688477,-59.22584000
77.10456848,-61.36504000
77.15225220,-61.07783000
77.19993591,-56.68449000
77.24761963,-57.92011000
77.29530334,-59.12151000
77.34298706,-54.05620000
77.39067078,-55.18131000
77.43835449,-60.21931000
77.48603821,-60.36115000
77.53372192,-52.73689000
77.58140564,-52.02379000
77.62908936,-51.78451000
77.67677307,-51.94079000
77.72445679,-54.29191000
77.77214050,-56.64190000
77.81982422,-60.86000000
77.86750793,-71.90658000
77.91519165,-58.44959000
77.96287537,-54.38909000
78.01055908,-55.05602000
78.05824280,-56.41921000
78.10592651,-61.98382000
78.15361023,-61.63588000
78.20129395,-57.08746000
78.24897766,-55.83483000
78.29666138,-56.91585000
78.34434509,-57.99677000
78.39202881,-57.98599000
78.43971252,-58.43669000
78.48739624,-59.91905000
78.53507996,-59.12026000
78.58276367,-59.04687000
78.63044739,-63.60741000
78.67813110,-57.39273000
78.72581482,-57.71284000
78.77349854,-57.57084000
78.82118225,-62.86945000
78.86886597,-57.27865000
78.91654968,-58.37174000
78.96423340,-62.28281000
79.01191711,-62.19141000
79.05960083,-57.30577000
79.10728455,-54.42578000
79.15496826,-57.72460000
79.20265198,-58.26773000
79.25033569,-63.86735000
79.29801941,-60.50391000
79.34570313,-57.33253000
79.39338684,-55.10827000
79.44107056,-54.62114000
79.48875427,-59.79522000
79.53643799,-69.50282000
79.58412170,-67.46614000
79.63180542,-66.47514000
79.67948914,-61.96460000
79.72717285,-56.65596000
79.77485657,-57.93538000
79.82254028,-63.54059000
79.87022400,-64.51933000
79.91790771,-61.92720000
79.96559143,-58.31180000
80.01327515,-73.13470000
80.06095886,-54.59640000
80.10864258,-54.13284000
80.15632629,-60.08782000
80.20401001,-60.14551000
80.25169373,-58.88237000
80.29937744,-58.77556000
80.34706116,-54.75086000
80.39474487,-74.86675000
80.44242859,-57.20785000
80.49011230,-67.30440000
80.53779602,-60.31862000
80.58547974,-61.32507000
80.63316345,-66.06432000
80.68084717,-55.79658000
80.72853088,-50.76631000
80.77621460,-51.82709000
80.82389832,-56.98236000
80.87158203,-64.43488000
80.91926575,-62.46546000
80.96694946,-56.46832000
81.01463318,-55.36896000
81.06231689,-57.60855000
81.11000061,-56.62956000
81.15768433,-55.43735000
81.20536804,-70.63209000
81.25305176,-59.73011000
81.30073547,-62.67528000
81.34841919,-59.73215000
81.39610291,-60.32326000
81.44378662,-54.50184000
81.49147034,-51.98448000
81.53915405,-53.49873000
81.58683777,-60.04845000
81.63452148,-66.35879000
81.68220520,-64.21721000
81.72988892,-54.97850000
81.77757263,-57.73918000
81.82525635,-71.37003000
81.87294006,-66.18369000
81.92062378,-53.36795000
81.96830750,-51.02022000
82.01599121,-53.86522000
82.06367493,-56.00221000
82.11135864,-58.75960000
82.15904236,-60.18301000
82.20672607,-56.73864000
82.25440979,-57.08124000
82.30209351,-53.24387000
82.34977722,-52.93655000
82.39746094,-59.75420000
82.44514465,-59.58257000
82.49282837,-57.22458000
82.54051208,-56.70570000
82.58819580,-56.84485000
82.63587952,-64.66636000
82.68356323,-74.06049000
82.73124695,-65.61319000
82.77893066,-57.94473000
82.82661438,-59.57204000
82.87429810,-67.82624000
82.92198181,-57.03658000
82.96966553,-67.06493000
83.01734924,-62.46162000
83.06503296,-58.83026000
83.11271667,-54.09906000
83.16040039,-50.99876000
83.20808411,-55.58160000
83.25576782,-70.95078000
83.30345154,-61.31496000
83.35113525,-64.27160000
83.39881897,-71.89529000
83.44650269,-67.46185000
83.49418640,-54.68654000
83.54187012,-50.48019000
83.58955383,-54.30405000
83.63723755,-62.11349000
83.68492126,-63.43933000
83.73260498,-56.60505000
83.78028870,-60.07851000
83.82797241,-59.89868000
83.87565613,-63.09020000
83.92333984,-58.00358000
83.97102356,-60.46797000
84.01870728,-57.86423000
84.06639099,-55.66262000
84.11407471,-56.04672000
84.16175842,-59.80073000
84.20944214,-73.87653000
84.25712585,-56.98761000
84.30480957,-57.03391000
84.35249329,-65.03339000
84.40017700,-83.49038000
84.44786072,-55.85068000
84.49554443,-50.76893000
84.54322815,-52.66335000
84.59091187,-57.01755000
84.63859558,-56.32469000
84.68627930,-57.66070000
84.73396301,-55.14892000
84.78164673,-55.14610000
84.82933044,-62.04563000
84.87701416,-56.20277000
84.92469788,-55.70785000
84.97238159,-67.27509000
85.02006531,-61.73457000
85.06774902,-54.41006000
85.11543274,-51.10795000
85.16311646,-53.59028000
85.21080017,-56.95809000
85.25848389,-54.59249000
85.30616760,-59.55532000
85.35385132,-58.80997000
85.40153503,-54.11071000
85.44921875,-55.41771000
85.49690247,-55.96763000
85.54458618,-56.90539000
85.59226990,-57.19110000
85.63995361,-54.64654000
85.68763733,-56.86725000
85.73532104,-54.36859000
85.78300476,-55.84454000
85.83068848,-57.67368000
85.87837219,-61.62194000
85.92605591,-58.68234000
85.97373962,-55.30676000
86.02142334,-72.33455000
86.06910706,-53.58551000
86.11679077,-51.01974000
86.16447449,-53.37358000
86.21215820,-54.21578000
86.25984192,-62.34375000
86.30752563,-60.96115000
86.35520935,-55.36625000
86.40289307,-54.08355000
86.45057678,-58.44226000
86.49826050,-70.43771000
86.54594421,-55.83213000
86.59362793,-50.83691000
86.64131165,-51.17836000
86.68899536,-55.87084000
86.73667908,-58.12378000
86.78436279,-64.89607000
86.83204651,-53.92042000
86.87973022,-53.71273000
86.92741394,-54.07501000
86.97509766,-58.12997000
87.02278137,-50.86887000
87.07046509,-48.62967000
87.11814880,-55.75093000
87.16583252,-67.18118000
87.21351624,-63.97161000
87.26119995,-61.57123000
87.30888367,-65.41779000
87.35656738,-64.56869000
87.40425110,-58.36348000
87.45193481,-55.98897000
87.49961853,-60.39363000
87.54730225,-66.89136000
87.59498596,-66.62510000
87.64266968,-61.54501000
87.69035339,-58.06415000
87.73803711,-67.86195000
87.78572083,-54.57628000
87.83340454,-53.08573000
87.88108826,-58.01537000
87.92877197,-57.57209000
87.97645569,-52.87072000
88.02413940,-51.85008000
88.07182312,-54.64941000
88.11950684,-59.91157000
88.16719055,-62.36435000
88.21487427,-61.79371000
88.26255798,-60.55027000
88.31024170,-55.86725000
88.35792542,-56.44149000
88.40560913,-61.70196000
88.45329285,-67.35930000
88.50097656,-57.85973000
88.54866028,-56.12043000
88.59634399,-61.07134000
88.64402771,-56.51852000
88.69171143,-54.37523000
88.73939514,-60.29428000
88.78707886,-67.56812000
88.83476257,-63.48851000
88.88244629,-60.63798000
88.93013000,-73.45343000
88.97781372,-60.67478000
89.02549744,-54.73315000
89.07318115,-50.16521000
89.12086487,-49.59498000
89.16854858,-53.20078000
89.21623230,-64.76476000
89.26391602,-53.04947000
89.31159973,-54.52432000
89.35928345,-82.77557000
89.40696716,-55.74020000
89.45465088,-55.76007000
89.50233459,-64.16634000
89.55001831,-55.32808000
89.59770203,-55.49952000
89.64538574,-60.36926000
89.69306946,-67.00346000
89.74075317,-62.76797000
89.78843689,-56.43468000
89.83612061,-53.97055000
89.88380432,-54.91537000
89.93148804,-57.89814000
89.97917175,-66.34917000
90.02685547,-59.44353000
90.07453918,-60.65333000
90.12222290,-58.04408000
90.16990662,-57.52757000
90.21759033,-65.61286000
90.26527405,-62.71050000
90.31295776,-55.21256000
90.36064148,-53.09991000
90.40832520,-56.29858000
90.45600891,-60.20253000
90.50369263,-62.71359000
90.55137634,-59.94125000
90.59906006,-59.40132000
90.64674377,-58.97298000
90.69442749,-58.25532000
90.74211121,-58.69148000
90.78979492,-57.12662000
90.83747864,-55.53436000
90.88516235,-56.87923000
90.93284607,-68.40222000
90.98052979,-59.27945000
91.02821350,-59.95335000
91.07589722,-71.41090000
91.12358093,-59.45149000
91.17126465,-64.77776000
91.21894836,-59.00526000
91.26663208,-54.88949000
91.31431580,-56.00585000
91.36199951,-54.77169000
91.40968323,-55.93525000
91.45736694,-60.69189000
91.50505066,-56.80145000
91.55273438,-59.08450000
91.60041809,-58.66832000
91.64810181,-57.68002000
91.69578552,-60.74129000
91.74346924,-57.29409000
91.79115295,-61.49185000
91.83883667,-58.19774000
91.88652039,-55.14536000
91.93420410,-57.72827000
91.98188782,-63.54877000
92.02957153,-62.03531000
92.07725525,-61.18356000
92.12493896,-58.16740000
92.17262268,-55.21766000
92.22030640,-54.88166000
92.26799011,-55.83731000
92.31567383,-62.19160000
92.36335754,-69.33633000
92.41104126,-70.88251000
92.45872498,-57.42000000
92.50640869,-53.39298000
92.55409241,-53.37343000
92.60177612,-57.76367000
92.64945984,-63.61420000
92.69714355,-63.44261000
92.74482727,-64.78247000
92.79251099,-70.70027000
92.84019470,-58.85526000
92.88787842,-57.13262000
92.93556213,-53.47153000
92.98324585,-51.12749000
93.03092957,-55.24405000
93.07861328,-68.15528000
93.12629700,-60.86712000
93.17398071,-62.09597000
93.22166443,-54.11385000
93.26934814,-55.31842000
93.31703186,-54.56278000
93.36471558,-55.68008000
93.41239929,-61.23206000
93.46008301,-65.87714000
93.50776672,-59.47601000
93.55545044,-54.57684000
93.60313416,-56.12593000
93.65081787,-59.35472000
93.69850159,-60.09595000
93.74618530,-65.90498000
93.79386902,-62.93117000
93.84155273,-59.07912000
93.88923645,-54.70145000
93.93692017,-50.89911000
93.98460388,-52.07583000
94.03228760,-57.80926000
94.07997131,-60.36366000
94.12765503,-59.35578000
94.17533875,-61.43646000
94.22302246,-63.06766000
94.27070618,-56.37706000
94.31838989,-53.79366000
94.36607361,-57.59070000
94.41375732,-65.97693000
94.46144104,-53.16121000
94.50912476,-51.77181000
94.55680847,-56.22398000
94.60449219,-58.65981000
94.65217590,-54.86092000
94.69985962,-54.27521000
94.74754333,-55.64635000
94.79522705,-55.15650000
94.84291077,-55.51910000
94.89059448,-54.17778000
94.93827820,-53.65867000
94.98596191,-56.21358000
95.03364563,-60.25300000
95.08132935,-61.69675000
95.12901306,-70.45423000
95.17669678,-64.45504000
95.22438049,-61.39401000
95.27206421,-62.57705000
95.31974792,-71.54405000
95.36743164,-62.01529000
95.41511536,-62.51262000
95.46279907,-65.69488000
95.51048279,-58.28605000
95.55816650,-56.80149000
95.60585022,-56.62085000
95.65353394,-55.84920000
95.70121765,-55.19920000
95.74890137,-51.84549000
95.79658508,-51.32132000
95.84426880,-54.28093000
95.89195251,-65.02380000
95.93963623,-62.80956000
95.98731995,-61.60042000
96.03500366,-64.79376000
96.08268738,-65.58224000
96.13037109,-53.87966000
96.17805481,-51.42842000
96.22573853,-55.62967000
96.27342224,-61.32504000
96.32110596,-56.01854000
96.36878967,-50.78328000
96.41647339,-54.46913000
96.46415710,-57.06892000
96.51184082,-54.32160000
96.55952454,-60.66997000
96.60720825,-59.50629000
96.65489197,-56.31468000
96.70257568,-59.26294000
96.75025940,-64.57791000
96.79794312,-78.84568000
96.84562683,-56.86956000
96.89331055,-54.85432000
96.94099426,-58.10221000
96.98867798,-60.87289000
97.03636169,-59.32966000
97.08404541,-53.75120000
97.13172913,-53.44392000
97.17941284,-57.17719000
97.22709656,-59.33865000
97.27478027,-58.82710000
97.32246399,-58.46859000
97.37014771,-56.48567000
97.41783142,-53.53253000
97.46551514,-53.71622000
97.51319885,-55.03176000
97.56088257,-53.13736000
97.60856628,-53.40857000
97.65625000,-68.93205000
97.70393372,-57.76740000
97.75161743,-61.57368000
97.79930115,-64.08993000
97.84698486,-59.16236000
97.89466858,-59.37505000
97.94235229,-58.43103000
97.99003601,-61.50251000
98.03771973,-57.34669000
98.08540344,-51.72415000
98.13308716,-52.92245000
98.18077087,-56.39140000
98.22845459,-58.45691000
98.27613831,-72.92926000
98.32382202,-55.90597000
98.37150574,-56.18015000
98.41918945,-61.52844000
98.46687317,-56.32964000
98.51455688,-53.27271000
98.56224060,-57.80813000
98.60992432,-65.65506000
98.65760803,-57.91075000
98.70529175,-60.98417000
98.75297546,-66.14096000
98.80065918,-64.27261000
98.84834290,-63.18516000
98.89602661,-54.73301000
98.94371033,-54.19979000
98.99139404,-54.60159000
99.03907776,-50.96951000
99.08676147,-51.85718000
99.13444519,-58.32343000
99.18212891,-58.57510000
99.22981262,-60.69363000
99.27749634,-67.16531000
99.32518005,-59.62325000
99.37286377,-60.20210000
99.42054749,-64.89095000
99.46823120,-57.68608000
99.51591492,-55.67677000
99.56359863,-52.00303000
99.61128235,-52.92467000
99.65896606,-53.69701000
99.70664978,-55.60665000
99.75433350,-60.86823000
99.80201721,-59.74569000
99.84970093,-55.29223000
99.89738464,-51.53503000
99.94506836,-53.41393000
99.99275208,-58.11334000
100.04043579,-57.92692000
100.08811951,-60.35571000
100.13580322,-54.03830000
100.18348694,-52.77412000
100.23117065,-55.84840000
100.27885437,-68.45831000
100.32653809,-62.92784000
100.37422180,-60.53019000
100.42190552,-63.44816000
100.46958923,-56.28369000
100.51727295,-52.11552000
100.56495667,-51.97561000
100.61264038,-53.63198000
100.66032410,-58.53952000
100.70800781,-60.42358000
100.75569153,-61.64838000
100.80337524,-62.54138000
100.85105896,-59.22809000
100.89874268,-60.37880000
100.94642639,-60.22504000
100.99411011,-54.20059000
101.04179382,-52.76977000
101.08947754,-56.64657000
101.13716125,-60.28401000
101.18484497,-60.28749000
101.23252869,-58.98746000
101.28021240,-66.28514000
101.32789612,-68.17095000
101.37557983,-60.84572000
101.42326355,-56.41038000
101.47094727,-53.18654000
101.51863098,-53.06369000
101.56631470,-57.45617000
101.61399841,-63.10841000
101.66168213,-66.70617000
101.70936584,-64.06897000
101.75704956,-56.29041000
101.80473328,-55.37414000
101.85241699,-59.26202000
101.90010071,-60.54963000
101.94778442,-68.74993000
101.99546814,-58.36427000
