"Frequency[kHz]","Channel[dBu]"
51.16462708,-52.11605000
51.21231079,-52.20253000
51.25999451,-50.89958000
51.30767822,-52.23784000
51.35536194,-58.00791000
51.40304565,-54.62864000
51.45072937,-52.27671000
51.49841309,-58.73215000
51.54609680,-55.93136000
51.59378052,-60.25208000
51.64146423,-60.22957000
51.68914795,-52.39272000
51.73683167,-51.95439000
51.78451538,-57.24792000
51.83219910,-59.48241000
51.87988281,-53.27725000
51.92756653,-49.97137000
51.97525024,-52.64544000
52.02293396,-60.08647000
52.07061768,-54.76553000
52.11830139,-51.47379000
52.16598511,-55.24108000
52.21366882,-67.27367000
52.26135254,-65.79521000
52.30903625,-61.78534000
52.35671997,-56.62032000
52.40440369,-56.74858000
52.45208740,-59.46152000
52.49977112,-55.65395000
52.54745483,-59.79095000
52.59513855,-69.91486000
52.64282227,-79.10415000
52.69050598,-56.53978000
52.73818970,-56.36432000
52.78587341,-58.85955000
52.83355713,-56.27602000
52.88124084,-54.96954000
52.92892456,-57.49084000
52.97660828,-61.66378000
53.02429199,-64.66414000
53.07197571,-61.61325000
53.11965942,-57.11893000
53.16734314,-57.87603000
53.21502686,-58.66235000
53.26271057,-57.33727000
53.31039429,-57.02327000
53.35807800,-55.80196000
53.40576172,-54.67701000
53.45344543,-54.87827000
53.50112915,-59.59753000
53.54881287,-58.15010000
53.59649658,-52.91422000
53.64418030,-52.91933000
53.69186401,-63.15382000
53.73954773,-60.10915000
53.78723145,-57.44764000
53.83491516,-58.14317000
53.88259888,-59.76431000
53.93028259,-62.78870000
53.97796631,-61.14349000
54.02565002,-57.95965000
54.07333374,-54.36764000
54.12101746,-51.72958000
54.16870117,-55.45205000
54.21638489,-59.19771000
54.26406860,-64.44987000
54.31175232,-66.36436000
54.35943604,-56.46274000
54.40711975,-53.41439000
54.45480347,-57.93662000
54.50248718,-67.87630000
54.55017090,-53.22617000
54.59785461,-51.22459000
54.64553833,-59.43142000
54.69322205,-56.86390000
54.74090576,-52.26072000
54.78858948,-51.46819000
54.83627319,-54.36303000
54.88395691,-65.12746000
54.93164063,-58.31514000
54.97932434,-52.45284000
55.02700806,-54.07215000
55.07469177,-61.31118000
55.12237549,-64.57458000
55.17005920,-55.09853000
55.21774292,-56.78345000
55.26542664,-60.44102000
55.31311035,-56.16718000
55.36079407,-59.67561000
55.40847778,-64.13482000
55.45616150,-68.79005000
55.50384521,-68.47878000
55.55152893,-58.99231000
55.59921265,-53.04965000
55.64689636,-49.77784000
55.69458008,-50.92745000
55.74226379,-61.74004000
55.78994751,-58.20028000
55.83763123,-57.21363000
55.88531494,-56.86012000
55.93299866,-65.32860000
55.98068237,-62.38155000
56.02836609,-68.48177000
56.07604980,-59.53563000
56.12373352,-56.99860000
56.17141724,-53.09927000
56.21910095,-51.63692000
56.26678467,-54.36420000
56.31446838,-54.73372000
56.36215210,-53.87394000
56.40983582,-60.38028000
56.45751953,-52.82362000
56.50520325,-56.92355000
56.55288696,-67.69840000
56.60057068,-58.43803000
56.64825439,-57.76834000
56.69593811,-61.95514000
56.74362183,-55.55219000
56.79130554,-52.01834000
56.83898926,-49.57039000
56.88667297,-48.71721000
56.93435669,-53.25470000
56.98204041,-57.58347000
57.02972412,-56.52563000
57.07740784,-65.97503000
57.12509155,-54.81285000
57.17277527,-55.87365000
57.22045898,-66.29744000
57.26814270,-62.25611000
57.31582642,-56.23152000
57.36351013,-54.18200000
57.41119385,-54.81817000
57.45887756,-55.69891000
57.50656128,-56.08704000
57.55424500,-57.31482000
57.60192871,-55.25478000
57.64961243,-55.66986000
57.69729614,-60.63239000
57.74497986,-62.39762000
57.79266357,-62.54437000
57.84034729,-61.77942000
57.88803101,-56.32327000
57.93571472,-54.36608000
57.98339844,-56.37722000
58.03108215,-67.13501000
58.07876587,-58.28239000
58.12644958,-56.36553000
58.17413330,-53.50468000
58.22181702,-51.50793000
58.26950073,-54.45256000
58.31718445,-65.53033000
58.36486816,-55.91429000
58.41255188,-54.37372000
58.46023560,-56.95283000
58.50791931,-60.48413000
58.55560303,-52.70047000
58.60328674,-53.23221000
58.65097046,-57.54193000
58.69865417,-64.06922000
58.74633789,-71.29268000
58.79402161,-64.52544000
58.84170532,-59.46349000
58.88938904,-61.87072000
58.93707275,-59.82886000
58.98475647,-69.41148000
59.03244019,-60.87331000
59.08012390,-57.41814000
59.12780762,-55.93460000
59.17549133,-55.52553000
59.22317505,-52.85311000
59.27085876,-51.95607000
59.31854248,-55.25805000
59.36622620,-58.83397000
59.41390991,-53.68635000
59.46159363,-55.44465000
59.50927734,-60.60494000
59.55696106,-54.62553000
59.60464478,-58.39779000
59.65232849,-62.90954000
59.70001221,-56.86841000
59.74769592,-61.90432000
59.79537964,-61.87870000
59.84306335,-54.94173000
59.89074707,-54.59348000
59.93843079,-69.29311000
59.98611450,-56.70913000
60.03379822,-58.03017000
60.08148193,-63.49698000
60.12916565,-57.56638000
60.17684937,-65.32021000
60.22453308,-68.79032000
60.27221680,-61.57861000
60.31990051,-55.78962000
60.36758423,-51.80180000
60.41526794,-54.31590000
60.46295166,-59.68696000
60.51063538,-67.11949000
60.55831909,-59.33571000
60.60600281,-57.70507000
60.65368652,-54.24564000
60.70137024,-53.53828000
60.74905396,-57.81956000
60.79673767,-62.97872000
60.84442139,-70.46487000
60.89210510,-63.18904000
60.93978882,-56.76788000
60.98747253,-54.69369000
61.03515625,-52.41464000
61.08283997,-51.45398000
61.13052368,-53.11626000
61.17820740,-57.11790000
61.22589111,-54.35673000
61.27357483,-59.66854000
61.32125854,-60.30735000
61.36894226,-55.49906000
61.41662598,-59.29703000
61.46430969,-58.88156000
61.51199341,-51.88039000
61.55967712,-53.63695000
61.60736084,-56.88400000
61.65504456,-53.92912000
61.70272827,-54.12053000
61.75041199,-57.31390000
61.79809570,-52.42676000
61.84577942,-51.91135000
61.89346313,-55.91314000
61.94114685,-54.67845000
61.98883057,-52.46088000
62.03651428,-51.75740000
62.08419800,-53.80684000
62.13188171,-53.66943000
62.17956543,-53.03047000
62.22724915,-56.70079000
62.27493286,-62.11282000
62.32261658,-54.47815000
62.37030029,-57.38611000
62.41798401,-58.86441000
62.46566772,-53.64929000
62.51335144,-54.12643000
62.56103516,-54.80519000
62.60871887,-55.30747000
62.65640259,-61.52481000
62.70408630,-62.41920000
62.75177002,-55.24389000
62.79945374,-58.77876000
62.84713745,-61.73717000
62.89482117,-56.96681000
62.94250488,-62.80868000
62.99018860,-59.35435000
63.03787231,-57.77094000
63.08555603,-58.48118000
63.13323975,-57.40007000
63.18092346,-56.92154000
63.22860718,-64.72312000
63.27629089,-73.35226000
63.32397461,-59.30059000
63.37165833,-54.12201000
63.41934204,-51.18630000
63.46702576,-51.88598000
63.51470947,-53.09441000
63.56239319,-57.43507000
63.61007690,-57.53709000
63.65776062,-56.85816000
63.70544434,-59.04472000
63.75312805,-59.68861000
63.80081177,-52.89329000
63.84849548,-52.36635000
63.89617920,-57.15794000
63.94386292,-55.96716000
63.99154663,-52.56479000
64.03923035,-53.19001000
64.08691406,-59.07970000
64.13459778,-58.77020000
64.18228149,-56.96786000
64.22996521,-54.96904000
64.27764893,-51.71583000
64.32533264,-55.23244000
64.37301636,-69.28542000
64.42070007,-59.32613000
64.46838379,-58.89206000
64.51606750,-53.96050000
64.56375122,-52.09232000
64.61143494,-58.46104000
64.65911865,-60.33756000
64.70680237,-56.15093000
64.75448608,-53.15475000
64.80216980,-51.08734000
64.84985352,-52.39595000
64.89753723,-57.01277000
64.94522095,-54.89886000
64.99290466,-53.49083000
65.04058838,-54.40166000
65.08827209,-52.43029000
65.13595581,-49.26652000
65.18363953,-49.82392000
65.23132324,-54.64419000
65.27900696,-62.22849000
65.32669067,-68.78926000
65.37437439,-64.70282000
65.42205811,-63.12595000
65.46974182,-58.16011000
65.51742554,-56.92239000
65.56510925,-54.26712000
65.61279297,-55.32669000
65.66047668,-55.81941000
65.70816040,-51.91841000
65.75584412,-53.38864000
65.80352783,-59.65082000
65.85121155,-60.39362000
65.89889526,-57.48203000
65.94657898,-59.21954000
65.99426270,-56.26846000
66.04194641,-62.23545000
66.08963013,-60.96708000
66.13731384,-61.59136000
66.18499756,-65.18044000
66.23268127,-58.53318000
66.28036499,-50.89691000
66.32804871,-51.10287000
66.37573242,-56.44191000
66.42341614,-60.66946000
66.47109985,-59.05588000
66.51878357,-59.12310000
66.56646729,-54.47324000
66.61415100,-54.48712000
66.66183472,-60.21427000
66.70951843,-50.64709000
66.75720215,-49.74760000
66.80488586,-51.28338000
66.85256958,-53.01383000
66.90025330,-61.09617000
66.94793701,-68.00668000
66.99562073,-62.35699000
67.04330444,-58.89977000
67.09098816,-63.95063000
67.13867188,-76.98396000
67.18635559,-84.14149000
67.23403931,-67.13866000
67.28172302,-61.97828000
67.32940674,-56.50619000
67.37709045,-60.35189000
67.42477417,-64.74644000
67.47245789,-56.59010000
67.52014160,-55.80399000
67.56782532,-52.41667000
67.61550903,-51.70761000
67.66319275,-57.26232000
67.71087646,-66.80891000
67.75856018,-70.70857000
67.80624390,-56.95701000
67.85392761,-51.94862000
67.90161133,-53.79063000
67.94929504,-56.05654000
67.99697876,-52.96183000
68.04466248,-52.53470000
68.09234619,-52.35216000
68.14002991,-53.17109000
68.18771362,-60.31255000
68.23539734,-64.19383000
68.28308105,-52.87627000
68.33076477,-50.90406000
68.37844849,-53.41650000
68.42613220,-57.72261000
68.47381592,-60.09091000
68.52149963,-62.36612000
68.56918335,-61.84614000
68.61686707,-59.40633000
68.66455078,-54.48143000
68.71223450,-54.54451000
68.75991821,-62.92818000
68.80760193,-62.37868000
68.85528564,-59.93745000
68.90296936,-63.08496000
68.95065308,-69.57825000
68.99833679,-72.74209000
69.04602051,-64.18235000
69.09370422,-55.06376000
69.14138794,-52.24653000
69.18907166,-52.61112000
69.23675537,-55.86050000
69.28443909,-61.22026000
69.33212280,-62.59089000
69.37980652,-55.68117000
69.42749023,-51.18941000
69.47517395,-52.16095000
69.52285767,-55.30138000
69.57054138,-53.25054000
69.61822510,-50.78064000
69.66590881,-51.58444000
69.71359253,-53.81011000
69.76127625,-56.08863000
69.80895996,-57.68462000
69.85664368,-56.43225000
69.90432739,-57.61864000
69.95201111,-53.84346000
69.99969482,-50.37688000
70.04737854,-47.92832000
70.09506226,-50.20304000
70.14274597,-60.35675000
70.19042969,-49.70135000
70.23811340,-46.78937000
70.28579712,-50.63007000
70.33348083,-61.37641000
70.38116455,-66.32088000
70.42884827,-66.43287000
70.47653198,-68.30977000
70.52421570,-68.95522000
70.57189941,-57.90848000
70.61958313,-58.20401000
70.66726685,-60.75676000
70.71495056,-56.15482000
70.76263428,-54.87606000
70.81031799,-57.64109000
70.85800171,-61.37645000
70.90568542,-59.15134000
70.95336914,-53.89007000
71.00105286,-54.24389000
71.04873657,-60.59937000
71.09642029,-61.91635000
71.14410400,-73.53323000
71.19178772,-57.89859000
71.23947144,-55.39446000
71.28715515,-54.32957000
71.33483887,-52.78153000
71.38252258,-51.68769000
71.43020630,-50.37282000
71.47789001,-52.20652000
71.52557373,-58.96249000
71.57325745,-64.72835000
71.62094116,-59.48926000
71.66862488,-60.08166000
71.71630859,-64.22652000
71.76399231,-58.83575000
71.81167603,-58.54118000
71.85935974,-58.45861000
71.90704346,-58.54340000
71.95472717,-61.68938000
72.00241089,-55.05013000
72.05009460,-52.01897000
72.09777832,-52.01056000
72.14546204,-55.74994000
72.19314575,-55.28278000
72.24082947,-52.17679000
72.28851318,-60.73503000
72.33619690,-58.81249000
72.38388062,-67.28915000
72.43156433,-58.93140000
72.47924805,-57.96288000
72.52693176,-61.97869000
72.57461548,-65.60156000
72.62229919,-62.06678000
72.66998291,-64.04073000
72.71766663,-57.92073000
72.76535034,-59.84829000
72.81303406,-65.04911000
72.86071777,-65.65910000
72.90840149,-62.08759000
72.95608521,-61.00452000
73.00376892,-65.68930000
73.05145264,-69.10585000
73.09913635,-68.80240000
73.14682007,-56.68947000
73.19450378,-52.12820000
73.24218750,-52.44556000
73.28987122,-54.16424000
73.33755493,-55.49776000
73.38523865,-58.42846000
73.43292236,-59.18743000
73.48060608,-57.74926000
73.52828979,-52.79576000
73.57597351,-48.89826000
73.62365723,-49.17218000
73.67134094,-53.16784000
73.71902466,-57.44354000
73.76670837,-58.15423000
73.81439209,-56.26609000
73.86207581,-56.97827000
73.90975952,-65.60114000
73.95744324,-58.10433000
74.00512695,-60.17697000
74.05281067,-56.17733000
74.10049438,-54.77258000
74.14817810,-58.85120000
74.19586182,-65.13574000
74.24354553,-71.03568000
74.29122925,-63.13515000
74.33891296,-67.22075000
74.38659668,-59.61601000
74.43428040,-53.98875000
74.48196411,-53.64229000
74.52964783,-53.16673000
74.57733154,-52.36409000
74.62501526,-55.80391000
74.67269897,-63.81748000
74.72038269,-58.87262000
74.76806641,-53.72789000
74.81575012,-54.79466000
74.86343384,-50.56129000
74.91111755,-50.59801000
74.95880127,-51.33436000
75.00648499,-51.94524000
75.05416870,-52.67981000
75.10185242,-52.93803000
75.14953613,-53.63206000
75.19721985,-58.43292000
75.24490356,-58.89683000
75.29258728,-60.92170000
75.34027100,-57.96716000
75.38795471,-63.10152000
75.43563843,-64.44795000
75.48332214,-72.56507000
75.53100586,-71.16548000
75.57868958,-58.76091000
75.62637329,-52.78028000
75.67405701,-57.75553000
75.72174072,-66.54990000
75.76942444,-64.77826000
75.81710815,-59.23038000
75.86479187,-60.77822000
75.91247559,-59.53746000
75.96015930,-56.66183000
76.00784302,-54.29283000
76.05552673,-52.34976000
76.10321045,-51.18241000
76.15089417,-52.39968000
76.19857788,-55.46509000
76.24626160,-68.08560000
76.29394531,-59.02055000
76.34162903,-55.78982000
76.38931274,-53.04145000
76.43699646,-53.84765000
76.48468018,-66.25874000
76.53236389,-59.75106000
76.58004761,-58.22846000
76.62773132,-61.73560000
76.67541504,-65.87201000
76.72309875,-56.44686000
76.77078247,-55.60542000
76.81846619,-60.82350000
76.86614990,-59.13631000
76.91383362,-53.55530000
76.96151733,-50.96205000
77.00920105,-51.33957000
77.05688477,-54.42671000
77.10456848,-65.08566000
77.15225220,-58.47499000
77.19993591,-53.80116000
77.24761963,-55.62812000
77.29530334,-61.53712000
77.34298706,-56.38717000
77.39067078,-59.63510000
77.43835449,-68.66873000
77.48603821,-70.83726000
77.53372192,-64.53603000
77.58140564,-58.32859000
77.62908936,-54.38614000
77.67677307,-54.66889000
77.72445679,-58.30849000
77.77214050,-72.40907000
77.81982422,-56.71920000
77.86750793,-52.79491000
77.91519165,-52.88046000
77.96287537,-55.75185000
78.01055908,-52.79287000
78.05824280,-55.79485000
78.10592651,-60.50712000
78.15361023,-56.12667000
78.20129395,-57.79738000
78.24897766,-58.41785000
78.29666138,-62.14611000
78.34434509,-63.02106000
78.39202881,-58.37739000
78.43971252,-61.48350000
78.48739624,-56.23139000
78.53507996,-55.41962000
78.58276367,-59.39560000
78.63044739,-54.58033000
78.67813110,-54.26459000
78.72581482,-57.23095000
78.77349854,-59.08789000
78.82118225,-58.82846000
78.86886597,-72.00745000
78.91654968,-59.17513000
78.96423340,-68.74942000
79.01191711,-58.52689000
79.05960083,-61.42716000
79.10728455,-61.99249000
79.15496826,-67.81334000
79.20265198,-60.04968000
79.25033569,-55.43566000
79.29801941,-53.48358000
79.34570313,-54.02903000
79.39338684,-56.05995000
79.44107056,-58.07508000
79.48875427,-63.23055000
79.53643799,-66.33819000
79.58412170,-67.00360000
79.63180542,-66.64829000
79.67948914,-57.69604000
79.72717285,-59.34490000
79.77485657,-76.51260000
79.82254028,-57.82011000
79.87022400,-57.49325000
79.91790771,-60.52754000
79.96559143,-55.98112000
80.01327515,-56.81126000
80.06095886,-58.53109000
80.10864258,-55.24416000
80.15632629,-53.12109000
80.20401001,-54.92810000
80.25169373,-55.96221000
80.29937744,-53.35188000
80.34706116,-53.93140000
80.39474487,-63.08583000
80.44242859,-72.22894000
80.49011230,-57.85170000
80.53779602,-57.06221000
80.58547974,-54.53788000
80.63316345,-50.18511000
80.68084717,-49.25204000
80.72853088,-53.61367000
80.77621460,-56.28310000
80.82389832,-55.01483000
80.87158203,-57.63409000
80.91926575,-57.52254000
80.96694946,-61.93768000
81.01463318,-59.12167000
81.06231689,-53.60167000
81.11000061,-52.63313000
81.15768433,-56.00292000
81.20536804,-63.11865000
81.25305176,-58.36045000
81.30073547,-55.78173000
81.34841919,-54.87091000
81.39610291,-57.01640000
81.44378662,-68.89545000
81.49147034,-58.06591000
81.53915405,-51.06357000
81.58683777,-51.31244000
81.63452148,-59.07354000
81.68220520,-60.93563000
81.72988892,-65.58694000
81.77757263,-55.60091000
81.82525635,-56.40712000
81.87294006,-60.05837000
81.92062378,-57.84124000
81.96830750,-59.22522000
82.01599121,-59.76742000
82.06367493,-66.09117000
82.11135864,-56.61182000
82.15904236,-53.09598000
82.20672607,-60.62456000
82.25440979,-56.49462000
82.30209351,-53.52516000
82.34977722,-56.63871000
82.39746094,-63.90153000
82.44514465,-58.32001000
82.49282837,-64.67108000
82.54051208,-67.83185000
82.58819580,-61.79157000
82.63587952,-63.13251000
82.68356323,-54.75617000
82.73124695,-53.48072000
82.77893066,-69.07132000
82.82661438,-56.36494000
82.87429810,-58.49998000
82.92198181,-62.02472000
82.96966553,-60.08553000
83.01734924,-57.83206000
83.06503296,-56.07387000
83.11271667,-54.87183000
83.16040039,-58.25623000
83.20808411,-60.87209000
83.25576782,-49.42871000
83.30345154,-48.04241000
83.35113525,-53.19672000
83.39881897,-61.41793000
83.44650269,-75.79942000
83.49418640,-57.07003000
83.54187012,-55.28303000
83.58955383,-61.30458000
83.63723755,-54.54416000
83.68492126,-57.84814000
83.73260498,-61.73626000
83.78028870,-58.84490000
83.82797241,-51.96951000
83.87565613,-54.23101000
83.92333984,-58.19236000
83.97102356,-61.11589000
84.01870728,-60.02475000
84.06639099,-60.75399000
84.11407471,-77.15339000
84.16175842,-71.00470000
84.20944214,-64.37704000
84.25712585,-59.64282000
84.30480957,-60.92190000
84.35249329,-66.93211000
84.40017700,-58.65792000
84.44786072,-60.46700000
84.49554443,-63.32859000
84.54322815,-56.98030000
84.59091187,-52.98357000
84.63859558,-53.46039000
84.68627930,-57.04251000
84.73396301,-66.24108000
84.78164673,-63.17377000
84.82933044,-61.46130000
84.87701416,-70.54368000
84.92469788,-59.35167000
84.97238159,-54.43815000
85.02006531,-51.35789000
85.06774902,-51.62386000
85.11543274,-53.43396000
85.16311646,-53.82355000
85.21080017,-59.75275000
85.25848389,-63.65274000
85.30616760,-56.00925000
85.35385132,-55.46921000
85.40153503,-55.50467000
85.44921875,-58.91068000
85.49690247,-63.61408000
85.54458618,-53.17265000
85.59226990,-54.30132000
85.63995361,-64.23945000
85.68763733,-66.06033000
85.73532104,-61.05892000
85.78300476,-65.05869000
85.83068848,-57.02548000
85.87837219,-56.18316000
85.92605591,-67.34982000
85.97373962,-70.32362000
86.02142334,-62.75282000
86.06910706,-60.90966000
86.11679077,-58.69593000
86.16447449,-63.21823000
86.21215820,-68.56776000
86.25984192,-59.57029000
86.30752563,-57.76607000
86.35520935,-54.00364000
86.40289307,-53.98824000
86.45057678,-62.05320000
86.49826050,-80.37579000
86.54594421,-59.38718000
86.59362793,-55.41771000
86.64131165,-63.38650000
86.68899536,-69.86777000
86.73667908,-56.85052000
86.78436279,-56.88725000
86.83204651,-65.63136000
86.87973022,-61.78668000
86.92741394,-74.83843000
86.97509766,-58.31315000
87.02278137,-54.69501000
87.07046509,-53.66597000
87.11814880,-52.56898000
87.16583252,-55.07671000
87.21351624,-57.54414000
87.26119995,-62.03983000
87.30888367,-53.24844000
87.35656738,-53.38335000
87.40425110,-61.88921000
87.45193481,-60.85234000
87.49961853,-56.54404000
87.54730225,-59.49495000
87.59498596,-67.36264000
87.64266968,-57.39723000
87.69035339,-52.67963000
87.73803711,-58.09430000
87.78572083,-57.98843000
87.83340454,-63.17924000
87.88108826,-80.55798000
87.92877197,-63.58273000
87.97645569,-56.11607000
88.02413940,-55.37251000
88.07182312,-59.32936000
88.11950684,-59.05595000
88.16719055,-62.41895000
88.21487427,-67.07370000
88.26255798,-67.14353000
88.31024170,-57.36111000
88.35792542,-61.05282000
88.40560913,-58.93417000
88.45329285,-50.10144000
88.50097656,-51.57421000
88.54866028,-53.98079000
88.59634399,-55.32135000
88.64402771,-68.14776000
88.69171143,-65.81035000
88.73939514,-61.80130000
88.78707886,-65.14980000
88.83476257,-60.01541000
88.88244629,-54.57164000
88.93013000,-59.77847000
88.97781372,-60.60225000
89.02549744,-54.41597000
89.07318115,-56.22956000
89.12086487,-65.53170000
89.16854858,-65.52729000
89.21623230,-60.18032000
89.26391602,-64.58104000
89.31159973,-58.63319000
89.35928345,-63.12981000
89.40696716,-65.77475000
89.45465088,-59.33081000
89.50233459,-68.00694000
89.55001831,-60.23434000
89.59770203,-69.43536000
89.64538574,-60.40041000
89.69306946,-63.20638000
89.74075317,-67.02813000
89.78843689,-57.36309000
89.83612061,-53.94188000
89.88380432,-61.66467000
89.93148804,-57.11684000
89.97917175,-49.65626000
90.02685547,-48.18946000
90.07453918,-51.78530000
90.12222290,-81.22462000
90.16990662,-53.57962000
90.21759033,-52.33404000
90.26527405,-59.84926000
90.31295776,-61.00072000
90.36064148,-58.09148000
90.40832520,-67.47869000
90.45600891,-62.11254000
90.50369263,-58.89223000
90.55137634,-52.88704000
90.59906006,-52.25708000
90.64674377,-57.50171000
90.69442749,-59.61819000
90.74211121,-59.75194000
90.78979492,-58.85860000
90.83747864,-58.32550000
90.88516235,-61.62601000
90.93284607,-55.68979000
90.98052979,-54.63705000
91.02821350,-54.41595000
91.07589722,-51.44468000
91.12358093,-51.50841000
91.17126465,-56.46465000
91.21894836,-69.31927000
91.26663208,-67.35308000
91.31431580,-62.13358000
91.36199951,-56.44716000
91.40968323,-67.88135000
91.45736694,-51.29269000
91.50505066,-49.99962000
91.55273438,-54.61993000
91.60041809,-62.60027000
91.64810181,-66.45158000
91.69578552,-66.25094000
91.74346924,-63.39176000
91.79115295,-64.25124000
91.83883667,-56.34161000
91.88652039,-52.49259000
91.93420410,-51.08745000
91.98188782,-51.71303000
92.02957153,-56.99386000
92.07725525,-71.22375000
92.12493896,-71.86716000
92.17262268,-54.44810000
92.22030640,-51.43986000
92.26799011,-52.76431000
92.31567383,-53.25814000
92.36335754,-54.08559000
92.41104126,-54.58975000
92.45872498,-54.54021000
92.50640869,-53.13847000
92.55409241,-52.39790000
92.60177612,-57.24903000
92.64945984,-62.40402000
92.69714355,-53.21690000
92.74482727,-51.85390000
92.79251099,-52.57753000
92.84019470,-52.05118000
92.88787842,-57.70512000
92.93556213,-57.23197000
92.98324585,-52.30382000
93.03092957,-51.74533000
93.07861328,-53.92685000
93.12629700,-65.96108000
93.17398071,-58.01231000
93.22166443,-55.91771000
93.26934814,-58.73595000
93.31703186,-58.96489000
93.36471558,-55.08566000
93.41239929,-54.96085000
93.46008301,-57.36573000
93.50776672,-56.91956000
93.55545044,-68.36146000
93.60313416,-53.67382000
93.65081787,-54.04466000
93.69850159,-57.01377000
93.74618530,-57.42989000
93.79386902,-54.41617000
93.84155273,-55.98778000
93.88923645,-75.32195000
93.93692017,-66.30882000
93.98460388,-67.59062000
94.03228760,-65.29092000
94.07997131,-79.07623000
94.12765503,-61.31679000
94.17533875,-61.33743000
94.22302246,-65.18531000
94.27070618,-64.21676000
94.31838989,-54.68720000
94.36607361,-51.09820000
94.41375732,-53.95391000
94.46144104,-59.62749000
94.50912476,-53.82071000
94.55680847,-51.99712000
94.60449219,-52.88897000
94.65217590,-57.67890000
94.69985962,-66.41985000
94.74754333,-56.30931000
94.79522705,-59.55296000
94.84291077,-58.36715000
94.89059448,-70.81653000
94.93827820,-80.23029000
94.98596191,-56.89793000
95.03364563,-53.56381000
95.08132935,-61.03252000
95.12901306,-57.28004000
95.17669678,-53.26000000
95.22438049,-58.28056000
95.27206421,-65.26749000
95.31974792,-66.22466000
95.36743164,-70.49925000
95.41511536,-63.69425000
95.46279907,-58.37489000
95.51048279,-56.98404000
95.55816650,-57.79532000
95.60585022,-58.17625000
95.65353394,-58.78536000
95.70121765,-53.02072000
95.74890137,-51.42273000
95.79658508,-52.02448000
95.84426880,-54.68313000
95.89195251,-61.68373000
95.93963623,-57.87798000
95.98731995,-57.42485000
96.03500366,-54.95157000
96.08268738,-52.58148000
96.13037109,-56.75606000
96.17805481,-58.86691000
96.22573853,-58.94874000
96.27342224,-57.28874000
96.32110596,-61.83960000
96.36878967,-61.20870000
96.41647339,-59.36459000
96.46415710,-56.66492000
96.51184082,-56.17172000
96.55952454,-55.84460000
96.60720825,-59.43256000
96.65489197,-57.86079000
96.70257568,-57.12692000
96.75025940,-63.16331000
96.79794312,-66.80021000
96.84562683,-56.44153000
96.89331055,-55.04095000
96.94099426,-63.87922000
96.98867798,-56.86539000
97.03636169,-52.11140000
97.08404541,-54.39758000
97.13172913,-59.47834000
97.17941284,-63.16705000
97.22709656,-59.54691000
97.27478027,-58.49352000
97.32246399,-56.74924000
97.37014771,-54.21677000
97.41783142,-52.57949000
97.46551514,-52.72791000
97.51319885,-56.66811000
97.56088257,-56.82040000
97.60856628,-67.61906000
97.65625000,-57.94389000
97.70393372,-56.34130000
97.75161743,-63.07823000
97.79930115,-72.85172000
97.84698486,-69.67193000
97.89466858,-65.83421000
97.94235229,-70.04848000
97.99003601,-65.43991000
98.03771973,-57.59676000
98.08540344,-55.45084000
98.13308716,-52.12392000
98.18077087,-51.08284000
98.22845459,-57.68110000
98.27613831,-63.53298000
98.32382202,-61.83123000
98.37150574,-63.94638000
98.41918945,-61.07172000
98.46687317,-64.07634000
98.51455688,-73.98700000
98.56224060,-64.82848000
98.60992432,-63.82877000
98.65760803,-61.05875000
98.70529175,-60.51611000
98.75297546,-57.42638000
98.80065918,-57.82601000
98.84834290,-69.41864000
98.89602661,-58.27219000
98.94371033,-57.74964000
98.99139404,-74.72849000
99.03907776,-60.84235000
99.08676147,-60.48748000
99.13444519,-57.41850000
99.18212891,-58.67431000
99.22981262,-57.71213000
99.27749634,-52.80807000
99.32518005,-54.97102000
99.37286377,-56.35811000
99.42054749,-55.55204000
99.46823120,-58.44390000
99.51591492,-58.44453000
99.56359863,-56.75731000
99.61128235,-58.71869000
99.65896606,-57.44205000
99.70664978,-56.48486000
99.75433350,-58.76706000
99.80201721,-60.62715000
99.84970093,-58.06052000
99.89738464,-51.67520000
99.94506836,-49.38467000
99.99275208,-54.62666000
100.04043579,-61.05140000
100.08811951,-59.62759000
100.13580322,-61.06982000
100.18348694,-60.53722000
100.23117065,-62.51054000
100.27885437,-62.30138000
100.32653809,-62.07632000
100.37422180,-57.46129000
100.42190552,-57.87621000
100.46958923,-60.74475000
100.51727295,-60.54758000
100.56495667,-60.16659000
100.61264038,-57.41253000
100.66032410,-56.58336000
100.70800781,-53.97996000
100.75569153,-55.60310000
100.80337524,-53.85212000
100.85105896,-56.96362000
100.89874268,-55.04880000
100.94642639,-52.99256000
100.99411011,-56.93452000
101.04179382,-55.62058000
101.08947754,-52.66627000
101.13716125,-52.87201000
101.18484497,-54.60398000
101.23252869,-54.48526000
101.28021240,-55.35561000
101.32789612,-55.04972000
101.37557983,-54.91875000
101.42326355,-60.96268000
101.47094727,-58.21288000
101.51863098,-53.74414000
101.56631470,-57.44526000
101.61399841,-60.85571000
101.66168213,-58.45258000
101.70936584,-63.97046000
101.75704956,-64.22745000
101.80473328,-71.37534000
101.85241699,-62.89696000
101.90010071,-61.08482000
101.94778442,-59.84443000
101.99546814,-70.59016000
102.04315186,-56.53473000
102.09083557,-56.96793000
102.13851929,-63.52095000
102.18620300,-52.91887000
102.23388672,-52.75958000
102.28157043,-60.79382000
102.32925415,-57.32107000
102.37693787,-49.96749000
