  350.0000	                0
  351.0000	           0.0005
  352.0000	                0
  353.0000	           0.0005
  354.0000	           0.0015
  355.0000	                0
  356.0000	                0
  357.0000	           0.0005
  358.0000	           0.0005
  359.0000	          -0.0005
  360.0000	                0
  361.0000	           0.0015
  362.0000	            0.005
  363.0000	            0.005
  364.0000	           0.0015
  365.0000	           0.0005
  366.0000	            0.001
  367.0000	           -0.001
  368.0000	                0
  369.0000	            0.001
  370.0000	            0.001
  371.0000	                0
  372.0000	           -0.001
  373.0000	           -0.001
  374.0000	           0.0015
  375.0000	                0
  376.0000	           -0.001
  377.0000	                0
  378.0000	          -0.0005
  379.0000	            0.001
  380.0000	           -0.001
  381.0000	                0
  382.0000	            0.001
  383.0000	                0
  384.0000	                0
  385.0000	                0
  386.0000	           0.0015
  387.0000	                0
  388.0000	                0
  389.0000	                0
  390.0000	          -0.0005
  391.0000	            0.003
  392.0000	                0
  393.0000	          -0.0005
  394.0000	           -0.001
  395.0000	                0
  396.0000	          -0.0025
  397.0000	          -0.0025
  398.0000	           0.0005
  399.0000	          -0.0005
  400.0000	           0.0005
  401.0000	           0.0035
  402.0000	           0.0035
  403.0000	           0.0025
  404.0000	           0.0015
  405.0000	            0.003
  406.0000	            0.004
  407.0000	           0.0055
  408.0000	           0.0055
  409.0000	           0.0075
  410.0000	             0.01
  411.0000	           0.0135
  412.0000	            0.011
  413.0000	            0.014
  414.0000	           0.0165
  415.0000	            0.021
  416.0000	           0.0225
  417.0000	           0.0275
  418.0000	            0.034
  419.0000	            0.035
  420.0000	           0.0405
  421.0000	           0.0505
  422.0000	            0.058
  423.0000	            0.064
  424.0000	           0.0705
  425.0000	           0.0825
  426.0000	           0.0885
  427.0000	           0.0985
  428.0000	           0.1065
  429.0000	           0.1175
  430.0000	           0.1375
  431.0000	            0.148
  432.0000	            0.167
  433.0000	            0.191
  434.0000	           0.2105
  435.0000	           0.2335
  436.0000	           0.2485
  437.0000	           0.2605
  438.0000	           0.2755
  439.0000	            0.297
  440.0000	           0.3275
  441.0000	            0.344
  442.0000	            0.367
  443.0000	           0.3765
  444.0000	           0.4125
  445.0000	             0.43
  446.0000	            0.458
  447.0000	           0.4915
  448.0000	            0.519
  449.0000	            0.551
  450.0000	            0.577
  451.0000	           0.5925
  452.0000	            0.622
  453.0000	           0.6485
  454.0000	            0.662
  455.0000	           0.6935
  456.0000	           0.6995
  457.0000	             0.71
  458.0000	             0.75
  459.0000	             0.76
  460.0000	            0.766
  461.0000	           0.7915
  462.0000	           0.8145
  463.0000	           0.8265
  464.0000	            0.831
  465.0000	           0.8465
  466.0000	           0.8615
  467.0000	           0.8635
  468.0000	           0.8735
  469.0000	            0.888
  470.0000	           0.8835
  471.0000	           0.9005
  472.0000	           0.9085
  473.0000	           0.9255
  474.0000	            0.909
  475.0000	            0.894
  476.0000	            0.892
  477.0000	           0.8915
  478.0000	           0.8755
  479.0000	           0.8365
  480.0000	           0.8185
  481.0000	            0.822
  482.0000	           0.8015
  483.0000	            0.789
  484.0000	           0.7925
  485.0000	             0.77
  486.0000	            0.751
  487.0000	            0.752
  488.0000	           0.7365
  489.0000	           0.7465
  490.0000	           0.7275
  491.0000	           0.7145
  492.0000	            0.707
  493.0000	           0.6875
  494.0000	            0.696
  495.0000	           0.6825
  496.0000	           0.6625
  497.0000	            0.666
  498.0000	            0.659
  499.0000	           0.6485
  500.0000	            0.645
  501.0000	           0.6265
  502.0000	            0.614
  503.0000	            0.619
  504.0000	            0.615
  505.0000	           0.5985
  506.0000	           0.5795
  507.0000	            0.574
  508.0000	           0.5565
  509.0000	            0.542
  510.0000	            0.541
  511.0000	           0.5285
  512.0000	           0.5145
  513.0000	           0.5045
  514.0000	            0.484
  515.0000	           0.4645
  516.0000	           0.4755
  517.0000	           0.4695
  518.0000	            0.448
  519.0000	            0.438
  520.0000	            0.423
  521.0000	           0.4115
  522.0000	           0.3995
  523.0000	            0.385
  524.0000	            0.374
  525.0000	           0.3715
  526.0000	           0.3675
  527.0000	           0.3565
  528.0000	           0.3295
  529.0000	            0.327
  530.0000	           0.3215
  531.0000	           0.3085
  532.0000	           0.3045
  533.0000	            0.292
  534.0000	            0.282
  535.0000	            0.273
  536.0000	           0.2545
  537.0000	           0.2575
  538.0000	            0.251
  539.0000	           0.2305
  540.0000	           0.2325
  541.0000	            0.228
  542.0000	           0.2125
  543.0000	            0.198
  544.0000	           0.1985
  545.0000	            0.196
  546.0000	           0.1855
  547.0000	           0.1805
  548.0000	           0.1725
  549.0000	           0.1725
  550.0000	           0.1635
  551.0000	           0.1575
  552.0000	           0.1455
  553.0000	             0.15
  554.0000	            0.138
  555.0000	           0.1335
  556.0000	           0.1275
  557.0000	            0.129
  558.0000	            0.119
  559.0000	            0.119
  560.0000	            0.115
  561.0000	           0.1075
  562.0000	            0.103
  563.0000	           0.0975
  564.0000	             0.09
  565.0000	           0.0875
  566.0000	            0.089
  567.0000	            0.088
  568.0000	           0.0835
  569.0000	            0.078
  570.0000	           0.0715
  571.0000	            0.073
  572.0000	            0.075
  573.0000	            0.069
  574.0000	            0.066
  575.0000	           0.0625
  576.0000	            0.061
  577.0000	            0.058
  578.0000	           0.0585
  579.0000	            0.056
  580.0000	           0.0555
  581.0000	            0.053
  582.0000	           0.0475
  583.0000	            0.049
  584.0000	            0.044
  585.0000	            0.044
  586.0000	            0.039
  587.0000	            0.035
  588.0000	           0.0375
  589.0000	            0.033
  590.0000	            0.031
  591.0000	           0.0325
  592.0000	           0.0315
  593.0000	            0.031
  594.0000	            0.035
  595.0000	            0.031
  596.0000	            0.029
  597.0000	             0.03
  598.0000	           0.0265
  599.0000	           0.0215
  600.0000	           0.0255
  601.0000	           0.0275
  602.0000	            0.023
  603.0000	            0.023
  604.0000	            0.021
  605.0000	           0.0235
  606.0000	           0.0235
  607.0000	             0.02
  608.0000	            0.018
  609.0000	            0.019
  610.0000	           0.0135
  611.0000	            0.014
  612.0000	            0.014
  613.0000	           0.0125
  614.0000	           0.0115
  615.0000	           0.0135
  616.0000	            0.013
  617.0000	             0.01
  618.0000	            0.011
  619.0000	           0.0135
  620.0000	            0.014
  621.0000	            0.011
  622.0000	            0.009
  623.0000	           0.0085
  624.0000	             0.01
  625.0000	            0.014
  626.0000	            0.013
  627.0000	            0.009
  628.0000	            0.008
  629.0000	            0.009
  630.0000	             0.01
  631.0000	           0.0065
  632.0000	           0.0085
  633.0000	             0.01
  634.0000	            0.008
  635.0000	            0.008
  636.0000	           0.0085
  637.0000	           0.0055
  638.0000	            0.005
  639.0000	            0.008
  640.0000	            0.004
  641.0000	            0.004
  642.0000	           0.0055
  643.0000	            0.004
  644.0000	            0.005
  645.0000	            0.008
  646.0000	            0.003
  647.0000	           0.0025
  648.0000	           0.0035
  649.0000	            0.003
  650.0000	            0.003
  651.0000	           0.0025
  652.0000	           0.0025
  653.0000	           0.0075
  654.0000	           0.0035
  655.0000	           0.0035
  656.0000	           0.0055
  657.0000	           0.0025
  658.0000	                0
  659.0000	            0.004
  660.0000	            0.004
  661.0000	           0.0025
  662.0000	           0.0025
  663.0000	           0.0035
  664.0000	            0.004
  665.0000	           0.0035
  666.0000	           0.0025
  667.0000	                0
  668.0000	           0.0035
  669.0000	            0.006
  670.0000	           0.0015
  671.0000	                0
  672.0000	          -0.0005
  673.0000	                0
  674.0000	           0.0015
  675.0000	           0.0005
  676.0000	           0.0035
  677.0000	           0.0025
  678.0000	           0.0015
  679.0000	            0.001
  680.0000	           0.0025
  681.0000	                0
  682.0000	            0.003
  683.0000	            0.003
  684.0000	           0.0015
  685.0000	           0.0025
  686.0000	           0.0035
  687.0000	            0.003
  688.0000	           0.0015
  689.0000	            0.001
  690.0000	                0
  691.0000	           0.0025
  692.0000	           0.0005
  693.0000	                0
  694.0000	           0.0015
  695.0000	           0.0025
  696.0000	            0.001
  697.0000	           0.0055
  698.0000	           0.0015
  699.0000	          -0.0005
  700.0000	            0.004
