Frequency;Channel A
6,34193420;-59,60060000
6,38961792;-54,71354000
6,43730164;-52,42216000
6,48498535;-52,66711000
6,53266907;-52,33084000
6,58035278;-53,13938000
6,62803650;-50,28365000
6,67572021;-51,55272000
6,72340393;-60,10104000
6,77108765;-57,36808000
6,81877136;-71,40679000
6,86645508;-60,68467000
6,91413879;-55,78529000
6,96182251;-50,01497000
7,00950623;-47,04754000
7,05718994;-47,56385000
7,10487366;-52,86049000
7,15255737;-55,32633000
7,20024109;-56,65005000
7,24792480;-57,98528000
7,29560852;-61,52578000
7,34329224;-65,53136000
7,39097595;-55,13181000
7,43865967;-54,23184000
7,48634338;-67,13448000
7,53402710;-57,82138000
7,58171082;-53,11973000
7,62939453;-51,37434000
7,67707825;-51,81955000
7,72476196;-53,75698000
7,77244568;-58,85745000
7,82012939;-49,86446000
7,86781311;-46,83125000
7,91549683;-47,56544000
7,96318054;-48,46571000
8,01086426;-47,67235000
8,05854797;-48,06039000
8,10623169;-50,90012000
8,15391541;-57,56955000
8,20159912;-68,41815000
8,24928284;-59,71058000
8,29696655;-55,92669000
8,34465027;-56,72121000
8,39233398;-49,11087000
8,44001770;-52,99702000
8,48770142;-60,81559000
8,53538513;-51,85984000
8,58306885;-54,10011000
8,63075256;-69,53427000
8,67843628;-61,82548000
8,72612000;-72,13718000
8,77380371;-62,13266000
8,82148743;-65,54746000
8,86917114;-60,45842000
8,91685486;-52,69004000
8,96453857;-56,17697000
9,01222229;-55,02663000
9,05990601;-50,68335000
9,10758972;-56,91803000
9,15527344;-50,58366000
9,20295715;-49,10526000
9,25064087;-53,57788000
9,29832458;-56,05268000
9,34600830;-56,70219000
9,39369202;-57,24228000
9,44137573;-56,24174000
9,48905945;-59,00964000
9,53674316;-55,01224000
9,58442688;-53,03963000
9,63211060;-55,17706000
9,67979431;-54,57983000
9,72747803;-70,00298000
9,77516174;-62,06228000
9,82284546;-74,24158000
9,87052917;-54,11053000
9,91821289;-49,01374000
9,96589661;-48,59405000
10,01358032;-56,14537000
10,06126404;-58,54267000
10,10894775;-58,62902000
10,15663147;-66,39597000
10,20431519;-59,35932000
10,25199890;-61,86455000
10,29968262;-50,85920000
10,34736633;-53,29665000
10,39505005;-67,89745000
10,44273376;-59,65504000
10,49041748;-54,93915000
10,53810120;-51,48112000
10,58578491;-53,97435000
10,63346863;-54,70193000
10,68115234;-50,50461000
10,72883606;-61,78045000
10,77651978;-50,95953000
10,82420349;-46,24610000
10,87188721;-45,37872000
10,91957092;-48,12204000
10,96725464;-49,60239000
11,01493835;-51,30358000
11,06262207;-56,29863000
11,11030579;-57,64467000
11,15798950;-58,21783000
11,20567322;-59,50816000
11,25335693;-67,51761000
11,30104065;-64,00468000
11,34872437;-54,10749000
11,39640808;-52,06897000
11,44409180;-51,56286000
11,49177551;-49,85481000
11,53945923;-49,12767000
11,58714294;-49,00623000
11,63482666;-49,43072000
11,68251038;-49,20960000
11,73019409;-50,91164000
11,77787781;-55,92197000
11,82556152;-51,42624000
11,87324524;-50,71181000
11,92092896;-57,58864000
11,96861267;-68,11048000
12,01629639;-70,95563000
12,06398010;-63,31644000
12,11166382;-59,13647000
12,15934753;-57,77067000
12,20703125;-57,13242000
12,25471497;-63,08242000
12,30239868;-55,54110000
12,35008240;-54,08996000
12,39776611;-52,92796000
12,44544983;-52,36471000
12,49313354;-53,72178000
12,54081726;-55,02630000
12,58850098;-57,13533000
12,63618469;-52,58744000
12,68386841;-51,95079000
12,73155212;-57,24165000
12,77923584;-63,83784000
12,82691956;-62,78416000
12,87460327;-59,06139000
12,92228699;-68,82391000
12,96997070;-53,71975000
13,01765442;-58,10656000
13,06533813;-60,15593000
13,11302185;-57,15150000
13,16070557;-56,15070000
13,20838928;-56,09489000
13,25607300;-55,97571000
13,30375671;-60,01778000
13,35144043;-78,48447000
13,39912415;-60,26826000
13,44680786;-54,65755000
13,49449158;-64,95953000
13,54217529;-52,98343000
13,58985901;-52,26180000
13,63754272;-61,12541000
13,68522644;-61,09158000
13,73291016;-63,71032000
13,78059387;-53,99876000
13,82827759;-55,03597000
13,87596130;-66,95119000
13,92364502;-55,33667000
13,97132874;-53,47556000
14,01901245;-58,18302000
14,06669617;-63,29187000
14,11437988;-60,32148000
14,16206360;-54,13088000
14,20974731;-57,00504000
14,25743103;-66,47076000
14,30511475;-65,82507000
14,35279846;-59,70772000
14,40048218;-54,06921000
14,44816589;-49,51415000
14,49584961;-49,70995000
14,54353333;-54,29509000
14,59121704;-57,02059000
14,63890076;-57,29956000
14,68658447;-52,08793000
14,73426819;-48,59202000
14,78195190;-50,03251000
14,82963562;-51,86647000
14,87731934;-51,30408000
14,92500305;-49,59417000
14,97268677;-49,20662000
15,02037048;-51,15430000
15,06805420;-50,15676000
15,11573792;-49,27365000
15,16342163;-48,86072000
15,21110535;-46,53769000
15,25878906;-45,43993000
15,30647278;-48,30677000
15,35415649;-54,25969000
15,40184021;-50,83165000
15,44952393;-48,71296000
15,49720764;-51,19281000
15,54489136;-58,25873000
15,59257507;-61,64764000
15,64025879;-64,03391000
15,68794250;-58,05881000
15,73562622;-61,27648000
15,78330994;-58,84887000
15,83099365;-54,43906000
15,87867737;-52,25102000
15,92636108;-51,67255000
15,97404480;-53,55971000
16,02172852;-58,99571000
16,06941223;-68,52602000
16,11709595;-55,07752000
16,16477966;-52,86167000
16,21246338;-56,47026000
16,26014709;-50,26690000
16,30783081;-58,44105000
16,35551453;-57,16238000
16,40319824;-58,85460000
16,45088196;-53,96675000
16,49856567;-55,02842000
16,54624939;-79,25215000
16,59393311;-56,60073000
16,64161682;-57,79282000
16,68930054;-60,75626000
16,73698425;-55,63431000
16,78466797;-59,81911000
16,83235168;-64,76171000
16,88003540;-56,78333000
16,92771912;-55,43530000
16,97540283;-55,20746000
17,02308655;-57,82413000
17,07077026;-59,81876000
17,11845398;-55,96298000
17,16613770;-50,34967000
17,21382141;-50,43357000
17,26150513;-60,67532000
17,30918884;-61,85902000
17,35687256;-53,94110000
17,40455627;-52,59142000
17,45223999;-62,47340000
17,49992371;-54,51914000
17,54760742;-53,19889000
17,59529114;-53,09465000
17,64297485;-53,17286000
17,69065857;-60,11459000
17,73834229;-63,82835000
17,78602600;-59,46846000
17,83370972;-53,63762000
17,88139343;-49,46957000
17,92907715;-48,92200000
17,97676086;-50,70504000
18,02444458;-59,53027000
18,07212830;-58,78129000
18,11981201;-52,41699000
18,16749573;-54,31857000
18,21517944;-57,08840000
18,26286316;-60,21592000
18,31054688;-56,63848000
18,35823059;-53,66428000
18,40591431;-49,08859000
18,45359802;-48,93615000
18,50128174;-48,64568000
18,54896545;-47,67667000
18,59664917;-49,63070000
18,64433289;-55,25382000
18,69201660;-65,23971000
18,73970032;-58,40432000
18,78738403;-52,22750000
18,83506775;-53,13293000
18,88275146;-53,42941000
18,93043518;-50,59822000
18,97811890;-48,41888000
19,02580261;-49,06537000
19,07348633;-53,11809000
19,12117004;-52,65331000
19,16885376;-51,95298000
19,21653748;-55,44836000
19,26422119;-58,82905000
19,31190491;-60,49352000
19,35958862;-65,51170000
19,40727234;-62,00696000
19,45495605;-60,78717000
19,50263977;-54,12572000
19,55032349;-59,55164000
19,59800720;-58,46778000
19,64569092;-54,92295000
19,69337463;-56,36348000
19,74105835;-56,81469000
19,78874207;-59,44729000
19,83642578;-61,34223000
19,88410950;-62,39354000
19,93179321;-60,71315000
19,97947693;-60,71199000
20,02716064;-59,15860000
20,07484436;-57,04047000
20,12252808;-62,13018000
20,17021179;-59,11105000
20,21789551;-55,34862000
20,26557922;-52,99025000
20,31326294;-54,27047000
20,36094666;-59,83807000
20,40863037;-52,34867000
20,45631409;-48,89775000
20,50399780;-47,64775000
20,55168152;-48,65108000
20,59936523;-53,41103000
20,64704895;-61,14911000
20,69473267;-63,43725000
20,74241638;-58,85252000
20,79010010;-57,87544000
20,83778381;-57,34203000
20,88546753;-54,38012000
20,93315125;-52,30422000
20,98083496;-55,39329000
21,02851868;-55,36753000
21,07620239;-52,99984000
21,12388611;-54,87430000
21,17156982;-60,66182000
21,21925354;-62,11094000
21,26693726;-61,26112000
21,31462097;-55,35921000
21,36230469;-53,69095000
21,40998840;-54,58618000
21,45767212;-55,08006000
21,50535583;-58,82825000
21,55303955;-57,81274000
21,60072327;-53,38569000
21,64840698;-51,59921000
21,69609070;-51,92690000
21,74377441;-53,75900000
21,79145813;-73,84045000
21,83914185;-58,66796000
21,88682556;-55,31507000
21,93450928;-55,16978000
21,98219299;-58,67637000
22,02987671;-54,74989000
22,07756042;-53,26464000
22,12524414;-57,48512000
22,17292786;-60,46394000
22,22061157;-58,33799000
22,26829529;-64,93223000
22,31597900;-52,33042000
22,36366272;-48,88979000
22,41134644;-48,57241000
22,45903015;-50,91986000
22,50671387;-56,43465000
22,55439758;-56,26469000
22,60208130;-52,80822000
22,64976501;-56,85867000
22,69744873;-66,65103000
22,74513245;-58,80424000
22,79281616;-60,69483000
22,84049988;-57,97898000
22,88818359;-53,60253000
22,93586731;-52,30630000
22,98355103;-54,94524000
23,03123474;-56,37009000
23,07891846;-53,95451000
23,12660217;-53,51777000
23,17428589;-52,51501000
23,22196960;-54,72206000
23,26965332;-60,18323000
23,31733704;-60,77647000
23,36502075;-59,30641000
23,41270447;-58,61384000
23,46038818;-58,83585000
23,50807190;-69,24269000
23,55575562;-67,28096000
23,60343933;-56,40493000
23,65112305;-56,17630000
23,69880676;-55,35866000
23,74649048;-57,47071000
23,79417419;-57,46357000
23,84185791;-59,05986000
23,88954163;-63,24678000
23,93722534;-65,86028000
23,98490906;-59,68178000
24,03259277;-52,89898000
24,08027649;-51,59092000
24,12796021;-52,83501000
24,17564392;-56,63879000
24,22332764;-65,86175000
24,27101135;-55,57287000
24,31869507;-63,76006000
24,36637878;-53,64438000
24,41406250;-54,48993000
24,46174622;-61,57807000
24,50942993;-57,74890000
24,55711365;-57,09972000
24,60479736;-61,55959000
24,65248108;-60,84598000
24,70016479;-59,50904000
24,74784851;-58,87807000
24,79553223;-53,90220000
24,84321594;-53,54971000
24,89089966;-54,97474000
24,93858337;-58,10859000
24,98626709;-57,13026000
25,03395081;-53,96578000
25,08163452;-53,55859000
25,12931824;-55,66168000
25,17700195;-58,43107000
25,22468567;-58,59348000
25,27236938;-61,88246000
25,32005310;-57,06657000
25,36773682;-58,65793000
25,41542053;-64,81042000
25,46310425;-72,46774000
25,51078796;-55,88234000
25,55847168;-53,66360000
25,60615540;-63,54166000
25,65383911;-61,17272000
25,70152283;-57,30704000
25,74920654;-51,80038000
25,79689026;-51,26880000
25,84457397;-62,80303000
25,89225769;-55,33190000
25,93994141;-53,56145000
25,98762512;-55,83572000
26,03530884;-57,22974000
26,08299255;-51,31531000
26,13067627;-49,38143000
26,17835999;-52,82718000
26,22604370;-51,76464000
26,27372742;-46,89915000
26,32141113;-45,67520000
26,36909485;-48,46763000
26,41677856;-53,62918000
26,46446228;-55,43552000
26,51214600;-56,71604000
26,55982971;-56,51363000
26,60751343;-54,77757000
26,65519714;-53,95002000
26,70288086;-56,57925000
26,75056458;-64,52789000
26,79824829;-60,68047000
26,84593201;-54,12567000
26,89361572;-54,66333000
26,94129944;-56,82557000
26,98898315;-60,85256000
27,03666687;-55,92200000
27,08435059;-52,72674000
27,13203430;-53,27053000
27,17971802;-55,36943000
27,22740173;-55,65607000
27,27508545;-56,19316000
27,32276917;-55,98190000
27,37045288;-58,63662000
27,41813660;-56,70962000
27,46582031;-70,55262000
27,51350403;-58,21658000
27,56118774;-54,82782000
27,60887146;-54,33564000
27,65655518;-69,22700000
27,70423889;-55,21795000
27,75192261;-53,25555000
27,79960632;-58,22338000
27,84729004;-75,27728000
27,89497375;-69,08454000
27,94265747;-56,02412000
27,99034119;-48,56516000
28,03802490;-48,11840000
28,08570862;-53,38774000
28,13339233;-54,13740000
28,18107605;-57,70461000
28,22875977;-61,35489000
28,27644348;-58,76305000
28,32412720;-55,34792000
28,37181091;-56,69582000
28,41949463;-57,30357000
28,46717834;-55,19380000
28,51486206;-60,08273000
28,56254578;-61,66270000
28,61022949;-55,19733000
28,65791321;-54,66350000
28,70559692;-61,28101000
28,75328064;-56,14556000
28,80096436;-52,70489000
28,84864807;-58,22527000
28,89633179;-63,94271000
28,94401550;-62,94319000
28,99169922;-61,50172000
29,03938293;-59,43829000
29,08706665;-52,78229000
29,13475037;-49,62750000
29,18243408;-50,96552000
29,23011780;-52,43103000
29,27780151;-53,44798000
29,32548523;-55,58545000
29,37316895;-55,51273000
29,42085266;-55,93192000
29,46853638;-59,11629000
29,51622009;-58,68479000
29,56390381;-67,05372000
29,61158752;-59,28254000
29,65927124;-55,36913000
29,70695496;-60,60043000
29,75463867;-61,93264000
29,80232239;-53,78228000
29,85000610;-51,69565000
29,89768982;-51,34078000
29,94537354;-50,68590000
29,99305725;-50,05379000
30,04074097;-50,46812000
30,08842468;-53,06047000
30,13610840;-58,04615000
30,18379211;-53,79502000
30,23147583;-55,16151000
30,27915955;-69,75132000
30,32684326;-61,21399000
30,37452698;-56,58659000
30,42221069;-56,29058000
30,46989441;-54,83067000
30,51757813;-57,89317000
30,56526184;-57,01735000
30,61294556;-58,43696000
30,66062927;-55,54869000
30,70831299;-53,99723000
30,75599670;-50,97836000
30,80368042;-52,52993000
30,85136414;-57,26406000
30,89904785;-52,14220000
30,94673157;-53,75442000
30,99441528;-56,20747000
31,04209900;-61,42116000
31,08978271;-72,28784000
31,13746643;-59,60382000
31,18515015;-54,93706000
31,23283386;-53,40591000
31,28051758;-60,03448000
31,32820129;-55,22748000
31,37588501;-51,99136000
31,42356873;-52,16849000
31,47125244;-55,48832000
31,51893616;-58,47093000
31,56661987;-64,06804000
31,61430359;-58,66495000
31,66198730;-53,85709000
31,70967102;-54,89014000
31,75735474;-55,15177000
31,80503845;-54,60697000
31,85272217;-60,20018000
31,90040588;-65,96843000
31,94808960;-59,93774000
31,99577332;-60,45646000
32,04345703;-58,93494000
32,09114075;-55,29287000
32,13882446;-60,13490000
32,18650818;-61,38933000
32,23419189;-55,35562000
32,28187561;-54,85529000
32,32955933;-54,42017000
32,37724304;-53,34173000
32,42492676;-59,98788000
32,47261047;-58,01955000
32,52029419;-54,63955000
32,56797791;-55,17328000
32,61566162;-58,85723000
32,66334534;-59,11986000
32,71102905;-60,81211000
32,75871277;-60,92414000
32,80639648;-58,07434000
32,85408020;-55,34872000
32,90176392;-58,42515000
32,94944763;-60,56160000
32,99713135;-58,33872000
33,04481506;-55,66042000
33,09249878;-54,84060000
33,14018250;-60,31790000
33,18786621;-61,41552000
33,23554993;-60,31769000
33,28323364;-55,42786000
33,33091736;-59,75262000
33,37860107;-59,96027000
33,42628479;-61,43591000
33,47396851;-53,36133000
33,52165222;-52,10014000
33,56933594;-54,65389000
33,61701965;-53,53329000
33,66470337;-53,36884000
33,71238708;-65,51427000
33,76007080;-55,97938000
33,80775452;-53,34836000
33,85543823;-52,49745000
33,90312195;-50,57056000
33,95080566;-53,98699000
33,99848938;-57,55827000
34,04617310;-48,40031000
34,09385681;-47,52167000
34,14154053;-51,70117000
34,18922424;-54,21607000
34,23690796;-48,84197000
34,28459167;-54,01280000
34,33227539;-64,82571000
34,37995911;-55,82444000
34,42764282;-52,06461000
34,47532654;-52,36298000
34,52301025;-62,46515000
34,57069397;-70,17870000
34,61837769;-64,68769000
34,66606140;-58,06944000
34,71374512;-56,23862000
34,76142883;-63,85250000
34,80911255;-61,55470000
34,85679626;-54,83238000
34,90447998;-55,74310000
34,95216370;-56,44926000
34,99984741;-54,21422000
35,04753113;-54,83128000
35,09521484;-61,72092000
35,14289856;-62,69081000
35,19058228;-56,86966000
35,23826599;-55,10446000
35,28594971;-66,87584000
35,33363342;-55,00984000
35,38131714;-65,42686000
35,42900085;-57,47341000
35,47668457;-57,27562000
35,52436829;-61,02494000
35,57205200;-60,91095000
35,61973572;-64,94392000
35,66741943;-58,50687000
35,71510315;-55,47007000
35,76278687;-55,89966000
35,81047058;-62,82310000
35,85815430;-60,79536000
35,90583801;-57,97128000
35,95352173;-61,20687000
36,00120544;-55,67234000
36,04888916;-54,03104000
36,09657288;-65,10604000
36,14425659;-57,72592000
36,19194031;-55,28599000
36,23962402;-52,31448000
36,28730774;-57,93488000
36,33499146;-69,23838000
36,38267517;-85,08312000
36,43035889;-60,65587000
36,47804260;-52,39406000
36,52572632;-51,88019000
36,57341003;-53,58472000
36,62109375;-60,76980000
36,66877747;-60,63787000
36,71646118;-58,06707000
36,76414490;-55,49852000
36,81182861;-59,87047000
36,85951233;-55,70193000
36,90719604;-54,49393000
36,95487976;-65,62352000
37,00256348;-58,87178000
37,05024719;-54,20822000
37,09793091;-57,68060000
37,14561462;-59,73972000
37,19329834;-56,32053000
37,24098206;-66,15025000
37,28866577;-58,09573000
37,33634949;-54,60242000
37,38403320;-56,73695000
37,43171692;-59,84893000
37,47940063;-60,23403000
37,52708435;-57,39246000
37,57476807;-58,27323000
37,62245178;-58,77507000
37,67013550;-58,09902000
37,71781921;-64,77635000
37,76550293;-62,13906000
37,81318665;-54,77018000
37,86087036;-52,23158000
37,90855408;-55,04097000
37,95623779;-59,99635000
38,00392151;-58,63008000
38,05160522;-58,62664000
38,09928894;-69,96340000
38,14697266;-58,55037000
38,19465637;-63,00239000
38,24234009;-71,31579000
38,29002380;-60,82276000
38,33770752;-56,51653000
38,38539124;-59,02193000
38,43307495;-67,20188000
38,48075867;-64,92487000
38,52844238;-61,50263000
38,57612610;-67,79700000
38,62380981;-66,17032000
38,67149353;-62,11755000
38,71917725;-61,25888000
38,76686096;-64,04214000
38,81454468;-57,14171000
38,86222839;-61,08759000
38,90991211;-66,28616000
38,95759583;-58,80177000
39,00527954;-52,35125000
39,05296326;-57,11961000
39,10064697;-63,17016000
39,14833069;-65,16676000
39,19601440;-71,55119000
39,24369812;-58,86892000
39,29138184;-57,58141000
39,33906555;-58,75169000
39,38674927;-59,50631000
39,43443298;-72,86155000
39,48211670;-56,56301000
39,52980042;-55,68937000
39,57748413;-60,88507000
39,62516785;-59,16917000
39,67285156;-52,00882000
39,72053528;-51,45161000
39,76821899;-55,68474000
39,81590271;-56,99499000
39,86358643;-57,56477000
39,91127014;-65,73074000
39,95895386;-55,60246000
40,00663757;-57,36138000
40,05432129;-70,44661000
40,10200500;-57,44646000
40,14968872;-58,49991000
40,19737244;-61,23654000
40,24505615;-56,50704000
40,29273987;-55,92795000
40,34042358;-68,11540000
40,38810730;-62,63671000
40,43579102;-62,64795000
40,48347473;-63,20344000
40,53115845;-59,63605000
40,57884216;-58,04012000
40,62652588;-57,19584000
40,67420959;-58,11131000
40,72189331;-59,64923000
40,76957703;-62,48200000
40,81726074;-60,01572000
40,86494446;-58,80182000
40,91262817;-54,16895000
40,96031189;-57,03075000
41,00799561;-64,76754000
41,05567932;-62,86478000
41,10336304;-60,72657000
41,15104675;-57,26880000
41,19873047;-61,27366000
41,24641418;-69,62064000
41,29409790;-65,84477000
41,34178162;-64,46509000
41,38946533;-55,40438000
41,43714905;-57,76078000
41,48483276;-82,85286000
41,53251648;-60,59789000
41,58020020;-67,86257000
41,62788391;-55,29652000
41,67556763;-54,25071000
41,72325134;-53,84978000
41,77093506;-53,04516000
41,81861877;-51,80050000
41,86630249;-54,32703000
41,91398621;-67,60308000
41,96166992;-62,55136000
42,00935364;-60,71609000
42,05703735;-57,02598000
42,10472107;-51,77425000
42,15240479;-51,99517000
42,20008850;-61,43074000
42,24777222;-61,87596000
42,29545593;-54,51284000
42,34313965;-53,27603000
42,39082336;-62,44327000
42,43850708;-54,36786000
42,48619080;-53,66663000
42,53387451;-53,66776000
42,58155823;-55,68639000
42,62924194;-65,29166000
42,67692566;-55,20258000
42,72460938;-50,30056000
42,77229309;-50,94213000
42,81997681;-54,08479000
42,86766052;-53,29017000
42,91534424;-57,72964000
42,96302795;-57,76080000
43,01071167;-54,58869000
43,05839539;-57,15633000
43,10607910;-70,10133000
43,15376282;-53,96116000
43,20144653;-52,91506000
43,24913025;-56,10463000
43,29681396;-56,73276000
43,34449768;-56,18068000
43,39218140;-55,74890000
43,43986511;-67,63920000
43,48754883;-58,53426000
43,53523254;-61,23996000
43,58291626;-61,94738000
43,63059998;-57,75805000
43,67828369;-62,24432000
43,72596741;-67,19250000
43,77365112;-67,97654000
43,82133484;-55,86710000
43,86901855;-57,38141000
43,91670227;-60,00006000
43,96438599;-54,09577000
44,01206970;-50,40762000
44,05975342;-50,42428000
44,10743713;-52,31886000
44,15512085;-58,03299000
44,20280457;-54,19337000
44,25048828;-54,39169000
44,29817200;-53,70704000
44,34585571;-52,92078000
44,39353943;-57,64221000
44,44122314;-69,55859000
44,48890686;-68,14849000
44,53659058;-60,37098000
44,58427429;-57,25836000
44,63195801;-70,59515000
44,67964172;-65,94395000
44,72732544;-56,69912000
44,77500916;-57,41538000
44,82269287;-72,85291000
44,87037659;-70,95855000
44,91806030;-69,31756000
44,96574402;-75,15905000
45,01342773;-56,79342000
45,06111145;-53,20594000
45,10879517;-55,96431000
45,15647888;-59,40967000
45,20416260;-61,39907000
45,25184631;-59,46197000
45,29953003;-59,46125000
45,34721375;-63,40604000
45,39489746;-61,44222000
45,44258118;-57,52986000
45,49026489;-56,44600000
45,53794861;-61,66602000
45,58563232;-66,87766000
45,63331604;-64,56776000
45,68099976;-56,02711000
45,72868347;-57,68751000
45,77636719;-61,18857000
45,82405090;-63,73531000
45,87173462;-61,79310000
45,91941833;-58,85591000
45,96710205;-69,99667000
46,01478577;-63,08950000
46,06246948;-58,49982000
46,11015320;-58,51219000
46,15783691;-56,28780000
46,20552063;-52,41385000
46,25320435;-55,03992000
46,30088806;-63,32577000
46,34857178;-62,24707000
46,39625549;-59,19133000
46,44393921;-52,74150000
46,49162292;-51,75841000
46,53930664;-52,65018000
46,58699036;-59,26848000
46,63467407;-63,01648000
46,68235779;-58,14010000
46,73004150;-60,03338000
46,77772522;-56,52967000
46,82540894;-51,75716000
46,87309265;-51,94244000
46,92077637;-54,97256000
46,96846008;-62,37553000
47,01614380;-58,83626000
47,06382751;-55,32638000
47,11151123;-63,75844000
47,15919495;-68,91831000
47,20687866;-61,76495000
47,25456238;-58,85382000
47,30224609;-52,04771000
47,34992981;-53,22676000
47,39761353;-66,71008000
47,44529724;-60,04281000
47,49298096;-55,36514000
47,54066467;-56,64303000
47,58834839;-57,34707000
47,63603210;-59,42368000
47,68371582;-57,15277000
47,73139954;-51,10449000
47,77908325;-56,31575000
47,82676697;-55,94334000
47,87445068;-51,47051000
47,92213440;-54,77131000
47,96981812;-57,02009000
48,01750183;-68,04540000
48,06518555;-56,68533000
48,11286926;-60,72097000
48,16055298;-65,28586000
48,20823669;-59,49958000
48,25592041;-63,87642000
48,30360413;-69,32021000
48,35128784;-65,04225000
48,39897156;-69,07540000
48,44665527;-57,80853000
48,49433899;-56,92562000
48,54202271;-55,48433000
48,58970642;-57,58816000
48,63739014;-54,67466000
48,68507385;-49,74584000
48,73275757;-51,52982000
48,78044128;-59,68990000
48,82812500;-57,33807000
48,87580872;-53,09822000
48,92349243;-56,61884000
48,97117615;-56,90285000
49,01885986;-57,21681000
49,06654358;-57,77494000
49,11422729;-54,29327000
49,16191101;-57,12425000
49,20959473;-60,29931000
49,25727844;-56,99176000
49,30496216;-52,49733000
49,35264587;-56,63101000
49,40032959;-63,05315000
49,44801331;-75,05401000
49,49569702;-65,99953000
49,54338074;-77,14561000
49,59106445;-69,02901000
49,63874817;-59,89475000
49,68643188;-66,40834000
49,73411560;-54,75266000
49,78179932;-61,43704000
49,82948303;-57,61398000
49,87716675;-54,69339000
49,92485046;-60,22858000
49,97253418;-63,43079000
50,02021790;-54,13548000
50,06790161;-56,73050000
50,11558533;-68,00386000
50,16326904;-65,45976000
50,21095276;-64,28080000
50,25863647;-62,82095000
50,30632019;-57,67517000
50,35400391;-67,90880000
50,40168762;-58,54723000
50,44937134;-60,24306000
50,49705505;-70,88953000
50,54473877;-66,36914000
50,59242249;-71,04915000
50,64010620;-56,03163000
50,68778992;-53,60985000
50,73547363;-61,05246000
50,78315735;-70,80598000
50,83084106;-61,68808000
50,87852478;-58,36448000
50,92620850;-57,29181000
50,97389221;-61,16378000
51,02157593;-54,14425000
51,06925964;-50,47075000
51,11694336;-56,57493000
51,16462708;-63,19397000
