Frequency;Channel A
(kHz);(dBu)

22,26829529;-56,51580000
22,31597900;-55,35674000
22,36366272;-58,71426000
22,41134644;-55,12857000
22,45903015;-51,74095000
22,50671387;-51,25324000
22,55439758;-54,06936000
22,60208130;-58,19503000
22,64976501;-52,06351000
22,69744873;-53,72369000
22,74513245;-67,21313000
22,79281616;-63,22546000
22,84049988;-58,13671000
22,88818359;-59,85762000
22,93586731;-57,22897000
22,98355103;-56,19453000
23,03123474;-53,98329000
23,07891846;-54,56150000
23,12660217;-52,17185000
23,17428589;-49,80316000
23,22196960;-51,52222000
23,26965332;-53,25046000
23,31733704;-51,58468000
23,36502075;-52,75732000
23,41270447;-54,15233000
23,46038818;-58,33342000
23,50807190;-63,19709000
23,55575562;-64,09690000
23,60343933;-70,83347000
23,65112305;-60,39150000
23,69880676;-66,74051000
23,74649048;-54,97578000
23,79417419;-51,98206000
23,84185791;-61,01009000
23,88954163;-61,90930000
23,93722534;-56,55273000
23,98490906;-52,34588000
24,03259277;-50,80956000
24,08027649;-55,89596000
24,12796021;-59,50471000
24,17564392;-69,00925000
24,22332764;-54,32766000
24,27101135;-50,09581000
24,31869507;-50,07400000
24,36637878;-56,62877000
24,41406250;-57,00885000
24,46174622;-59,78046000
24,50942993;-56,48601000
24,55711365;-51,74799000
24,60479736;-53,96855000
24,65248108;-52,63666000
24,70016479;-48,76271000
24,74784851;-52,12946000
24,79553223;-55,65820000
24,84321594;-52,09345000
24,89089966;-52,82452000
24,93858337;-56,80775000
24,98626709;-53,05086000
25,03395081;-49,56813000
25,08163452;-50,05640000
25,12931824;-55,78192000
25,17700195;-64,76720000
25,22468567;-65,50098000
25,27236938;-59,36687000
25,32005310;-54,74166000
25,36773682;-57,79370000
25,41542053;-59,99336000
25,46310425;-52,90925000
25,51078796;-54,47714000
25,55847168;-66,64337000
25,60615540;-59,91978000
25,65383911;-55,22693000
25,70152283;-53,33323000
25,74920654;-56,91302000
25,79689026;-61,86559000
25,84457397;-51,69184000
25,89225769;-52,77851000
25,93994141;-53,48742000
25,98762512;-53,71206000
26,03530884;-55,02268000
26,08299255;-52,03938000
26,13067627;-49,76488000
26,17835999;-52,07486000
26,22604370;-62,28882000
26,27372742;-54,70348000
26,32141113;-52,44696000
26,36909485;-54,81836000
26,41677856;-60,36644000
26,46446228;-61,23642000
26,51214600;-59,88626000
26,55982971;-61,47785000
26,60751343;-58,08761000
26,65519714;-53,35981000
26,70288086;-54,94834000
26,75056458;-57,11495000
26,79824829;-57,97924000
26,84593201;-68,38374000
26,89361572;-54,04785000
26,94129944;-49,73069000
26,98898315;-52,72416000
27,03666687;-58,35591000
27,08435059;-54,00532000
27,13203430;-51,25141000
27,17971802;-49,90007000
27,22740173;-52,63371000
27,27508545;-58,17690000
27,32276917;-59,92839000
27,37045288;-59,45095000
27,41813660;-55,80429000
27,46582031;-49,86277000
27,51350403;-48,53104000
27,56118774;-48,24147000
27,60887146;-49,11898000
27,65655518;-53,58814000
27,70423889;-53,00234000
27,75192261;-52,62115000
27,79960632;-52,63733000
27,84729004;-53,29692000
27,89497375;-55,74040000
27,94265747;-56,02118000
27,99034119;-59,74685000
28,03802490;-72,40808000
28,08570862;-61,71012000
28,13339233;-61,56359000
28,18107605;-50,72215000
28,22875977;-48,39314000
28,27644348;-49,73590000
28,32412720;-52,74994000
28,37181091;-55,40256000
28,41949463;-56,10901000
28,46717834;-56,79821000
28,51486206;-55,77543000
28,56254578;-63,98086000
28,61022949;-52,86131000
28,65791321;-52,15325000
28,70559692;-56,48277000
28,75328064;-57,16766000
28,80096436;-52,94600000
28,84864807;-53,73642000
28,89633179;-54,83881000
28,94401550;-53,89006000
28,99169922;-59,41890000
29,03938293;-57,35580000
29,08706665;-55,73066000
29,13475037;-66,09676000
29,18243408;-57,92870000
29,23011780;-53,38282000
29,27780151;-52,71823000
29,32548523;-60,71930000
29,37316895;-57,92185000
29,42085266;-52,06132000
29,46853638;-50,84243000
29,51622009;-49,84533000
29,56390381;-51,33379000
29,61158752;-54,90575000
29,65927124;-63,71233000
29,70695496;-50,64262000
29,75463867;-51,34757000
29,80232239;-52,46290000
29,85000610;-52,97586000
29,89768982;-62,22126000
29,94537354;-55,75725000
29,99305725;-52,95018000
30,04074097;-53,26736000
30,08842468;-59,18848000
30,13610840;-58,72810000
30,18379211;-59,86171000
30,23147583;-56,04702000
30,27915955;-48,99437000
30,32684326;-47,35688000
30,37452698;-50,11127000
30,42221069;-60,64211000
30,46989441;-57,42211000
30,51757813;-58,39100000
30,56526184;-56,46870000
30,61294556;-57,06355000
30,66062927;-68,16327000
