0_x,0_y
1.938972,107.041090
6.115433,108.192083
10.357665,106.679350
14.534127,108.455168
18.710588,107.567259
22.985705,105.199502
27.227937,106.021639
31.470169,103.949852
35.712402,100.759957
40.020405,101.417667
44.196866,98.523742
48.471983,97.175436
52.812872,97.570062
57.055104,96.221756
61.198679,97.471405
65.572453,99.214338
69.880456,101.943835
73.925375,99.806277
78.200492,101.976721
82.508495,102.371347
86.717841,104.574677
90.894302,106.021639
95.169419,105.857212
99.444536,108.093427
103.653882,107.600144
107.961885,107.172632
112.237002,107.665915
116.413462,105.528357
120.557037,104.410249
124.766383,104.541791
129.008614,101.286125
133.152188,100.135132
137.361534,100.036476
141.636650,98.392200
145.747339,97.635833
149.923799,97.570062
154.133144,97.438520
158.276718,98.359314
162.420292,99.641849
166.761179,99.543193
170.904753,101.910950
175.048327,103.785424
179.257671,104.212936
183.401245,105.133730
187.446162,106.613579
191.655506,106.547808
195.831965,106.350495
199.843996,106.580693
204.053340,105.166616
208.131142,104.278707
212.307600,103.719653
216.418287,101.614980
220.463203,100.365331
224.672547,100.529758
228.849004,99.674735
232.926805,99.049910
237.169034,98.293543
241.279720,98.096230
245.258865,96.945237
249.303780,97.767375
253.513122,99.017025
257.525151,99.806277
261.570066,101.713637
265.878065,102.338462
269.857208,104.212936
273.902122,105.561242
278.078578,106.416266
282.255034,107.172632
286.234177,107.797457
290.410633,108.093427
294.554203,107.567259
298.664887,106.679350
302.709800,105.528357
306.754713,105.331044
310.766740,103.752539
314.877424,102.404233
318.889451,100.102247
323.065905,98.688169
327.110817,97.109665
331.122844,96.484840
335.365068,96.550611
339.508636,95.925786
343.520662,96.550611
347.664230,97.866031
351.742026,98.753940
355.688280,99.937819
359.831847,101.878064
363.975414,103.390798
367.954553,104.574677
372.065234,105.363929
376.110144,105.922983
380.220824,107.172632
384.265734,107.172632
388.409299,107.008205
392.487094,106.843777
396.630659,105.791441
400.774223,104.541791
404.917788,103.653882
408.962696,101.845179
412.974718,99.937819
417.019626,99.214338
421.196075,97.800260
425.208096,96.386183
429.220118,97.076779
433.462337,96.813695
437.408587,97.405634
441.453493,98.885482
445.629941,99.247223
449.641961,101.384782
453.621095,104.015623
457.731771,103.325027
461.842447,104.969303
465.854466,106.876663
469.833600,106.120296
473.812733,108.159198
477.791866,107.731686
481.705228,101.713637
485.684360,107.665915
489.696378,106.383380
493.609739,105.100845
497.490215,105.035074
498.838516,102.206920
493.445312,104.541791
488.282306,105.922983
483.185071,105.922983
478.153605,107.665915
473.089254,107.863228
468.123559,105.725670
463.223634,107.172632
458.225052,104.771990
453.292241,102.568660
448.490972,102.108263
443.591045,98.622398
438.789775,97.734489
434.021389,97.208321
429.220118,95.399618
424.484617,95.498274
419.749116,97.866031
415.046500,98.293543
410.310999,99.970705
405.542611,102.798859
400.839994,103.620997
396.203148,106.317609
391.434760,107.830343
386.732142,107.205518
382.193951,108.784023
377.491333,108.159198
372.821599,107.665915
368.283408,107.271289
363.580789,105.659899
358.976826,103.752539
354.504404,102.568660
349.999097,100.595529
345.428019,98.227772
340.824054,97.011008
336.285861,95.564045
331.616126,96.517725
327.077932,96.747924
322.572623,98.063345
318.067314,99.707620
313.562005,100.924384
308.958039,102.634431
304.551386,104.278707
300.144733,105.594128
295.573652,106.284724
291.134113,106.909548
286.661688,107.205518
282.222149,106.186067
277.848380,105.988754
273.343069,104.936417
268.837758,103.357913
264.365332,102.042492
259.991563,100.628415
255.519137,99.312994
251.079596,97.471405
246.738712,96.682153
242.266285,96.320412
237.925400,96.583496
233.584515,97.504291
229.177859,98.688169
224.804089,100.398216
220.397432,102.305576
216.056547,101.154583
211.649890,104.969303
207.341890,106.514922
202.902347,108.455168
198.594347,107.830343
194.187690,107.534373
189.813918,108.027656
185.505917,106.580693
181.165031,106.778006
176.791258,104.541791
172.516143,102.502889
168.241027,102.272691
163.900140,99.608964
159.559253,98.359314
155.284137,97.537176
150.877479,95.333847
146.602362,96.517725
142.360132,97.011008
137.920588,97.306978
133.612585,99.937819
129.337469,100.661300
124.963696,101.450553
120.655693,104.574677
116.380577,104.771990
112.105460,106.514922
107.830343,108.027656
103.522340,107.337060
99.312994,107.567259
95.004992,108.192083
90.598332,105.594128
86.323215,105.100845
82.015212,104.410249
77.674324,101.286125
73.300550,100.792842
69.156975,102.996172
64.750315,96.912352
60.508083,97.142550
56.265851,96.123099
51.957848,95.366732
47.616960,97.635833
43.374728,97.734489
39.033839,99.181452
34.791607,101.220354
30.417833,102.601546
26.109830,103.588111
21.768941,106.284724
17.428052,105.890097
13.021393,106.909548
8.812046,108.224969
4.504043,107.468602
0.130269,106.942434
-4.111963,107.073976
-8.485738,104.541791
-12.826626,104.344478
-17.068858,102.470004
-21.376861,100.233789
-25.882177,99.148567
-30.124409,98.129116
-34.366641,97.043894
-38.871957,95.761358
-43.114189,96.451954
-47.389307,96.287527
-51.795966,97.372749
-56.169740,99.049910
-60.444857,99.937819
-64.719974,101.319011
-68.995091,103.752539
-73.335980,103.325027
-77.578211,104.706219
-81.919099,106.021639
-86.325758,104.673333
-90.633760,106.975319
-94.908877,106.449151
-99.282650,105.824326
-103.656423,104.870646
-107.832883,103.653882
-112.206656,101.713637
-116.514658,100.135132
-120.691118,98.786826
-125.032005,98.096230
-129.405778,97.175436
-133.549352,97.076779
-137.857353,97.274092
-142.066698,98.490856
-146.407585,99.510307
-150.649815,100.957270
-155.023587,102.897515
-159.298702,104.081394
-163.639589,105.265273
-167.881818,106.613579
-172.156933,107.567259
-176.464934,107.271289
-180.608507,107.961885
-184.850736,107.139747
-189.191621,106.218953
-193.368079,104.936417
-197.544537,103.390798
-201.951193,102.108263
-206.094765,100.562644
-210.336994,98.852597
-214.710764,97.570062
-218.952992,96.616382
-223.162334,96.353298
-227.503219,95.596931
-231.745446,95.728473
-235.921903,97.405634
-240.164130,97.964688
-244.373472,99.707620
-248.549928,101.319011
-252.759269,102.963286
-257.100152,104.870646
-261.309493,105.791441
-265.551720,105.659899
-269.793946,107.271289
-274.069057,106.876663
-278.311283,106.449151
-282.487737,106.218953
-286.795734,104.771990
-291.070844,103.785424
-295.247299,103.259256
-299.489523,100.266674
-303.764633,99.017025
-307.842431,98.819711
-312.051769,96.057328
-316.293993,96.517725
-320.536217,96.550611
-324.811326,95.892901
-329.086435,98.194887
-333.328658,98.819711
-337.537995,101.845179
-341.780218,103.456569
-345.989555,103.259256
-350.297548,104.673333
-354.473999,106.876663
-358.716221,101.088812
-363.057099,107.830343
-367.200664,108.882679
-371.410000,106.580693
-375.652220,107.106861
-379.894441,105.890097
-384.070890,103.653882
-388.444652,103.193485
-392.686872,101.384782
-396.896206,98.457971
-401.171311,99.148567
-405.512186,96.813695
-409.622863,95.662702
-413.963738,97.438520
-418.173071,96.747924
-422.382403,97.339863
-426.591735,100.727071
-430.899724,100.102247
-435.141941,102.437118
-439.482814,104.114280
-443.692145,104.081394
-448.000132,106.251838
-452.275233,107.665915
-456.550334,106.778006
-460.891206,107.665915
-465.199191,107.172632
-469.375635,105.528357
-473.716506,104.837761
-478.024491,104.541791
-482.266704,102.897515
-486.476032,101.483438
-490.816902,100.365331
-495.157771,98.951254
-499.498639,98.392200
-503.839507,98.260658
-508.180375,97.964688
-512.488357,99.543193
-516.007091,99.773391
-510.482350,98.129116
-505.385119,96.287527
-500.222117,96.287527
-495.223541,97.011008
-490.290736,97.602947
-485.226388,99.049910
-480.293582,100.661300
-475.492316,102.437118
-470.625280,104.344478
-465.725357,105.692784
-460.989862,106.251838
