0_x,0_y
4.240959,47.748502
10.522093,52.122276
16.868998,55.871225
23.248789,59.981915
29.595695,60.376541
35.876829,59.850373
42.190849,57.943013
48.439098,53.766552
54.786003,48.537754
61.100023,42.980101
67.479813,38.540556
73.793833,36.205684
80.042081,35.712402
86.520528,38.507671
92.867433,42.059307
99.148567,46.959249
105.528357,51.859192
111.908147,55.114858
118.156394,57.943013
124.569070,58.370525
130.915973,56.989333
137.131335,54.358491
143.379582,50.346458
149.792257,45.413630
156.007618,41.270054
162.255865,37.258021
168.602767,35.482203
174.883899,36.797624
181.230802,39.527122
187.511933,47.912929
193.858835,48.932380
200.107080,53.240384
206.355325,60.310770
212.570684,59.291319
218.884699,62.316787
225.034287,59.455747
231.249645,58.929578
237.530774,56.364508
243.647476,51.497451
249.895718,50.149145
256.111076,38.277472
262.293547,46.893478
268.508903,39.264038
274.790030,48.767953
281.038272,48.241785
287.154970,54.753117
293.403211,57.745700
299.552795,58.765151
305.702378,62.053703
311.851961,59.126891
318.133085,61.626191
324.184011,55.805454
330.333593,55.246400
336.483174,49.359892
342.632755,49.129694
348.749450,46.104226
354.931915,41.894879
361.015724,46.235768
367.231074,39.592893
373.380652,51.365909
379.628886,49.031037
385.679808,56.923562
391.763614,58.863807
397.880305,58.238982
404.062767,60.277885
410.047915,58.798036
416.164605,54.161178
422.379950,51.464566
428.430868,46.860593
434.481785,41.006970
440.664243,39.099610
446.715159,36.468768
452.831846,35.482203
459.080073,39.625778
465.163873,55.936996
471.313443,46.630394
477.364356,52.845757
483.513925,55.838340
489.499066,57.910127
495.615748,59.981915
501.765315,57.581272
507.816225,55.838340
513.932905,50.741084
520.016699,47.057906
526.133378,44.591492
532.184285,41.335825
538.300963,37.586876
544.450525,39.790206
550.600087,39.560007
556.716762,41.763337
562.899207,47.978700
568.982996,51.530337
575.066784,54.555804
581.117686,58.107440
587.333013,59.159777
593.383914,58.666494
599.467699,57.153760
605.683024,51.990734
611.668151,49.031037
617.784819,46.663280
624.000142,42.684132
629.919497,35.580859
636.101933,35.745287
642.284368,36.402997
648.368146,40.053290
654.484809,55.081973
660.502816,48.011586
666.619477,52.878643
672.571711,56.200080
678.589715,58.271868
684.640603,58.699380
690.592835,57.712814
696.610836,54.786003
702.563066,51.168596
708.515295,46.301539
714.500408,43.045872
720.419750,40.776772
726.404862,37.422449
732.422858,37.619762
738.342197,55.673912
739.164327,44.459950
731.140334,38.968068
723.313650,36.501654
715.717162,38.211701
708.219328,43.835125
700.655721,50.576656
693.223655,54.161178
685.923128,57.449730
678.589715,58.633609
671.289186,58.173211
664.087311,55.016202
656.786779,51.300138
649.552017,47.353876
642.448794,43.144529
635.246915,40.382145
628.176576,37.389563
621.040465,37.784189
613.937238,42.585475
606.899781,50.872626
599.796552,53.569239
592.759092,55.114858
585.787403,57.975898
578.848597,56.627592
571.811135,54.161178
564.970984,51.267252
558.032176,46.663280
551.027596,42.519704
544.220328,37.126479
537.314402,34.627179
530.375590,36.764738
523.568319,40.645230
516.793933,45.643829
509.822233,51.497451
503.014959,55.641026
496.207685,57.055104
489.433295,58.830922
482.626019,56.792020
475.884513,53.174613
469.143006,51.069939
462.467270,46.893478
455.791532,41.796223
449.050024,45.578057
442.341399,37.817075
435.632775,40.086176
428.957035,44.525721
422.314179,46.959249
415.572667,52.845757
408.962696,56.561821
402.352724,57.318188
395.611210,59.061120
389.001237,56.561821
382.424149,52.747101
375.814175,49.721633
369.171315,44.492835
362.659996,40.480802
356.148677,38.803640
349.538701,36.205684
342.961609,40.612344
336.450288,44.492835
329.774540,46.597509
323.328989,52.615559
316.784781,56.397393
310.141916,46.630394
303.696364,58.534952
297.185041,57.383959
290.640831,53.602124
284.129507,50.247801
277.585296,44.723034
271.106856,39.231152
264.727073,37.981502
258.182861,36.107028
251.835962,38.474785
245.324636,42.651246
238.780423,45.380744
232.301981,50.247801
225.889310,55.509484
219.410867,57.153760
212.932424,58.798036
206.618409,59.094006
200.074194,55.345057
193.595751,51.727650
187.215963,48.307556
180.770404,44.427064
174.324846,42.421048
167.977943,42.190849
161.565269,40.316374
155.152595,43.440499
148.739921,46.531738
142.261475,49.951832
135.783029,53.437697
129.337469,56.594707
122.957679,57.745700
116.512119,57.877242
110.066558,56.397393
103.653882,53.404811
97.306978,49.063923
90.861416,44.196866
84.350084,41.730452
78.036065,39.165381
71.623389,38.441900
65.177827,37.126479
58.798036,40.908314
52.451131,45.183431
45.841142,49.820290
39.461351,54.194064
33.048674,56.923562
26.570227,58.534952
20.026008,58.173211
13.744874,55.542370
7.233541,51.924963
0.787979,47.419647
-5.624697,43.835125
-12.070259,40.809657
-18.515821,39.428465
-24.928497,39.132496
-31.406945,40.546573
-37.786735,43.407613
-44.330953,48.603525
-50.776515,51.431680
-57.254962,57.515501
-63.733409,59.291319
-70.178970,59.587289
-76.624531,58.238982
-83.037206,55.246400
-89.647195,50.412229
-95.961213,46.400195
-102.341003,43.539155
-108.885220,39.560007
-115.265009,39.428465
-121.677683,40.217718
-128.221900,42.322391
-134.568803,47.945815
-140.981476,51.004168
-147.525692,54.786003
-153.905480,58.896693
-160.318153,58.469181
-166.796597,57.943013
-173.275040,57.285302
-179.621942,51.333023
-186.034614,47.551189
-192.348629,43.933782
-198.761300,38.540556
-205.042430,38.672098
-211.487986,39.231152
-217.966427,39.823092
-224.346212,44.427064
-230.660225,47.748502
-237.171551,52.155161
-243.551335,57.482616
-249.898232,58.534952
-256.245130,58.633609
-262.723569,59.422861
-269.004694,53.766552
-275.450247,49.951832
-281.797143,46.926364
-288.045382,40.645230
-294.458047,59.357090
-300.706285,59.883258
-307.053179,57.745700
-313.498729,59.850373
-319.878508,61.395992
-326.192515,62.415443
-332.572293,65.112056
-338.853413,66.953645
-345.233190,67.315386
-351.645851,68.499264
-357.894085,66.624790
-364.306746,65.638224
-370.653635,65.572453
-376.934752,62.020817
-383.215869,60.475198
-389.562757,60.869824
-395.810987,58.830922
-402.124988,59.455747
-408.537644,61.626191
-414.917415,61.659076
-421.165643,63.928177
-427.578298,66.493248
-433.925181,60.738282
-440.140522,58.732265
-446.553174,57.975898
-452.867170,55.049087
-459.082509,52.220932
-465.495160,47.452532
-471.809154,42.289506
-478.057376,38.014388
-484.371368,35.120462
-490.718246,35.284890
-496.999351,36.205684
-503.411998,43.572041
-509.758872,47.715616
-516.072861,52.385360
-522.386849,55.673912
-528.766607,58.107440
-535.080594,59.061120
-541.427465,58.271868
-547.774335,56.594707
-554.088319,53.108841
-560.435188,47.912929
-566.749171,43.276071
-573.030267,38.803640
-579.410019,39.527122
-585.723999,39.592893
-592.005093,41.105627
-598.483498,45.117660
-604.863246,48.932380
-611.144337,53.075956
-617.589854,56.265851
-623.936714,58.765151
-630.217803,59.094006
-636.663317,57.515501
-643.010174,54.522919
-649.357031,50.642428
-655.671001,46.564623
-662.050741,42.749903
-668.496250,39.658664
-674.810217,37.619762
-681.189954,39.658664
-687.668345,41.434482
-694.080965,44.986118
-700.427814,49.129694
-706.906202,53.306155
-713.318819,56.496050
-719.731435,57.285302
-726.176935,57.581272
-732.655319,55.739683
-738.969276,52.451131
-745.381888,48.603525
-751.860269,43.407613
-758.272878,38.606327
-764.685486,36.698967
-771.295404,35.811058
-772.906777,36.962051
-764.915682,36.600311
-757.286323,36.896280
-749.755617,41.664681
-742.159140,48.011586
-734.825742,51.596108
-727.459458,56.693363
-720.191828,58.995349
-712.924197,57.745700
-705.590794,57.087989
-698.388930,52.418246
-691.121295,45.676714
-683.985199,42.684132
-676.947758,37.586876
-669.910315,36.205684
-662.708446,39.757320
-655.769657,40.875428
-648.797981,46.564623
-641.661878,53.404811
-634.788856,55.180629
-627.817177,58.798036
-620.878383,60.047686
-614.005357,57.186646
-607.099446,53.898094
-600.061992,49.096808
-593.188964,43.177415
-586.348820,40.283489
-579.541560,36.534540
-572.734299,36.074142
-565.959923,40.908314
-559.218431,51.201481
-552.378282,48.735067
-545.735444,54.950431
-538.862408,56.824905
-532.219569,58.600723
-525.478072,59.949029
-518.802346,55.476599
-512.093733,52.714215
-505.418005,48.537754
-498.643620,41.598910
-492.066546,37.981502
-485.325044,36.600311
-478.682198,35.712402
-472.170893,39.494236
-465.692472,43.802239
-458.950968,49.162579
-452.406775,53.766552
-445.928352,57.745700
-439.252616,59.784602
-432.807077,60.113457
-426.262881,58.798036
-419.652914,55.312171
-413.108717,50.839741
-406.630290,46.531738
-400.151863,41.829108
-393.574778,40.283489
-387.096350,39.560007
-380.683691,40.382145
-374.205261,43.276071
-367.759716,47.551189
-361.379942,52.582673
-354.934396,55.772569
-348.488849,58.140326
-342.043302,58.896693
-335.729296,57.482616
-329.250862,54.818888
-322.805313,50.773970
-316.425535,45.479401
-310.045756,41.237169
-303.633092,37.553991
-297.319083,36.008371
-290.906417,38.310358
-284.395095,40.645230
-278.212626,44.690148
-271.898616,50.083374
-265.485949,54.161178
-259.237708,57.252417
-252.956582,58.962464
-246.511028,58.699380
-240.197016,57.252417
-233.915888,54.226949
-227.503219,50.017603
-221.156320,44.821691
-214.875191,40.743886
-208.594063,37.948617
-202.312934,38.310358
-195.998919,36.534540
-189.750675,42.157963
-183.502430,46.893478
-177.188415,51.628993
-170.907284,54.917545
-164.724810,59.225548
-158.410794,60.409427
-152.129663,59.061120
-145.947188,58.206097
-139.534514,53.865208
-133.220497,49.228350
-126.972250,44.920347
-120.658233,39.625778
-114.409986,37.586876
-108.227510,37.784189
-101.913491,37.915731
-95.665244,42.585475
-89.482767,47.649845
-83.168749,50.806855
-76.887615,56.200080
-70.639367,58.469181
-64.391119,58.896693
-58.142871,60.080572
-51.828852,56.430279
-45.514832,51.957848
-39.299469,48.899495
-32.821022,42.421048
-26.671430,38.704984
-20.456067,37.389563
-14.142047,36.896280
-7.762256,39.954634
-1.514007,44.032438
4.701356,47.781387
11.114032,52.484017
17.329396,56.430279
23.643416,57.285302
30.023207,59.685945
36.337226,57.910127
42.651246,54.588690
49.063923,52.484017
55.410828,45.808256
61.757733,40.941199
68.071753,38.573442
74.418658,35.745287
80.732677,53.733666
87.046696,41.204283
93.393601,44.492835
99.740506,49.787404
106.021639,54.917545
112.335658,56.792020
118.682563,59.192663
125.029467,59.422861
131.277714,57.153760
137.690389,55.246400
144.037293,51.234367
150.351311,43.703583
156.665328,41.796223
163.012231,39.428465
169.194707,37.915731
175.475838,37.882846
181.789855,51.234367
188.005215,53.010185
194.220575,51.300138
200.699019,53.898094
206.815722,56.726249
213.031081,58.238982
219.345096,57.647043
225.626226,57.318188
231.808699,53.043070
238.056942,48.044471
244.338071,52.911528
250.553428,52.944414
256.735900,40.217718
262.918371,37.159364
269.100842,38.770755
275.250427,42.322391
281.465783,46.235768
287.681138,51.168596
293.863608,54.884660
299.980306,58.140326
306.261431,59.784602
312.411014,60.080572
318.560596,58.074555
324.775949,53.536353
330.991302,52.977299
337.009341,52.779986
343.257578,41.631795
349.407159,39.855977
355.392311,37.652647
361.541891,39.362694
367.790126,41.960650
373.873934,46.104226
379.957741,50.050488
386.173089,53.930979
392.224010,57.252417
398.340701,58.436296
404.588934,58.896693
410.738509,57.449730
416.789428,54.259835
422.906117,49.853175
429.022805,44.986118
435.139493,40.086176
441.223295,37.586876
447.274211,35.153348
453.456668,37.258021
459.507583,39.033839
465.525612,42.881445
471.708067,48.011586
477.824751,51.661879
483.908549,55.608141
490.058117,58.238982
496.109029,58.140326
502.258595,57.844356
508.408162,55.969882
514.524842,51.201481
520.542865,47.419647
526.692429,42.914330
532.874878,38.211701
538.925785,37.323792
544.976691,36.830509
551.126252,38.178816
557.210042,43.012987
563.293831,46.400195
569.410505,51.530337
575.527178,55.410828
581.676736,57.679929
587.793408,59.291319
594.008735,59.653060
600.092520,56.134309
606.176304,53.865208
612.292972,49.031037
618.376755,43.177415
624.493422,40.250603
630.478547,36.731853
636.693868,35.186233
642.777647,38.277472
648.762770,41.533139
654.945203,44.755920
660.930324,50.412229
666.981215,53.700781
673.130761,56.857791
679.115879,59.159777
685.133882,59.324205
691.217655,57.975898
697.202770,48.800838
703.089230,50.478000
709.074344,46.433081
715.059457,41.861994
720.978799,38.014388
726.963911,37.915731
732.883251,38.540556
738.835475,40.217718
738.309312,42.782788
730.318203,37.586876
722.655946,35.021806
715.059457,39.198267
707.528738,43.276071
700.129558,49.491434
692.697491,54.128293
685.298308,58.173211
677.866239,59.192663
670.697251,58.238982
663.363835,55.049087
656.063303,49.918946
648.960082,44.953233
641.758203,40.908314
634.523438,38.244587
627.518870,38.606327
620.382759,41.335825
613.345302,45.874027
606.274960,52.681330
599.270387,55.476599
592.232927,58.370525
585.228352,58.962464
578.223776,57.416845
571.219199,54.522919
564.280392,49.787404
557.341584,44.459950
550.402774,39.790206
543.529735,36.830509
536.656695,35.745287
529.816539,37.553991
522.976382,41.960650
516.037569,46.992135
509.263181,52.023619
502.554564,56.627592
495.648633,58.140326
488.940014,58.666494
482.231394,56.528935
475.358347,52.911528
468.518184,48.011586
461.941103,43.506270
455.100939,38.672098
448.326544,36.962051
441.683691,36.435883
435.007952,39.494236
428.332212,44.196866
421.689356,48.866609
415.112271,53.700781
408.403644,57.877242
401.727901,59.126891
395.117929,59.422861
388.475070,57.252417
381.799326,53.733666
375.189352,48.077357
368.710919,43.045872
362.068058,39.987519
355.458082,37.126479
348.880991,36.731853
342.369671,39.329809
335.759694,42.749903
329.281258,48.340441
322.769936,53.108841
316.258614,56.693363
309.681520,58.699380
303.203082,58.732265
296.593102,56.989333
290.114663,54.194064
283.701995,49.886061
277.059129,44.723034
270.547803,40.579458
264.135134,36.896280
257.590922,36.139913
251.079596,37.718418
244.634040,40.579458
238.188484,45.874027
231.775813,50.773970
225.330256,54.687346
218.983356,58.403410
212.504913,59.258434
205.927813,58.337639
199.548026,56.660478
193.168239,52.319589
186.591139,47.156562
180.178465,42.980101
173.831563,37.751304
167.353118,35.679516
160.841788,36.764738
154.527770,38.507671
148.049325,42.782788
141.570879,47.912929
135.256861,52.385360
128.877072,56.232966
122.497282,59.061120
116.051721,45.676714
109.606161,57.351073
103.094829,54.720232
96.780809,49.688747
90.269477,45.512286
83.856801,41.927765
77.509896,36.929166
70.998564,36.863395
64.585888,37.619762
58.140326,40.086176
51.727650,45.676714
45.314973,49.984717
38.902297,54.490033
32.522506,57.811471
26.142715,59.389976
19.697153,58.140326
13.120049,56.430279
6.641602,52.944414
0.294696,47.255219
-6.183751,42.421048
-12.727970,38.113044
-19.074875,34.396981
-25.553322,35.515088
-32.031770,36.271455
-38.411560,40.151947
-44.955778,46.696165
-51.401340,49.754518
-57.781130,56.232966
-64.160920,57.975898
-70.606482,58.995349
-77.084928,57.943013
-83.662031,55.213515
-90.074707,56.101424
-96.520267,45.446515
-102.998713,40.842543
-109.444273,38.639213
-115.889834,36.830509
-122.302508,37.948617
-128.748068,41.006970
-135.160742,46.202882
-141.672072,51.037054
-148.018975,55.936996
-154.431648,58.534952
-160.910092,59.554403
-167.224108,58.896693
-173.669666,56.726249
-180.148110,52.714215
-186.560782,50.806855
-192.940568,43.012987
-199.386125,39.066725
-205.831681,38.047273
-212.079925,35.712402
-218.624137,38.244587
-225.003922,42.289506
-231.317935,46.926364
-237.631948,51.990734
-244.077502,55.673912
-250.424400,57.186646
-256.771297,58.600723
-263.151080,57.153760
-269.530862,54.720232
-275.943529,50.280687
-282.323310,45.084775
-288.703091,40.513687
-295.115757,36.863395
-301.396880,36.074142
-307.710889,36.139913
-314.156439,39.329809
-320.437561,43.637812
-326.751568,49.096808
-333.131345,53.602124
-339.412466,56.956447
-345.726472,58.600723
-352.139133,58.896693
-358.486023,56.331622
-364.734256,53.865208
-371.179802,49.261236
-377.526690,43.769354
-383.840692,40.250603
-390.253351,37.126479
-396.534467,35.515088
-402.782696,37.060708
-409.129582,41.434482
-415.443581,46.301539
-421.790466,51.168596
-428.005808,54.720232
-434.352691,57.844356
-440.765344,59.192663
-447.046455,57.910127
-453.327566,56.068538
-459.674446,51.628993
-466.087097,49.425663
-472.302434,42.947216
-478.649313,39.362694
-485.094847,36.074142
-491.343068,37.784189
-497.689944,38.836526
-504.036819,42.256620
-510.285038,48.044471
-516.599027,52.319589
-522.913015,47.090791
-529.259888,59.028235
-535.540989,58.206097
-541.953630,57.745700
-548.333386,55.279286
-554.548714,50.116259
-561.027124,46.202882
-567.341107,41.697566
-573.655088,36.698967
-580.067725,37.027822
-586.447476,37.915731
-592.695684,40.119061
-599.075433,45.117660
-605.356525,49.590091
-611.703387,52.451131
-617.984477,58.403410
-624.397108,59.357090
-630.776852,58.567838
-637.123711,58.436296
-643.470568,54.654461
-649.916080,50.116259
-656.328706,46.137111
-662.642675,41.434482
-669.121070,38.178816
-675.533692,38.047273
-681.847659,39.264038
-688.293165,43.440499
-694.738670,47.057906
-700.986863,50.839741
-707.399481,54.358491
-713.812098,57.252417
-720.224713,58.403410
-726.637328,57.219531
-733.148597,54.753117
