0_x,0_y
2.793996,45.150546
9.140901,50.280687
15.520692,54.917545
21.801827,57.087989
28.082961,59.225548
34.396981,58.798036
40.776772,56.167195
46.992135,54.029636
53.306155,48.340441
59.718831,42.881445
66.032850,39.724435
72.281099,36.501654
78.693775,36.139913
85.040680,39.264038
91.256043,42.519704
97.734489,46.498852
104.147165,52.484017
110.428298,54.720232
116.775203,58.238982
123.122107,58.732265
129.403240,57.285302
135.717258,55.904111
142.097047,51.530337
148.279523,46.071340
154.659312,42.914330
160.907559,38.803640
167.221576,34.725836
173.436937,36.600311
179.685183,38.704984
186.032085,41.829108
192.378987,47.255219
198.594347,51.168596
204.974134,55.706798
211.156608,59.587289
217.371967,59.061120
223.587325,58.469181
229.901340,57.482616
236.050927,52.812872
242.200514,48.439098
248.547413,44.788805
254.729885,39.198267
260.912356,37.784189
267.160598,38.639213
273.310184,39.198267
279.492654,43.177415
285.773780,46.959249
291.989136,51.398794
298.204490,54.983316
304.354074,57.252417
310.503657,58.600723
316.620354,57.647043
322.802821,55.114858
328.985289,51.037054
335.134870,46.663280
341.251565,42.026421
347.368260,38.211701
353.550726,35.975486
359.634535,36.435883
365.685457,44.986118
371.933692,51.102825
378.116156,46.992135
384.265734,51.530337
390.415311,54.851774
396.597773,57.515501
402.615808,58.798036
408.699612,57.910127
414.849188,56.463164
420.900106,53.075956
426.983909,48.340441
433.232139,44.361293
439.184400,40.250603
445.333972,37.586876
451.450658,36.830509
457.633115,38.113044
463.684030,42.059307
469.866485,47.057906
475.983169,50.839741
482.099853,54.786003
488.183650,57.811471
494.234562,59.324205
500.351243,59.159777
506.402153,57.482616
512.518834,54.358491
518.602628,50.708199
524.719307,47.912929
530.770215,44.558606
536.952663,40.809657
543.036455,36.534540
549.120246,37.159364
555.269807,41.270054
561.419367,44.394179
567.536041,49.327007
573.718485,53.799437
579.802272,56.430279
585.820288,58.798036
591.969845,59.225548
598.152286,57.186646
604.203185,54.654461
610.319853,50.576656
616.502292,44.887462
622.520303,42.421048
628.571199,40.908314
634.786521,39.264038
640.837415,40.415031
646.921194,42.486819
653.004972,45.874027
659.154519,49.820290
665.238296,52.582673
671.289186,55.279286
677.274304,58.863807
683.226537,58.304754
689.244539,58.074555
695.229655,56.101424
701.214771,50.938397
707.199885,47.222333
713.119228,42.914330
719.137226,38.014388
725.155223,38.047273
731.074564,37.192250
737.026788,38.968068
741.104555,43.539155
732.817480,39.592893
725.089453,37.323792
717.525850,39.132496
709.830704,41.730452
702.332869,47.123677
694.933688,53.733666
687.534506,56.496050
680.168208,58.107440
672.999220,59.455747
665.632919,56.101424
658.398158,52.451131
651.262052,47.847158
