X	Y
655	202.6667
656	202.6667
657	202.6667
658	202.6667
659	202.6667
660	202.6667
661	202.6667
662	202.6667
663	202.6667
664	202.6667
665	202.0358
666	202.0438
667	202.0000
668	202.0000
669	202.0000
670	202.0000
671	202.0000
672	201.6667
673	201.6667
674	201.0000
675	200.0000
676	200.0000
677	199.5340
678	199.5260
679	201.0000
680	201.0000
681	199.8316
682	200.3333
683	200.0000
684	201.0000
685	201.0000
686	201.0000
687	201.0000
688	200.4452
689	200.0000
690	200.0000
691	200.0000
692	200.0000
693	198.3333
694	198.3333
695	197.3333
696	197.3333
697	198.3333
698	197.9689
699	197.3333
700	197.3333
701	197.3333
702	197.3333
703	197.3333
704	197.3333
705	196.3333
706	196.3333
707	195.3333
708	195.3333
709	195.6667
710	195.6667
711	195.6667
712	195.6667
713	193.9100
714	194.6667
715	195.0000
716	195.0000
717	194.3333
718	195.1303
719	194.3333
720	193.3333
721	194.0000
722	194.0000
723	194.0000
724	194.0000
725	193.6667
726	193.6667
727	193.6667
728	192.7889
729	192.0000
730	192.0000
731	192.0000
732	192.0000
733	192.0000
734	192.0000
735	192.0000
736	192.0000
737	191.9504
738	192.0000
739	191.0000
740	191.0000
741	191.0000
742	191.0000
743	190.9988
744	190.0069
745	191.0000
746	190.0231
747	190.0000
748	189.0392
749	189.3333
750	189.3333
751	189.0000
752	189.0000
753	188.0000
754	188.0000
755	188.0000
756	188.0000
757	188.0000
758	188.0000
759	187.0000
760	187.0000
761	187.0000
762	187.0000
763	187.0000
764	187.0000
765	187.0000
766	186.0000
767	186.0000
768	186.0000
769	186.3333
770	186.3333
771	186.3333
772	186.1003
773	186.3333
774	186.3333
775	186.5905
776	186.5986
777	186.3333
778	186.3333
779	186.3333
780	185.6309
781	185.6390
782	186.3333
783	186.3333
784	186.3333
785	185.6667
786	185.3206
787	184.6667
788	184.6667
789	185.6667
790	185.6667
791	184.6667
792	184.2722
793	184.6667
794	184.6667
795	184.0000
796	183.0000
797	183.0000
798	183.0000
799	183.0000
800	183.0000
801	182.3333
802	182.3333
803	182.3333
804	182.3333
805	182.8327
806	181.8408
807	180.8489
808	179.6667
809	178.5317
810	178.8731
811	178.8812
812	178.8893
813	179.2307
814	179.2388
815	179.5267
816	180.5294
817	178.9296
818	178.9377
819	179.6667
820	179.6667
821	179.6667
822	179.6667
823	179.6667
824	179.6667
825	178.6667
826	178.6667
827	178.6667
828	178.6667
829	178.6667
830	178.6667
831	178.6667
832	178.6667
833	178.6667
834	177.6667
835	176.9250
836	178.6667
837	179.6667
838	179.6667
839	178.6667
840	178.6667
841	178.4568
842	178.4648
843	177.6667
844	176.8524
845	176.8443
846	176.8362
847	176.6667
848	176.6667
849	176.8062
850	176.9543
851	176.6667
852	176.6667
853	176.6667
854	176.6667
855	175.6667
856	175.6667
857	176.0000
858	176.3091
859	175.6021
860	174.6667
861	174.6667
862	174.6263
863	173.6667
864	173.9919
865	173.9946
866	173.9973
867	173.6667
868	173.6667
869	173.6667
870	173.6425
871	173.6344
872	173.6263
873	173.0484
874	173.0000
875	172.0000
876	172.0000
877	172.6667
878	172.5779
879	171.5698
880	170.6667
881	170.6667
882	170.6667
883	170.6667
884	170.8039
885	171.6667
886	171.6667
887	171.6667
888	171.8362
889	170.6667
890	170.4810
891	169.6667
892	169.4648
893	169.4568
894	169.6667
895	169.6667
896	170.6667
897	170.6667
898	170.6667
899	170.6667
900	170.9331
901	170.9412
902	171.6667
903	172.9031
904	173.0000
905	171.3599
906	170.3518
907	169.6667
908	169.6667
909	169.6667
910	170.0138
911	170.6667
912	171.0300
913	169.0000
914	169.0000
915	168.7751
916	168.0000
917	168.0000
918	168.0000
919	167.6667
920	168.0946
921	167.1027
922	167.1107
923	167.6667
924	167.6667
925	167.6667
926	167.6667
927	168.1511
928	168.1592
929	167.6667
930	167.6667
931	167.6667
932	166.6667
933	165.6667
934	166.6667
935	168.0000
936	168.4429
937	168.4348
938	168.4268
939	168.4187
940	168.4106
941	168.4025
942	169.0000
943	168.6136
944	168.6217
945	169.0000
946	168.3622
947	168.0000
948	167.0000
949	167.6713
950	166.6632
951	166.7624
952	167.3333
953	166.6390
954	166.6309
955	167.3333
956	166.3333
957	166.0000
958	165.0000
959	165.0000
960	165.0000
961	165.0000
962	165.0000
963	165.0000
964	165.0000
965	166.0000
966	166.0000
967	166.0000
968	166.0000
969	165.0000
970	165.1684
971	166.0000
972	166.0000
973	166.0000
974	166.0000
975	166.0000
976	165.1199
977	163.7785
978	163.7705
979	163.7624
980	163.6667
981	163.6667
982	162.6667
983	161.3545
984	160.3518
985	159.7612
986	160.7059
987	161.6978
988	161.6897
989	161.6967
990	162.6805
991	162.6667
992	162.6759
993	164.6494
994	164.6413
995	163.6667
996	163.6667
997	163.7163
998	163.7243
999	163.7324
1000	164.6667
1001	164.9727
1002	164.0600
1003	164.1634
1004	164.1768
1005	164.0761
1006	163.0815
1007	162.2607
1008	162.0923
1009	160.9512
1010	161.1030
1011	161.1626
1012	160.8293
1013	160.6424
1014	160.4395
1015	160.6751
1016	160.0677
1017	160.2814
1018	161.0000
1019	161.7728
1020	162.5098
1021	164.5221
1022	164.7466
1023	164.6413
1024	165.6198
1025	164.9316
1026	164.9100
1027	165.1803
1028	165.4668
1029	165.3080
1030	166.0000
1031	166.3241
1032	166.3322
1033	167.0000
1034	166.6517
1035	166.6436
1036	166.6355
1037	165.3725
1038	164.7612
1039	164.3887
1040	165.0000
1041	163.0161
1042	163.6301
1043	164.7543
1044	164.7624
1045	164.2076
1046	164.2238
1047	164.0311
1048	164.0258
1049	163.0204
1050	163.0150
1051	163.3333
1052	163.3333
1053	162.8351
1054	163.8431
1055	164.3214
1056	165.3160
1057	164.0000
1058	164.5421
1059	165.0000
1060	166.0000
1061	166.4337
1062	167.0000
1063	167.0000
1064	167.0000
1065	167.0000
1066	166.0000
1067	165.3852
1068	165.3772
1069	165.0000
1070	165.0000
1071	165.6471
1072	165.9654
1073	166.0000
1074	166.6713
1075	166.6794
1076	166.6874
1077	166.6955
1078	166.7036
1079	167.6667
1080	167.6667
1081	167.2111
1082	167.9308
1083	168.6667
1084	168.6667
1085	167.6667
1086	166.6667
1087	165.8904
1088	165.6667
1089	167.6667
1090	167.6667
1091	167.6667
1092	167.6667
1093	166.6667
1094	165.8339
1095	166.6667
1096	166.6667
1097	167.5237
1098	167.5317
1099	167.6667
1100	168.5479
1101	168.6667
1102	168.6667
1103	168.6667
1104	168.6667
1105	165.6405
1106	165.7136
1107	165.7082
1108	164.7570
1109	164.6513
1110	164.6159
1111	166.5967
1112	165.6594
1113	165.3610
1114	166.3333
1115	166.3356
1116	167.3333
1117	166.3333
1118	166.3333
1119	166.3333
1120	166.3760
1121	167.3333
1122	167.2745
1123	166.3333
1124	166.3333
1125	167.3333
1126	167.3333
1127	167.0000
1128	167.1073
1129	168.0769
1130	167.8354
1131	167.0000
1132	167.0000
1133	167.0000
1134	167.1557
1135	167.0000
1136	167.0000
1137	166.6667
1138	166.9800
1139	167.6667
1140	167.6667
1141	168.0000
1142	168.0000
1143	168.3333
1144	168.0969
1145	167.3333
1146	167.3333
1147	167.3333
1148	167.0646
1149	166.3333
1150	166.3333
1151	166.3333
1152	166.3333
1153	168.0242
1154	167.3333
1155	167.3333
1156	168.0000
1157	168.9919
1158	169.3333
1159	168.3333
1160	166.3333
1161	166.7070
1162	166.3333
1163	164.7232
1164	163.7312
1165	162.7393
1166	162.7474
1167	162.3333
1168	162.3333
1169	162.3333
1170	163.3333
1171	164.8789
1172	166.8708
1173	167.8627
1174	168.8547
1175	169.1799
1176	169.6667
1177	168.3391
1178	168.3552
1179	168.5190
1180	168.5271
1181	169.2018
1182	169.2099
1183	168.7693
1184	168.2261
1185	168.0000
1186	168.0000
1187	168.0000
1188	168.0000
1189	168.0000
1190	167.0000
1191	166.6159
1192	167.0000
1193	167.6667
1194	167.6667
1195	168.6667
1196	169.6667
1197	170.6667
1198	170.6667
1199	170.6667
1200	170.6667
1201	168.3033
1202	168.0000
1203	167.2376
1204	167.6125
1205	165.6044
1206	166.5963
1207	166.3333
1208	166.3333
1209	165.5721
1210	165.5640
1211	165.5559
1212	165.5479
1213	165.3333
1214	165.3333
1215	166.6667
1216	166.4844
1217	166.6667
1218	166.6667
1219	167.6667
1220	167.6667
1221	167.8085
1222	167.6667
1223	167.6667
1224	166.6667
1225	165.3699
1226	165.3333
1227	165.3333
1228	166.2480
1229	165.3333
1230	166.2641
1231	166.2722
1232	166.2803
1233	166.9550
1234	167.0000
1235	167.0000
1236	167.9792
1237	167.9873
1238	168.0000
1239	169.0035
1240	169.0115
1241	170.0000
1242	169.0277
1243	169.0358
1244	168.0877
1245	169.0519
1246	168.1199
1247	168.0681
1248	168.0000
1249	167.6386
1250	168.2411
1251	168.1326
1252	167.2249
1253	167.2168
1254	167.2088
1255	167.2007
1256	167.1926
1257	166.3333
1258	167.1765
1259	167.3333
1260	167.1603
1261	167.9712
1262	168.1442
1263	168.1361
1264	169.1280
1265	167.5467
1266	167.5548
1267	167.5629
1268	167.3333
1269	167.3333
1270	167.3333
1271	167.3333
1272	167.3333
1273	167.3333
1274	167.3333
1275	167.3333
1276	167.3333
1277	167.0231
1278	167.0150
1279	167.0069
1280	167.6644
1281	166.3333
1282	165.6840
1283	166.3333
1284	167.3333
1285	166.7082
1286	167.3333
1287	168.3333
1288	168.3333
1289	167.3333
1290	168.1638
1291	168.3333
1292	168.1961
1293	168.3333
1294	168.7809
1295	167.8777
1296	167.3333
1297	167.3333
1298	167.3333
1299	167.3333
1300	167.8374
1301	168.3333
1302	168.3333
1303	168.8535
1304	168.8616
1305	167.3333
1306	167.3333
1307	167.3333
1308	167.3333
1309	166.7647
1310	166.3333
1311	166.3333
1312	166.3333
1313	166.3333
1314	166.3333
1315	166.3333
1316	166.3333
1317	166.3333
1318	166.3333
1319	166.3333
1320	166.3333
1321	165.9988
1322	166.0069
1323	166.3333
1324	166.6436
1325	166.3333
1326	166.6274
1327	166.3333
1328	166.3333
1329	165.6032
1330	165.3333
1331	165.3333
1332	165.3333
1333	165.3333
1334	166.1038
1335	165.8524
1336	166.8577
1337	167.8631
1338	168.6713
1339	168.8108
1340	169.8189
1341	171.1603
1342	173.0034
1343	173.1765
1344	173.1845
1345	171.6148
1346	171.4660
1347	171.7082
1348	170.8220
1349	169.4779
1350	170.5663
1351	168.4564
1352	168.4175
1353	167.7428
1354	167.6667
1355	166.3933
1356	166.3333
1357	164.6959
1358	163.7263
1359	162.3702
1360	162.3464
1361	162.0000
1362	162.0000
1363	161.9954
1364	161.0000
1365	161.0000
1366	161.0000
1367	161.0000
1368	161.0000
1369	160.0531
1370	160.0000
1371	160.0000
1372	160.0000
1373	160.0000
1374	160.0000
1375	159.1015
1376	159.1096
1377	160.3333
1378	160.3333
1379	161.1995
1380	161.2860
1381	161.7001
1382	162.0000
1383	163.3333
1384	163.3333
1385	163.0000
1386	163.0000
1387	162.5317
1388	163.5398
1389	164.2145
1390	166.2226
1391	167.2307
1392	168.2388
1393	170.9135
1394	171.6667
1395	172.6667
1396	173.6667
1397	173.3333
1398	173.3333
1399	173.0381
1400	172.3333
1401	171.3333
1402	171.0138
1403	170.3333
1404	169.3333
1405	169.6563
1406	169.0000
1407	168.0000
1408	168.3679
1409	168.0000
1410	168.0000
1411	168.0000
1412	167.4002
1413	167.4083
1414	168.0000
1415	168.0000
1416	168.0000
1417	167.4406
1418	167.4487
1419	167.0000
1420	165.9296
1421	165.5271
1422	166.0000
1423	166.0000
1424	166.0000
1425	167.0000
1426	167.0000
1427	167.0000
1428	167.5294
1429	168.5375
1430	169.0000
1431	169.2203
1432	169.6667
1433	169.6667
1434	169.6667
1435	169.6667
1436	169.0727
1437	169.0646
1438	168.0565
1439	167.0484
1440	165.4141
1441	165.6667
1442	165.6667
1443	165.3172
1444	164.3253
1445	163.3333
1446	163.3414
1447	165.3495
1448	166.3576
1449	168.0323
1450	169.0404
1451	169.6667
1452	170.6667
1453	171.6667
1454	171.6667
1455	172.6667
1456	172.6667
1457	170.6667
1458	170.8951
1459	170.8870
1460	170.6667
1461	170.6667
1462	170.6667
1463	169.6667
1464	169.6667
1465	169.8385
1466	169.8305
1467	169.6667
1468	170.6667
1469	171.5271
1470	171.5352
1471	171.6667
1472	171.6667
1473	171.6667
1474	171.6667
1475	171.5755
1476	170.6667
1477	170.6667
1478	170.6667
1479	170.6667
1480	170.6667
1481	171.6240
1482	170.6667
1483	169.6667
1484	169.6667
1485	170.3333
1486	170.3333
1487	170.3333
1488	170.3472
1489	170.6448
1490	170.6667
1491	170.7047
1492	170.6667
1493	171.6125
1494	169.6667
1495	169.6667
1496	168.6667
1497	170.6667
1498	170.6667
1499	170.6667
1500	169.7774
1501	171.5479
1502	171.6667
1503	171.6667
1504	171.8097
1505	171.6667
1506	171.6667
1507	171.8339
1508	172.6667
1509	173.0000
1510	172.8085
1511	172.0000
1512	172.0000
1513	171.6667
1514	171.6667
1515	171.6667
1516	171.6667
1517	172.6667
1518	172.6667
1519	172.6667
1520	172.6667
1521	173.3864
1522	173.6667
1523	173.6667
1524	174.3622
1525	174.3541
1526	174.3460
1527	174.3380
1528	174.3299
1529	173.6667
1530	173.6667
1531	174.6667
1532	174.0358
1533	174.0438
1534	175.0519
1535	175.0600
1536	175.0681
1537	175.6667
1538	175.6667
1539	176.0000
1540	176.0000
1541	176.0000
1542	176.5502
1543	176.2088
1544	176.2007
1545	175.6667
1546	175.6667
1547	175.6667
1548	176.6667
1549	176.6667
1550	177.6667
1551	179.0000
1552	179.0000
1553	178.6667
1554	178.6667
1555	178.6667
1556	178.1038
1557	178.6667
1558	178.5087
1559	177.6667
1560	177.0715
1561	176.0634
1562	175.4441
1563	176.0473
1564	176.0392
1565	176.6667
1566	177.6667
1567	176.8839
1568	178.3264
1569	180.6667
1570	180.6667
1571	180.6667
1572	182.3333
1573	182.6667
1574	183.1388
1575	183.1442
1576	183.1496
1577	181.6667
1578	181.3333
1579	181.5848
1580	182.3333
1581	182.3333
1582	182.3333
1583	182.3333
1584	182.5444
1585	182.3333
1586	182.3333
1587	183.4798
1588	183.6667
1589	183.3333
1590	184.1707
1591	185.2303
1592	185.2357
1593	185.3333
1594	185.3333
1595	185.6667
1596	185.6667
1597	185.6667
1598	185.6667
1599	185.6667
1600	185.6667
1601	185.5928
1602	185.6009
1603	185.6090
1604	185.6667
1605	185.6667
1606	185.6667
1607	185.6836
1608	185.6782
1609	184.6821
1610	184.6686
1611	185.3333
1612	185.3333
1613	185.3333
1614	185.3333
1615	185.3333
1616	185.3333
1617	186.2780
1618	186.3333
1619	187.3333
1620	187.3333
1621	186.3333
1622	186.3333
1623	187.3333
1624	187.3333
1625	187.4533
1626	187.4613
1627	187.4694
1628	187.4775
1629	187.4856
1630	186.9339
1631	186.8351
1632	186.8431
1633	185.8512
1634	186.6667
1635	186.6667
1636	186.6667
1637	188.0000
1638	188.0000
1639	188.0000
1640	188.0000
1641	187.3333
1642	187.3333
1643	187.3333
1644	187.3333
1645	187.3333
1646	187.3333
1647	188.3333
1648	188.3333
1649	189.0000
1650	189.3218
1651	189.6597
1652	190.3380
1653	191.0000
1654	192.0000
1655	192.6667
1656	193.0369
1657	193.5406
1658	194.3333
1659	194.7278
1660	194.7359
1661	194.0000
1662	194.0000
1663	194.4268
1664	195.0000
1665	194.4429
1666	195.0000
1667	195.4591
1668	196.0000
1669	196.6667
1670	196.6667
1671	196.3333
1672	196.3333
1673	197.3333
1674	197.3333
1675	197.0000
1676	196.5317
1677	197.0000
1678	197.0000
1679	197.0000
1680	197.0000
1681	198.0000
1682	198.0000
1683	197.3333
1684	198.3333
1685	199.0000
1686	200.0000
1687	201.0000
1688	201.0000
1689	202.0000
1690	202.0000
1691	201.0000
1692	201.0000
1693	201.0000
1694	201.0000
1695	201.0000
1696	201.0000
1697	201.0000
1698	201.0000
1699	201.0000
1700	201.0000
1701	202.0000
1702	202.0000
1703	202.6667
1704	202.6667
1705	203.0000
1706	203.0000
1707	203.7820
1708	204.0000
1709	204.0000
1710	204.1938
1711	204.8143
1712	204.8224
1713	204.6667
1714	204.6667
1715	204.6667
1716	204.6667
1717	204.6667
1718	204.6667
1719	204.6667
1720	204.6667
1721	205.6667
1722	205.6667
1723	205.6667
1724	206.5859
1725	206.6667
1726	206.6667
1727	206.6667
1728	206.6667
1729	207.0000
1730	207.0000
1731	207.0000
1732	208.0000
1733	208.0000
1734	208.0000
1735	208.0000
1736	208.0000
1737	208.9758
1738	208.9677
1739	210.0000
1740	210.0000
1741	210.0000
1742	210.0000
1743	210.0484
1744	210.1346
1745	210.0000
1746	210.0000
1747	210.0000
1748	210.0000
1749	210.0000
1750	209.8708
1751	209.0000
1752	209.1453
1753	210.0000
1754	210.0000
1755	210.8304
1756	211.0000
1757	211.1857
1758	212.1938
1759	212.0000
1760	212.2099
1761	211.8847
1762	211.8927
1763	211.9008
1764	212.6667
1765	212.6667
1766	212.6667
1767	213.0000
1768	213.0000
1769	212.7174
1770	213.0000
1771	213.0000
1772	214.0000
1773	214.0000
1774	213.0000
1775	213.0000
1776	212.6609
1777	213.0000
1778	213.0000
1779	213.4245
1780	213.4191
1781	213.0000
1782	213.0000
1783	214.0000
1784	214.0000
1785	214.3333
1786	214.3333
1787	214.3333
1788	215.3333
1789	215.3333
1790	215.3333
1791	215.3333
1792	215.8016
1793	215.3333
1794	215.3333
1795	215.3333
1796	214.3333
1797	214.3333
1798	214.3333
1799	214.3333
1800	214.3333
1801	214.3333
1802	214.3333
1803	214.3333
1804	214.3333
1805	215.3333
1806	215.3333
1807	215.3333
1808	215.3333
1809	215.7278
1810	215.7197
1811	216.7116
1812	216.3333
1813	216.3333
1814	216.3333
1815	215.6794
1816	215.3333
1817	215.6632
1818	216.3333
1819	216.3333
1820	216.3333
1821	216.3333
1822	216.3333
1823	216.3333
1824	216.3333
1825	216.3333
1826	216.3333
1827	216.4164
1828	216.4137
1829	216.3333
1830	216.3333
1831	216.3333
1832	216.3333
1833	217.3333
1834	217.3333
1835	217.6667
1836	217.6667
1837	217.6667
1838	217.6667
1839	217.6667
1840	217.6667
1841	217.6667
1842	217.6667
1843	217.7866
1844	218.6667
1845	218.6667
1846	219.6667
1847	219.3333
1848	219.3333
1849	219.3333
1850	219.3333
1851	220.3333
1852	220.3333
1853	220.3333
1854	220.3333
1855	220.3333
1856	220.3333
1857	219.3333
1858	219.3333
1859	219.3333
1860	219.3333
1861	218.3333
1862	218.3333
1863	217.3333
1864	217.3333
1865	216.3333
1866	216.3333
1867	216.3333
1868	216.3333
1869	215.3333
1870	215.3333
1871	215.3333
1872	215.3333
