X	Y
569	135.333
570	135.333
571	136.640
572	136.333
573	135.333
574	134.626
575	134.333
576	134.333
577	134.333
578	134.880
579	133.333
580	132.333
581	132.333
582	132.333
583	131.333
584	130.333
585	130.333
586	130.333
587	129.333
588	129.333
589	129.112
590	128.333
591	128.121
592	127.333
593	127.333
594	127.333
595	128.333
596	128.333
597	127.517
598	128.154
599	127.333
600	127.164
601	126.333
602	126.333
603	124.489
604	124.484
605	124.333
606	124.333
607	124.333
608	123.333
609	124.206
610	122.456
611	122.118
612	122.000
613	122.108
614	121.104
615	121.099
616	121.094
617	120.090
618	120.085
619	121.000
620	121.000
621	120.000
622	120.000
623	119.000
624	118.000
625	117.000
626	117.000
627	118.000
628	117.038
629	117.033
630	116.028
631	116.024
632	116.000
633	116.333
634	116.333
635	115.333
636	115.333
637	115.000
638	115.000
639	115.000
640	115.000
641	115.000
642	115.000
643	112.733
644	113.667
645	113.667
646	112.667
647	111.667
648	110.667
649	110.605
650	110.601
651	109.596
652	109.667
653	110.000
654	109.085
655	109.910
656	109.000
657	107.901
658	107.000
659	105.000
660	105.000
661	105.000
662	105.000
663	105.000
664	105.000
665	105.000
666	105.000
667	105.333
668	104.484
669	105.333
670	105.333
671	105.333
672	104.333
673	103.159
674	103.333
675	104.333
676	103.333
677	103.333
678	102.333
679	102.333
680	102.333
681	102.263
682	103.044
683	100.998
684	102.560
685	102.898
686	103.667
687	103.667
688	103.667
689	103.417
690	103.412
691	104.074
692	104.069
693	103.064
694	102.060
695	101.055
696	100.050
697	100.091
698	100.374
699	100.667
700	100.667
701	100.667
702	100.667
703	100.667
704	100.667
705	100.667
706	100.667
707	100.000
708	101.000
709	100.656
710	101.000
711	100.646
712	100.000
713	100.000
714	99.368
715	98.745
716	100.000
717	99.000
718	98.387
719	96.333
720	96.333
721	96.333
722	96.928
723	97.410
724	98.415
725	98.000
726	99.000
727	98.571
728	97.434
729	97.228
730	96.223
731	95.219
732	96.667
733	96.667
734	97.667
735	97.667
736	97.138
737	97.143
738	96.148
739	96.667
740	95.686
741	96.171
742	96.667
743	97.657
744	97.138
745	96.667
746	96.186
747	96.190
748	97.195
749	97.000
750	98.000
751	98.000
752	98.000
753	98.000
754	99.000
755	97.000
756	97.000
757	97.571
758	97.000
759	98.000
760	98.000
761	98.000
762	98.000
763	98.000
764	98.000
765	98.000
766	98.000
767	98.000
768	98.000
769	98.000
770	98.000
771	98.000
772	98.642
773	98.646
774	98.651
775	99.000
776	99.000
777	99.000
778	99.000
779	100.000
780	100.000
781	99.316
782	100.000
783	100.973
784	100.969
785	100.964
786	100.959
787	101.667
788	101.667
789	101.667
790	102.667
791	102.667
792	102.667
793	102.667
794	102.667
795	102.667
796	102.667
797	102.667
798	104.195
799	103.667
800	104.440
801	105.445
802	105.667
803	104.667
804	104.667
805	104.667
806	104.667
807	104.667
808	104.667
809	105.483
810	105.487
811	104.667
812	104.667
813	105.667
814	105.667
815	105.667
816	105.667
817	105.667
818	104.667
819	105.667
820	106.667
821	107.667
822	108.667
823	108.667
824	108.667
825	108.667
826	107.667
827	107.568
828	107.572
829	107.577
830	108.582
831	109.586
832	109.591
833	110.596
834	110.667
835	110.605
836	110.610
837	111.615
838	111.619
839	111.709
840	112.667
841	112.667
842	112.667
843	111.000
844	111.000
845	111.000
846	111.000
847	111.000
848	111.000
849	111.005
850	112.000
851	112.000
852	112.000
853	112.000
854	112.000
855	112.000
856	112.000
857	112.624
858	113.572
859	111.052
860	111.000
861	111.667
862	112.667
863	112.667
864	112.667
865	113.667
866	113.667
867	113.577
868	114.572
869	114.568
870	115.459
871	115.450
872	115.553
873	117.549
874	118.544
875	119.539
876	118.667
877	117.667
878	117.667
879	117.667
880	117.667
881	118.667
882	118.667
883	119.667
884	118.836
885	119.667
886	118.846
887	118.851
888	119.667
889	119.860
890	120.667
891	118.869
892	118.874
893	120.000
894	120.000
895	120.000
896	119.226
897	119.231
898	118.472
899	119.000
900	119.000
901	120.000
902	120.745
903	121.000
904	121.736
905	122.731
906	122.726
907	123.722
908	123.434
909	122.712
910	121.708
911	122.036
912	123.031
913	124.027
914	124.333
915	125.649
916	125.333
917	125.333
918	125.003
919	124.998
920	125.333
921	124.989
922	124.984
923	124.333
924	124.333
925	124.333
926	123.701
927	124.333
928	125.333
929	125.333
930	125.720
931	124.333
932	124.333
933	124.734
934	125.739
935	125.744
936	125.748
937	126.333
938	126.333
939	125.763
940	126.333
941	126.333
942	127.333
943	127.885
944	127.333
945	127.333
946	127.333
947	129.000
948	129.000
949	129.000
950	129.481
951	129.486
952	130.000
953	130.505
954	131.000
955	130.000
956	130.491
957	131.486
958	131.481
959	132.000
960	131.000
961	131.000
962	130.538
963	129.667
964	129.667
965	131.000
966	131.000
967	130.667
968	130.233
969	129.667
970	129.242
971	128.667
972	129.252
973	129.667
974	130.261
975	130.667
976	130.667
977	130.275
978	129.667
979	130.667
980	130.667
981	130.667
982	131.667
983	131.667
984	131.667
985	132.667
986	132.667
987	132.011
988	132.006
989	132.667
990	132.667
991	132.667
992	131.987
993	131.983
994	131.667
995	132.973
996	132.969
997	133.667
998	133.959
999	134.667
1000	134.667
1001	134.388
1002	134.120
1003	135.398
1004	135.667
1005	135.667
1006	136.667
1007	136.667
1008	137.667
1009	138.667
1010	138.667
1011	138.667
1012	137.893
1013	137.888
1014	136.667
1015	136.667
1016	135.667
1017	135.464
1018	135.469
1019	134.473
1020	134.667
1021	135.483
1022	134.667
1023	134.492
1024	133.667
1025	133.667
1026	134.667
1027	133.000
1028	133.000
1029	133.000
1030	132.000
1031	131.000
1032	130.000
1033	130.206
1034	130.211
1035	128.000
1036	128.887
1037	129.333
1038	130.230
1039	130.234
1040	129.333
1041	129.333
1042	128.418
1043	128.333
1044	129.258
1045	129.333
1046	130.333
1047	130.333
1048	130.390
1049	130.385
1050	130.380
1051	131.333
1052	132.333
1053	133.333
1054	132.362
1055	132.333
1056	132.352
1057	133.333
1058	133.343
1059	133.333
1060	133.333
1061	135.324
1062	134.324
1063	134.333
1064	134.333
1065	134.976
1066	135.000
1067	135.967
1068	136.925
1069	136.958
1070	137.000
1071	138.000
1072	139.000
1073	139.939
1074	139.934
1075	140.000
1076	140.000
1077	140.000
1078	140.000
1079	140.000
1080	140.000
1081	140.000
1082	140.000
1083	140.000
1084	140.113
1085	140.000
1086	140.000
1087	140.000
1088	140.000
1089	140.863
1090	140.858
1091	140.000
1092	140.000
1093	140.844
1094	140.000
1095	139.835
1096	139.000
1097	139.825
1098	140.000
1099	141.000
1100	141.811
1101	142.000
1102	142.198
1103	142.000
1104	141.208
1105	141.000
1106	140.217
1107	139.778
1108	139.774
1109	140.231
1110	140.000
1111	140.000
1112	139.755
1113	139.000
1114	139.000
1115	139.000
1116	137.736
1117	138.000
1118	139.000
1119	139.000
1120	140.000
1121	140.000
1122	139.000
1123	141.036
1124	140.333
1125	139.333
1126	138.333
1127	138.333
1128	139.013
1129	139.333
1130	140.003
1131	140.333
1132	140.333
1133	140.333
1134	141.333
1135	141.333
1136	142.333
1137	142.333
1138	142.333
1139	143.333
1140	144.333
1141	143.951
1142	144.333
1143	144.333
1144	145.333
1145	144.932
1146	144.928
1147	144.333
1148	144.333
1149	145.173
1150	144.758
1151	144.763
1152	144.899
1153	144.333
1154	144.333
1155	144.781
1156	144.333
1157	143.333
1158	142.333
1159	142.333
1160	142.333
1161	143.333
1162	143.852
1163	142.847
1164	142.843
1165	141.838
1166	140.833
1167	140.333
1168	139.824
1169	139.333
1170	139.333
1171	139.810
1172	140.862
1173	140.333
1174	139.333
1175	138.876
1176	138.880
1177	139.333
1178	139.890
1179	140.895
1180	141.333
1181	141.904
1182	142.333
1183	142.753
1184	143.333
1185	143.333
1186	143.333
1187	143.932
1188	143.333
1189	143.333
1190	143.333
1191	143.333
1192	143.333
1193	143.333
1194	143.965
1195	142.333
1196	142.333
1197	142.333
1198	141.333
1199	141.333
1200	140.994
1201	140.998
1202	141.003
1203	140.008
1204	140.013
1205	140.017
1206	140.333
1207	140.333
1208	140.333
1209	139.333
1210	139.333
1211	141.333
1212	142.333
1213	143.055
1214	144.060
1215	142.064
1216	142.333
1217	142.333
1218	142.333
1219	143.083
1220	143.088
1221	143.093
1222	142.333
1223	142.333
1224	142.333
1225	142.333
1226	142.333
1227	142.546
1228	142.541
1229	142.536
1230	142.531
1231	142.333
1232	141.333
1233	142.149
1234	141.154
1235	141.159
1236	139.333
1237	137.278
1238	135.440
1239	135.489
1240	135.333
1241	135.333
1242	134.475
1243	136.046
1244	138.044
1245	137.461
1246	136.579
1247	138.451
1248	139.333
1249	140.333
1250	141.333
1251	140.333
1252	140.333
1253	141.333
1254	141.333
1255	141.333
1256	141.333
1257	141.333
1258	141.267
1259	141.395
1260	141.390
1261	141.333
1262	141.333
1263	141.333
1264	140.333
1265	140.333
1266	140.333
1267	140.333
1268	140.333
1269	141.333
1270	141.333
1271	140.333
1272	140.333
1273	141.333
1274	141.343
1275	143.333
1276	143.333
1277	144.310
1278	143.333
1279	142.366
1280	142.371
1281	143.333
1282	144.333
1283	143.385
1284	143.333
1285	142.395
1286	142.333
1287	142.333
1288	144.258
1289	143.414
1290	144.418
1291	144.333
1292	143.333
1293	143.333
1294	143.333
1295	144.333
1296	144.447
1297	145.333
1298	146.333
1299	146.333
1300	145.333
1301	145.333
1302	144.333
1303	144.333
1304	144.182
1305	143.178
1306	142.494
1307	140.000
1308	141.164
1309	142.000
1310	141.547
1311	140.000
1312	139.937
1313	141.000
1314	141.000
1315	142.000
1316	142.000
1317	142.000
1318	142.000
1319	142.000
1320	142.000
1321	141.667
1322	141.667
1323	140.000
1324	139.667
1325	140.083
1326	138.830
1327	140.333
1328	141.333
1329	142.423
1330	143.333
1331	141.333
1332	141.333
1333	140.333
1334	140.333
1335	139.333
1336	139.333
1337	140.027
1338	140.022
1339	139.649
1340	139.654
1341	140.333
1342	140.333
1343	140.333
1344	140.333
1345	140.333
1346	140.333
1347	139.687
1348	138.692
1349	136.697
1350	135.701
1351	135.333
1352	135.711
1353	135.509
1354	135.516
1355	134.333
1356	135.333
1357	137.333
1358	136.928
1359	136.923
1360	136.918
1361	137.333
1362	138.333
1363	140.333
1364	141.333
1365	142.333
1366	142.333
1367	141.333
1368	141.333
1369	140.333
1370	141.333
1371	139.866
1372	139.862
1373	140.841
1374	141.000
1375	142.000
1376	142.000
1377	142.000
1378	142.000
1379	143.000
1380	143.340
1381	142.514
1382	142.827
1383	142.000
1384	141.352
1385	141.533
1386	141.821
1387	143.000
1388	141.667
1389	141.333
1390	140.000
1391	140.895
1392	141.899
1393	142.333
1394	142.758
1395	141.333
1396	142.333
1397	142.333
1398	143.333
1399	143.333
1400	142.937
1401	142.392
1402	142.000
1403	143.333
1404	143.711
1405	145.333
1406	146.333
1407	146.333
1408	146.333
1409	146.333
1410	146.333
1411	145.333
1412	145.333
1413	145.333
1414	145.333
1415	144.659
1416	145.333
1417	145.333
1418	145.333
1419	146.333
1420	146.333
1421	146.333
1422	146.333
1423	146.333
1424	145.616
1425	145.333
1426	145.333
1427	144.602
1428	144.597
1429	144.593
1430	144.333
1431	144.333
1432	143.579
1433	142.574
1434	142.569
1435	144.333
1436	144.333
1437	144.333
1438	146.116
1439	146.333
1440	146.333
1441	144.536
1442	144.333
1443	145.333
1444	144.711
1445	143.517
1446	143.513
1447	143.508
1448	143.503
1449	144.333
1450	144.494
1451	145.333
1452	145.333
1453	146.333
1454	146.333
1455	146.333
1456	146.333
1457	146.333
1458	145.456
1459	146.333
1460	146.333
1461	146.333
1462	146.333
1463	146.333
1464	146.333
1465	147.393
1466	147.390
1467	146.333
1468	146.409
1469	146.333
1470	146.333
1471	145.333
1472	145.333
1473	145.333
1474	144.333
1475	144.333
1476	144.333
1477	144.333
1478	144.362
1479	144.333
1480	143.314
1481	143.347
1482	142.343
1483	143.000
1484	141.000
1485	139.305
1486	135.305
1487	134.272
1488	134.252
1489	135.231
1490	136.239
1491	134.934
1492	132.962
1493	131.085
1494	130.094
1495	129.104
1496	128.057
1497	127.082
1498	128.022
1499	128.000
1500	127.000
1501	126.333
1502	125.333
1503	124.423
1504	125.333
1505	125.333
1506	126.230
1507	126.297
1508	126.296
1509	126.412
1510	128.292
1511	130.164
1512	131.289
1513	130.274
1514	129.566
1515	131.439
1516	132.302
1517	133.156
1518	134.000
1519	134.000
1520	134.170
1521	135.000
1522	136.179
1523	136.000
1524	137.000
1525	138.193
1526	139.396
1527	140.406
1528	141.208
1529	143.000
1530	143.783
1531	144.557
1532	145.000
1533	145.462
1534	145.708
1535	147.241
1536	147.000
1537	147.750
1538	147.000
1539	146.741
1540	146.736
1541	146.000
1542	146.000
1543	146.000
1544	146.000
1545	146.000
1546	145.292
1547	145.000
1548	144.698
1549	144.000
1550	143.689
1551	143.000
1552	142.679
1553	142.349
1554	142.340
1555	142.670
1556	142.679
1557	143.000
1558	143.000
1559	143.646
1560	144.000
1561	144.000
1562	144.368
1563	144.000
1564	144.623
1565	143.382
1566	144.000
1567	144.000
1568	143.604
1569	143.000
1570	142.000
1571	142.410
1572	143.415
1573	143.420
1574	142.849
1575	142.288
1576	143.302
1577	143.439
1578	143.887
1579	143.448
1580	143.453
1581	144.000
1582	143.000
1583	143.467
1584	142.000
1585	142.000
1586	142.000
1587	138.486
1588	138.000
1589	137.009
1590	138.000
1591	139.000
1592	139.509
1593	140.514
1594	140.519
1595	141.000
1596	141.000
1597	142.000
1598	142.000
1599	142.458
1600	142.000
1601	142.552
1602	142.113
1603	143.456
1604	142.899
1605	142.333
1606	141.758
1607	141.313
1608	141.887
1609	142.470
1610	142.469
1611	142.068
1612	142.270
1613	142.275
1614	142.893
1615	142.667
1616	143.044
1617	142.039
1618	140.667
1619	141.030
1620	141.025
1621	141.020
1622	140.667
1623	140.667
1624	141.006
1625	141.002
1626	141.327
1627	139.318
1628	138.629
1629	139.983
1630	140.667
1631	141.360
1632	141.365
1633	141.667
1634	141.667
1635	140.530
1636	140.233
1637	140.667
1638	141.393
1639	140.129
1640	140.667
1641	140.667
1642	140.176
1643	139.667
1644	139.667
1645	140.667
1646	140.667
1647	140.667
1648	139.667
1649	138.888
1650	138.101
1651	136.879
1652	137.874
1653	137.870
1654	137.865
1655	137.860
1656	137.667
1657	136.483
1658	136.487
1659	134.841
1660	134.836
1661	134.275
1662	134.107
1663	133.259
1664	134.101
1665	134.097
1666	133.236
1667	133.818
1668	132.956
1669	132.958
1670	132.959
1671	133.725
1672	132.849
1673	132.747
1674	131.862
1675	132.066
1676	132.063
1677	133.000
1678	133.000
1679	132.000
1680	131.925
1681	131.858
1682	130.868
1683	131.877
1684	131.887
1685	131.896
1686	131.906
1687	131.915
1688	131.925
1689	131.934
1690	132.915
1691	131.976
1692	131.000
1693	132.986
1694	133.000
1695	133.000
1696	133.000
1697	132.000
1698	132.000
1699	131.000
1700	130.981
1701	130.000
1702	129.972
1703	129.967
1704	129.962
1705	128.248
1706	128.286
1707	124.385
1708	125.333
1709	125.395
1710	125.399
1711	125.404
1712	125.333
1713	124.414
1714	124.418
1715	126.244
1716	126.333
1717	127.333
1718	127.333
1719	127.442
1720	127.333
1721	127.333
1722	127.333
1723	126.333
1724	126.333
1725	125.470
1726	125.333
1727	125.333
1728	126.182
1729	127.178
1730	127.333
1731	125.330
1732	126.000
1733	126.000
1734	125.000
1735	125.000
1736	124.811
1737	123.667
1738	122.667
1739	121.869
1740	120.874
1741	121.667
1742	120.884
1743	122.667
1744	122.667
1745	121.667
1746	120.667
1747	119.667
1748	119.667
1749	118.667
1750	118.667
1751	118.667
1752	119.667
1753	120.398
1754	120.667
1755	120.388
1756	120.667
1757	119.954
1758	118.667
1759	118.667
1760	117.969
1761	117.973
1762	117.667
1763	116.983
1764	116.987
1765	116.992
1766	116.667
1767	116.667
1768	115.327
1769	114.781
1770	114.349
1771	114.000
1772	115.000
1773	114.363
1774	114.368
1775	114.373
1776	114.377
1777	114.382
1778	113.387
1779	115.000
1780	114.604
1781	114.000
1782	112.594
1783	113.000
1784	113.415
1785	113.420
1786	113.425
1787	113.000
1788	113.000
1789	112.000
1790	112.000
1791	112.000
1792	112.000
1793	111.458
1794	112.000
1795	112.000
1796	112.000
1797	112.000
1798	111.000
1799	111.667
1800	111.667
1801	111.667
1802	111.667
1803	112.667
1804	111.667
1805	111.667
1806	111.667
1807	110.667
1808	110.667
1809	110.667
1810	109.667
1811	109.667
1812	109.667
1813	109.219
1814	108.667
1815	108.667
1816	107.667
1817	107.667
1818	107.091
1819	106.667
1820	106.667
1821	105.667
1822	105.667
1823	105.667
1824	105.667
1825	105.667
1826	105.667
1827	104.667
1828	104.289
1829	103.667
1830	104.299
1831	104.000
1832	104.000
1833	103.000
1834	102.000
1835	102.000
1836	102.000
1837	102.000
1838	102.000
1839	101.325
1840	101.321
1841	102.000
1842	102.000
1843	102.307
1844	101.302
1845	101.000
1846	100.000
1847	99.000
1848	98.717
1849	98.000
1850	98.000
1851	99.000
1852	99.000
1853	99.741
1854	99.000
1855	98.750
1856	97.245
1857	97.000
1858	96.236
1859	94.231
1860	95.000
1861	95.000
1862	95.217
1863	95.212
1864	95.000
1865	95.000
1866	95.000
1867	95.000
1868	96.000
1869	97.000
1870	98.000
1871	99.000
1872	99.000
1873	98.000
1874	98.000
1875	98.000
1876	98.849
1877	98.000
1878	97.000
1879	97.000
1880	96.000
1881	95.000
1882	95.000
1883	95.118
1884	94.887
1885	94.667
1886	94.563
1887	95.568
1888	96.572
1889	96.667
1890	96.667
1891	97.586
1892	97.667
1893	98.596
1894	98.667
1895	98.667
1896	98.667
1897	97.333
1898	96.381
1899	96.333
1900	97.333
1901	97.333
1902	97.333
1903	97.333
1904	97.333
1905	97.333
1906	98.333
1907	99.000
1908	99.000
1909	99.000
1910	99.000
1911	99.000
1912	99.000
1913	99.000
1914	99.000
1915	99.000
1916	99.000
1917	100.667
1918	101.667
1919	101.615
1920	100.667
1921	100.041
1922	100.044
1923	100.667
1924	100.667
1925	100.667
1926	100.667
1927	100.667
1928	100.667
1929	100.667
1930	100.667
1931	101.775
1932	101.780
1933	101.451
1934	102.333
1935	103.333
1936	103.333
1937	104.197
1938	104.192
1939	102.187
1940	103.031
1941	103.022
1942	102.173
1943	102.168
1944	102.333
1945	103.333
1946	104.154
1947	106.333
1948	106.333
1949	106.333
1950	105.333
1951	105.000
1952	105.000
1953	105.000
1954	105.000
1955	106.000
1956	107.000
1957	107.000
1958	107.000
1959	107.000
1960	106.755
1961	107.250
1962	106.758
1963	109.000
1964	109.264
1965	109.667
1966	110.667
1967	110.759
1968	110.761
1969	110.954
1970	110.667
1971	111.667
1972	111.667
1973	111.667
1974	112.667
1975	113.351
1976	113.333
1977	114.008
1978	114.003
1979	112.664
1980	113.314
1981	113.645
1982	113.984
1983	113.980
1984	113.975
1985	113.970
1986	113.597
1987	111.961
1988	111.956
1989	112.951
1990	112.560
1991	112.550
1992	112.937
1993	114.599
1994	115.594
1995	115.590
1996	115.585
1997	115.580
1998	115.575
1999	116.571
2000	118.000
2001	119.000
2002	119.443
2003	119.115
2004	120.667
2005	122.124
2006	123.129
2007	123.667
2008	123.667
2009	124.190
2010	124.704
2011	124.667
2012	124.667
2013	125.333
2014	125.333
2015	124.829
2016	124.824
2017	125.819
2018	126.814
2019	125.333
2020	125.862
2021	126.333
2022	127.333
2023	128.333
2024	129.333
2025	130.333
2026	130.333
2027	131.333
2028	131.333
2029	131.904
2030	131.758
2031	132.333
2032	132.333
2033	132.333
2034	132.739
2035	132.333
2036	132.333
2037	132.333
2038	132.560
2039	131.333
2040	131.956
2041	133.333
2042	134.333
2043	135.333
2044	136.333
2045	137.333
2046	138.333
2047	138.333
2048	138.333
2049	137.333
2050	137.003
2051	137.008
2052	137.013
2053	137.333
2054	137.333
2055	137.333
2056	137.333
2057	137.333
2058	137.333
2059	137.621
2060	137.616
2061	137.612
2062	137.333
2063	137.333
2064	137.333
2065	137.333
2066	137.333
2067	136.833
2068	138.579
2069	139.333
2070	139.333
2071	139.333
2072	139.333
2073	140.333
2074	141.333
2075	141.333
2076	141.333
2077	141.333
2078	141.333
2079	141.333
2080	141.333
2081	141.333
2082	141.333
2083	142.333
2084	142.333
2085	142.333
2086	142.333
2087	142.333
2088	142.484
2089	142.480
2090	143.192
2091	143.470
2092	144.333
2093	144.461
2094	145.456
2095	146.333
2096	146.447
2097	146.333
2098	146.333
2099	146.568
2100	146.572
2101	146.577
2102	146.667
2103	147.586
2104	147.591
2105	147.596
2106	146.667
2107	147.667
2108	148.667
2109	148.667
2110	148.667
2111	147.667
2112	147.667
2113	147.700
2114	148.667
2115	149.667
2116	148.686
2117	148.333
2118	148.333
2119	148.667
2120	148.667
2121	148.667
2122	148.667
2123	148.667
2124	148.667
2125	149.333
2126	149.305
2127	148.333
2128	148.296
2129	147.333
2130	147.333
2131	148.281
2132	148.277
2133	147.395
2134	147.333
2135	147.333
2136	147.258
2137	146.333
2138	146.333
2139	145.333
2140	145.333
