Frequency;Channel A
(kHz);(dBu)

34,57069397;-49,05437000
34,61837769;-51,36012000
34,66606140;-51,73552000
34,71374512;-51,63303000
34,76142883;-52,62650000
34,80911255;-52,19363000
34,85679626;-53,02740000
34,90447998;-60,32607000
34,95216370;-68,63488000
34,99984741;-74,01273000
35,04753113;-59,79760000
35,09521484;-53,31841000
35,14289856;-52,94958000
35,19058228;-56,78867000
35,23826599;-49,35780000
35,28594971;-48,19777000
35,33363342;-53,34459000
35,38131714;-62,97335000
35,42900085;-59,30175000
35,47668457;-56,17768000
35,52436829;-65,69279000
35,57205200;-55,45304000
35,61973572;-51,45705000
35,66741943;-52,82147000
35,71510315;-54,88746000
35,76278687;-56,22614000
35,81047058;-59,00040000
35,85815430;-57,02719000
35,90583801;-58,74929000
35,95352173;-57,83429000
36,00120544;-52,93864000
36,04888916;-54,70455000
36,09657288;-72,46178000
36,14425659;-57,92215000
36,19194031;-56,69775000
36,23962402;-59,19455000
36,28730774;-53,00012000
36,33499146;-52,77477000
36,38267517;-54,55324000
36,43035889;-54,02440000
36,47804260;-54,76802000
36,52572632;-55,75289000
36,57341003;-56,02944000
36,62109375;-58,03300000
36,66877747;-54,44410000
36,71646118;-53,39991000
36,76414490;-52,67074000
36,81182861;-52,08551000
36,85951233;-53,04383000
36,90719604;-56,28697000
36,95487976;-62,39670000
37,00256348;-60,22320000
37,05024719;-56,18017000
37,09793091;-63,08569000
37,14561462;-62,88583000
37,19329834;-60,40478000
37,24098206;-68,41240000
37,28866577;-56,16750000
37,33634949;-51,76005000
37,38403320;-55,24382000
37,43171692;-58,98132000
37,47940063;-51,43116000
37,52708435;-51,01608000
37,57476807;-54,22206000
37,62245178;-61,62302000
37,67013550;-68,15265000
37,71781921;-70,07257000
37,76550293;-63,04481000
37,81318665;-58,19828000
37,86087036;-55,22443000
37,90855408;-57,54116000
37,95623779;-65,07585000
38,00392151;-53,21344000
38,05160522;-53,11795000
38,09928894;-53,92064000
38,14697266;-55,91477000
38,19465637;-61,44787000
38,24234009;-60,38010000
38,29002380;-72,18807000
38,33770752;-60,11526000
38,38539124;-55,64385000
38,43307495;-58,76192000
38,48075867;-67,44926000
38,52844238;-61,07956000
38,57612610;-54,55590000
38,62380981;-54,63284000
38,67149353;-53,84563000
38,71917725;-51,79951000
38,76686096;-51,01532000
38,81454468;-53,69046000
38,86222839;-62,03558000
38,90991211;-64,79269000
38,95759583;-62,16374000
39,00527954;-57,29297000
39,05296326;-56,81328000
39,10064697;-56,50583000
39,14833069;-52,00920000
39,19601440;-51,16513000
39,24369812;-54,50405000
39,29138184;-56,37272000
39,33906555;-65,24144000
39,38674927;-50,21703000
39,43443298;-49,48396000
39,48211670;-53,09172000
39,52980042;-62,76836000
39,57748413;-77,65929000
39,62516785;-57,23809000
39,67285156;-53,32288000
39,72053528;-54,12302000
39,76821899;-56,35570000
39,81590271;-61,01157000
39,86358643;-58,33867000
39,91127014;-55,53321000
39,95895386;-59,12237000
40,00663757;-64,07209000
40,05432129;-60,44850000
40,10200500;-56,07544000
40,14968872;-60,09124000
40,19737244;-60,04679000
40,24505615;-57,23075000
40,29273987;-66,99953000
40,34042358;-57,60008000
40,38810730;-52,62926000
40,43579102;-53,39046000
40,48347473;-56,13354000
40,53115845;-62,11281000
40,57884216;-70,29828000
40,62652588;-54,61901000
40,67420959;-52,54273000
40,72189331;-55,84889000
40,76957703;-59,53892000
40,81726074;-60,04197000
40,86494446;-53,61568000
40,91262817;-51,03731000
40,96031189;-52,75393000
41,00799561;-56,50811000
41,05567932;-61,39487000
41,10336304;-72,66891000
41,15104675;-53,56539000
41,19873047;-49,24227000
41,24641418;-49,97763000
41,29409790;-54,35901000
41,34178162;-72,62374000
41,38946533;-55,80903000
41,43714905;-57,68432000
41,48483276;-68,18272000
41,53251648;-59,94465000
41,58020020;-53,55042000
41,62788391;-53,97547000
41,67556763;-55,54806000
41,72325134;-52,45181000
41,77093506;-52,58183000
41,81861877;-57,22456000
41,86630249;-65,17899000
41,91398621;-66,79195000
41,96166992;-57,05820000
42,00935364;-52,07090000
42,05703735;-52,14979000
42,10472107;-60,96027000
42,15240479;-56,12783000
42,20008850;-53,89339000
42,24777222;-52,45895000
42,29545593;-52,42836000
42,34313965;-57,60970000
42,39082336;-55,12566000
42,43850708;-53,55144000
42,48619080;-56,63054000
42,53387451;-61,30261000
42,58155823;-57,46492000
42,62924194;-52,16566000
42,67692566;-53,47874000
42,72460938;-56,13150000
42,77229309;-52,23900000
42,81997681;-53,38253000
42,86766052;-66,98551000
42,91534424;-53,86972000
42,96302795;-51,96493000
43,01071167;-48,28817000
43,05839539;-47,45794000
43,10607910;-51,12481000
43,15376282;-64,00691000
43,20144653;-55,39349000
43,24913025;-55,31805000
43,29681396;-59,66812000
43,34449768;-66,36600000
43,39218140;-59,80495000
43,43986511;-53,51767000
43,48754883;-54,55026000
43,53523254;-51,55068000
43,58291626;-55,86926000
43,63059998;-63,84726000
43,67828369;-61,06310000
43,72596741;-51,59588000
43,77365112;-49,83618000
43,82133484;-54,39336000
43,86901855;-55,13939000
43,91670227;-51,62889000
43,96438599;-54,88415000
44,01206970;-61,24326000
44,05975342;-57,54942000
44,10743713;-58,91792000
44,15512085;-59,86091000
44,20280457;-58,51725000
44,25048828;-54,57626000
44,29817200;-54,08504000
44,34585571;-59,26730000
44,39353943;-62,14645000
44,44122314;-65,94031000
44,48890686;-58,89485000
44,53659058;-60,14275000
44,58427429;-66,03425000
44,63195801;-58,35480000
44,67964172;-59,23893000
44,72732544;-63,13203000
44,77500916;-54,39297000
44,82269287;-54,12045000
44,87037659;-60,46158000
44,91806030;-58,22044000
44,96574402;-60,20160000
45,01342773;-66,90910000
45,06111145;-59,37080000
45,10879517;-55,78925000
45,15647888;-56,54775000
45,20416260;-51,81459000
45,25184631;-48,03812000
45,29953003;-48,98872000
45,34721375;-54,03070000
45,39489746;-60,30901000
45,44258118;-57,75685000
45,49026489;-50,63007000
45,53794861;-49,67854000
45,58563232;-55,25095000
45,63331604;-63,38612000
45,68099976;-60,86618000
45,72868347;-62,30545000
45,77636719;-58,60547000
45,82405090;-56,14154000
45,87173462;-61,29471000
45,91941833;-65,36938000
45,96710205;-68,30984000
46,01478577;-64,59178000
46,06246948;-65,42181000
46,11015320;-62,70394000
46,15783691;-59,70753000
46,20552063;-57,10213000
46,25320435;-55,28919000
46,30088806;-56,10723000
46,34857178;-60,25657000
46,39625549;-69,46841000
46,44393921;-59,48366000
46,49162292;-54,65043000
46,53930664;-52,90722000
46,58699036;-59,50037000
46,63467407;-60,74854000
46,68235779;-60,93761000
46,73004150;-59,03774000
46,77772522;-57,06278000
46,82540894;-60,40003000
46,87309265;-66,45370000
46,92077637;-62,71278000
46,96846008;-58,37244000
47,01614380;-61,05157000
47,06382751;-57,15909000
47,11151123;-51,04984000
47,15919495;-51,08511000
47,20687866;-57,16561000
47,25456238;-73,25337000
47,30224609;-69,82924000
47,34992981;-60,60851000
47,39761353;-57,84131000
47,44529724;-62,76687000
47,49298096;-65,23933000
47,54066467;-58,31313000
47,58834839;-58,80078000
47,63603210;-60,67603000
47,68371582;-55,39226000
47,73139954;-52,04933000
47,77908325;-51,61325000
47,82676697;-54,54586000
47,87445068;-57,15509000
47,92213440;-61,12399000
47,96981812;-55,24463000
48,01750183;-51,25777000
48,06518555;-51,59079000
48,11286926;-51,68722000
48,16055298;-52,35223000
48,20823669;-58,49166000
48,25592041;-56,49539000
48,30360413;-49,54933000
48,35128784;-48,05272000
48,39897156;-52,99547000
