"Frequency[kHz]","Channel A[dBu]"
51.02157593,-65.53558000
51.06925964,-54.87975000
51.11694336,-56.12285000
51.16462708,-60.27549000
51.21231079,-61.80122000
51.25999451,-63.93916000
51.30767822,-57.48429000
51.35536194,-60.13308000
51.40304565,-63.09984000
51.45072937,-61.40103000
51.49841309,-67.91286000
51.54609680,-61.11856000
51.59378052,-58.18260000
51.64146423,-61.21116000
51.68914795,-56.85330000
51.73683167,-54.42112000
51.78451538,-58.64830000
51.83219910,-65.01120000
51.87988281,-64.39956000
51.92756653,-66.18421000
51.97525024,-56.01887000
52.02293396,-56.80391000
52.07061768,-62.10379000
52.11830139,-80.89867000
52.16598511,-68.72511000
52.21366882,-61.83545000
52.26135254,-61.36258000
52.30903625,-59.15374000
52.35671997,-63.91238000
52.40440369,-61.68553000
52.45208740,-73.80264000
52.49977112,-71.27328000
52.54745483,-63.52702000
52.59513855,-68.23800000
52.64282227,-66.44702000
52.69050598,-60.53501000
52.73818970,-56.26723000
52.78587341,-58.51402000
52.83355713,-58.15090000
52.88124084,-57.21431000
52.92892456,-60.73250000
52.97660828,-63.65650000
53.02429199,-76.83504000
53.07197571,-62.32595000
53.11965942,-59.31599000
53.16734314,-60.18446000
53.21502686,-58.60770000
53.26271057,-54.62337000
53.31039429,-55.28971000
53.35807800,-60.65393000
53.40576172,-67.02743000
53.45344543,-64.58263000
53.50112915,-59.82678000
53.54881287,-60.52058000
53.59649658,-57.89493000
53.64418030,-59.03298000
53.69186401,-56.27961000
53.73954773,-57.37099000
53.78723145,-61.57893000
53.83491516,-56.39603000
53.88259888,-54.80294000
53.93028259,-59.16470000
53.97796631,-63.45129000
54.02565002,-63.77862000
54.07333374,-62.90748000
54.12101746,-62.53587000
54.16870117,-58.81950000
54.21638489,-61.07004000
54.26406860,-54.34486000
54.31175232,-52.58541000
54.35943604,-55.66988000
54.40711975,-61.04490000
54.45480347,-58.68908000
54.50248718,-57.63877000
54.55017090,-57.60218000
54.59785461,-62.88285000
54.64553833,-59.90356000
54.69322205,-68.81096000
54.74090576,-66.09008000
54.78858948,-60.33899000
54.83627319,-61.87400000
54.88395691,-58.02616000
54.93164063,-64.16462000
54.97932434,-64.55548000
55.02700806,-65.30537000
55.07469177,-59.76065000
55.12237549,-71.56041000
55.17005920,-66.92250000
55.21774292,-60.58991000
55.26542664,-62.26221000
55.31311035,-62.04784000
55.36079407,-59.85098000
55.40847778,-59.49056000
55.45616150,-53.92535000
55.50384521,-57.00162000
55.55152893,-69.75536000
55.59921265,-61.76897000
55.64689636,-64.59289000
55.69458008,-66.28312000
55.74226379,-64.37438000
55.78994751,-59.80256000
55.83763123,-59.84781000
55.88531494,-64.48344000
55.93299866,-60.01733000
55.98068237,-69.25499000
56.02836609,-64.69444000
56.07604980,-68.32238000
56.12373352,-64.85102000
56.17141724,-62.13421000
56.21910095,-58.80078000
56.26678467,-56.56187000
56.31446838,-58.17269000
56.36215210,-58.71232000
56.40983582,-63.63247000
56.45751953,-61.56352000
56.50520325,-61.69267000
56.55288696,-58.27684000
56.60057068,-57.49371000
56.64825439,-61.63950000
56.69593811,-59.50823000
56.74362183,-67.49805000
56.79130554,-62.71490000
56.83898926,-64.10974000
56.88667297,-68.83590000
56.93435669,-74.61755000
56.98204041,-68.16654000
57.02972412,-62.71674000
57.07740784,-58.41690000
57.12509155,-54.66668000
57.17277527,-56.82025000
57.22045898,-64.04166000
57.26814270,-62.42066000
57.31582642,-57.41118000
57.36351013,-61.73225000
57.41119385,-62.98109000
57.45887756,-59.84994000
57.50656128,-62.60166000
57.55424500,-60.89685000
57.60192871,-70.29739000
57.64961243,-59.58088000
57.69729614,-59.31196000
57.74497986,-58.27011000
57.79266357,-63.13751000
57.84034729,-61.42920000
57.88803101,-60.25234000
57.93571472,-71.61171000
57.98339844,-68.12886000
58.03108215,-59.40059000
58.07876587,-58.98153000
58.12644958,-65.15975000
58.17413330,-72.41256000
58.22181702,-68.89680000
58.26950073,-67.24895000
58.31718445,-66.63803000
58.36486816,-83.64243000
58.41255188,-62.61341000
58.46023560,-60.88355000
58.50791931,-62.73955000
58.55560303,-61.39477000
58.60328674,-61.65142000
58.65097046,-59.35896000
58.69865417,-55.93195000
58.74633789,-56.48151000
58.79402161,-61.01555000
58.84170532,-80.34665000
58.88938904,-70.39605000
58.93707275,-66.46361000
58.98475647,-64.18665000
59.03244019,-66.18819000
59.08012390,-65.44608000
59.12780762,-68.89096000
59.17549133,-57.61581000
59.22317505,-54.33990000
59.27085876,-54.94556000
59.31854248,-53.79910000
59.36622620,-54.06443000
59.41390991,-58.24697000
59.46159363,-56.74377000
59.50927734,-57.46002000
59.55696106,-57.15399000
59.60464478,-54.65812000
59.65232849,-57.61860000
59.70001221,-61.48277000
59.74769592,-71.90093000
59.79537964,-84.83842000
59.84306335,-65.89769000
59.89074707,-60.66103000
59.93843079,-62.05006000
59.98611450,-61.66482000
60.03379822,-64.63150000
60.08148193,-63.25964000
60.12916565,-68.68836000
60.17684937,-63.57758000
60.22453308,-62.90018000
60.27221680,-59.59541000
60.31990051,-64.75338000
60.36758423,-77.44305000
60.41526794,-59.91217000
60.46295166,-57.69374000
60.51063538,-57.86656000
60.55831909,-58.13138000
60.60600281,-61.93776000
60.65368652,-72.57671000
60.70137024,-59.74323000
60.74905396,-55.83720000
60.79673767,-54.49652000
60.84442139,-62.97227000
60.89210510,-70.12070000
60.93978882,-69.51234000
60.98747253,-68.46740000
61.03515625,-66.59904000
61.08283997,-61.14559000
61.13052368,-59.38690000
61.17820740,-57.37866000
61.22589111,-55.00621000
61.27357483,-61.79725000
61.32125854,-60.49416000
61.36894226,-62.48346000
61.41662598,-59.13329000
61.46430969,-63.45619000
61.51199341,-65.79845000
61.55967712,-61.55230000
61.60736084,-64.60936000
61.65504456,-62.29131000
61.70272827,-65.19214000
61.75041199,-68.40195000
61.79809570,-64.22103000
61.84577942,-60.63340000
61.89346313,-66.20004000
61.94114685,-63.06490000
61.98883057,-59.29326000
62.03651428,-56.69180000
62.08419800,-63.63418000
62.13188171,-61.71673000
62.17956543,-65.55359000
62.22724915,-64.78276000
62.27493286,-71.61539000
62.32261658,-65.03214000
62.37030029,-68.38586000
62.41798401,-66.19680000
62.46566772,-61.54358000
62.51335144,-59.84133000
62.56103516,-65.47319000
62.60871887,-62.87891000
62.65640259,-79.27972000
62.70408630,-59.48283000
62.75177002,-62.59341000
62.79945374,-69.41155000
62.84713745,-62.31509000
62.89482117,-81.82483000
62.94250488,-57.90861000
62.99018860,-56.70860000
63.03787231,-56.95174000
63.08555603,-62.43852000
63.13323975,-64.13756000
63.18092346,-62.64355000
63.22860718,-62.03847000
63.27629089,-56.02190000
63.32397461,-54.76261000
63.37165833,-60.03002000
63.41934204,-60.68479000
63.46702576,-60.18593000
63.51470947,-67.68346000
63.56239319,-69.19285000
63.61007690,-63.43482000
63.65776062,-61.57278000
63.70544434,-60.94342000
63.75312805,-66.51824000
63.80081177,-72.72134000
63.84849548,-75.45511000
63.89617920,-70.13097000
63.94386292,-62.90585000
63.99154663,-63.58151000
64.03923035,-57.22789000
64.08691406,-60.17572000
64.13459778,-64.44822000
64.18228149,-63.68110000
64.22996521,-59.20795000
64.27764893,-54.01332000
64.32533264,-56.39886000
64.37301636,-65.20703000
64.42070007,-68.30980000
64.46838379,-68.23843000
64.51606750,-65.90852000
64.56375122,-60.82933000
64.61143494,-59.87812000
64.65911865,-64.59603000
64.70680237,-63.64533000
64.75448608,-65.01738000
64.80216980,-96.14528000
64.84985352,-68.03178000
64.89753723,-64.85449000
64.94522095,-58.68499000
64.99290466,-58.29382000
65.04058838,-58.48232000
65.08827209,-57.28211000
65.13595581,-57.84160000
65.18363953,-61.17152000
65.23132324,-55.42157000
65.27900696,-56.48329000
65.32669067,-63.49315000
65.37437439,-59.08852000
65.42205811,-58.99640000
65.46974182,-62.69072000
65.51742554,-64.30387000
65.56510925,-59.89621000
65.61279297,-58.48013000
65.66047668,-66.09900000
65.70816040,-59.18377000
65.75584412,-60.80560000
65.80352783,-56.22402000
65.85121155,-58.73065000
65.89889526,-57.96850000
65.94657898,-61.46777000
65.99426270,-60.63921000
66.04194641,-65.66556000
66.08963013,-62.00870000
66.13731384,-61.48088000
66.18499756,-58.40436000
66.23268127,-61.65248000
66.28036499,-63.73893000
66.32804871,-71.98737000
66.37573242,-60.16806000
66.42341614,-58.29340000
66.47109985,-67.57003000
66.51878357,-66.13683000
66.56646729,-68.19057000
66.61415100,-72.54125000
66.66183472,-63.05256000
66.70951843,-66.24078000
66.75720215,-69.28664000
66.80488586,-66.50916000
66.85256958,-65.91829000
66.90025330,-62.96555000
66.94793701,-69.94721000
66.99562073,-67.20908000
67.04330444,-66.88908000
67.09098816,-67.26468000
67.13867188,-62.07392000
67.18635559,-57.81882000
67.23403931,-61.08149000
67.28172302,-63.51866000
67.32940674,-61.50791000
67.37709045,-61.66299000
67.42477417,-70.85065000
67.47245789,-63.72803000
67.52014160,-63.78798000
67.56782532,-58.82070000
67.61550903,-60.67173000
67.66319275,-61.68224000
67.71087646,-59.49129000
67.75856018,-64.68232000
67.80624390,-64.87991000
67.85392761,-69.06194000
67.90161133,-85.59160000
67.94929504,-62.75650000
67.99697876,-57.30397000
68.04466248,-55.01894000
68.09234619,-55.36021000
68.14002991,-59.85008000
68.18771362,-63.76245000
68.23539734,-69.03409000
68.28308105,-60.87822000
68.33076477,-56.25048000
68.37844849,-58.37338000
68.42613220,-69.55060000
68.47381592,-73.19810000
68.52149963,-60.21017000
68.56918335,-58.89660000
68.61686707,-64.82288000
68.66455078,-66.56380000
68.71223450,-62.24642000
68.75991821,-66.87675000
68.80760193,-57.47698000
68.85528564,-57.41263000
68.90296936,-59.41795000
68.95065308,-65.04734000
68.99833679,-61.06568000
69.04602051,-70.27829000
69.09370422,-63.28140000
69.14138794,-61.70675000
69.18907166,-61.53748000
69.23675537,-62.91584000
69.28443909,-85.73445000
69.33212280,-62.55741000
69.37980652,-62.77443000
69.42749023,-60.33177000
69.47517395,-64.32114000
69.52285767,-62.73209000
69.57054138,-58.06931000
69.61822510,-70.48942000
69.66590881,-59.18360000
69.71359253,-62.82359000
69.76127625,-63.34852000
69.80895996,-70.11962000
69.85664368,-60.72395000
69.90432739,-56.91780000
69.95201111,-58.79409000
69.99969482,-61.95123000
70.04737854,-65.24605000
70.09506226,-67.10464000
70.14274597,-70.96452000
70.19042969,-70.99606000
70.23811340,-67.59311000
70.28579712,-59.57542000
70.33348083,-62.69682000
70.38116455,-82.96340000
70.42884827,-61.78965000
70.47653198,-58.58652000
70.52421570,-58.49693000
70.57189941,-56.54373000
70.61958313,-56.70404000
70.66726685,-63.89912000
70.71495056,-66.46825000
70.76263428,-61.02542000
70.81031799,-62.20843000
70.85800171,-60.28161000
70.90568542,-60.09938000
70.95336914,-63.85803000
71.00105286,-68.57780000
71.04873657,-56.31924000
71.09642029,-58.83047000
71.14410400,-63.07230000
71.19178772,-77.41010000
71.23947144,-61.90607000
71.28715515,-60.22380000
71.33483887,-70.44481000
71.38252258,-68.75513000
71.43020630,-65.18413000
71.47789001,-65.65176000
71.52557373,-64.01189000
71.57325745,-58.78408000
71.62094116,-60.95566000
71.66862488,-69.12244000
71.71630859,-74.36736000
71.76399231,-63.81920000
71.81167603,-58.54619000
71.85935974,-60.42099000
71.90704346,-58.81609000
71.95472717,-55.38932000
72.00241089,-55.38445000
72.05009460,-57.95197000
72.09777832,-60.51084000
72.14546204,-70.29354000
72.19314575,-65.35677000
72.24082947,-59.11200000
72.28851318,-56.31994000
72.33619690,-58.02150000
72.38388062,-69.48309000
72.43156433,-67.13786000
72.47924805,-62.24586000
72.52693176,-59.26746000
72.57461548,-65.35247000
72.62229919,-63.14127000
72.66998291,-59.81545000
72.71766663,-58.07577000
72.76535034,-61.87037000
72.81303406,-62.67624000
72.86071777,-60.58496000
72.90840149,-63.16618000
72.95608521,-62.12347000
73.00376892,-64.31423000
73.05145264,-65.24702000
73.09913635,-70.81934000
73.14682007,-67.21860000
73.19450378,-62.30324000
73.24218750,-59.02193000
73.28987122,-67.77527000
73.33755493,-80.42058000
73.38523865,-67.28133000
73.43292236,-58.99407000
73.48060608,-60.99898000
73.52828979,-59.97467000
73.57597351,-59.02603000
73.62365723,-59.16133000
73.67134094,-61.94647000
73.71902466,-60.96357000
73.76670837,-58.82986000
73.81439209,-60.03751000
73.86207581,-64.37774000
73.90975952,-60.47122000
73.95744324,-59.60507000
74.00512695,-71.68581000
74.05281067,-61.42028000
74.10049438,-62.32001000
74.14817810,-61.20720000
74.19586182,-63.55483000
74.24354553,-63.84234000
74.29122925,-61.42545000
74.33891296,-60.07838000
74.38659668,-67.81911000
74.43428040,-63.82301000
74.48196411,-62.02066000
74.52964783,-58.61339000
74.57733154,-59.01963000
74.62501526,-66.41154000
74.67269897,-67.21183000
74.72038269,-67.24984000
74.76806641,-56.85857000
74.81575012,-55.89893000
74.86343384,-57.71673000
74.91111755,-58.85685000
74.95880127,-62.19261000
75.00648499,-77.22569000
75.05416870,-67.52524000
75.10185242,-58.33487000
75.14953613,-59.05296000
75.19721985,-65.77348000
75.24490356,-60.21893000
75.29258728,-62.27533000
75.34027100,-81.77219000
75.38795471,-66.75480000
75.43563843,-61.14874000
75.48332214,-59.41345000
75.53100586,-61.06076000
75.57868958,-72.28362000
75.62637329,-66.48077000
75.67405701,-68.72568000
75.72174072,-58.47369000
75.76942444,-57.67082000
75.81710815,-63.88454000
75.86479187,-62.51158000
75.91247559,-63.38074000
75.96015930,-66.86672000
76.00784302,-64.47018000
76.05552673,-62.22284000
76.10321045,-59.55590000
76.15089417,-66.51988000
76.19857788,-71.04875000
76.24626160,-76.50539000
76.29394531,-65.61819000
76.34162903,-64.26021000
76.38931274,-66.33454000
76.43699646,-69.06640000
76.48468018,-64.64928000
76.53236389,-65.04230000
76.58004761,-64.85964000
76.62773132,-62.93318000
76.67541504,-65.72511000
76.72309875,-82.28646000
76.77078247,-71.64639000
76.81846619,-66.16415000
76.86614990,-74.04895000
76.91383362,-61.84947000
76.96151733,-59.65504000
77.00920105,-60.65763000
77.05688477,-70.56396000
77.10456848,-64.66483000
77.15225220,-66.77516000
77.19993591,-77.55965000
77.24761963,-72.31120000
77.29530334,-64.31098000
77.34298706,-62.59299000
77.39067078,-62.80668000
77.43835449,-65.61452000
77.48603821,-69.21992000
77.53372192,-66.31839000
77.58140564,-59.61577000
77.62908936,-58.89770000
77.67677307,-60.74204000
77.72445679,-59.29897000
77.77214050,-65.29420000
77.81982422,-64.89165000
77.86750793,-60.88319000
77.91519165,-65.47095000
77.96287537,-67.87335000
78.01055908,-67.63666000
78.05824280,-74.40294000
78.10592651,-77.94397000
78.15361023,-69.80853000
78.20129395,-61.04628000
78.24897766,-64.88635000
78.29666138,-58.68166000
78.34434509,-55.76083000
78.39202881,-55.26600000
78.43971252,-57.85616000
78.48739624,-59.03615000
78.53507996,-61.92051000
78.58276367,-68.49773000
78.63044739,-75.98602000
78.67813110,-62.24852000
78.72581482,-61.84949000
78.77349854,-61.90361000
78.82118225,-62.43622000
78.86886597,-63.75551000
78.91654968,-64.21083000
78.96423340,-61.78497000
79.01191711,-58.45407000
79.05960083,-66.36443000
79.10728455,-65.84653000
79.15496826,-66.58077000
79.20265198,-70.81486000
79.25033569,-63.58553000
79.29801941,-73.14744000
79.34570313,-67.76303000
79.39338684,-67.71804000
79.44107056,-70.03333000
79.48875427,-61.90676000
79.53643799,-55.89396000
79.58412170,-57.52306000
79.63180542,-66.15988000
79.67948914,-66.36342000
79.72717285,-62.93938000
79.77485657,-68.27040000
79.82254028,-71.95272000
79.87022400,-64.26398000
79.91790771,-61.42881000
79.96559143,-68.95547000
80.01327515,-62.96364000
80.06095886,-67.61880000
80.10864258,-67.10914000
80.15632629,-56.73035000
80.20401001,-59.86820000
80.25169373,-61.11745000
80.29937744,-66.26505000
80.34706116,-61.10027000
80.39474487,-55.70032000
80.44242859,-56.63982000
80.49011230,-57.65835000
80.53779602,-60.79176000
80.58547974,-59.41182000
80.63316345,-61.50251000
80.68084717,-60.37299000
80.72853088,-57.03877000
80.77621460,-60.79608000
80.82389832,-70.22247000
80.87158203,-62.46517000
80.91926575,-60.72844000
80.96694946,-59.92863000
81.01463318,-66.04808000
81.06231689,-60.94782000
81.11000061,-60.78326000
81.15768433,-62.70450000
81.20536804,-59.04968000
81.25305176,-60.94473000
81.30073547,-58.74229000
81.34841919,-59.78788000
81.39610291,-60.32574000
81.44378662,-63.83155000
81.49147034,-57.53544000
81.53915405,-54.39943000
81.58683777,-54.82388000
81.63452148,-57.54257000
81.68220520,-59.10392000
81.72988892,-63.01690000
81.77757263,-69.91177000
81.82525635,-80.47851000
81.87294006,-61.93426000
81.92062378,-63.02608000
81.96830750,-65.44044000
82.01599121,-66.10404000
82.06367493,-72.60161000
82.11135864,-72.01635000
82.15904236,-69.12896000
82.20672607,-68.97075000
82.25440979,-67.20611000
82.30209351,-69.03377000
82.34977722,-68.01808000
82.39746094,-61.72847000
82.44514465,-59.73430000
82.49282837,-71.41881000
82.54051208,-76.66816000
82.58819580,-64.50196000
82.63587952,-60.75336000
82.68356323,-60.03173000
82.73124695,-62.84880000
82.77893066,-79.85857000
82.82661438,-68.76387000
82.87429810,-77.10802000
82.92198181,-77.29129000
82.96966553,-73.65924000
83.01734924,-64.33926000
83.06503296,-64.63696000
83.11271667,-64.14832000
83.16040039,-55.99305000
83.20808411,-55.99829000
83.25576782,-67.47064000
83.30345154,-71.34233000
83.35113525,-58.92935000
83.39881897,-54.55657000
83.44650269,-55.43571000
83.49418640,-59.66092000
83.54187012,-62.79522000
83.58955383,-60.94514000
83.63723755,-60.90746000
83.68492126,-56.34795000
83.73260498,-57.66375000
83.78028870,-60.56691000
83.82797241,-68.82521000
83.87565613,-67.42413000
83.92333984,-65.92223000
83.97102356,-72.56062000
84.01870728,-75.01868000
84.06639099,-71.46880000
84.11407471,-63.78147000
84.16175842,-68.44907000
84.20944214,-68.75457000
84.25712585,-78.00245000
84.30480957,-68.86743000
84.35249329,-62.68435000
84.40017700,-59.60389000
84.44786072,-72.13068000
84.49554443,-73.45415000
84.54322815,-71.60156000
84.59091187,-63.93052000
84.63859558,-76.26970000
84.68627930,-82.91428000
84.73396301,-59.15216000
84.78164673,-59.30894000
84.82933044,-66.25173000
84.87701416,-66.28484000
84.92469788,-60.74054000
84.97238159,-63.65208000
85.02006531,-70.05103000
85.06774902,-62.29450000
85.11543274,-62.34093000
85.16311646,-62.80215000
85.21080017,-66.10664000
85.25848389,-66.00156000
85.30616760,-59.94959000
85.35385132,-61.64375000
85.40153503,-59.71292000
85.44921875,-59.71285000
85.49690247,-62.76197000
85.54458618,-63.63620000
85.59226990,-68.03122000
85.63995361,-79.18081000
85.68763733,-63.40054000
85.73532104,-58.63364000
85.78300476,-63.41731000
85.83068848,-64.88852000
85.87837219,-65.57647000
85.92605591,-63.19717000
85.97373962,-60.95947000
86.02142334,-62.73316000
86.06910706,-63.74187000
86.11679077,-65.84944000
86.16447449,-60.10342000
86.21215820,-58.15166000
86.25984192,-59.61777000
86.30752563,-72.49404000
86.35520935,-62.18941000
86.40289307,-63.38856000
86.45057678,-69.99460000
86.49826050,-67.79980000
86.54594421,-71.18869000
86.59362793,-63.67974000
86.64131165,-71.92320000
86.68899536,-76.40234000
86.73667908,-72.49524000
86.78436279,-68.25075000
86.83204651,-67.63819000
86.87973022,-61.44223000
86.92741394,-58.52752000
86.97509766,-62.55894000
87.02278137,-65.32716000
87.07046509,-60.32186000
87.11814880,-55.27461000
87.16583252,-59.37848000
87.21351624,-61.60866000
87.26119995,-79.53680000
87.30888367,-64.75980000
87.35656738,-59.12872000
87.40425110,-61.08899000
87.45193481,-64.12371000
87.49961853,-62.28849000
87.54730225,-63.84093000
87.59498596,-62.03787000
87.64266968,-65.62305000
87.69035339,-63.69940000
87.73803711,-60.89148000
87.78572083,-60.50660000
87.83340454,-66.85355000
87.88108826,-73.42451000
87.92877197,-79.67230000
87.97645569,-65.25635000
88.02413940,-63.31853000
88.07182312,-64.73003000
88.11950684,-59.92815000
88.16719055,-58.67329000
88.21487427,-63.90342000
88.26255798,-84.09079000
88.31024170,-67.70692000
88.35792542,-65.98997000
88.40560913,-61.44376000
88.45329285,-59.60897000
88.50097656,-65.72722000
88.54866028,-68.86992000
88.59634399,-68.72827000
88.64402771,-59.02773000
88.69171143,-61.98325000
88.73939514,-71.69406000
88.78707886,-75.96267000
88.83476257,-62.21513000
88.88244629,-60.35143000
88.93013000,-64.66061000
88.97781372,-65.47093000
89.02549744,-69.51749000
89.07318115,-64.72415000
89.12086487,-62.61548000
89.16854858,-60.01468000
89.21623230,-57.33358000
89.26391602,-59.02492000
89.31159973,-72.61549000
89.35928345,-65.01048000
89.40696716,-65.08985000
89.45465088,-70.63530000
89.50233459,-60.06614000
89.55001831,-60.91505000
89.59770203,-67.70131000
89.64538574,-60.10008000
89.69306946,-59.30857000
89.74075317,-58.65745000
89.78843689,-58.32817000
89.83612061,-59.90635000
89.88380432,-62.22551000
89.93148804,-74.35798000
89.97917175,-61.21835000
90.02685547,-64.19128000
90.07453918,-70.18842000
90.12222290,-60.83420000
90.16990662,-60.39485000
90.21759033,-58.17952000
90.26527405,-57.10184000
90.31295776,-61.19285000
90.36064148,-65.59585000
90.40832520,-62.23136000
90.45600891,-71.24501000
90.50369263,-61.24862000
90.55137634,-73.15282000
90.59906006,-62.21369000
90.64674377,-64.21177000
90.69442749,-70.09740000
90.74211121,-58.81734000
90.78979492,-58.06621000
90.83747864,-66.67235000
90.88516235,-65.36485000
90.93284607,-81.26323000
90.98052979,-67.55441000
91.02821350,-61.88709000
91.07589722,-61.80585000
91.12358093,-62.76810000
91.17126465,-61.37112000
91.21894836,-60.02097000
91.26663208,-59.99068000
91.31431580,-63.87471000
91.36199951,-66.40306000
91.40968323,-67.61349000
91.45736694,-55.94606000
91.50505066,-60.58073000
91.55273438,-74.36116000
91.60041809,-63.64735000
91.64810181,-60.28267000
91.69578552,-69.99200000
91.74346924,-64.36327000
91.79115295,-57.40009000
91.83883667,-59.84869000
91.88652039,-62.73185000
91.93420410,-74.86357000
91.98188782,-64.49980000
92.02957153,-64.26788000
92.07725525,-63.46959000
92.12493896,-64.52353000
92.17262268,-57.32208000
92.22030640,-54.11419000
92.26799011,-54.16353000
92.31567383,-66.80328000
92.36335754,-60.92590000
92.41104126,-57.89985000
92.45872498,-57.86626000
92.50640869,-64.89606000
92.55409241,-67.30083000
92.60177612,-62.41970000
92.64945984,-63.03691000
92.69714355,-69.54767000
92.74482727,-68.07337000
92.79251099,-65.17871000
92.84019470,-75.20251000
92.88787842,-62.09587000
92.93556213,-62.61446000
92.98324585,-67.66180000
93.03092957,-63.32958000
93.07861328,-78.49455000
93.12629700,-59.21544000
93.17398071,-64.36677000
93.22166443,-63.15990000
93.26934814,-64.78867000
93.31703186,-66.42205000
93.36471558,-59.64154000
93.41239929,-58.20554000
93.46008301,-61.70416000
93.50776672,-63.34595000
93.55545044,-55.60249000
93.60313416,-55.85004000
93.65081787,-65.36086000
93.69850159,-70.29427000
93.74618530,-71.40147000
93.79386902,-66.65649000
93.84155273,-68.98865000
93.88923645,-65.90524000
93.93692017,-60.94572000
93.98460388,-66.95509000
94.03228760,-68.67778000
94.07997131,-63.56908000
94.12765503,-59.46877000
94.17533875,-60.88840000
94.22302246,-87.52301000
94.27070618,-57.64017000
94.31838989,-56.03513000
94.36607361,-62.74876000
94.41375732,-69.64438000
94.46144104,-61.68701000
94.50912476,-63.99520000
94.55680847,-85.18375000
94.60449219,-63.48054000
94.65217590,-62.67035000
94.69985962,-69.47366000
94.74754333,-70.03503000
94.79522705,-66.04221000
94.84291077,-58.39004000
94.89059448,-59.55860000
94.93827820,-58.65348000
94.98596191,-55.10803000
95.03364563,-59.20802000
95.08132935,-64.08571000
95.12901306,-60.94855000
95.17669678,-58.55965000
95.22438049,-59.43796000
95.27206421,-70.61776000
95.31974792,-66.49155000
95.36743164,-63.92222000
95.41511536,-59.71481000
95.46279907,-59.52621000
95.51048279,-61.81110000
95.55816650,-58.86018000
95.60585022,-59.53258000
95.65353394,-61.96185000
95.70121765,-72.97606000
95.74890137,-69.56210000
95.79658508,-65.20204000
95.84426880,-61.59809000
95.89195251,-65.38814000
95.93963623,-66.50120000
95.98731995,-69.34000000
96.03500366,-73.97253000
96.08268738,-70.83714000
96.13037109,-62.09463000
96.17805481,-63.05494000
96.22573853,-62.57054000
96.27342224,-61.62816000
96.32110596,-69.29359000
96.36878967,-57.86901000
96.41647339,-58.74967000
96.46415710,-63.86387000
96.51184082,-75.24901000
96.55952454,-61.85101000
96.60720825,-61.31153000
96.65489197,-68.22034000
96.70257568,-63.40544000
96.75025940,-71.10805000
96.79794312,-58.88090000
96.84562683,-62.28971000
96.89331055,-69.08334000
96.94099426,-65.63281000
96.98867798,-74.98955000
97.03636169,-76.97546000
97.08404541,-75.18390000
97.13172913,-63.17953000
97.17941284,-63.12601000
97.22709656,-71.40134000
97.27478027,-65.50031000
97.32246399,-66.23293000
97.37014771,-72.55312000
97.41783142,-74.05859000
97.46551514,-68.64483000
97.51319885,-65.47121000
97.56088257,-65.85755000
97.60856628,-69.03285000
97.65625000,-66.18191000
97.70393372,-66.99242000
97.75161743,-62.69407000
97.79930115,-68.77438000
97.84698486,-66.14515000
97.89466858,-63.04010000
97.94235229,-59.32854000
97.99003601,-59.92616000
98.03771973,-64.69265000
98.08540344,-66.65301000
98.13308716,-70.06779000
98.18077087,-66.36745000
98.22845459,-64.62826000
98.27613831,-74.50865000
98.32382202,-68.07822000
98.37150574,-63.89204000
98.41918945,-57.93240000
98.46687317,-56.97489000
98.51455688,-58.99378000
98.56224060,-58.77401000
98.60992432,-60.08152000
98.65760803,-60.70426000
98.70529175,-61.00376000
98.75297546,-65.30930000
98.80065918,-63.69992000
98.84834290,-68.88817000
98.89602661,-56.70818000
98.94371033,-54.98096000
98.99139404,-56.39888000
99.03907776,-57.81623000
99.08676147,-55.58643000
99.13444519,-59.02032000
99.18212891,-64.12929000
99.22981262,-60.82428000
99.27749634,-64.27282000
99.32518005,-64.85030000
99.37286377,-61.42441000
99.42054749,-66.12605000
99.46823120,-62.69195000
99.51591492,-58.26540000
99.56359863,-60.83907000
99.61128235,-63.04020000
99.65896606,-63.66317000
99.70664978,-59.10889000
99.75433350,-58.43775000
99.80201721,-62.29499000
99.84970093,-58.46238000
99.89738464,-58.33519000
99.94506836,-57.66906000
99.99275208,-58.87071000
100.04043579,-67.85422000
100.08811951,-58.17063000
100.13580322,-63.18121000
100.18348694,-66.90812000
100.23117065,-75.97040000
100.27885437,-76.29800000
100.32653809,-62.84639000
100.37422180,-60.21034000
100.42190552,-62.13420000
100.46958923,-61.11317000
100.51727295,-63.60027000
100.56495667,-73.81531000
100.61264038,-74.87121000
100.66032410,-67.71464000
100.70800781,-67.79229000
100.75569153,-63.50374000
100.80337524,-64.82603000
100.85105896,-59.57173000
100.89874268,-58.43988000
100.94642639,-58.36852000
100.99411011,-56.19298000
101.04179382,-57.11382000
101.08947754,-64.13627000
101.13716125,-75.22920000
101.18484497,-73.65728000
101.23252869,-64.85066000
101.28021240,-64.58015000
101.32789612,-63.39807000
101.37557983,-59.55551000
101.42326355,-56.90078000
101.47094727,-58.00964000
101.51863098,-60.69645000
101.56631470,-64.12256000
101.61399841,-62.14055000
101.66168213,-56.01458000
101.70936584,-58.66122000
101.75704956,-60.48107000
101.80473328,-57.27011000
101.85241699,-57.99438000
101.90010071,-63.57046000
101.94778442,-59.83029000
101.99546814,-57.11060000
102.04315186,-59.44635000
102.09083557,-61.66161000
102.13851929,-57.46902000
102.18620300,-58.00557000
102.23388672,-56.79892000
