"Frequency[kHz]","Channel A[dBu]"
51.16462708,-57.13226000
51.21231079,-60.04597000
51.25999451,-56.60768000
51.30767822,-56.35000000
51.35536194,-61.98822000
51.40304565,-63.60909000
51.45072937,-59.56564000
51.49841309,-70.98659000
51.54609680,-56.42769000
51.59378052,-51.94418000
51.64146423,-50.78268000
51.68914795,-54.52658000
51.73683167,-67.78082000
51.78451538,-63.17179000
51.83219910,-57.44086000
51.87988281,-59.87940000
51.92756653,-62.38443000
51.97525024,-60.81097000
52.02293396,-58.86973000
52.07061768,-62.20538000
52.11830139,-53.93406000
52.16598511,-49.43603000
52.21366882,-49.98187000
52.26135254,-56.34390000
52.30903625,-58.93381000
52.35671997,-53.91716000
52.40440369,-52.69631000
52.45208740,-54.05286000
52.49977112,-58.35426000
52.54745483,-59.24440000
52.59513855,-61.46168000
52.64282227,-56.12312000
52.69050598,-73.26517000
52.73818970,-54.08076000
52.78587341,-50.73295000
52.83355713,-51.43113000
52.88124084,-51.30379000
52.92892456,-50.77279000
52.97660828,-53.19812000
53.02429199,-55.66284000
53.07197571,-53.00787000
53.11965942,-51.12648000
53.16734314,-49.31460000
53.21502686,-48.08483000
53.26271057,-48.22046000
53.31039429,-51.44092000
53.35807800,-66.03468000
53.40576172,-54.92337000
53.45344543,-52.87784000
53.50112915,-54.92577000
53.54881287,-62.78522000
53.59649658,-62.98827000
53.64418030,-52.81399000
53.69186401,-49.11234000
53.73954773,-51.24100000
53.78723145,-67.90479000
53.83491516,-63.50420000
53.88259888,-59.66053000
53.93028259,-52.44859000
53.97796631,-57.47108000
54.02565002,-59.04621000
54.07333374,-56.67421000
54.12101746,-67.92268000
54.16870117,-61.82036000
54.21638489,-57.03365000
54.26406860,-54.50842000
54.31175232,-61.86773000
54.35943604,-58.91300000
54.40711975,-56.51370000
54.45480347,-56.38770000
54.50248718,-56.66195000
54.55017090,-67.18947000
54.59785461,-56.75068000
54.64553833,-54.94527000
54.69322205,-54.52415000
54.74090576,-54.61792000
54.78858948,-61.99223000
54.83627319,-61.49338000
54.88395691,-60.20361000
54.93164063,-58.06593000
54.97932434,-65.57447000
55.02700806,-58.76677000
55.07469177,-58.36400000
55.12237549,-56.01743000
55.17005920,-58.67678000
55.21774292,-60.45004000
55.26542664,-60.50905000
55.31311035,-63.63632000
55.36079407,-55.64942000
55.40847778,-53.94759000
55.45616150,-52.55182000
55.50384521,-53.21266000
55.55152893,-62.94807000
55.59921265,-63.83369000
55.64689636,-59.47592000
55.69458008,-63.42921000
55.74226379,-67.28217000
55.78994751,-58.49006000
55.83763123,-55.29200000
55.88531494,-55.19855000
55.93299866,-58.52655000
55.98068237,-54.91192000
56.02836609,-55.35223000
56.07604980,-60.37046000
56.12373352,-59.64325000
56.17141724,-65.40721000
56.21910095,-53.44405000
56.26678467,-49.90882000
56.31446838,-52.16878000
56.36215210,-58.58102000
56.40983582,-57.53472000
56.45751953,-61.03810000
56.50520325,-54.33318000
56.55288696,-52.51675000
56.60057068,-57.73726000
56.64825439,-61.45196000
56.69593811,-52.40595000
56.74362183,-55.34128000
56.79130554,-65.51478000
56.83898926,-75.02541000
56.88667297,-58.10762000
56.93435669,-51.61818000
56.98204041,-53.55163000
57.02972412,-58.67371000
57.07740784,-54.02860000
57.12509155,-50.76542000
57.17277527,-55.60126000
57.22045898,-55.28992000
57.26814270,-51.01827000
57.31582642,-50.54506000
57.36351013,-55.58612000
57.41119385,-58.23956000
57.45887756,-58.31406000
57.50656128,-56.50722000
57.55424500,-58.85167000
57.60192871,-59.00299000
57.64961243,-52.94317000
57.69729614,-52.37034000
57.74497986,-56.55558000
57.79266357,-52.83299000
57.84034729,-50.84145000
57.88803101,-58.14887000
57.93571472,-51.33985000
57.98339844,-49.95496000
58.03108215,-51.60875000
58.07876587,-53.74266000
58.12644958,-52.87281000
58.17413330,-50.42879000
58.22181702,-52.96988000
58.26950073,-73.19208000
58.31718445,-56.09581000
58.36486816,-58.66382000
58.41255188,-63.64161000
58.46023560,-56.48925000
58.50791931,-55.87157000
58.55560303,-55.93005000
58.60328674,-61.52923000
58.65097046,-69.93712000
58.69865417,-62.09627000
58.74633789,-56.59126000
58.79402161,-53.23544000
58.84170532,-58.34953000
58.88938904,-67.60247000
58.93707275,-59.60304000
58.98475647,-66.58753000
59.03244019,-58.49537000
59.08012390,-55.26611000
59.12780762,-55.82231000
59.17549133,-53.98114000
59.22317505,-53.48137000
59.27085876,-54.57527000
59.31854248,-56.57124000
59.36622620,-66.25106000
59.41390991,-52.25946000
59.46159363,-49.78346000
59.50927734,-53.83815000
59.55696106,-62.64946000
59.60464478,-57.24979000
59.65232849,-58.01262000
59.70001221,-55.53789000
59.74769592,-53.16031000
59.79537964,-57.61234000
59.84306335,-61.77929000
59.89074707,-55.90192000
59.93843079,-59.60711000
59.98611450,-62.60735000
60.03379822,-60.55126000
60.08148193,-61.52785000
60.12916565,-63.65207000
60.17684937,-55.70766000
60.22453308,-51.04878000
60.27221680,-48.65485000
60.31990051,-50.79602000
60.36758423,-54.13000000
60.41526794,-54.81714000
60.46295166,-53.45617000
60.51063538,-50.71026000
60.55831909,-52.95552000
60.60600281,-60.40895000
60.65368652,-61.03535000
60.70137024,-60.71500000
60.74905396,-58.64018000
60.79673767,-56.79345000
60.84442139,-59.55757000
60.89210510,-59.61068000
60.93978882,-53.76837000
60.98747253,-51.52170000
61.03515625,-49.42603000
61.08283997,-48.20477000
61.13052368,-49.78427000
61.17820740,-52.26812000
61.22589111,-52.37306000
61.27357483,-52.96047000
61.32125854,-52.83311000
61.36894226,-52.13647000
61.41662598,-54.30745000
61.46430969,-58.06963000
61.51199341,-56.87494000
61.55967712,-55.39465000
61.60736084,-57.71023000
61.65504456,-57.34584000
61.70272827,-61.45261000
61.75041199,-68.51814000
61.79809570,-62.57946000
61.84577942,-58.97261000
61.89346313,-54.38772000
61.94114685,-53.05138000
61.98883057,-51.73229000
62.03651428,-52.30157000
62.08419800,-61.20290000
62.13188171,-56.01704000
62.17956543,-53.10574000
62.22724915,-54.81650000
62.27493286,-56.57562000
62.32261658,-53.04880000
62.37030029,-56.85581000
62.41798401,-63.31647000
62.46566772,-56.50721000
62.51335144,-66.59804000
62.56103516,-53.24418000
62.60871887,-51.78091000
62.65640259,-54.23856000
62.70408630,-53.00690000
62.75177002,-50.70963000
62.79945374,-52.51169000
62.84713745,-69.94083000
62.89482117,-59.21580000
62.94250488,-56.20611000
62.99018860,-59.15368000
63.03787231,-54.68932000
63.08555603,-49.84255000
63.13323975,-48.94009000
63.18092346,-51.14530000
63.22860718,-56.05730000
63.27629089,-61.92993000
63.32397461,-55.65054000
63.37165833,-55.38183000
63.41934204,-72.18391000
63.46702576,-57.62737000
63.51470947,-54.92509000
63.56239319,-56.51024000
63.61007690,-55.77336000
63.65776062,-58.63400000
63.70544434,-62.16737000
63.75312805,-57.01023000
63.80081177,-54.40038000
63.84849548,-58.17684000
63.89617920,-62.34809000
63.94386292,-53.79231000
63.99154663,-51.21627000
64.03923035,-61.94483000
64.08691406,-53.00502000
64.13459778,-49.30571000
64.18228149,-53.58108000
64.22996521,-68.51159000
64.27764893,-68.02060000
64.32533264,-66.73334000
64.37301636,-62.44460000
64.42070007,-59.19321000
64.46838379,-68.12318000
64.51606750,-61.12282000
64.56375122,-59.38139000
64.61143494,-67.42112000
64.65911865,-59.41463000
64.70680237,-53.80746000
64.75448608,-51.69419000
64.80216980,-60.56953000
64.84985352,-62.97141000
64.89753723,-62.37013000
64.94522095,-71.82905000
64.99290466,-61.45654000
65.04058838,-64.22775000
65.08827209,-63.29705000
65.13595581,-61.96864000
65.18363953,-61.50568000
65.23132324,-53.21679000
65.27900696,-52.85128000
65.32669067,-77.40685000
65.37437439,-53.10690000
65.42205811,-51.45356000
65.46974182,-52.45192000
65.51742554,-52.66497000
65.56510925,-57.68898000
65.61279297,-60.29114000
65.66047668,-54.28219000
65.70816040,-53.56251000
65.75584412,-53.92923000
65.80352783,-56.31327000
65.85121155,-55.95894000
65.89889526,-52.03941000
65.94657898,-51.77284000
65.99426270,-57.16480000
66.04194641,-65.18508000
66.08963013,-56.13872000
66.13731384,-55.61856000
66.18499756,-56.39358000
66.23268127,-65.26252000
66.28036499,-61.02150000
66.32804871,-63.03640000
66.37573242,-57.55280000
66.42341614,-54.34923000
66.47109985,-63.00557000
66.51878357,-52.96725000
66.56646729,-51.62576000
66.61415100,-53.39853000
66.66183472,-56.14288000
66.70951843,-58.67609000
66.75720215,-65.59023000
66.80488586,-55.04421000
66.85256958,-51.15896000
66.90025330,-52.55103000
66.94793701,-53.70940000
66.99562073,-53.56496000
67.04330444,-55.84173000
67.09098816,-57.88950000
67.13867188,-55.90327000
67.18635559,-54.29886000
67.23403931,-53.77206000
67.28172302,-53.95308000
67.32940674,-55.93774000
67.37709045,-56.42192000
67.42477417,-57.47742000
67.47245789,-59.61364000
67.52014160,-64.99281000
67.56782532,-53.24003000
67.61550903,-52.15560000
67.66319275,-54.72099000
67.71087646,-58.39534000
67.75856018,-61.49569000
67.80624390,-63.75471000
67.85392761,-58.86622000
67.90161133,-50.94289000
67.94929504,-52.00937000
67.99697876,-56.55700000
68.04466248,-57.28852000
68.09234619,-52.81793000
68.14002991,-49.98783000
68.18771362,-49.80624000
68.23539734,-50.33846000
68.28308105,-52.65839000
68.33076477,-58.03275000
68.37844849,-61.98384000
68.42613220,-66.46899000
68.47381592,-58.28665000
68.52149963,-56.54109000
68.56918335,-53.26437000
68.61686707,-53.65577000
68.66455078,-61.42156000
68.71223450,-74.76736000
68.75991821,-57.02087000
68.80760193,-51.65172000
68.85528564,-52.76295000
68.90296936,-57.65308000
68.95065308,-57.63364000
68.99833679,-55.60456000
69.04602051,-53.92662000
69.09370422,-53.03547000
69.14138794,-55.00218000
69.18907166,-56.17844000
69.23675537,-52.74233000
69.28443909,-55.04194000
69.33212280,-59.64275000
69.37980652,-59.60895000
69.42749023,-59.49822000
69.47517395,-54.38980000
69.52285767,-52.34241000
69.57054138,-56.04603000
69.61822510,-65.15569000
69.66590881,-56.19200000
69.71359253,-55.79296000
69.76127625,-64.47552000
69.80895996,-60.28757000
69.85664368,-58.39278000
69.90432739,-62.54039000
69.95201111,-59.28888000
69.99969482,-55.59686000
70.04737854,-58.83285000
70.09506226,-64.69788000
70.14274597,-58.68469000
70.19042969,-70.29074000
70.23811340,-57.29689000
70.28579712,-63.21503000
70.33348083,-54.07094000
70.38116455,-52.56006000
70.42884827,-59.24100000
70.47653198,-65.75776000
70.52421570,-64.23505000
70.57189941,-67.70694000
70.61958313,-57.52696000
70.66726685,-54.98489000
70.71495056,-58.89661000
70.76263428,-59.83699000
70.81031799,-60.82865000
70.85800171,-64.43140000
70.90568542,-58.25716000
70.95336914,-70.64527000
71.00105286,-56.24069000
71.04873657,-54.30038000
71.09642029,-51.53896000
71.14410400,-52.00460000
71.19178772,-57.65675000
71.23947144,-61.91668000
71.28715515,-69.49014000
71.33483887,-67.59877000
71.38252258,-61.57150000
71.43020630,-55.68371000
71.47789001,-53.41089000
71.52557373,-60.85360000
71.57325745,-57.37136000
71.62094116,-56.18840000
71.66862488,-59.24402000
71.71630859,-58.60999000
71.76399231,-50.36550000
71.81167603,-50.59966000
71.85935974,-53.18628000
71.90704346,-59.68699000
71.95472717,-59.92591000
72.00241089,-66.34679000
72.05009460,-57.95985000
72.09777832,-54.20247000
72.14546204,-56.40152000
72.19314575,-61.60824000
72.24082947,-66.18794000
72.28851318,-59.59412000
72.33619690,-57.27964000
72.38388062,-62.44944000
72.43156433,-70.76902000
72.47924805,-59.50725000
72.52693176,-63.31509000
72.57461548,-67.04898000
72.62229919,-63.03763000
72.66998291,-61.89721000
72.71766663,-52.49982000
72.76535034,-52.01468000
72.81303406,-62.26811000
72.86071777,-59.03779000
72.90840149,-54.65577000
72.95608521,-56.13231000
73.00376892,-62.02085000
73.05145264,-62.69598000
73.09913635,-58.54262000
73.14682007,-67.88388000
73.19450378,-58.74304000
73.24218750,-52.66032000
73.28987122,-51.72590000
73.33755493,-57.22568000
73.38523865,-57.93790000
73.43292236,-52.91336000
73.48060608,-56.21424000
73.52828979,-73.57858000
73.57597351,-56.67922000
73.62365723,-53.50722000
73.67134094,-56.32199000
73.71902466,-58.02007000
73.76670837,-57.66899000
73.81439209,-65.04849000
73.86207581,-68.73962000
73.90975952,-59.44720000
73.95744324,-66.89343000
74.00512695,-70.73358000
74.05281067,-61.74707000
74.10049438,-52.72525000
74.14817810,-52.71923000
74.19586182,-56.11881000
74.24354553,-56.95633000
74.29122925,-55.92753000
74.33891296,-57.54203000
74.38659668,-59.41384000
74.43428040,-60.82111000
74.48196411,-59.84853000
74.52964783,-60.12387000
74.57733154,-73.39451000
74.62501526,-58.80412000
74.67269897,-57.79288000
74.72038269,-59.69209000
74.76806641,-64.03812000
74.81575012,-65.80072000
74.86343384,-58.30988000
74.91111755,-62.54087000
74.95880127,-62.89363000
75.00648499,-61.07182000
75.05416870,-59.47783000
75.10185242,-57.38670000
75.14953613,-60.14790000
75.19721985,-57.58743000
75.24490356,-57.66142000
75.29258728,-60.49401000
75.34027100,-59.87043000
75.38795471,-53.43473000
75.43563843,-50.17913000
75.48332214,-49.03036000
75.53100586,-51.50162000
75.57868958,-68.55875000
75.62637329,-51.94644000
75.67405701,-53.27237000
75.72174072,-57.07920000
75.76942444,-52.33834000
75.81710815,-57.47425000
75.86479187,-78.84978000
75.91247559,-72.71258000
75.96015930,-62.08454000
76.00784302,-53.62068000
76.05552673,-50.95837000
76.10321045,-49.21323000
76.15089417,-50.57602000
76.19857788,-57.51463000
76.24626160,-63.46355000
76.29394531,-58.31316000
76.34162903,-69.07973000
76.38931274,-57.32697000
76.43699646,-54.41899000
76.48468018,-56.78271000
76.53236389,-64.77658000
76.58004761,-55.35901000
76.62773132,-51.68633000
76.67541504,-52.15241000
76.72309875,-58.31448000
76.77078247,-58.27060000
76.81846619,-60.23723000
76.86614990,-56.97535000
76.91383362,-51.79251000
76.96151733,-52.89762000
77.00920105,-57.72267000
77.05688477,-64.04315000
77.10456848,-67.13553000
77.15225220,-54.14502000
77.19993591,-53.34628000
77.24761963,-55.73258000
77.29530334,-54.16552000
77.34298706,-59.85111000
77.39067078,-70.80136000
77.43835449,-64.47623000
77.48603821,-63.15577000
77.53372192,-58.22477000
77.58140564,-58.35194000
77.62908936,-51.51904000
77.67677307,-51.13642000
77.72445679,-52.56647000
77.77214050,-52.35649000
77.81982422,-54.61372000
77.86750793,-57.42774000
77.91519165,-62.38916000
77.96287537,-61.42458000
78.01055908,-72.00719000
78.05824280,-64.17740000
78.10592651,-61.39938000
78.15361023,-54.47301000
78.20129395,-58.03563000
78.24897766,-58.66018000
78.29666138,-52.87677000
78.34434509,-51.91797000
78.39202881,-54.56044000
78.43971252,-56.53459000
78.48739624,-57.51816000
78.53507996,-68.12859000
78.58276367,-60.55307000
78.63044739,-56.16391000
78.67813110,-53.27693000
78.72581482,-53.47637000
78.77349854,-55.04050000
78.82118225,-52.58083000
78.86886597,-51.73761000
78.91654968,-59.34474000
78.96423340,-64.79063000
79.01191711,-57.54426000
79.05960083,-56.44100000
79.10728455,-58.18327000
79.15496826,-57.47512000
79.20265198,-53.21851000
79.25033569,-51.41190000
79.29801941,-52.81259000
79.34570313,-58.52930000
79.39338684,-66.37788000
79.44107056,-53.37838000
79.48875427,-51.80275000
79.53643799,-56.21651000
79.58412170,-63.53344000
79.63180542,-69.24161000
79.67948914,-67.45667000
79.72717285,-61.22075000
79.77485657,-51.84961000
79.82254028,-48.41918000
79.87022400,-47.97062000
79.91790771,-52.29929000
79.96559143,-68.16621000
80.01327515,-56.73969000
80.06095886,-56.04286000
80.10864258,-54.07425000
80.15632629,-52.69072000
80.20401001,-56.66441000
80.25169373,-57.49768000
80.29937744,-55.54008000
80.34706116,-53.38206000
80.39474487,-54.07256000
80.44242859,-54.45128000
80.49011230,-56.07642000
80.53779602,-55.88677000
80.58547974,-60.24339000
80.63316345,-64.51783000
80.68084717,-53.17177000
80.72853088,-49.74823000
80.77621460,-49.80956000
80.82389832,-52.86087000
80.87158203,-54.48282000
80.91926575,-56.02478000
80.96694946,-67.83606000
81.01463318,-54.10537000
81.06231689,-51.86379000
81.11000061,-53.68554000
81.15768433,-62.58368000
81.20536804,-58.25447000
81.25305176,-52.26990000
81.30073547,-52.44614000
81.34841919,-53.20753000
81.39610291,-53.86225000
81.44378662,-57.07388000
81.49147034,-63.51760000
81.53915405,-64.99245000
81.58683777,-56.40332000
81.63452148,-54.68071000
81.68220520,-61.81752000
81.72988892,-64.29875000
81.77757263,-59.78490000
81.82525635,-55.46678000
81.87294006,-53.86940000
81.92062378,-58.62404000
81.96830750,-55.47658000
82.01599121,-53.62283000
82.06367493,-52.12976000
82.11135864,-56.62947000
82.15904236,-75.53560000
82.20672607,-67.35490000
82.25440979,-66.63390000
82.30209351,-63.35075000
82.34977722,-63.35335000
82.39746094,-49.94911000
82.44514465,-47.02825000
82.49282837,-50.22240000
82.54051208,-55.39829000
82.58819580,-54.81784000
82.63587952,-53.42175000
82.68356323,-54.98719000
82.73124695,-61.63640000
82.77893066,-56.54494000
82.82661438,-53.77573000
82.87429810,-58.95345000
82.92198181,-65.55949000
82.96966553,-63.84305000
83.01734924,-63.42691000
83.06503296,-65.68906000
83.11271667,-65.22861000
83.16040039,-63.01613000
83.20808411,-58.82243000
83.25576782,-56.93473000
83.30345154,-56.40909000
83.35113525,-62.40829000
83.39881897,-59.51996000
83.44650269,-53.42554000
83.49418640,-49.82166000
83.54187012,-49.17844000
83.58955383,-53.77068000
83.63723755,-58.36054000
83.68492126,-56.12752000
83.73260498,-61.75469000
83.78028870,-62.49211000
83.82797241,-60.45292000
83.87565613,-60.46043000
83.92333984,-59.35162000
83.97102356,-59.81978000
84.01870728,-61.75063000
84.06639099,-52.06498000
84.11407471,-53.58385000
84.16175842,-55.97080000
84.20944214,-56.30878000
84.25712585,-62.47845000
84.30480957,-63.31802000
84.35249329,-75.56354000
84.40017700,-58.51620000
84.44786072,-56.45605000
84.49554443,-59.24294000
84.54322815,-57.54833000
84.59091187,-56.95279000
84.63859558,-55.11642000
84.68627930,-60.25363000
84.73396301,-82.58363000
84.78164673,-74.86709000
84.82933044,-61.26262000
84.87701416,-60.85627000
84.92469788,-77.84474000
84.97238159,-59.06793000
85.02006531,-56.33966000
85.06774902,-61.90920000
85.11543274,-55.97353000
85.16311646,-50.14133000
85.21080017,-52.32525000
85.25848389,-54.27186000
85.30616760,-52.40840000
85.35385132,-52.58031000
85.40153503,-55.69212000
85.44921875,-67.61216000
85.49690247,-67.08180000
85.54458618,-52.69219000
85.59226990,-49.74640000
85.63995361,-52.12907000
85.68763733,-55.70190000
85.73532104,-63.07981000
85.78300476,-56.33812000
85.83068848,-55.03578000
85.87837219,-65.79095000
85.92605591,-58.21542000
85.97373962,-64.89195000
86.02142334,-59.05625000
86.06910706,-55.32876000
86.11679077,-54.29496000
86.16447449,-57.40121000
86.21215820,-68.90685000
86.25984192,-62.24920000
86.30752563,-69.13675000
86.35520935,-63.26954000
86.40289307,-56.08083000
86.45057678,-61.41933000
86.49826050,-64.37885000
86.54594421,-65.47517000
86.59362793,-58.08175000
86.64131165,-56.43267000
86.68899536,-62.27974000
86.73667908,-63.16158000
86.78436279,-65.16656000
86.83204651,-61.90659000
86.87973022,-63.85479000
86.92741394,-55.24788000
86.97509766,-53.48976000
87.02278137,-54.51344000
87.07046509,-54.02253000
87.11814880,-59.73340000
87.16583252,-72.41560000
87.21351624,-64.25800000
87.26119995,-62.37698000
87.30888367,-69.41807000
87.35656738,-63.09671000
87.40425110,-54.54120000
87.45193481,-54.51506000
87.49961853,-58.40232000
87.54730225,-61.43307000
87.59498596,-76.18752000
87.64266968,-67.63129000
87.69035339,-64.08349000
87.73803711,-59.99532000
87.78572083,-65.32874000
87.83340454,-60.15075000
87.88108826,-57.82923000
87.92877197,-58.56494000
87.97645569,-56.81224000
88.02413940,-62.20881000
88.07182312,-59.93097000
88.11950684,-58.75768000
88.16719055,-53.56714000
88.21487427,-49.13887000
88.26255798,-49.56963000
88.31024170,-54.84825000
88.35792542,-70.94193000
88.40560913,-57.18365000
88.45329285,-58.45102000
88.50097656,-59.38186000
88.54866028,-60.56699000
88.59634399,-60.77216000
88.64402771,-55.53582000
88.69171143,-52.62256000
88.73939514,-55.88990000
88.78707886,-55.24094000
88.83476257,-51.76193000
88.88244629,-55.88821000
88.93013000,-66.52759000
88.97781372,-58.11566000
89.02549744,-52.21279000
89.07318115,-53.17482000
89.12086487,-55.59738000
89.16854858,-51.94245000
89.21623230,-51.41335000
89.26391602,-52.99987000
89.31159973,-55.58598000
89.35928345,-56.81283000
89.40696716,-58.17250000
89.45465088,-54.70004000
89.50233459,-53.13310000
89.55001831,-54.86390000
89.59770203,-51.43657000
89.64538574,-49.18984000
89.69306946,-51.75898000
89.74075317,-60.51289000
89.78843689,-63.81096000
89.83612061,-62.65209000
89.88380432,-63.51359000
89.93148804,-60.28459000
89.97917175,-59.22524000
90.02685547,-60.44683000
90.07453918,-54.60975000
90.12222290,-52.98407000
90.16990662,-53.73510000
90.21759033,-53.27997000
90.26527405,-56.18161000
90.31295776,-76.15346000
90.36064148,-57.17892000
90.40832520,-58.49916000
90.45600891,-71.59753000
90.50369263,-63.87943000
90.55137634,-63.38068000
90.59906006,-59.26878000
90.64674377,-55.11842000
90.69442749,-61.07143000
90.74211121,-71.81434000
90.78979492,-73.41592000
90.83747864,-61.13988000
90.88516235,-56.23539000
90.93284607,-55.17744000
90.98052979,-60.70779000
91.02821350,-56.42340000
91.07589722,-54.71500000
91.12358093,-60.40419000
91.17126465,-57.79805000
91.21894836,-57.27739000
91.26663208,-66.00670000
91.31431580,-57.62901000
91.36199951,-55.63250000
91.40968323,-55.67556000
91.45736694,-57.46698000
91.50505066,-56.80461000
91.55273438,-54.95848000
91.60041809,-57.04398000
91.64810181,-64.23042000
91.69578552,-58.88047000
91.74346924,-53.82839000
91.79115295,-50.87962000
91.83883667,-50.19767000
91.88652039,-51.01694000
91.93420410,-51.09610000
91.98188782,-54.92990000
92.02957153,-53.87992000
92.07725525,-52.18017000
92.12493896,-55.91099000
92.17262268,-56.11700000
92.22030640,-53.77906000
92.26799011,-55.57660000
92.31567383,-59.62806000
92.36335754,-61.60633000
92.41104126,-55.06710000
92.45872498,-50.94585000
92.50640869,-51.01768000
92.55409241,-56.43516000
92.60177612,-62.48958000
92.64945984,-65.61263000
92.69714355,-63.69478000
92.74482727,-56.15907000
92.79251099,-53.27381000
92.84019470,-50.77446000
92.88787842,-49.96315000
92.93556213,-52.12061000
92.98324585,-51.31289000
93.03092957,-50.51530000
93.07861328,-53.60125000
93.12629700,-53.99267000
93.17398071,-55.49539000
93.22166443,-59.57051000
93.26934814,-54.51915000
93.31703186,-54.10372000
93.36471558,-54.63609000
93.41239929,-57.23052000
93.46008301,-63.63049000
93.50776672,-76.80944000
93.55545044,-69.04285000
93.60313416,-57.78683000
93.65081787,-57.92013000
93.69850159,-60.76410000
93.74618530,-76.73100000
93.79386902,-57.56760000
93.84155273,-56.88739000
93.88923645,-58.15193000
93.93692017,-64.08814000
93.98460388,-60.96478000
94.03228760,-59.57995000
94.07997131,-70.82839000
94.12765503,-57.70037000
94.17533875,-61.02977000
94.22302246,-62.48739000
94.27070618,-55.99355000
94.31838989,-51.69433000
94.36607361,-49.51297000
94.41375732,-49.86263000
94.46144104,-53.03070000
94.50912476,-68.51145000
94.55680847,-57.88490000
94.60449219,-55.55700000
94.65217590,-59.32940000
94.69985962,-60.38428000
94.74754333,-61.41621000
94.79522705,-60.82693000
94.84291077,-61.35198000
94.89059448,-76.20942000
94.93827820,-64.64362000
94.98596191,-74.77069000
95.03364563,-63.10381000
95.08132935,-64.48485000
95.12901306,-63.44368000
95.17669678,-56.89634000
95.22438049,-55.53376000
95.27206421,-63.44670000
95.31974792,-60.99153000
95.36743164,-58.21548000
95.41511536,-53.82505000
95.46279907,-54.24749000
95.51048279,-54.20428000
95.55816650,-57.13844000
95.60585022,-58.39996000
95.65353394,-65.78065000
95.70121765,-68.63231000
95.74890137,-60.30899000
95.79658508,-54.97970000
95.84426880,-52.18353000
95.89195251,-54.86307000
95.93963623,-62.70138000
95.98731995,-57.66693000
96.03500366,-55.99086000
96.08268738,-53.87352000
96.13037109,-55.27647000
96.17805481,-58.79614000
96.22573853,-61.62014000
96.27342224,-67.55061000
96.32110596,-62.65919000
96.36878967,-56.92447000
96.41647339,-56.09550000
96.46415710,-59.68747000
96.51184082,-66.12805000
96.55952454,-61.51355000
96.60720825,-68.35788000
96.65489197,-57.02164000
96.70257568,-57.61948000
96.75025940,-54.89058000
96.79794312,-51.61119000
96.84562683,-54.20926000
96.89331055,-62.57067000
96.94099426,-82.59215000
96.98867798,-61.17282000
97.03636169,-61.40057000
97.08404541,-62.57907000
97.13172913,-56.96686000
97.17941284,-58.58636000
97.22709656,-62.61261000
97.27478027,-52.83021000
97.32246399,-53.61069000
97.37014771,-54.48473000
97.41783142,-56.07806000
97.46551514,-62.29686000
97.51319885,-76.17183000
97.56088257,-62.24183000
97.60856628,-57.94207000
97.65625000,-56.57024000
97.70393372,-54.75465000
97.75161743,-52.13743000
97.79930115,-55.69381000
97.84698486,-62.86707000
97.89466858,-56.36614000
97.94235229,-50.23158000
97.99003601,-51.65607000
98.03771973,-60.81130000
98.08540344,-66.50552000
98.13308716,-60.92282000
98.18077087,-69.30371000
98.22845459,-60.38659000
98.27613831,-54.91642000
98.32382202,-55.66531000
98.37150574,-59.17027000
98.41918945,-52.44494000
98.46687317,-49.37809000
98.51455688,-50.38193000
98.56224060,-56.19305000
98.60992432,-60.97790000
98.65760803,-53.72650000
98.70529175,-52.28505000
98.75297546,-57.89637000
98.80065918,-64.82015000
98.84834290,-62.41497000
98.89602661,-62.25895000
98.94371033,-58.38185000
98.99139404,-59.42886000
99.03907776,-55.10717000
99.08676147,-47.92687000
99.13444519,-46.36110000
99.18212891,-47.46763000
99.22981262,-49.11456000
99.27749634,-51.27519000
99.32518005,-51.40973000
99.37286377,-50.07759000
99.42054749,-52.62636000
99.46823120,-64.57014000
99.51591492,-82.34203000
99.56359863,-60.24217000
99.61128235,-54.77452000
99.65896606,-55.42030000
99.70664978,-58.81129000
99.75433350,-63.27557000
99.80201721,-62.55107000
99.84970093,-64.94054000
99.89738464,-66.58952000
99.94506836,-54.50506000
99.99275208,-54.17719000
100.04043579,-63.07417000
100.08811951,-64.56439000
100.13580322,-71.11552000
100.18348694,-60.33495000
100.23117065,-57.99968000
100.27885437,-59.47996000
100.32653809,-65.74893000
100.37422180,-59.42265000
100.42190552,-61.31329000
100.46958923,-70.67491000
100.51727295,-64.11955000
100.56495667,-59.31910000
100.61264038,-55.36517000
100.66032410,-53.15386000
100.70800781,-55.71098000
100.75569153,-64.85509000
100.80337524,-61.18891000
100.85105896,-56.16776000
100.89874268,-58.15376000
100.94642639,-64.08030000
100.99411011,-60.80627000
101.04179382,-55.42532000
101.08947754,-53.15911000
101.13716125,-53.48271000
101.18484497,-57.43579000
101.23252869,-58.37147000
101.28021240,-52.09293000
101.32789612,-51.94765000
101.37557983,-56.13145000
101.42326355,-54.29389000
101.47094727,-52.99281000
101.51863098,-60.91004000
101.56631470,-61.19761000
101.61399841,-61.27411000
101.66168213,-64.60731000
101.70936584,-57.01580000
101.75704956,-55.59021000
101.80473328,-58.58955000
101.85241699,-52.99570000
101.90010071,-55.92769000
101.94778442,-62.60394000
101.99546814,-62.53982000
102.04315186,-61.07501000
102.09083557,-69.69189000
102.13851929,-60.57033000
102.18620300,-59.24343000
102.23388672,-56.97213000
102.28157043,-62.82253000
102.32925415,-56.06273000
102.37693787,-53.80345000
