Frequency;Channel A
(kHz);(dBu)

11,63482666;-47,03642000
11,68251038;-48,57607000
11,73019409;-53,02224000
11,77787781;-53,36111000
11,82556152;-58,86248000
11,87324524;-56,14274000
11,92092896;-58,64566000
11,96861267;-64,94618000
12,01629639;-57,93060000
12,06398010;-60,15123000
12,11166382;-56,03532000
12,15934753;-51,98797000
12,20703125;-50,29769000
12,25471497;-47,01616000
12,30239868;-44,88899000
12,35008240;-47,96887000
12,39776611;-56,36582000
12,44544983;-56,84986000
12,49313354;-55,25805000
12,54081726;-53,41771000
12,58850098;-51,83211000
12,63618469;-52,64349000
12,68386841;-56,59577000
12,73155212;-67,95518000
12,77923584;-60,34420000
12,82691956;-63,51104000
12,87460327;-51,80225000
12,92228699;-50,24841000
12,96997070;-50,35962000
13,01765442;-50,29327000
13,06533813;-52,37206000
13,11302185;-60,33859000
13,16070557;-56,78066000
13,20838928;-49,61247000
13,25607300;-50,18941000
13,30375671;-52,74965000
13,35144043;-47,89246000
13,39912415;-46,14424000
13,44680786;-47,69869000
13,49449158;-49,78555000
13,54217529;-50,54267000
13,58985901;-49,48361000
13,63754272;-48,86297000
13,68522644;-49,12426000
13,73291016;-49,42226000
13,78059387;-51,60484000
13,82827759;-60,33289000
13,87596130;-62,31838000
13,92364502;-59,63634000
13,97132874;-64,56656000
14,01901245;-50,93534000
14,06669617;-48,77327000
14,11437988;-52,89465000
14,16206360;-56,04415000
14,20974731;-50,29550000
14,25743103;-47,16331000
14,30511475;-48,92437000
14,35279846;-53,71214000
14,40048218;-53,75964000
14,44816589;-48,58673000
14,49584961;-47,71552000
14,54353333;-50,61828000
14,59121704;-59,51962000
14,63890076;-56,95365000
14,68658447;-53,07312000
14,73426819;-57,96367000
14,78195190;-58,83170000
14,82963562;-51,61124000
14,87731934;-51,88491000
14,92500305;-61,30108000
14,97268677;-56,82663000
15,02037048;-60,80009000
15,06805420;-55,27705000
15,11573792;-62,55517000
15,16342163;-53,63767000
15,21110535;-55,51119000
15,25878906;-63,31905000
15,30647278;-55,52528000
15,35415649;-60,06244000
15,40184021;-66,85800000
15,44952393;-54,43222000
15,49720764;-52,26781000
15,54489136;-53,75916000
15,59257507;-55,05892000
15,64025879;-57,92648000
15,68794250;-58,52575000
15,73562622;-58,12791000
15,78330994;-54,75111000
15,83099365;-52,35016000
15,87867737;-61,07862000
15,92636108;-60,11619000
15,97404480;-58,46546000
16,02172852;-63,15723000
16,06941223;-59,79863000
16,11709595;-57,87892000
16,16477966;-53,94954000
16,21246338;-54,78032000
16,26014709;-59,23016000
16,30783081;-66,37520000
16,35551453;-63,94296000
16,40319824;-59,36594000
16,45088196;-56,30450000
16,49856567;-70,16589000
16,54624939;-63,78439000
16,59393311;-60,16525000
16,64161682;-58,45469000
16,68930054;-57,99652000
16,73698425;-61,40487000
16,78466797;-62,67807000
16,83235168;-60,02932000
16,88003540;-58,50487000
16,92771912;-54,67427000
16,97540283;-51,69427000
17,02308655;-52,09611000
17,07077026;-54,35618000
17,11845398;-53,84131000
17,16613770;-63,31216000
17,21382141;-52,48436000
17,26150513;-53,18810000
17,30918884;-60,76480000
17,35687256;-58,92136000
17,40455627;-74,07140000
17,45223999;-69,05961000
17,49992371;-56,44227000
17,54760742;-51,64616000
17,59529114;-50,00502000
17,64297485;-50,03096000
17,69065857;-48,70001000
17,73834229;-47,61849000
17,78602600;-47,77020000
17,83370972;-47,57695000
17,88139343;-50,37888000
17,92907715;-54,86105000
17,97676086;-56,21987000
18,02444458;-58,77143000
18,07212830;-66,12197000
18,11981201;-64,95408000
18,16749573;-59,22952000
18,21517944;-54,52804000
18,26286316;-54,35272000
18,31054688;-59,93161000
18,35823059;-62,91021000
18,40591431;-54,85948000
18,45359802;-50,63839000
18,50128174;-51,82861000
18,54896545;-60,63337000
18,59664917;-64,50196000
18,64433289;-59,25124000
18,69201660;-51,10630000
18,73970032;-53,38708000
18,78738403;-61,61956000
18,83506775;-65,44408000
18,88275146;-53,13467000
18,93043518;-51,70475000
18,97811890;-57,50620000
19,02580261;-56,06562000
19,07348633;-56,87702000
19,12117004;-62,80812000
19,16885376;-53,11567000
19,21653748;-50,42931000
19,26422119;-49,68337000
19,31190491;-54,22436000
19,35958862;-52,26658000
19,40727234;-49,52953000
19,45495605;-51,22357000
19,50263977;-54,60153000
19,55032349;-55,38861000
19,59800720;-58,88085000
19,64569092;-55,49322000
19,69337463;-53,36132000
19,74105835;-63,54460000
19,78874207;-65,52754000
19,83642578;-55,36461000
19,88410950;-54,68626000
19,93179321;-59,01982000
19,97947693;-59,01012000
20,02716064;-60,35962000
20,07484436;-53,50092000
20,12252808;-53,64868000
20,17021179;-59,30528000
20,21789551;-58,26994000
20,26557922;-53,19158000
20,31326294;-56,60966000
20,36094666;-59,94977000
20,40863037;-51,04775000
20,45631409;-51,36776000
20,50399780;-54,96616000
20,55168152;-55,60345000
20,59936523;-58,50792000
20,64704895;-65,43919000
20,69473267;-66,98802000
20,74241638;-58,58630000
20,79010010;-65,12170000
20,83778381;-57,37910000
20,88546753;-58,31169000
20,93315125;-80,98767000
20,98083496;-60,07528000
21,02851868;-64,77371000
21,07620239;-54,12392000
21,12388611;-51,06403000
21,17156982;-49,91432000
21,21925354;-52,14955000
21,26693726;-52,57653000
21,31462097;-55,76629000
21,36230469;-68,36228000
21,40998840;-52,62094000
21,45767212;-58,03397000
21,50535583;-55,73482000
21,55303955;-56,23787000
21,60072327;-57,82008000
21,64840698;-52,23708000
21,69609070;-55,54874000
21,74377441;-55,46532000
21,79145813;-66,40186000
21,83914185;-61,37543000
21,88682556;-65,97519000
21,93450928;-68,49213000
21,98219299;-56,19660000
22,02987671;-52,45598000
22,07756042;-55,02377000
22,12524414;-63,45031000
22,17292786;-60,69458000
22,22061157;-52,19770000
22,26829529;-53,04155000
22,31597900;-58,21218000
22,36366272;-58,44665000
22,41134644;-58,53443000
22,45903015;-60,68306000
22,50671387;-61,22843000
22,55439758;-72,68163000
22,60208130;-65,13861000
22,64976501;-56,16396000
22,69744873;-53,06271000
22,74513245;-55,04235000
22,79281616;-79,52415000
22,84049988;-54,74122000
22,88818359;-51,14034000
22,93586731;-50,84923000
22,98355103;-54,70586000
23,03123474;-71,71016000
23,07891846;-59,27358000
23,12660217;-58,78227000
23,17428589;-70,87811000
23,22196960;-53,56027000
23,26965332;-49,04639000
23,31733704;-51,50481000
23,36502075;-52,22657000
23,41270447;-50,20855000
23,46038818;-50,69828000
23,50807190;-51,13390000
