0_x,0_y
1.379918,33.969469
3.649019,64.618773
6.148319,99.082796
8.022794,130.948859
10.587864,162.650491
12.955622,196.884301
15.191837,228.487264
17.592480,259.991563
19.532726,294.028035
21.933369,325.400773
24.169584,357.628522
26.438685,391.664958
28.970870,422.478606
31.108429,455.627105
33.410415,489.137326
35.547974,519.063023
37.948617,552.836291
40.151947,585.063925
42.453933,615.778815
44.624377,650.341264
46.992135,682.272864
49.524320,713.546736
51.957848,747.056778
53.930979,778.790992
56.167195,810.097671
58.403410,844.955915
60.573854,875.111557
63.073154,907.733550
65.473797,940.815900
67.611355,971.234530
69.716029,1004.152385
72.083786,1037.037318
74.352887,1067.817579
76.424674,1068.014889
78.693775,1066.896803
81.094418,1064.693516
83.199091,1062.457344
85.764161,1063.739854
87.737292,1064.233128
89.841965,1064.825055
92.209723,1065.515638
94.281510,1066.041796
96.550611,1066.633724
99.115681,1066.929688
101.154583,1067.061227
103.390798,1067.653155
105.627013,1067.982004
107.863228,1068.606816
110.033672,1072.421462
112.138345,1072.684541
114.604759,1071.237606
116.775203,1069.297399
119.208731,1066.107566
121.280518,1064.134473
123.418077,1062.720423
125.687177,1062.654653
127.824735,1062.194265
130.060950,1063.115042
132.395822,1065.680062
134.401838,1066.008911
136.703824,1066.370645
138.808496,1066.600839
141.176253,1066.798148
143.478239,1067.159882
145.582912,1067.653155
147.753355,1068.343737
150.153997,1069.363168
151.831158,1070.777218
154.363343,1071.500685
156.500901,1069.494708
158.737115,1068.606816
161.236414,1067.554500
163.143773,1066.074681
165.248446,1066.666609
167.287347,1066.535069
169.819531,1064.923710
171.792662,1064.627746
174.061761,1064.496207
176.330861,1063.706970
178.764389,1063.706970
180.869061,1063.904279
183.039504,1063.443890
184.913978,1063.016387
187.018650,1063.345236
189.649490,1062.819078
191.787048,1062.588884
194.286346,1062.917732
196.193705,1062.720423
198.397034,1062.490229
200.567477,1062.588884
202.869462,1062.358689
205.105676,1062.161380
206.914378,1062.358689
209.249249,1062.292920
211.649890,1062.194265
214.050531,1062.227150
215.826348,1062.062725
218.161218,1061.931186
220.594745,1062.029841
222.600760,1061.931186
224.804089,1061.865416
227.336272,1061.996956
229.309401,1061.996956
231.578500,1061.898301
233.518744,1061.964071
235.787843,1061.766761
238.089828,1061.799646
240.358927,1061.964071
242.364941,1061.832531
244.634040,1061.865416
246.870254,1061.931186
248.843383,1061.799646
251.112482,1061.700992
253.348695,1061.865416
255.420480,1061.865416
257.459381,1061.700992
259.892906,1061.766761
261.767379,1061.865416
264.102249,1061.799646
266.305576,1061.832531
268.212934,1061.832531
270.580689,1061.865416
270.613574,1061.898301
267.851194,1061.931186
265.154584,1061.931186
262.194890,1061.898301
259.432510,1062.029841
256.933213,1061.898301
254.335259,1061.898301
251.638649,1061.996956
248.942039,1061.865416
246.015231,1061.832531
243.614590,1061.996956
241.016636,1061.964071
238.385797,1061.931186
235.787843,1062.029841
233.354317,1062.095610
230.756363,1062.095610
228.125523,1062.227150
225.659111,1062.260035
223.094043,1062.161380
220.496089,1062.227150
217.996791,1062.260035
215.530379,1062.358689
213.096852,1062.654653
210.498898,1062.523114
207.670745,1062.490229
205.401645,1062.621768
203.066775,1062.819078
200.699019,1062.819078
198.166835,1063.147927
195.700423,1063.246581
192.872270,1063.411006
190.570284,1063.575430
188.169643,1063.345236
185.834772,1063.674085
183.335474,1064.561976
180.507320,1064.430437
178.271106,1065.022365
176.002006,1065.515638
173.436937,1065.515638
171.167837,1065.581408
168.635653,1066.863918
166.465210,1066.831033
163.735712,1067.291421
161.400841,1069.363168
158.868657,1070.810103
156.566672,1071.270491
154.494885,1072.717425
151.699616,1072.914735
149.594944,1072.717425
146.865446,1071.796649
144.695003,1067.620270
142.162818,1067.028342
139.795062,1066.535069
137.460190,1065.811602
135.289747,1065.055250
132.527364,1064.594861
130.554233,1064.167358
127.857621,1063.706970
125.522749,1062.884848
123.286534,1063.016387
120.951663,1065.449868
118.583906,1069.067205
116.479233,1071.697994
114.078591,1073.112044
111.447749,1073.408008
109.079992,1073.112044
106.613579,1071.697994
104.541791,1069.494708
101.976721,1067.949119
99.872048,1066.535069
97.438520,1066.304875
95.070763,1065.581408
92.834547,1065.121019
90.335248,1064.331782
88.164804,1063.871394
85.731276,1063.279466
83.527946,1062.687538
81.094418,1062.819078
78.989745,1065.449868
76.391789,1073.013389
74.122688,1074.197245
71.787816,1056.834029
69.617372,1023.587385
67.414042,991.886296
65.013399,959.461702
62.875841,924.800890
60.508083,893.099696
58.140326,859.524020
55.246400,825.816770
53.075956,794.510105
51.168596,761.394727
48.767953,728.016238
46.597509,695.098114
43.999553,662.377277
41.861994,628.604085
39.264038,595.948969
37.258021,562.373042
34.988920,529.454800
32.719819,496.799622
30.220520,463.651144
28.050075,430.075139
25.583661,398.143389
23.380331,364.238498
20.946803,331.780553
18.579046,299.092398
16.638800,265.319011
14.073729,232.597951
12.034827,200.008423
9.634184,165.544415
7.134885,133.513929
4.964440,100.069361
2.465141,66.032850
0.130269,33.903698
-2.073061,1.643003
-4.407933,-33.807588
-6.644148,-65.476341
-9.110562,-98.920910
-11.346778,-134.075520
-13.681650,-166.895253
-16.016522,-201.129056
-18.548707,-235.099766
-20.686265,-268.906038
-23.086908,-303.106924
-25.257353,-337.176256
-27.789538,-369.338217
-29.894211,-402.947123
-32.097541,-436.292930
-34.596840,-466.415951
-36.898826,-497.624173
-39.036385,-529.029690
-41.634341,-561.125780
-44.166526,-593.254734
-46.008115,-626.205799
-48.408758,-659.222609
-50.677858,-691.811885
-52.979845,-724.762871
-55.380487,-757.516519
-57.846901,-790.533218
-60.214658,-823.681427
-62.549530,-856.402097
-64.456890,-889.254274
-67.120617,-922.040647
-69.291061,-955.024294
-71.691704,-988.007904
-73.829262,-1020.958590
-76.295676,-1048.812084
-78.696319,-1065.517589
-80.669449,-1065.517589
-83.135863,-1065.517589
-85.108994,-1065.517589
-87.509636,-1065.517589
-90.239134,-1065.517589
-92.442464,-1065.517589
-94.580022,-1065.517589
-96.882008,-1065.517589
-99.183994,-1065.517589
-101.190010,-1065.517589
-103.787965,-1065.517589
-106.122837,-1065.517589
-108.424823,-1065.517589
-110.825465,-1065.517589
-113.127451,-1065.517589
-115.100581,-1065.517589
-117.303911,-1065.517589
-119.704553,-1065.517589
-122.105195,-1065.517589
-124.374295,-1065.517589
-126.709166,-1065.517589
-128.978266,-1065.517589
-131.017168,-1065.517589
-133.154726,-1065.517589
-135.456711,-1065.517589
-137.824468,-1065.517589
-140.192224,-1065.517589
-142.362668,-1065.517589
-144.927737,-1065.517589
-146.900867,-1065.517589
-149.301509,-1065.517589
-151.636380,-1065.517589
-153.971251,-1065.517589
-155.911496,-1065.517589
-158.476565,-1065.517589
-160.548351,-1065.517589
-163.113421,-1065.517589
-165.415406,-1065.517589
-167.520078,-1065.517589
-169.789177,-1065.517589
-172.124048,-1065.517589
-174.327376,-1065.517589
-176.728018,-1065.517589
-178.799804,-1065.517589
-181.036018,-1065.517589
-183.370888,-1065.517589
-185.935957,-1065.517589
-188.270827,-1065.517589
-190.408385,-1065.517589
-192.677484,-1065.517589
-194.782156,-1065.517589
-196.985484,-1065.517589
-199.287468,-1065.517589
-201.852537,-1065.517589
-204.187407,-1065.517589
-206.489391,-1065.517589
-208.626948,-1065.517589
-211.027589,-1065.517589
-213.099375,-1065.517589
-215.236932,-1065.517589
-217.834885,-1065.517589
-220.005328,-1065.517589
-222.340197,-1065.517589
-224.675067,-1065.517589
-227.009936,-1065.517589
-229.311920,-1065.517589
-231.581019,-1065.517589
-233.850117,-1065.517589
-236.152101,-1065.517589
-238.881596,-1065.517589
-240.986267,-1065.517589
-242.926511,-1065.517589
-245.294265,-1065.517589
-247.596249,-1065.517589
-250.029774,-1065.517589
-252.265987,-1065.517589
-254.567970,-1065.517589
-256.968610,-1065.517589
-259.204823,-1065.517589
-261.769890,-1065.517589
-264.038988,-1065.517589
-266.110773,-1065.517589
-268.610069,-1065.517589
-270.681853,-1065.517589
-273.477119,-1065.517589
-273.279806,-1065.517589
-270.057029,-1065.517589
-267.491963,-1065.517589
-264.762468,-1065.517589
-262.164516,-1065.517589
-259.336365,-1065.517589
-256.837068,-1065.517589
-254.173345,-1065.517589
-251.739819,-1065.517589
-248.780126,-1065.517589
-246.247944,-1065.517589
-243.617106,-1065.517589
-241.052038,-1065.517589
-238.684283,-1065.517589
-236.086330,-1065.517589
-233.619919,-1065.517589
-230.890424,-1065.517589
-228.456898,-1065.517589
-225.760288,-1065.517589
-223.425418,-1065.517589
-220.991892,-1065.517589
-218.624137,-1065.517589
-215.993298,-1065.517589
-213.296688,-1065.517589
-210.863161,-1065.517589
-208.561177,-1065.517589
-205.897452,-1065.517589
-203.825666,-1065.517589
-201.161941,-1065.517589
-198.596873,-1065.517589
-196.327774,-1065.517589
-193.729820,-1065.517589
-191.296293,-1065.517589
-188.764110,-1065.517589
-186.495011,-1065.517589
-184.258797,-1065.517589
-181.496415,-1065.517589
-179.424629,-1065.517589
-176.629361,-1065.517589
-174.623346,-1065.517589
-171.893849,-1065.517589
-169.789177,-1065.517589
-167.289879,-1065.517589
-165.020780,-1065.517589
-162.291283,-1065.517589
-160.120840,-1065.517589
-157.753084,-1065.517589
-155.023587,-1065.517589
-153.149113,-1065.517589
-150.518273,-1065.517589
-148.150517,-1065.517589
-145.782760,-1065.517589
-143.513660,-1065.517589
-140.915705,-1065.517589
-138.811033,-1065.517589
-136.410391,-1065.517589
-134.272833,-1065.517589
-131.937962,-1065.517589
-129.537320,-1065.517589
-127.268220,-1065.517589
-124.703150,-1065.517589
-122.730020,-1065.517589
-120.395148,-1065.517589
-118.093163,-1065.517589
-115.725406,-1065.517589
-113.258993,-1065.517589
-111.055664,-1065.517589
-108.622136,-1065.517589
-106.418806,-1065.517589
-104.051050,-1065.517589
-101.716178,-1065.517589
-99.578620,-1065.517589
-97.210863,-1065.517589
-94.974648,-1065.517589
-92.606891,-1065.517589
-90.502218,-1065.517589
-88.331774,-1065.517589
-85.832475,-1065.517589
-83.727802,-1065.517589
-81.064076,-1065.517589
-79.058059,-1065.517589
-76.525875,-1065.517589
-74.322545,-1049.864399
-72.283643,-1018.163374
-69.850115,-986.758276
-67.581014,-956.175268
-65.311914,-923.553358
-63.009927,-892.279698
-60.839483,-861.006008
-58.669039,-829.370551
-56.334167,-798.162571
-54.097952,-767.283414
-51.763081,-734.858627
-49.724178,-701.874764
-47.093337,-670.403594
-45.218862,-635.676759
-42.818220,-600.357960
-40.483348,-567.275336
-38.312904,-534.850396
-36.010917,-501.767729
-33.577389,-469.342750
-31.472716,-437.509690
-29.203615,-405.084676
-26.967400,-372.955615
-24.829841,-340.596342
-22.527854,-308.368598
-19.962784,-276.403926
-17.890996,-244.505014
-15.621895,-212.014154
-13.319909,-179.687713
-10.985037,-148.314944
-8.946135,-115.988490
-6.940118,-83.760688
-4.407933,-51.434225
-1.941519,-18.910447
0.228925,13.021393
2.498026,45.446515
4.832898,77.608553
6.937571,109.573275
9.042245,141.965505
11.344231,174.259075
13.744874,206.125126
16.112632,238.944850
18.283076,271.041085
20.815261,303.203082
22.722621,334.674473
25.156150,368.151866
27.293708,400.280942
29.628580,433.692535
31.963452,465.788695
34.166782,497.621756
36.567425,530.967527
38.770755,563.195175
41.302940,595.817428
43.341842,628.636970
45.578057,660.831669
47.978700,693.223655
50.182030,726.931025
52.615559,759.158533
54.753117,791.649095
57.087989,823.777892
59.291319,856.268395
61.231565,888.725981
63.500666,921.545271
66.230164,953.147781
68.367722,985.539497
