793349.1724332451, 275.5000
793337.4755852643, 275.5000
793330.6410286317, 275.5000
793319.919794545, 302.3000
793313.0957566606, 302.3000
793300.4127760375, 302.3000
793293.583478779, 302.3000
793280.900498156, 302.3000
793269.1983908011, 302.3000
793261.3934796485, 302.3000
793251.6373407077, 302.3000
793255.5660931545, 333.6000
793261.4302952671, 333.6000
793265.364307088, 334.6000
793267.3418317466, 337.1000
793270.2949702992, 339.1000
793271.3179185602, 339.6000
793272.3145699507, 341.2000
793274.2973539834, 342.2500
793276.2801380161, 343.5000
793277.2873081547, 344.2000
793279.2700921874, 345.2000
793280.2667435779, 345.8000
793279.3489827988, 347.9000
793283.2882539937, 349.0000
793284.2796460101, 349.7000
793287.2380439369, 350.5000
793289.2208279696, 352.3000
793291.2141307505, 353.2000
793293.191655409, 353.9000
793295.1902175641, 355.5000
793298.1591342391, 357.0000
793305.0515439868, 359.2000
793307.9994231653, 360.0000
793309.9664290758, 360.5000
793313.8951815226, 361.1000
793318.8048072375, 362.4000
793322.723040936, 362.4000
793326.6412746346, 363.0000
793330.5647677074, 363.5000
793336.4394885682, 364.9000
793341.3333361609, 364.9000
793348.1784115417, 365.5000
793356.9747147106, 366.0000
793362.8389168233, 366.5000
793368.7031189359, 366.5000
793369.6787328301, 366.5000
793375.5429349428, 367.3000
793386.2852065258, 367.3000
793390.1981808502, 367.9000
793397.037996857, 368.4000
793402.8969395956, 368.4000
793412.6635972846, 368.4000
793421.4546410794, 369.3000
793433.1672671825, 369.3000
793443.9042793914, 369.5000
793454.6465509745, 369.5000
793470.2563732797, 369.5000
793481.9689993828, 369.5000
793493.6816254858, 370.3000
793503.4430238007, 370.3000
793515.1503905297, 370.3000
793528.8037256727, 370.3000
793540.5163517757, 370.3000
793553.1993323987, 370.3000
793563.9310852336, 370.3000
793576.6193252307, 370.3000
793591.258793016, 370.8000
793601.9905458508, 370.8000
793621.5028237324, 370.8000
793635.1666776236, 370.8000
793653.7033416111, 370.8000
793665.41070834, 370.8000
793675.1668472808, 370.8000
793691.7522834801, 370.8000
793702.4892956892, 370.8000
793719.0694725143, 370.8000
793733.7036809255, 370.8000
793742.4894653463, 370.8000
793756.1480598635, 370.8000
793780.5384072154, 370.8000
793807.8555962496, 370.8000
793828.3434880252, 370.8000
793846.8801520128, 370.8000
793870.3001448448, 370.8000
793894.6957515709, 371.5000
793924.9503010354, 371.5000
793943.4711869006, 370.8000
792712.2937869402, 372.6000
792723.0150210268, 371.9000
792733.7520332357, 371.9000
792742.5325582825, 371.9000
792755.2155389055, 371.9000
792766.9281650085, 372.6000
792779.6058862575, 371.9000
792798.1530689931, 372.6000
792823.5242896132, 372.6000
792837.1828841304, 372.6000
792854.7386748497, 372.6000
792874.2562121054, 372.6000
792886.9391927284, 372.6000
792899.6221733515, 372.6000
792913.2755084945, 372.6000
792925.9584891174, 372.6000
792946.4516402672, 372.6000
792982.5598730963, 373.3000
793009.8770621305, 373.3000
793023.5409160217, 373.3000
793038.1803838069, 373.8000
793056.7223071685, 373.8000
793065.5028322153, 373.8000
793083.0691416828, 373.8000
793097.7086094681, 373.8000
793109.421235571, 374.4000
793122.1094755682, 374.4000
793133.8221016712, 374.4000
793146.5156010424, 375.3000
793160.1847143078, 375.3000
793177.7720612716, 376.4000
793167.9948848345, 375.9000
793191.4359151628, 376.4000
793198.2757311695, 376.7000
793204.1451926563, 377.5000
793210.014654143, 377.5000
793215.8893750039, 378.0000
793222.7397097588, 379.2000
793229.5953038879, 380.1000
793233.5135375864, 380.5000
793237.4422900332, 381.3000
793240.3901692118, 382.0000
793242.3624344963, 383.2000
793242.3676938704, 383.2000
