1.00000000,0.00201465
2.00000000,0.00201266
3.00000000,0.00200244
4.00000000,0.00205035
5.00000000,0.00196033
6.00000000,0.00188739
7.00000000,0.00184939
8.00000000,0.00193820
9.00000000,0.00197848
10.00000000,0.00219379
11.00000000,0.00216815
12.00000000,0.00205936
13.00000000,0.00217777
14.00000000,0.00208072
15.00000000,0.00199863
16.00000000,0.00194629
17.00000000,0.00188403
18.00000000,0.00196551
19.00000000,0.00205570
20.00000000,0.00221469
21.00000000,0.00235080
22.00000000,0.00218326
23.00000000,0.00210254
24.00000000,0.00195239
25.00000000,0.00190784
26.00000000,0.00182788
27.00000000,0.00184222
28.00000000,0.00191379
29.00000000,0.00199802
30.00000000,0.00208591
31.00000000,0.00198611
32.00000000,0.00190021
33.00000000,0.00185031
34.00000000,0.00182513
35.00000000,0.00200107
36.00000000,0.00198749
37.00000000,0.00200702
38.00000000,0.00188128
39.00000000,0.00193576
40.00000000,0.00189364
41.00000000,0.00194553
42.00000000,0.00187976
43.00000000,0.00190311
44.00000000,0.00185580
45.00000000,0.00187396
46.00000000,0.00181720
47.00000000,0.00188006
48.00000000,0.00185321
49.00000000,0.00179400
50.00000000,0.00189303
51.00000000,0.00185367
52.00000000,0.00189029
53.00000000,0.00186206
54.00000000,0.00181781
55.00000000,0.00189609
56.00000000,0.00178790
57.00000000,0.00186313
58.00000000,0.00186603
59.00000000,0.00192935
60.00000000,0.00199420
61.00000000,0.00206332
62.00000000,0.00189349
63.00000000,0.00177310
64.00000000,0.00185962
65.00000000,0.00180819
66.00000000,0.00177569
67.00000000,0.00193210
68.00000000,0.00201083
69.00000000,0.00197940
70.00000000,0.00211688
71.00000000,0.00215091
72.00000000,0.00201358
73.00000000,0.00190143
74.00000000,0.00188785
75.00000000,0.00177890
76.00000000,0.00193774
77.00000000,0.00182422
78.00000000,0.00197910
79.00000000,0.00195804
80.00000000,0.00214405
81.00000000,0.00202930
82.00000000,0.00197162
83.00000000,0.00190463
84.00000000,0.00188449
85.00000000,0.00195560
86.00000000,0.00195071
87.00000000,0.00193286
88.00000000,0.00193790
89.00000000,0.00188220
90.00000000,0.00186633
91.00000000,0.00199145
92.00000000,0.00191958
93.00000000,0.00209583
94.00000000,0.00202487
95.00000000,0.00214084
96.00000000,0.00221515
97.00000000,0.00232227
98.00000000,0.00222110
99.00000000,0.00205600
100.00000000,0.00193042
101.00000000,0.00196002
102.00000000,0.00192065
103.00000000,0.00197711
104.00000000,0.00187991
105.00000000,0.00202670
106.00000000,0.00208118
107.00000000,0.00202579
108.00000000,0.00209308
109.00000000,0.00201648
110.00000000,0.00193027
111.00000000,0.00197406
112.00000000,0.00196277
113.00000000,0.00198627
114.00000000,0.00211246
115.00000000,0.00204959
116.00000000,0.00201617
117.00000000,0.00195987
118.00000000,0.00189441
119.00000000,0.00194690
120.00000000,0.00189166
121.00000000,0.00189853
122.00000000,0.00192966
123.00000000,0.00218265
124.00000000,0.00207462
125.00000000,0.00198260
126.00000000,0.00185519
127.00000000,0.00189410
128.00000000,0.00193545
129.00000000,0.00195926
130.00000000,0.00200031
131.00000000,0.00197055
132.00000000,0.00198001
133.00000000,0.00188769
134.00000000,0.00193484
135.00000000,0.00188403
136.00000000,0.00182361
137.00000000,0.00194247
138.00000000,0.00209995
139.00000000,0.00224048
140.00000000,0.00222583
141.00000000,0.00223270
142.00000000,0.00225589
143.00000000,0.00205158
144.00000000,0.00186908
145.00000000,0.00189685
146.00000000,0.00190387
147.00000000,0.00185901
148.00000000,0.00191745
149.00000000,0.00191104
150.00000000,0.00193072
151.00000000,0.00180758
152.00000000,0.00196674
153.00000000,0.00188144
154.00000000,0.00189136
155.00000000,0.00188479
156.00000000,0.00183856
157.00000000,0.00189136
158.00000000,0.00188739
159.00000000,0.00181659
160.00000000,0.00182544
161.00000000,0.00184329
162.00000000,0.00184192
163.00000000,0.00195056
164.00000000,0.00191287
165.00000000,0.00194018
166.00000000,0.00197833
167.00000000,0.00185824
168.00000000,0.00186969
169.00000000,0.00186755
170.00000000,0.00188769
171.00000000,0.00188251
172.00000000,0.00201526
173.00000000,0.00198672
174.00000000,0.00201709
175.00000000,0.00190021
176.00000000,0.00182666
177.00000000,0.00188952
178.00000000,0.00182834
179.00000000,0.00180987
180.00000000,0.00183261
181.00000000,0.00204593
182.00000000,0.00201205
183.00000000,0.00219181
184.00000000,0.00211200
185.00000000,0.00201205
186.00000000,0.00197787
187.00000000,0.00185901
188.00000000,0.00187350
189.00000000,0.00183139
190.00000000,0.00185794
191.00000000,0.00178912
192.00000000,0.00194949
193.00000000,0.00194553
194.00000000,0.00197513
195.00000000,0.00196704
196.00000000,0.00195804
197.00000000,0.00187945
198.00000000,0.00193408
199.00000000,0.00188754
200.00000000,0.00182727
201.00000000,0.00185779
202.00000000,0.00198032
203.00000000,0.00185489
204.00000000,0.00193164
205.00000000,0.00187366
206.00000000,0.00196155
207.00000000,0.00188434
208.00000000,0.00191485
209.00000000,0.00186526
210.00000000,0.00178988
211.00000000,0.00193957
212.00000000,0.00181689
213.00000000,0.00195209
214.00000000,0.00195529
215.00000000,0.00187671
216.00000000,0.00191882
217.00000000,0.00190234
218.00000000,0.00181308
219.00000000,0.00190066
220.00000000,0.00196933
221.00000000,0.00186099
222.00000000,0.00209796
223.00000000,0.00196338
224.00000000,0.00205493
225.00000000,0.00203540
226.00000000,0.00197070
227.00000000,0.00186709
228.00000000,0.00180880
229.00000000,0.00187366
230.00000000,0.00193317
231.00000000,0.00201053
232.00000000,0.00206470
233.00000000,0.00193500
234.00000000,0.00201343
235.00000000,0.00193194
236.00000000,0.00180407
237.00000000,0.00185565
238.00000000,0.00197482
239.00000000,0.00206683
240.00000000,0.00214466
241.00000000,0.00200992
242.00000000,0.00180041
243.00000000,0.00191104
244.00000000,0.00197604
245.00000000,0.00179324
246.00000000,0.00194003
247.00000000,0.00191394
248.00000000,0.00201648
249.00000000,0.00215686
250.00000000,0.00207797
251.00000000,0.00202792
252.00000000,0.00197940
253.00000000,0.00195544
254.00000000,0.00189822
255.00000000,0.00191714
256.00000000,0.00186618
257.00000000,0.00188052
258.00000000,0.00184710
259.00000000,0.00190127
260.00000000,0.00186572
261.00000000,0.00193805
262.00000000,0.00186923
263.00000000,0.00182757
264.00000000,0.00187198
265.00000000,0.00190570
266.00000000,0.00184787
267.00000000,0.00177783
268.00000000,0.00181735
269.00000000,0.00184939
270.00000000,0.00193057
271.00000000,0.00185641
272.00000000,0.00190738
273.00000000,0.00192370
274.00000000,0.00181888
275.00000000,0.00196872
276.00000000,0.00198428
277.00000000,0.00183993
278.00000000,0.00191485
279.00000000,0.00191699
280.00000000,0.00182834
281.00000000,0.00193851
282.00000000,0.00199359
283.00000000,0.00199847
284.00000000,0.00197650
285.00000000,0.00201907
