"Time","Channel A"

-0.20092362,5.04989767
-0.20060362,5.04989767
-0.20028362,5.04989767
-0.19996362,5.04989767
-0.19964362,5.04989767
-0.19932362,5.04989767
-0.19900362,5.04989767
-0.19868362,5.04989767
-0.19836362,5.04989767
-0.19804362,5.04989767
-0.19772362,5.04989767
-0.19740362,5.04989767
-0.19708362,5.04989767
-0.19676362,5.04989767
-0.19644362,5.04989767
-0.19612362,5.04989767
-0.19580362,5.04989767
-0.19548362,5.04989767
-0.19516362,5.04989767
-0.19484362,5.04989767
-0.19452362,5.04989767
-0.19420362,5.04989767
-0.19388362,5.04989767
-0.19356362,5.04989767
-0.19324362,5.04989767
-0.19292362,5.04989767
-0.19260362,5.04989767
-0.19228362,5.04989767
-0.19196362,5.04989767
-0.19164362,5.04989767
-0.19132362,5.04989767
-0.19100362,5.04989767
-0.19068362,5.04989767
-0.19036362,5.04989767
-0.19004362,5.04989767
-0.18972362,5.04989767
-0.18940362,5.04989767
-0.18908362,5.04989767
-0.18876362,5.04989767
-0.18844362,5.04989767
-0.18812362,5.04989767
-0.18780362,5.04989767
-0.18748362,5.04989767
-0.18716362,5.04989767
-0.18684362,5.04989767
-0.18652362,5.04989767
-0.18620362,5.04989767
-0.18588362,5.04989767
-0.18556362,5.04989767
-0.18524362,5.04989767
-0.18492362,5.04989767
-0.18460362,5.04989767
-0.18428362,5.04989767
-0.18396362,5.04989767
-0.18364362,5.04989767
-0.18332362,5.04989767
-0.18300362,5.04989767
-0.18268362,5.04989767
-0.18236362,5.04989767
-0.18204362,5.04989767
-0.18172362,5.04989767
-0.18140362,5.04989767
-0.18108362,5.04989767
-0.18076362,5.04989767
-0.18044362,5.04989767
-0.18012362,5.04989767
-0.17980362,5.04989767
-0.17948362,5.04989767
-0.17916362,5.04989767
-0.17884362,5.04989767
-0.17852362,5.04989767
-0.17820362,5.04989767
-0.17788362,5.04989767
-0.17756362,5.04989767
-0.17724362,5.04989767
-0.17692362,5.04989767
-0.17660362,5.04989767
-0.17628362,5.04989767
-0.17596362,5.04989767
-0.17564362,5.04989767
-0.17532362,5.04989767
-0.17500362,5.04989767
-0.17468362,5.04989767
-0.17436362,5.04989767
-0.17404362,5.04989767
-0.17372362,5.04989767
