"Time","Channel A"
-0.50174101,5.04989767
-0.50110101,5.04989767
-0.50046101,5.04989767
-0.49982101,5.04989767
-0.49918101,5.04989767
-0.49854101,5.04989767
-0.49790101,5.04989767
-0.49726101,5.04989767
-0.49662101,5.04989767
-0.49598101,5.04989767
-0.49534101,5.04989767
-0.49470101,5.04989767
-0.49406101,5.04989767
-0.49342101,5.04989767
-0.49278101,5.04989767
-0.49214101,5.04989767
-0.49150101,5.04989767
-0.49086101,5.04989767
-0.49022101,5.04989767
-0.48958101,5.04989767
-0.48894101,5.04989767
-0.48830101,5.04989767
-0.48766101,5.04989767
-0.48702101,5.04989767
-0.48638101,5.04989767
-0.48574101,5.04989767
-0.48510101,5.04989767
-0.48446101,5.04989767
-0.48382101,5.04989767
-0.48318101,5.04989767
-0.48254102,5.04989767
-0.48190102,5.04989767
-0.48126102,5.04989767
-0.48062102,5.04989767
-0.47998102,5.04989767
-0.47934102,5.04989767
-0.47870102,5.04989767
-0.47806102,5.04989767
-0.47742102,5.04989767
-0.47678102,5.04989767
-0.47614102,5.04989767
-0.47550102,5.04989767
-0.47486102,5.04989767
-0.47422102,5.04989767
-0.47358102,5.04989767
-0.47294102,5.04989767
-0.47230102,5.04989767
-0.47166102,5.04989767
-0.47102102,5.04989767
-0.47038102,5.04989767
-0.46974102,5.04989767
-0.46910102,5.04989767
-0.46846102,5.04989767
-0.46782102,5.04989767
-0.46718102,5.04989767
-0.46654102,5.04989767
-0.46590102,5.04989767
-0.46526102,5.04989767
-0.46462102,5.04989767
-0.46398102,5.04989767
-0.46334102,5.04989767
-0.46270102,5.04989767
-0.46206102,5.04989767
-0.46142102,5.04989767
-0.46078102,5.04989767
-0.46014102,5.04989767
-0.45950102,5.04989767
-0.45886102,5.04989767
-0.45822102,5.04989767
-0.45758102,5.04989767
-0.45694102,5.04989767
-0.45630102,5.04989767
-0.45566102,5.04989767
-0.45502102,5.04989767
-0.45438102,5.04989767
-0.45374102,5.04989767
-0.45310102,5.04989767
-0.45246102,5.04989767
-0.45182102,5.04989767
-0.45118102,5.04989767
-0.45054102,5.04989767
-0.44990102,5.04989767
-0.44926102,5.04989767
-0.44862102,5.04989767
-0.44798102,5.04989767
-0.44734102,5.04989767
-0.44670102,5.04989767
-0.44606102,5.04989767
-0.44542102,5.04989767
-0.44478102,5.04989767
-0.44414102,5.04989767
-0.44350102,5.04989767
-0.44286102,5.04989767
-0.44222102,5.04989767
-0.44158102,5.04989767
-0.44094102,5.04989767
-0.44030102,5.04989767
-0.43966102,5.04989767
-0.43902102,5.04989767
-0.43838102,5.04989767
-0.43774102,5.04989767
-0.43710102,5.04989767
-0.43646102,5.04989767
-0.43582102,5.04989767
-0.43518102,5.04989767
-0.43454102,5.04989767
-0.43390102,5.04989767
-0.43326102,5.04989767
-0.43262102,5.04989767
-0.43198102,5.04989767
-0.43134102,5.04989767
-0.43070102,5.04989767
-0.43006102,5.04989767
-0.42942102,5.04989767
-0.42878102,5.04989767
-0.42814102,5.04989767
-0.42750102,5.04989767
-0.42686102,5.04989767
-0.42622102,5.04989767
-0.42558102,5.04989767
-0.42494102,5.04989767
-0.42430102,5.04989767
-0.42366102,5.04989767
-0.42302102,5.04989767
-0.42238102,5.04989767
-0.42174102,5.04989767
-0.42110102,5.04989767
-0.42046102,5.04989767
-0.41982102,5.04989767
-0.41918102,5.04989767
-0.41854102,5.04989767
-0.41790102,5.04989767
-0.41726102,5.04989767
-0.41662102,5.04989767
-0.41598102,5.04989767
-0.41534102,5.04989767
-0.41470102,5.04989767
-0.41406102,5.04989767
-0.41342102,5.04989767
-0.41278102,5.04989767
-0.41214102,5.04989767
-0.41150102,5.04989767
-0.41086102,5.04989767
-0.41022102,5.04989767
-0.40958102,5.04989767
-0.40894102,5.04989767
-0.40830102,5.04989767
-0.40766102,5.04989767
-0.40702102,5.04989767
-0.40638102,5.04989767
-0.40574102,5.04989767
-0.40510102,5.04989767
-0.40446102,5.04989767
-0.40382102,5.04989767
-0.40318102,5.04989767
-0.40254102,5.04989767
-0.40190102,5.04989767
-0.40126102,5.04989767
-0.40062102,5.04989767
-0.39998102,5.04989767
-0.39934102,5.04989767
-0.39870102,5.04989767
-0.39806102,5.04989767
-0.39742102,5.04989767
-0.39678102,5.04989767
-0.39614102,5.04989767
-0.39550102,5.04989767
-0.39486102,5.04989767
-0.39422102,5.04989767
-0.39358102,5.04989767
-0.39294102,5.04989767
-0.39230102,5.04989767
-0.39166102,5.04989767
-0.39102102,5.04989767
-0.39038102,5.04989767
-0.38974102,5.04989767
-0.38910102,5.04989767
-0.38846102,5.04989767
-0.38782102,5.04989767
-0.38718102,5.04989767
-0.38654102,5.04989767
-0.38590102,5.04989767
-0.38526102,5.04989767
-0.38462102,5.04989767
-0.38398102,5.04989767
-0.38334102,5.04989767
-0.38270102,5.04989767
-0.38206102,5.04989767
-0.38142102,5.04989767
-0.38078102,5.04989767
-0.38014102,5.04989767
-0.37950102,5.04989767
-0.37886102,5.04989767
-0.37822102,5.04989767
-0.37758102,5.04989767
-0.37694102,5.04989767
-0.37630102,5.04989767
-0.37566102,5.04989767
-0.37502102,5.04989767
-0.37438102,5.04989767
-0.37374102,5.04989767
-0.37310102,5.04989767
-0.37246102,5.04989767
-0.37182102,5.04989767
-0.37118102,5.04989767
-0.37054102,5.04989767
-0.36990102,5.04989767
-0.36926102,5.04989767
-0.36862102,5.04989767
-0.36798102,5.04989767
-0.36734102,5.04989767
-0.36670102,5.04989767
-0.36606102,5.04989767
-0.36542102,5.04989767
-0.36478102,5.04989767
-0.36414102,5.04989767
-0.36350102,5.04989767
-0.36286102,5.04989767
-0.36222102,5.04989767
-0.36158102,5.04989767
-0.36094102,5.04989767
-0.36030102,5.04989767
-0.35966102,5.04989767
-0.35902102,5.04989767
-0.35838102,5.04989767
-0.35774102,5.04989767
-0.35710102,5.04989767
-0.35646102,5.04989767
-0.35582102,5.04989767
-0.35518102,5.04989767
-0.35454102,5.04989767
-0.35390102,5.04989767
-0.35326102,5.04989767
-0.35262102,5.04989767
-0.35198102,5.04989767
-0.35134102,5.04989767
-0.35070102,5.04989767
-0.35006102,5.04989767
-0.34942102,5.04989767
-0.34878102,5.04989767
-0.34814102,5.04989767
-0.34750102,5.04989767
-0.34686102,5.04989767
-0.34622102,5.04989767
-0.34558102,5.04989767
-0.34494102,5.04989767
-0.34430102,5.04989767
-0.34366102,5.04989767
-0.34302102,5.04989767
-0.34238102,5.04989767
-0.34174102,5.04989767
-0.34110102,5.04989767
-0.34046102,5.04989767
-0.33982102,5.04989767
-0.33918102,5.04989767
-0.33854102,5.04989767
-0.33790102,5.04989767
-0.33726102,5.04989767
-0.33662102,5.04989767
-0.33598102,5.04989767
-0.33534102,5.04989767
-0.33470102,5.04989767
-0.33406102,5.04989767
-0.33342102,5.04989767
-0.33278102,5.04989767
-0.33214102,5.04989767
-0.33150102,5.04989767
-0.33086102,5.04989767
-0.33022102,5.04989767
-0.32958102,5.04989767
-0.32894102,5.04989767
-0.32830102,5.04989767
-0.32766102,5.04989767
-0.32702102,5.04989767
-0.32638102,5.04989767
-0.32574102,5.04989767
-0.32510102,5.04989767
-0.32446102,5.04989767
-0.32382102,5.04989767
-0.32318102,5.04989767
-0.32254102,5.04989767
-0.32190102,5.04989767
-0.32126102,5.04989767
-0.32062102,5.04989767
-0.31998102,5.04989767
-0.31934102,5.04989767
-0.31870102,5.04989767
-0.31806102,5.04989767
-0.31742102,5.04989767
-0.31678102,5.04989767
-0.31614102,5.04989767
-0.31550102,5.04989767
-0.31486102,5.04989767
-0.31422102,5.04989767
-0.31358102,5.04989767
-0.31294102,5.04989767
-0.31230102,5.04989767
-0.31166102,5.04989767
-0.31102102,5.04989767
-0.31038102,5.04989767
-0.30974102,5.04989767
-0.30910102,5.04989767
-0.30846102,5.04989767
-0.30782102,5.04989767
-0.30718102,5.04989767
-0.30654102,5.04989767
-0.30590102,5.04989767
-0.30526102,5.04989767
-0.30462102,5.04989767
-0.30398102,5.04989767
-0.30334102,5.04989767
-0.30270102,5.04989767
-0.30206102,5.04989767
-0.30142102,5.04989767
-0.30078102,5.04989767
-0.30014102,5.04989767
-0.29950102,5.04989767
-0.29886102,5.04989767
-0.29822102,5.04989767
-0.29758102,5.04989767
-0.29694102,5.04989767
-0.29630102,5.04989767
-0.29566102,5.04989767
-0.29502102,5.04989767
-0.29438102,5.04989767
-0.29374102,5.04989767
-0.29310102,5.04989767
-0.29246102,5.04989767
-0.29182102,5.04989767
-0.29118102,5.04989767
-0.29054102,5.04989767
-0.28990102,5.04989767
-0.28926102,5.04989767
-0.28862102,5.04989767
-0.28798102,5.04989767
-0.28734102,5.04989767
-0.28670102,5.04989767
-0.28606102,5.04989767
-0.28542102,5.04989767
-0.28478102,5.04989767
-0.28414102,5.04989767
-0.28350102,5.04989767
-0.28286102,5.04989767
-0.28222102,5.04989767
-0.28158102,5.04989767
-0.28094102,5.04989767
-0.28030102,5.04989767
-0.27966102,5.04989767
-0.27902102,5.04989767
-0.27838102,5.04989767
-0.27774102,5.04989767
-0.27710102,5.04989767
-0.27646102,5.04989767
-0.27582102,5.04989767
-0.27518102,5.04989767
-0.27454102,5.04989767
-0.27390102,5.04989767
-0.27326102,5.04989767
-0.27262102,5.04989767
-0.27198102,5.04989767
-0.27134102,5.04989767
-0.27070102,5.04989767
-0.27006102,5.04989767
-0.26942102,5.04989767
-0.26878102,5.04989767
-0.26814102,5.04989767
-0.26750102,5.04989767
-0.26686102,5.04989767
-0.26622102,5.04989767
-0.26558102,5.04989767
-0.26494102,5.04989767
-0.26430102,5.04989767
-0.26366102,5.04989767
-0.26302102,5.04989767
-0.26238102,5.04989767
-0.26174102,5.04989767
-0.26110102,5.04989767
-0.26046102,5.04989767
-0.25982102,5.04989767
-0.25918102,5.04989767
-0.25854102,5.04989767
-0.25790102,5.04989767
-0.25726102,5.04989767
-0.25662102,5.04989767
-0.25598102,5.04989767
-0.25534102,5.04989767
-0.25470102,5.04989767
-0.25406102,5.04989767
-0.25342102,5.04989767
-0.25278102,5.04989767
-0.25214102,5.04989767
-0.25150102,5.04989767
-0.25086102,5.04989767
-0.25022102,5.04989767
-0.24958102,5.04989767
-0.24894102,5.04989767
-0.24830102,5.04989767
-0.24766102,5.04989767
-0.24702102,5.04989767
-0.24638102,5.04989767
-0.24574102,5.04989767
-0.24510102,5.04989767
-0.24446102,5.04989767
-0.24382102,5.04989767
-0.24318102,5.04989767
-0.24254102,5.04989767
-0.24190102,5.04989767
-0.24126102,5.04989767
-0.24062102,5.04989767
-0.23998102,5.04989767
-0.23934102,5.04989767
-0.23870102,5.04989767
-0.23806102,5.04989767
-0.23742102,5.04989767
-0.23678102,5.04989767
-0.23614102,5.04989767
-0.23550102,5.04989767
-0.23486102,5.04989767
-0.23422102,5.04989767
-0.23358102,5.04989767
-0.23294102,5.04989767
-0.23230102,5.04989767
-0.23166102,5.04989767
-0.23102102,5.04989767
-0.23038102,5.04989767
-0.22974102,5.04989767
-0.22910102,5.04989767
-0.22846102,5.04989767
-0.22782102,5.04989767
-0.22718102,5.04989767
-0.22654102,5.04989767
-0.22590102,5.04989767
-0.22526102,5.04989767
-0.22462102,5.04989767
-0.22398102,5.04989767
-0.22334102,5.04989767
-0.22270102,5.04989767
-0.22206102,5.04989767
-0.22142102,5.04989767
-0.22078102,5.04989767
-0.22014102,5.04989767
-0.21950102,5.04989767
-0.21886102,5.04989767
-0.21822102,5.04989767
-0.21758102,5.04989767
-0.21694102,5.04989767
-0.21630102,5.04989767
-0.21566102,5.04989767
-0.21502102,5.04989767
-0.21438102,5.04989767
-0.21374102,5.04989767
-0.21310102,5.04989767
-0.21246102,5.04989767
-0.21182102,5.04989767
-0.21118102,5.04989767
-0.21054102,5.04989767
-0.20990102,5.04989767
-0.20926102,5.04989767
-0.20862102,5.04989767
-0.20798102,5.04989767
-0.20734102,5.04989767
-0.20670102,5.04989767
-0.20606102,5.04989767
-0.20542102,5.04989767
-0.20478102,5.04989767
-0.20414102,5.04989767
-0.20350102,5.04989767
-0.20286102,5.04989767
-0.20222102,5.04989767
-0.20158102,5.04989767
-0.20094102,5.04989767
-0.20030102,5.04989767
-0.19966102,5.04989767
-0.19902102,5.04989767
-0.19838102,5.04989767
