"Time","Channel A"

-100.43855582,5.04989767
-100.27855582,5.04989767
-100.11855582,5.04989767
-99.95855582,5.04989767
-99.79855582,5.04989767
-99.63855582,5.04989767
-99.47855582,5.04989767
-99.31855583,5.04989767
-99.15855583,5.04989767
-98.99855583,5.04989767
-98.83855583,5.04989767
-98.67855583,5.04989767
-98.51855583,5.04989767
-98.35855583,5.04989767
-98.19855583,5.04989767
-98.03855583,5.04989767
-97.87855583,5.04989767
-97.71855584,5.04989767
-97.55855584,5.04989767
-97.39855584,5.04989767
-97.23855584,5.04989767
-97.07855584,5.04989767
-96.91855584,5.04989767
-96.75855584,5.04989767
-96.59855584,5.04989767
-96.43855584,5.04989767
-96.27855584,5.04989767
-96.11855585,5.04989767
-95.95855585,5.04989767
-95.79855585,5.04989767
-95.63855585,5.04989767
-95.47855585,5.04989767
-95.31855585,5.04989767
-95.15855585,5.04989767
-94.99855585,5.04989767
-94.83855585,5.04989767
-94.67855585,5.04989767
-94.51855585,5.04989767
-94.35855586,5.04989767
-94.19855586,5.04989767
-94.03855586,5.04989767
-93.87855586,5.04989767
-93.71855586,5.04989767
-93.55855586,5.04989767
-93.39855586,5.04989767
-93.23855586,5.04989767
-93.07855586,5.04989767
-92.91855586,5.04989767
-92.75855587,5.04989767
-92.59855587,5.04989767
-92.43855587,5.04989767
-92.27855587,5.04989767
-92.11855587,5.04989767
-91.95855587,5.04989767
-91.79855587,5.04989767
-91.63855587,5.04989767
-91.47855587,5.04989767
-91.31855587,5.04989767
-91.15855588,5.04989767
-90.99855588,5.04989767
-90.83855588,5.04989767
-90.67855588,5.04989767
-90.51855588,5.04989767
-90.35855588,5.04989767
-90.19855588,5.04989767
-90.03855588,5.04989767
-89.87855588,5.04989767
-89.71855588,5.04989767
-89.55855589,5.04989767
-89.39855589,5.04989767
-89.23855589,5.04989767
-89.07855589,5.04989767
-88.91855589,5.04989767
-88.75855589,5.04989767
-88.59855589,5.04989767
-88.43855589,5.04989767
-88.27855589,5.04989767
-88.11855589,5.04989767
-87.95855589,5.04989767
-87.79855590,5.04989767
-87.63855590,5.04989767
-87.47855590,5.04989767
-87.31855590,5.04989767
-87.15855590,5.04989767
-86.99855590,5.04989767
-86.83855590,5.04989767
-86.67855590,5.04989767
-86.51855590,5.04989767
-86.35855590,5.04989767
-86.19855591,5.04989767
-86.03855591,5.04989767
-85.87855591,5.04989767
-85.71855591,5.04989767
-85.55855591,5.04989767
-85.39855591,5.04989767
-85.23855591,5.04989767
-85.07855591,5.04989767
-84.91855591,5.04989767
-84.75855591,5.04989767
-84.59855592,5.04989767
-84.43855592,5.04989767
-84.27855592,5.04989767
-84.11855592,5.04989767
-83.95855592,5.04989767
-83.79855592,5.04989767
-83.63855592,5.04989767
-83.47855592,5.04989767
-83.31855592,5.04989767
-83.15855592,5.04989767
-82.99855592,5.04989767
-82.83855593,5.04989767
-82.67855593,5.04989767
-82.51855593,5.04989767
-82.35855593,5.04989767
-82.19855593,5.04989767
-82.03855593,5.04989767
-81.87855593,5.04989767
-81.71855593,5.04989767
-81.55855593,5.04989767
-81.39855593,5.04989767
-81.23855594,5.04989767
-81.07855594,5.04989767
-80.91855594,5.04989767
-80.75855594,5.04989767
-80.59855594,5.04989767
-80.43855594,5.04989767
-80.27855594,5.04989767
-80.11855594,5.04989767
-79.95855594,5.04989767
-79.79855594,5.04989767
-79.63855595,5.04989767
-79.47855595,5.04989767
-79.31855595,5.04989767
-79.15855595,5.04989767
-78.99855595,5.04989767
-78.83855595,5.04989767
-78.67855595,5.04989767
-78.51855595,5.04989767
-78.35855595,5.04989767
-78.19855595,5.04989767
-78.03855596,5.04989767
-77.87855596,5.04989767
-77.71855596,5.04989767
-77.55855596,5.04989767
-77.39855596,5.04989767
-77.23855596,5.04989767
-77.07855596,5.04989767
-76.91855596,5.04989767
-76.75855596,5.04989767
-76.59855596,5.04989767
-76.43855596,5.04989767
-76.27855597,5.04989767
-76.11855597,5.04989767
-75.95855597,5.04989767
-75.79855597,5.04989767
-75.63855597,5.04989767
-75.47855597,5.04989767
-75.31855597,5.04989767
-75.15855597,5.04989767
-74.99855597,5.04989767
-74.83855597,5.04989767
-74.67855598,5.04989767
-74.51855598,5.04989767
-74.35855598,5.04989767
-74.19855598,5.04989767
-74.03855598,5.04989767
-73.87855598,5.04989767
-73.71855598,5.04989767
-73.55855598,5.04989767
-73.39855598,5.04989767
-73.23855598,5.04989767
-73.07855599,5.04989767
-72.91855599,5.04989767
-72.75855599,5.04989767
-72.59855599,5.04989767
-72.43855599,5.04989767
-72.27855599,5.04989767
-72.11855599,5.04989767
-71.95855599,5.04989767
-71.79855599,5.04989767
-71.63855599,5.04989767
-71.47855599,5.04989767
-71.31855600,5.04989767
-71.15855600,5.04989767
-70.99855600,5.04989767
-70.83855600,5.04989767
-70.67855600,5.04989767
-70.51855600,5.04989767
-70.35855600,5.04989767
-70.19855600,5.04989767
-70.03855600,5.04989767
-69.87855600,5.04989767
-69.71855601,5.04989767
-69.55855601,5.04989767
-69.39855601,5.04989767
-69.23855601,5.04989767
-69.07855601,5.04989767
-68.91855601,5.04989767
-68.75855601,5.04989767
-68.59855601,5.04989767
-68.43855601,5.04989767
-68.27855601,5.04989767
-68.11855602,5.04989767
-67.95855602,5.04989767
-67.79855602,5.04989767
-67.63855602,5.04989767
-67.47855602,5.04989767
-67.31855602,5.04989767
-67.15855602,5.04989767
-66.99855602,5.04989767
-66.83855602,5.04989767
-66.67855602,5.04989767
-66.51855603,5.04989767
-66.35855603,5.04989767
-66.19855603,5.04989767
-66.03855603,5.04989767
-65.87855603,5.04989767
-65.71855603,5.04989767
-65.55855603,5.04989767
-65.39855603,5.04989767
-65.23855603,5.04989767
-65.07855603,5.04989767
-64.91855603,5.04989767
-64.75855604,5.04989767
-64.59855604,5.04989767
-64.43855604,5.04989767
-64.27855604,4.96108913
-64.11855604,5.04989767
-63.95855604,5.04989767
-63.79855604,5.04989767
-63.63855604,5.04989767
-63.47855604,5.04989767
-63.31855604,5.04989767
-63.15855605,5.04989767
-62.99855605,5.04989767
-62.83855605,5.04989767
-62.67855605,5.04989767
-62.51855605,5.04989767
-62.35855605,5.04989767
-62.19855605,5.04989767
-62.03855605,5.04989767
-61.87855605,5.04989767
-61.71855605,5.04989767
-61.55855606,5.04989767
-61.39855606,5.04989767
-61.23855606,5.04989767
-61.07855606,5.04989767
-60.91855606,5.04989767
-60.75855606,5.04989767
-60.59855606,5.04989767
-60.43855606,5.04989767
-60.27855606,5.04989767
-60.11855606,5.04989767
-59.95855606,5.04989767
-59.79855607,5.04989767
-59.63855607,5.04989767
-59.47855607,5.04989767
-59.31855607,5.04989767
-59.15855607,5.04989767
-58.99855607,5.04989767
-58.83855607,5.04989767
-58.67855607,5.04989767
-58.51855607,5.04989767
-58.35855607,5.04989767
-58.19855608,5.04989767
-58.03855608,5.04989767
-57.87855608,5.04989767
-57.71855608,5.04989767
-57.55855608,5.04989767
-57.39855608,5.04989767
-57.23855608,5.04989767
-57.07855608,5.04989767
-56.91855608,5.04989767
-56.75855608,5.04989767
-56.59855609,5.04989767
-56.43855609,5.04989767
-56.27855609,5.04989767
-56.11855609,5.04989767
-55.95855609,5.04989767
-55.79855609,5.04989767
-55.63855609,5.04989767
-55.47855609,5.04989767
-55.31855609,5.04989767
-55.15855609,5.04989767
-54.99855610,5.04989767
-54.83855610,5.04989767
-54.67855610,5.04989767
-54.51855610,5.04989767
-54.35855610,5.04989767
-54.19855610,5.04989767
-54.03855610,5.04989767
-53.87855610,5.04989767
-53.71855610,5.04989767
-53.55855610,5.04989767
