"Time","Channel A"
-299.74780441,5.04989767
-299.58780441,5.04989767
-299.42780441,5.04989767
-299.26780441,5.04989767
-299.10780441,4.96108913
-298.94780441,5.04989767
-298.78780441,5.04989767
-298.62780441,5.04989767
-298.46780441,5.04989767
-298.30780441,5.04989767
-298.14780441,5.04989767
-297.98780442,5.04989767
-297.82780442,5.04989767
-297.66780442,5.04989767
-297.50780442,5.04989767
-297.34780442,5.04989767
-297.18780442,5.04989767
-297.02780442,5.04989767
-296.86780442,5.04989767
-296.70780442,5.04989767
-296.54780442,5.04989767
-296.38780443,5.04989767
-296.22780443,5.04989767
-296.06780443,5.04989767
-295.90780443,5.04989767
-295.74780443,5.04989767
-295.58780443,5.04989767
-295.42780443,5.04989767
-295.26780443,5.04989767
-295.10780443,5.04989767
-294.94780443,5.04989767
-294.78780444,5.04989767
-294.62780444,5.04989767
-294.46780444,5.04989767
-294.30780444,5.04989767
-294.14780444,5.04989767
-293.98780444,5.04989767
-293.82780444,5.04989767
-293.66780444,5.04989767
-293.50780444,5.04989767
-293.34780444,5.04989767
-293.18780444,5.04989767
-293.02780445,5.04989767
-292.86780445,5.04989767
-292.70780445,5.04989767
-292.54780445,5.04989767
-292.38780445,5.04989767
-292.22780445,5.04989767
-292.06780445,5.04989767
-291.90780445,5.04989767
-291.74780445,5.04989767
-291.58780445,5.04989767
-291.42780446,5.04989767
-291.26780446,5.04989767
-291.10780446,5.04989767
-290.94780446,5.04989767
-290.78780446,5.04989767
-290.62780446,5.04989767
-290.46780446,5.04989767
-290.30780446,5.04989767
-290.14780446,5.04989767
-289.98780446,5.04989767
-289.82780447,5.04989767
-289.66780447,5.04989767
-289.50780447,5.04989767
-289.34780447,5.04989767
-289.18780447,5.04989767
-289.02780447,5.04989767
-288.86780447,5.04989767
-288.70780447,5.04989767
-288.54780447,5.04989767
-288.38780447,5.04989767
-288.22780448,5.04989767
-288.06780448,5.04989767
-287.90780448,5.04989767
-287.74780448,5.04989767
-287.58780448,5.04989767
-287.42780448,5.04989767
-287.26780448,5.04989767
-287.10780448,5.04989767
-286.94780448,5.04989767
-286.78780448,5.04989767
-286.62780448,5.04989767
-286.46780449,5.04989767
-286.30780449,5.04989767
-286.14780449,5.04989767
-285.98780449,5.04989767
-285.82780449,5.04989767
-285.66780449,5.04989767
-285.50780449,5.04989767
-285.34780449,5.04989767
-285.18780449,5.04989767
-285.02780449,5.04989767
-284.86780450,5.04989767
-284.70780450,5.04989767
-284.54780450,5.04989767
-284.38780450,5.04989767
-284.22780450,5.04989767
-284.06780450,5.04989767
-283.90780450,5.04989767
-283.74780450,5.04989767
-283.58780450,5.04989767
-283.42780450,5.04989767
-283.26780451,5.04989767
-283.10780451,5.04989767
-282.94780451,5.04989767
-282.78780451,5.04989767
-282.62780451,5.04989767
-282.46780451,5.04989767
-282.30780451,5.04989767
-282.14780451,5.04989767
-281.98780451,5.04989767
-281.82780451,5.04989767
-281.66780451,5.04989767
-281.50780452,5.04989767
-281.34780452,5.04989767
-281.18780452,5.04989767
-281.02780452,5.04989767
-280.86780452,5.04989767
-280.70780452,5.04989767
-280.54780452,5.04989767
-280.38780452,5.04989767
-280.22780452,5.04989767
-280.06780452,5.04989767
-279.90780453,5.04989767
-279.74780453,5.04989767
-279.58780453,5.04989767
-279.42780453,5.04989767
-279.26780453,5.04989767
-279.10780453,5.04989767
-278.94780453,5.04989767
-278.78780453,5.04989767
-278.62780453,5.04989767
-278.46780453,5.04989767
-278.30780454,5.04989767
-278.14780454,5.04989767
-277.98780454,5.04989767
-277.82780454,5.04989767
-277.66780454,5.04989767
-277.50780454,5.04989767
-277.34780454,5.04989767
-277.18780454,5.04989767
-277.02780454,5.04989767
-276.86780454,5.04989767
-276.70780455,5.04989767
-276.54780455,5.04989767
-276.38780455,5.04989767
-276.22780455,5.04989767
-276.06780455,5.04989767
-275.90780455,5.04989767
-275.74780455,5.04989767
-275.58780455,5.04989767
-275.42780455,5.04989767
-275.26780455,5.04989767
-275.10780455,5.04989767
-274.94780456,5.04989767
-274.78780456,5.04989767
-274.62780456,5.04989767
-274.46780456,5.04989767
-274.30780456,5.04989767
-274.14780456,5.04989767
-273.98780456,5.04989767
-273.82780456,5.04989767
-273.66780456,5.04989767
-273.50780456,5.04989767
-273.34780457,5.04989767
-273.18780457,5.04989767
-273.02780457,5.04989767
-272.86780457,5.04989767
-272.70780457,5.04989767
-272.54780457,5.04989767
-272.38780457,5.04989767
-272.22780457,5.04989767
-272.06780457,5.04989767
-271.90780457,5.04989767
-271.74780458,5.04989767
-271.58780458,5.04989767
-271.42780458,5.04989767
-271.26780458,5.04989767
-271.10780458,5.04989767
-270.94780458,5.04989767
-270.78780458,5.04989767
-270.62780458,5.04989767
-270.46780458,5.04989767
-270.30780458,5.04989767
-270.14780459,5.04989767
-269.98780459,5.04989767
-269.82780459,5.04989767
-269.66780459,5.04989767
-269.50780459,5.04989767
-269.34780459,5.04989767
-269.18780459,5.04989767
-269.02780459,5.04989767
-268.86780459,5.04989767
-268.70780459,5.04989767
-268.54780459,5.04989767
-268.38780460,5.04989767
-268.22780460,5.04989767
-268.06780460,5.04989767
-267.90780460,5.04989767
-267.74780460,5.04989767
-267.58780460,5.04989767
