"Time","Channel A"
25.60213852,1.15146339
25.64213852,1.15146339
25.68213852,1.15146339
25.72213852,1.15146339
25.76213852,1.15146339
25.80213852,1.15146339
25.84213852,1.23996699
25.88213852,1.15146339
25.92213852,1.15146339
25.96213852,1.15146339
26.00213852,1.15146339
26.04213852,1.15146339
26.08213852,1.15146339
26.12213852,1.15146339
26.16213852,1.15146339
26.20213852,1.15146339
26.24213852,1.15146339
26.28213852,1.23996699
26.32213852,1.15146339
26.36213852,1.15146339
26.40213852,1.15146339
26.44213852,1.15146339
26.48213852,1.23996699
26.52213852,1.15146339
26.56213852,1.15146339
26.60213852,1.15146339
26.64213852,1.15146339
26.68213852,1.15146339
26.72213852,1.15146339
26.76213852,1.15146339
26.80213852,1.15146339
26.84213852,1.15146339
26.88213852,1.15146339
26.92213852,1.06295967
26.96213852,1.15146339
27.00213852,1.15146339
27.04213852,1.15146339
27.08213852,1.15146339
27.12213852,1.15146339
27.16213852,1.15146339
27.20213852,1.15146339
27.24213851,1.06295967
27.28213851,1.15146339
27.32213851,1.15146339
27.36213851,1.15146339
27.40213851,1.15146339
27.44213851,1.15146339
27.48213851,1.15146339
27.52213851,1.06295967
27.56213851,1.06295967
27.60213851,1.15146339
27.64213851,1.15146339
27.68213851,1.15146339
27.72213851,1.15146339
27.76213851,1.06295967
27.80213851,1.06295967
27.84213851,1.06295967
27.88213851,1.06295967
27.92213851,1.06295967
27.96213851,1.06295967
28.00213851,1.06295967
28.04213851,1.06295967
28.08213851,1.06295967
28.12213851,1.06295967
28.16213851,1.06295967
28.20213851,1.06295967
28.24213851,1.06295967
28.28213851,1.06295967
28.32213851,1.06295967
28.36213851,1.06295967
28.40213851,1.06295967
28.44213851,1.06295967
28.48213851,1.06295967
28.52213851,1.06295967
28.56213851,1.06295967
28.60213851,1.06295967
28.64213851,1.06295967
28.68213851,1.06295967
28.72213851,1.06295967
28.76213851,1.06295967
28.80213851,1.06295967
28.84213851,1.06295967
28.88213850,1.06295967
28.92213850,1.06295967
28.96213850,1.06295967
29.00213850,1.06295967
29.04213850,1.06295967
29.08213850,1.06295967
29.12213850,1.06295967
29.16213850,1.06295967
29.20213850,1.06295967
29.24213850,1.06295967
29.28213850,1.06295967
29.32213850,1.06295967
29.36213850,1.06295967
29.40213850,1.06295967
29.44213850,1.06295967
29.48213850,1.06295967
29.52213850,1.06295967
29.56213850,1.06295967
29.60213850,1.06295967
29.64213850,1.06295967
29.68213850,1.06295967
29.72213850,1.06295967
29.76213850,0.97415084
29.80213850,1.06295967
29.84213850,1.06295967
29.88213850,1.06295967
29.92213850,1.06295967
29.96213850,1.06295967
30.00213850,1.06295967
30.04213850,1.06295967
30.08213850,1.06295967
30.12213850,1.06295967
30.16213850,1.06295967
30.20213850,1.06295967
30.24213850,1.06295967
30.28213850,1.06295967
30.32213850,0.97415084
30.36213850,1.06295967
30.40213850,1.06295967
30.44213850,0.97415084
30.48213850,1.06295967
30.52213849,0.97415084
30.56213849,1.06295967
30.60213849,1.06295967
30.64213849,0.97415084
30.68213849,1.06295967
30.72213849,1.06295967
30.76213849,0.97415084
30.80213849,1.06295967
30.84213849,0.97415084
30.88213849,1.06295967
30.92213849,1.06295967
30.96213849,1.06295967
31.00213849,1.06295967
31.04213849,0.97415084
31.08213849,0.97415084
31.12213849,1.06295967
31.16213849,1.06295967
31.20213849,0.97415084
31.24213849,0.97415084
31.28213849,1.06295967
