0_x,0_y
0.261811,16.770342
2.465141,53.667895
4.701356,89.480225
7.003342,127.857621
9.502642,163.801483
11.607315,200.600362
13.975073,239.536789
16.145517,274.658488
18.315961,312.016388
20.486406,349.604471
22.952820,385.811350
25.452119,422.807461
27.622564,460.921656
29.793008,496.470768
32.226536,534.913771
34.068126,572.403071
36.402997,609.431950
38.935182,646.756767
41.204283,684.015783
43.637812,720.321094
45.808256,757.908896
48.208899,795.989937
50.412229,832.262257
52.516902,869.356665
54.687346,906.451033
56.824905,943.216506
59.422861,980.935600
61.560420,1017.437903
64.026834,1054.104583
65.967079,1064.857940
68.367722,1066.765263
70.636823,1064.134473
73.037466,1062.753308
75.207910,1063.937164
77.575667,1064.726401
79.778997,1065.318329
81.719243,1066.107566
84.185656,1066.633724
86.421872,1067.225652
88.756743,1067.620270
90.894302,1067.916234
93.163403,1068.212198
95.366732,1073.408008
97.504291,1071.993958
100.003590,1068.902780
101.812293,1066.600839
104.180051,1065.482753
106.580693,1063.937164
108.816908,1063.213696
111.020238,1062.292920
113.256453,1063.904279
115.262469,1065.581408
117.663112,1065.745832
119.965098,1066.140451
122.135542,1066.896803
124.108672,1067.390076
126.509315,1067.784694
128.712644,1068.277968
130.981745,1068.968550
133.086417,1071.829534
135.487060,1068.804126
137.525961,1068.606816
139.926604,1066.666609
141.965505,1066.403530
144.168835,1066.173336
146.372164,1065.285444
148.411065,1064.594861
150.811708,1064.233128
152.949266,1063.674085
155.251251,1063.443890
157.619008,1063.345236
159.559253,1063.115042
161.762582,1062.950617
164.031682,1062.950617
166.004812,1062.490229
168.109485,1062.391574
170.477241,1062.753308
172.779227,1062.325804
174.982556,1062.292920
177.218770,1062.457344
179.323442,1062.227150
181.691199,1061.865416
183.894527,1062.128495
186.130742,1062.062725
188.235414,1061.865416
190.471628,1062.062725
192.247445,1062.062725
195.075598,1061.799646
197.180270,1061.964071
199.219171,1061.931186
201.521156,1061.766761
203.592943,1061.898301
205.993584,1061.931186
208.131142,1061.799646
