0_x,0_y
0.853750,4.471157
2.498026,4.832898
3.747676,5.359066
5.359066,6.279861
6.707373,6.937571
8.121450,7.299312
9.897268,9.371100
11.146918,10.653635
12.626766,13.021393
14.336813,15.718005
15.783776,18.052877
17.263625,21.440086
18.842130,25.978288
20.058894,31.470169
21.768941,36.731853
23.150133,42.815674
24.531325,48.833724
25.846746,55.114858
27.556793,60.376541
29.135298,66.098622
30.483604,71.162991
31.897681,75.766964
33.706385,79.943425
34.692950,83.396404
36.008371,85.829932
37.948617,88.000376
39.099610,89.677538
40.743886,90.861416
42.092192,91.880867
43.637812,92.670120
45.183431,92.900318
46.367310,93.525143
47.978700,93.525143
49.359892,94.018426
50.839741,94.445938
52.352475,94.676136
53.733666,95.004992
55.476599,96.090214
56.759134,97.504291
58.074555,99.608964
59.751716,101.450553
60.902710,103.818310
62.481214,108.159198
63.862406,112.171231
65.243598,117.663112
66.526133,123.779817
68.038867,129.337469
69.617372,136.210541
71.130106,142.853414
72.412641,149.266089
73.563634,156.007618
75.372338,162.190094
76.556216,166.662523
78.134721,171.858433
79.581684,175.245640
81.127303,177.580511
82.607152,181.066374
83.922572,181.296573
85.237993,182.973733
86.948040,184.486466
88.099033,183.828756
89.841965,184.782436
90.894302,185.538803
92.374150,185.341490
93.722456,187.314620
95.070763,188.761582
96.813695,190.734712
97.964688,195.503110
99.214338,198.725889
100.858613,203.165431
102.338462,209.972730
103.785424,215.826348
105.166616,221.975936
106.350495,228.914775
108.027656,235.294561
109.211534,241.740117
110.954467,248.876268
112.237002,253.973519
113.552422,259.037884
115.163813,264.233790
116.380577,266.996171
117.860425,270.482032
119.373158,273.079985
120.622808,273.441726
122.069770,275.743709
123.746932,278.111464
124.930810,278.670517
126.476429,282.814087
127.824735,286.464375
129.271698,289.687152
130.685775,296.428675
132.362936,301.131297
133.481043,306.886255
134.895120,315.008966
136.210541,319.612931
137.493076,324.512866
139.170237,331.484584
140.715856,336.779143
141.899734,342.073702
143.445353,348.223282
144.727888,351.511828
146.109080,356.313104
147.786241,359.009711
149.035890,362.396912
150.186883,365.652572
151.798273,369.467284
153.179464,372.459860
154.922396,376.998051
156.336473,382.391264
157.355924,387.817361
158.605573,393.769626
160.282734,399.393035
161.729697,404.819132
162.979346,410.113686
164.163224,415.178042
165.347102,420.373939
163.538399,416.065948
161.828353,409.653290
160.052536,402.714464
158.079405,396.762200
156.468015,390.316655
154.790854,384.561703
153.047922,378.576552
151.206334,373.545079
149.463402,368.283408
147.852012,363.087507
146.043309,358.023148
144.563461,353.254757
142.984956,348.025970
141.307795,341.646191
139.729291,336.154319
137.854817,329.511456
136.276312,323.098791
134.434723,315.962644
133.152188,309.122467
131.705226,301.657465
129.830752,295.573652
128.350904,289.391183
126.476429,284.261048
124.897925,281.235584
123.220763,277.124899
121.806686,275.151771
120.129525,273.902122
118.616792,272.192077
116.775203,270.186063
115.426897,267.357911
113.618193,262.951257
112.138345,257.722464
110.822925,251.474222
109.112878,245.390407
107.501488,237.300576
105.857212,230.065768
104.410249,223.620211
102.733088,216.089432
101.417667,208.986165
99.510307,203.494286
98.260658,197.673553
96.682153,193.332667
95.070763,191.326651
93.229174,187.676360
91.913753,186.722681
90.203706,186.262284
88.855400,184.322039
87.276895,184.749550
85.961474,183.795871
84.382970,182.414680
82.771579,182.184481
81.258845,180.014038
79.515913,177.021457
78.134721,174.982556
76.687758,169.260478
75.207910,164.064568
73.497863,159.164627
72.149557,152.357327
70.472395,145.451370
69.156975,138.808496
67.381157,131.047516
66.197278,123.746932
64.783201,118.485249
63.040268,112.039689
61.527534,107.172632
60.080572,104.443135
58.633609,100.003590
56.989333,98.490856
55.739683,97.208321
54.062522,94.544594
52.779986,95.333847
51.069939,94.445938
49.590091,93.262059
48.241785,94.380167
46.564623,93.426487
45.216317,92.143952
43.802239,93.393601
42.322391,91.223157
40.579458,90.927187
39.296923,90.696989
37.784189,88.888285
36.238570,86.980925
34.660065,85.270879
33.114445,81.719243
31.766139,78.233378
30.121863,75.076368
28.773557,69.683143
27.359479,64.421460
25.813860,59.587289
24.301126,52.681330
23.150133,46.893478
21.538742,41.270054
20.321978,35.416432
18.447503,28.970870
16.836113,23.676301
15.487807,18.940786
13.909302,15.126066
12.659652,11.837514
10.916719,9.732841
9.502642,7.496625
8.187221,6.082548
6.510060,5.227524
5.128868,4.142302
3.517477,4.043646
2.234942,3.385935
0.426238,3.287279
-0.889182,2.925538
-2.105947,3.024194
-3.881765,2.465141
-5.394499,2.432255
-6.611263,2.366484
-8.387081,2.563797
-9.866929,1.971858
-11.445434,1.511461
-12.793741,0.722208
-14.536673,0.228925
-15.819208,-0.790526
-17.562141,-2.270374
-18.680249,-4.440819
-20.357410,-6.940118
-21.672831,-10.754838
-23.481535,-14.832643
-24.533871,-18.976218
-26.375460,-24.237901
-27.953965,-30.683463
-29.335157,-37.753850
-30.815005,-43.706129
-32.097541,-50.546316
-33.741816,-57.090534
-35.155894,-62.516645
-36.734399,-67.581014
-38.378675,-72.645384
-39.825637,-75.835279
-41.206829,-79.123830
-42.752449,-82.379496
-44.363839,-82.905664
-46.073886,-84.977452
-46.994680,-86.391529
-48.375872,-86.095559
-50.118805,-87.542522
-51.565767,-87.575407
-52.946959,-86.983468
-54.624121,-88.759286
-56.038198,-89.252569
-57.616703,-88.956599
-58.932123,-91.587440
-60.543514,-92.080723
-62.023362,-94.481365
-63.700523,-99.019566
-64.983058,-101.387323
-66.397136,-106.649005
-67.909869,-112.798596
-69.389718,-117.961621
-70.672253,-125.459517
-72.184986,-132.464130
-73.796377,-138.745262
-75.276225,-146.670669
-76.821844,-153.708167
-78.071494,-158.312137
-79.485571,-164.527497
-81.195618,-168.112017
-82.741237,-170.414002
-84.056657,-174.491804
-85.470735,-175.708567
-87.082125,-176.201850
-88.364660,-178.174980
-89.877393,-177.747468
-91.225700,-178.438064
-92.804204,-179.786369
-94.284052,-179.852140
-95.829671,-181.923927
-97.309519,-185.113820
-98.789368,-186.495011
-100.400758,-190.507041
-101.518865,-195.998919
-103.064484,-200.800201
-104.379905,-207.607498
-105.991295,-213.855741
-107.536914,-219.906671
-109.082533,-228.917295
-110.397953,-234.705140
-111.746259,-241.545320
-113.127451,-247.793562
-114.640184,-254.206230
-116.218689,-258.514228
-117.501224,-262.526256
-119.112614,-265.814803
-120.724004,-268.116787
-122.072309,-270.155686
-123.289073,-271.240906
-125.032005,-272.852295
-126.544739,-274.989850
-127.958816,-277.489146
-129.504434,-280.711922
-130.918511,-284.033355
-132.266817,-288.834633
-133.779550,-294.885558
-135.127856,-300.541858
-136.739246,-307.546461
-138.251979,-313.663157
-139.402972,-319.450997
-141.343217,-325.534806
-142.362668,-331.717271
-143.941172,-337.274912
-145.421020,-343.062751
-147.032409,-347.666713
-148.249173,-352.533758
-149.926334,-355.329021
-151.373296,-358.683336
-152.886029,-361.281285
-154.168564,-363.747693
-155.779954,-368.088571
-157.194030,-372.429448
-158.871191,-377.789774
-160.318153,-383.347411
-161.765115,-389.069475
-163.244963,-394.988852
-164.626154,-400.908227
-165.842917,-406.268551
-167.520078,-411.957728
-168.901269,-417.778446
-170.381116,-423.500507
-171.696536,-428.630631
-173.505239,-433.464785
-174.985086,-439.844553
-176.201850,-444.580051
-178.043438,-448.756496
-179.490400,-453.097368
-180.805820,-457.635552
-182.318552,-461.581799
-183.699743,-467.205200
-185.113820,-471.677612
-186.692324,-476.939273
-184.982278,-475.130577
-183.305117,-468.158876
-181.660843,-462.173736
-179.621942,-457.701323
-177.977667,-450.959817
-176.530705,-447.013570
-174.590460,-441.751906
-172.913300,-434.878857
-171.236139,-429.682964
-169.526093,-423.401851
-167.783162,-416.134175
-166.237543,-411.168478
-164.461726,-404.722936
-162.981879,-398.178738
-161.206061,-392.818414
-159.496015,-385.024568
-157.884626,-379.105191
-156.273236,-374.139491
-154.694732,-367.891258
-153.083342,-364.602715
-151.735037,-361.511484
-149.893448,-356.841751
-148.347830,-354.342458
-146.506241,-350.988143
-145.322363,-344.180856
-143.184805,-338.853413
-141.968042,-332.309209
-140.356652,-325.896546
-138.745262,-319.516768
-137.232529,-312.479280
-135.752681,-305.902188
-133.878207,-299.917034
-132.529901,-292.419149
-130.754084,-286.631306
-129.340007,-282.125997
-127.893044,-276.995864
-126.215884,-274.562339
-124.407181,-272.260356
-123.058875,-269.234893
-121.677683,-268.840267
-119.638782,-267.557733
-118.619331,-263.940331
-117.139483,-262.164516
-115.495207,-258.119602
-113.818046,-252.200216
-112.272427,-247.135852
-110.693923,-239.933932
-109.279846,-232.468927
-107.602685,-225.990486
-106.221493,-218.163740
-104.873187,-210.698734
-103.196026,-204.088750
-101.683293,-197.544537
-100.039017,-191.625148
-98.690711,-187.218492
-97.145092,-183.568201
-95.698129,-180.444079
-94.251167,-179.885026
-92.705548,-177.780354
-91.061272,-176.925331
-89.680080,-177.583041
-88.167347,-176.399163
-86.621728,-176.596476
-85.108994,-175.807224
-83.793573,-173.439468
-82.346611,-171.663651
-80.800991,-168.144902
-79.156716,-163.146306
-77.611097,-158.180595
-76.460103,-151.702151
-74.717171,-145.749875
-73.533293,-138.712376
-71.724589,-131.411794
-70.310512,-124.242753
-68.962206,-117.632766
-67.350816,-111.680488
-65.936738,-106.353035
-64.391119,-101.387323
-62.911271,-97.408176
-61.628736,-94.843106
-60.148887,-92.606891
-58.570383,-91.028386
-57.189191,-89.614309
-55.676457,-88.594858
-54.361036,-88.364660
-52.585218,-87.970034
-51.434225,-87.213667
-49.757064,-87.213667
-48.408758,-86.457300
-46.863138,-85.536506
-45.383290,-84.188200
-44.067869,-83.366062
-42.390708,-81.228503
-41.075287,-79.354029
-39.529668,-76.328561
-38.148476,-72.250757
-36.635742,-68.863549
-35.123008,-63.733409
-33.610274,-58.307298
-32.393510,-53.144272
-30.913662,-46.304085
-29.499585,-40.253149
-27.855309,-34.925695
-26.375460,-28.414362
-25.158696,-23.711733
-23.481535,-19.107760
-22.231885,-13.714535
-20.653380,-11.083694
-19.107760,-7.597829
-17.858111,-4.671017
-16.213835,-4.210620
-14.701101,-1.481122
-13.287023,0.261811
-11.872946,0.360467
-10.425983,1.544346
-9.274990,1.412804
-7.499172,1.314147
-6.183751,-0.297243
-4.375048,-0.658984
-3.125398,2.925538
-1.777091,3.912104
-0.099930,2.826881
1.708774,4.076531
2.859767,5.030211
4.142302,3.649019
5.786578,4.734242
7.332198,5.687922
8.844932,6.246975
10.127467,8.516076
11.771743,9.963039
13.054278,11.508659
14.797211,15.027409
16.013975,18.842130
17.724022,22.262224
19.039443,28.181617
20.519291,33.278873
21.999140,38.343243
23.742072,46.005569
25.123264,51.201481
26.438685,57.153760
28.050075,64.289918
29.497038,68.400608
30.845345,73.530749
32.292307,79.417256
33.936583,81.949441
35.449317,84.744710
36.863395,88.329232
38.409014,89.217141
39.823092,90.729874
41.204283,92.308379
42.519704,91.190272
