0_x,0_y
0.722208,3.846332
1.938972,3.813447
3.550363,3.583248
4.898669,3.846332
6.279861,4.043646
7.792595,4.734242
9.469756,5.490608
10.916719,6.378518
12.363682,7.989908
14.040844,9.798612
15.487807,13.021393
16.803227,16.375716
18.217305,20.157551
19.894466,26.208486
21.209887,29.990321
22.558193,34.791607
24.070927,40.053290
25.682318,46.038455
27.096395,51.497451
28.543358,56.989333
30.023207,63.237581
31.503055,67.479813
33.081560,71.820702
34.462752,76.490445
36.041257,79.548798
37.718418,82.212525
38.836526,85.665505
40.250603,87.309781
41.697566,88.460774
43.539155,90.696989
44.558606,91.124501
46.202882,91.354699
47.682731,92.735891
49.195465,92.275494
50.510885,93.853998
52.188047,94.676136
53.404811,93.886884
55.016202,95.827129
56.364508,96.254641
57.844356,97.241207
59.324205,100.168018
60.639625,100.990156
62.119474,104.344478
63.533551,109.869245
64.947628,112.894712
66.394591,117.991967
67.775783,125.161009
68.992547,129.567667
70.768365,136.309197
72.215328,142.984956
73.464978,147.490271
75.043483,154.823740
76.326018,160.118307
77.707209,164.064568
79.088401,169.457791
80.666906,172.647685
81.883670,175.706037
83.527946,179.356328
84.843367,179.816725
86.421872,181.493886
87.671521,183.664329
89.184255,183.203932
90.466790,184.683779
92.045295,186.262284
93.262059,186.624024
94.840564,188.893124
96.123099,191.819934
97.931803,194.220575
99.148567,198.923202
100.628415,203.954683
101.910950,208.328455
103.259256,214.806898
104.706219,221.449768
106.383380,226.842989
107.896114,234.307996
108.882679,240.161614
110.428298,245.949460
112.006803,252.066161
113.420880,257.294953
114.637644,261.306982
116.380577,266.601545
117.432913,269.594124
119.011418,272.192077
120.589922,274.461176
121.806686,275.316198
123.056336,276.763159
124.470413,279.328227
126.081803,282.682545
127.594537,286.398605
129.205927,291.726052
130.291149,296.165591
131.672340,301.427267
133.217959,305.768149
134.500494,311.029824
135.815915,318.067314
137.525961,323.427645
138.907153,329.149716
140.387001,334.674473
141.801078,339.705949
143.050727,344.836080
144.464804,349.571586
145.911767,354.372862
147.227187,358.680857
