0_x,0_y
1.149720,5.161753
2.826881,6.641602
4.438272,7.628167
5.720807,9.667070
7.332198,11.738857
8.483191,13.909302
10.226123,16.573029
12.067713,20.617948
13.021393,24.202470
14.698554,28.280274
16.013975,34.627179
17.592480,39.954634
19.105214,46.367310
20.387749,52.286703
21.933369,58.600723
23.544759,64.487231
25.057493,67.512699
26.438685,74.615971
28.017190,78.891088
29.201069,82.672923
31.042658,85.172222
32.555392,87.803063
34.035240,89.151370
35.284890,90.466790
36.567425,91.387585
38.277472,92.078181
39.395580,92.735891
41.105627,93.163403
42.651246,93.393601
44.163980,94.018426
45.512286,94.380167
46.992135,94.380167
48.669296,94.774793
50.116259,95.333847
51.300138,96.320412
52.845757,97.504291
54.161178,98.622398
55.871225,101.055927
57.285302,103.752539
58.699380,106.975319
59.751716,110.658497
61.626191,115.985950
62.842955,121.971114
64.421460,128.219361
65.967079,133.842784
66.986531,140.321230
68.433493,147.292958
69.913342,152.423098
71.557618,159.065970
72.873038,165.544415
74.188459,168.569882
75.602536,173.601364
77.279698,176.692602
78.332034,178.073793
79.943425,181.526771
81.554815,181.855626
82.968892,182.447565
84.021229,184.387810
85.665505,184.322039
87.342666,184.058955
88.395003,185.538803
89.874851,185.440146
91.387585,185.966314
92.768776,188.235414
94.314396,189.781032
95.728473,192.444758
97.043894,195.601766
98.523742,199.350713
99.872048,204.941248
101.286125,210.498898
102.897515,216.352516
104.180051,223.324241
105.462586,229.473829
107.106861,235.426103
108.356511,242.956880
110.000787,248.514528
111.316207,254.269488
112.730284,260.090219
114.243018,263.773394
115.591324,267.686766
117.038287,271.600139
118.551021,271.863222
119.504700,274.428290
121.148976,276.269877
122.694595,275.809480
124.240214,278.966486
125.259665,281.531554
126.838170,283.274484
128.120705,288.536161
129.501896,293.238784
131.014630,298.040063
132.527364,306.228545
134.040097,309.944604
135.256861,315.798217
136.934022,323.460531
138.019244,328.524892
139.531978,333.556368
140.814513,337.831478
142.557445,344.967622
143.872865,349.374273
145.056743,354.701717
146.799675,357.562751
148.115096,360.423785
149.298974,364.074070
150.713051,365.981426
152.127128,368.875346
153.606976,373.512194
154.988167,378.214812
156.336473,383.838223
157.783436,389.428748
159.230398,394.789074
160.447162,400.313827
161.795468,405.279528
163.341086,410.968707
164.755163,415.967292
164.788049,420.406825
162.749147,413.468000
161.170643,406.562059
159.329054,400.182286
157.553237,392.750177
155.908962,385.877120
154.067373,380.056397
152.423098,374.926268
150.680166,371.177327
149.134547,367.198188
147.457386,363.449247
145.747339,359.798962
143.905751,354.537290
142.294361,349.275617
140.781627,342.336786
139.038695,335.595266
137.493076,328.689319
135.717258,321.191434
134.171639,314.976080
132.330051,307.379537
131.244829,299.914535
129.107270,293.501867
127.791850,289.522725
126.180460,282.846973
124.799268,279.492654
122.924794,278.144349
121.247633,275.645053
119.537586,274.428290
118.024852,273.277298
116.512119,271.928993
115.032271,269.922979
113.420880,265.713637
111.710834,261.043898
110.132329,256.242618
108.488053,249.270894
