PE IR                   SPEKTRUM    ASCII       PEDS        1.60        
  -1
~SP.SP
26/06/23
08:53:20.00
26/06/23
08:53:20.00
Praktikum

200.000000
1









SPECTRUM 100,CPU32 MAIN 00.02.8200 12-DECEMBER-2006 10:00:00
CSI TGS
MIR

77801
0.200000

0.500000
STARK
EINKANAL
SPEKTRUM
SELF
PROBENHALTER
SINGLE

COMBINED


0


#HDR
-1
-1
#GR
CM-1
EGY
0.00002384185791015625
0.0
4000.000000
-0.125000
30401
8
17.866116
-0.024182
#DATA
4000.000000	9.099910  
3999.875000	9.088207  
3999.750000	9.076309  
3999.625000	9.051372  
3999.500000	8.981535  
3999.375000	8.836247  
3999.250000	8.625319  
3999.125000	8.416541  
3999.000000	8.301899  
3998.875000	8.333883  
3998.750000	8.488524  
3998.625000	8.689398  
3998.500000	8.864172  
3998.375000	8.981625  
3998.250000	9.048398  
3998.125000	9.085071  
3998.000000	9.108452  
3997.875000	9.126349  
3997.750000	9.139039  
3997.625000	9.144164  
3997.500000	9.142225  
3997.375000	9.136989  
3997.250000	9.129328  
3997.125000	9.112827  
3997.000000	9.078997  
3996.875000	9.028233  
3996.750000	8.975057  
3996.625000	8.941380  
3996.500000	8.942863  
3996.375000	8.978276  
3996.250000	9.030738  
3996.125000	9.080192  
3996.000000	9.115485  
3995.875000	9.135584  
3995.750000	9.142659  
3995.625000	9.138841  
3995.500000	9.127148  
3995.375000	9.105654  
3995.250000	9.056574  
3995.125000	8.951515  
3995.000000	8.781034  
3994.875000	8.581009  
3994.750000	8.419858  
3994.625000	8.353204  
3994.500000	8.389915  
3994.375000	8.497280  
3994.250000	8.630878  
3994.125000	8.756225  
3994.000000	8.851787  
3993.875000	8.905554  
3993.750000	8.916204  
3993.625000	8.897718  
3993.500000	8.878430  
3993.375000	8.887822  
3993.250000	8.937269  
3993.125000	9.011689  
3993.000000	9.082172  
3992.875000	9.128437  
3992.750000	9.149032  
3992.625000	9.154238  
3992.500000	9.155158  
3992.375000	9.158864  
3992.250000	9.166601  
3992.125000	9.173306  
3992.000000	9.173357  
3991.875000	9.169447  
3991.750000	9.171308  
3991.625000	9.183304  
3991.500000	9.198166  
3991.375000	9.206902  
3991.250000	9.209861  
3991.125000	9.213026  
3991.000000	9.217453  
3990.875000	9.218919  
3990.750000	9.215457  
3990.625000	9.208131  
3990.500000	9.194850  
3990.375000	9.170881  
3990.250000	9.138154  
3990.125000	9.109345  
3990.000000	9.098623  
3989.875000	9.109139  
3989.750000	9.130196  
3989.625000	9.144737  
3989.500000	9.139679  
3989.375000	9.112811  
3989.250000	9.074018  
3989.125000	9.040659  
3989.000000	9.029344  
3988.875000	9.048132  
3988.750000	9.092230  
3988.625000	9.145431  
3988.500000	9.188490  
3988.375000	9.209921  
3988.250000	9.211019  
3988.125000	9.201111  
3988.000000	9.188811  
3987.875000	9.177914  
3987.750000	9.168935  
3987.625000	9.161753  
3987.500000	9.155713  
3987.375000	9.147531  
3987.250000	9.130381  
3987.125000	9.098295  
3987.000000	9.054181  
3986.875000	9.011094  
3986.750000	8.979757  
3986.625000	8.954252  
3986.500000	8.916760  
3986.375000	8.860737  
3986.250000	8.806194  
3986.125000	8.786577  
3986.000000	8.821174  
3985.875000	8.900947  
3985.750000	8.997704  
3985.625000	9.083076  
3985.500000	9.140777  
3985.375000	9.167853  
3985.250000	9.168232  
3985.125000	9.146903  
3985.000000	9.111462  
3984.875000	9.077001  
3984.750000	9.062744  
3984.625000	9.078803  
3984.500000	9.116778  
3984.375000	9.154687  
3984.250000	9.169901  
3984.125000	9.149174  
3984.000000	9.095517  
3983.875000	9.031615  
3983.750000	8.990657  
3983.625000	8.994198  
3983.500000	9.035886  
3983.375000	9.089821  
3983.250000	9.133335  
3983.125000	9.159037  
3983.000000	9.170387  
3982.875000	9.174191  
3982.750000	9.178286  
3982.625000	9.188930  
3982.500000	9.205975  
3982.375000	9.222922  
3982.250000	9.233606  
3982.125000	9.237965  
3982.000000	9.241164  
3981.875000	9.248284  
3981.750000	9.259056  
3981.625000	9.266459  
3981.500000	9.262517  
3981.375000	9.247354  
3981.250000	9.230088  
3981.125000	9.217561  
3981.000000	9.203756  
3980.875000	9.172380  
3980.750000	9.106910  
3980.625000	8.996905  
3980.500000	8.842011  
3980.375000	8.660207  
3980.250000	8.492261  
3980.125000	8.388887  
3980.000000	8.385521  
3979.875000	8.482812  
3979.750000	8.642534  
3979.625000	8.799700  
3979.500000	8.890715  
3979.375000	8.889596  
3979.250000	8.825502  
3979.125000	8.759186  
3979.000000	8.738416  
3978.875000	8.773622  
3978.750000	8.847885  
3978.625000	8.935387  
3978.500000	9.005622  
3978.375000	9.025080  
3978.250000	8.974137  
3978.125000	8.869664  
3978.000000	8.766307  
3977.875000	8.724653  
3977.750000	8.769303  
3977.625000	8.873961  
3977.500000	8.987369  
3977.375000	9.073458  
3977.250000	9.123309  
3977.125000	9.134908  
3977.000000	9.099285  
3976.875000	9.016646  
3976.750000	8.912126  
3976.625000	8.816065  
3976.500000	8.730926  
3976.375000	8.637838  
3976.250000	8.539919  
3976.125000	8.481686  
3976.000000	8.511904  
3975.875000	8.634766  
3975.750000	8.805962  
